iTOW,year,month,day,hour,min,sec,validDate,validTime,fullyResolved,tAcc,nano,fixType,psmState,headVehValid,carrSoln,confirmedAvai,confirmedDate,confirmedTime,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velD,gSpeed,headMot,sAcc,headAcc,pDOP,invalidL1h,lastCorrectionAge,authTime,nmaFixStatus,headVeh,magDec,magAcc,validMag,gnssFixOk,diffSolnOk,velE
427989000,2026,1,15,22,52,51,True,True,True,38,48705,3,0,False,0,True,True,True,13,-810795943,292278167,-12110,18322,4623,6407,14,-27,17,0,305,18000000,160,False,0,False,False,0,0,0,True,True,False,-9
427999000,2026,1,15,22,53,1,True,True,True,38,52931,3,0,False,0,True,True,True,13,-810795958,292278179,-12018,18414,4655,6397,-4,6,21,0,244,18000000,155,False,0,False,False,0,0,0,True,True,False,21
428009000,2026,1,15,22,53,11,True,True,True,38,57156,3,0,False,0,True,True,True,13,-810795972,292278196,-11674,18757,4709,6472,17,-8,18,0,308,18000000,155,False,0,False,False,0,0,0,True,True,False,-8
428019000,2026,1,15,22,53,21,True,True,True,39,61383,3,0,False,0,True,True,True,13,-810795957,292278190,-11631,18800,4800,6628,3,4,11,0,291,18000000,155,False,0,False,False,0,0,0,True,True,False,10
428029000,2026,1,15,22,53,31,True,True,True,39,65611,3,0,False,0,True,True,True,13,-810795946,292278187,-11570,18861,4845,6730,-9,31,24,0,311,18000000,155,False,0,False,False,0,0,0,True,True,False,22
428039000,2026,1,15,22,53,41,True,True,True,39,69838,3,0,False,0,True,True,True,13,-810795934,292278175,-11370,19061,4870,6768,3,-33,12,0,311,18000000,155,False,0,False,False,0,0,0,True,True,False,-12
428049000,2026,1,15,22,53,51,True,True,True,39,74067,3,0,False,0,True,True,True,13,-810795916,292278157,-11421,19011,4884,6766,8,-15,11,0,307,18000000,155,False,0,False,False,0,0,0,True,True,False,-8
428059000,2026,1,15,22,54,1,True,True,True,39,78297,3,0,False,0,True,True,True,14,-810795923,292278143,-11586,18846,4851,6616,-19,-2,20,0,229,18000000,141,False,0,False,False,0,0,0,True,True,False,6
428069000,2026,1,15,22,54,11,True,True,True,38,82525,3,0,False,0,True,True,True,13,-810795959,292278111,-11236,19196,4751,6359,30,-16,30,0,254,18000000,146,False,0,False,False,0,0,0,True,True,False,-3
428079000,2026,1,15,22,54,21,True,True,True,38,86751,3,0,False,0,True,True,True,14,-810796037,292278069,-10264,20168,4601,5986,-6,20,22,0,263,18000000,146,False,0,False,False,0,0,0,True,True,False,21
428089000,2026,1,15,22,54,31,True,True,True,37,90980,3,0,False,0,True,True,True,14,-810796060,292278064,-10287,20144,4487,5632,19,-1,19,0,238,18000000,141,False,0,False,False,0,0,0,True,True,False,-2
428099000,2026,1,15,22,54,41,True,True,True,36,95208,3,0,False,0,True,True,True,14,-810796065,292278077,-10474,19958,4404,5356,3,-6,5,0,261,18000000,141,False,0,False,False,0,0,0,True,True,False,-4
428109000,2026,1,15,22,54,51,True,True,True,36,99436,3,0,False,0,True,True,True,15,-810796052,292278092,-10827,19604,4370,5241,22,-25,22,0,256,18000000,141,False,0,False,False,0,0,0,True,True,False,-2
428119000,2026,1,15,22,55,1,True,True,True,36,103664,3,0,False,0,True,True,True,14,-810796033,292278090,-11284,19148,4355,5164,31,-18,33,0,269,18000000,141,False,0,False,False,0,0,0,True,True,False,-10
428129000,2026,1,15,22,55,11,True,True,True,35,107891,3,0,False,0,True,True,True,15,-810796010,292278099,-11702,18729,4325,5054,26,-26,28,0,260,18000000,141,False,0,False,False,0,0,0,True,True,False,-11
428139000,2026,1,15,22,55,21,True,True,True,35,112118,3,0,False,0,True,True,True,15,-810795989,292278101,-12078,18354,4281,4877,-9,7,12,0,256,18000000,141,False,0,False,False,0,0,0,True,True,False,8
428149000,2026,1,15,22,55,31,True,True,True,35,116347,3,0,False,0,True,True,True,15,-810795970,292278090,-12387,18045,4265,4804,-7,-15,9,0,223,18000000,141,False,0,False,False,0,0,0,True,True,False,-6
428159000,2026,1,15,22,55,41,True,True,True,35,120575,3,0,False,0,True,True,True,13,-810795950,292278074,-12676,17755,4251,4778,-10,8,10,0,272,18000000,146,False,0,False,False,0,0,0,True,True,False,2
428169000,2026,1,15,22,55,51,True,True,True,35,124803,3,0,False,0,True,True,True,14,-810795930,292278076,-12751,17681,4228,4760,15,-5,15,0,264,18000000,146,False,0,False,False,0,0,0,True,True,False,-1
428179000,2026,1,15,22,56,1,True,True,True,35,129030,3,0,False,0,True,True,True,14,-810795915,292278077,-12846,17585,4204,4777,23,-19,26,0,272,18000000,153,False,0,False,False,0,0,0,True,True,False,-12
428189000,2026,1,15,22,56,11,True,True,True,35,133257,3,0,False,0,True,True,True,15,-810795921,292278113,-12841,17591,4161,4798,-2,-16,15,0,239,18000000,134,False,0,False,False,0,0,0,True,True,False,-15
428199000,2026,1,15,22,56,21,True,True,True,35,137484,3,0,False,0,True,True,True,15,-810795924,292278132,-12919,17513,4125,4791,17,-16,17,0,245,18000000,134,False,0,False,False,0,0,0,True,True,False,0
428209000,2026,1,15,22,56,31,True,True,True,35,141710,3,0,False,0,True,True,True,14,-810795944,292278171,-12826,17605,4068,4778,-9,-7,9,0,232,18000000,134,False,0,False,False,0,0,0,True,True,False,0
428219000,2026,1,15,22,56,41,True,True,True,34,145935,3,0,False,0,True,True,True,15,-810795927,292278176,-12801,17631,4025,4779,-8,22,22,0,286,18000000,132,False,0,False,False,0,0,0,True,True,False,20
428229000,2026,1,15,22,56,51,True,True,True,35,150161,3,0,False,0,True,True,True,15,-810795905,292278186,-12652,17779,4084,4846,-13,3,13,0,275,18000000,132,False,0,False,False,0,0,0,True,True,False,-3
428239000,2026,1,15,22,57,1,True,True,True,35,154389,3,0,False,0,True,True,True,14,-810795886,292278182,-12711,17720,4105,4869,20,25,27,0,253,18000000,132,False,0,False,False,0,0,0,True,True,False,18
428249000,2026,1,15,22,57,11,True,True,True,35,158616,3,0,False,0,True,True,True,14,-810795865,292278189,-12824,17608,4122,4895,0,21,2,0,242,18000000,132,False,0,False,False,0,0,0,True,True,False,2
428259000,2026,1,15,22,57,21,True,True,True,35,162843,3,0,False,0,True,True,True,14,-810795837,292278198,-12807,17624,4143,4928,-5,-13,5,0,230,18000000,132,False,0,False,False,0,0,0,True,True,False,1
428269000,2026,1,15,22,57,31,True,True,True,35,167069,3,0,False,0,True,True,True,13,-810795835,292278220,-12591,17841,4160,4976,-37,13,38,0,300,18000000,135,False,0,False,False,0,0,0,True,True,False,-4
428279000,2026,1,15,22,57,41,True,True,True,35,171294,3,0,False,0,True,True,True,14,-810795863,292278265,-12264,18167,4185,5003,-13,9,14,0,276,18000000,131,False,0,False,False,0,0,0,True,True,False,4
428289000,2026,1,15,22,57,51,True,True,True,35,175519,3,0,False,0,True,True,True,14,-810795887,292278287,-11870,18561,4110,4986,-4,-1,11,0,199,18000000,131,False,0,False,False,0,0,0,True,True,False,-10
428299000,2026,1,15,22,58,1,True,True,True,35,179744,3,0,False,0,True,True,True,14,-810795908,292278314,-11307,19124,4042,4954,15,-10,19,0,239,18000000,131,False,0,False,False,0,0,0,True,True,False,-11
428309000,2026,1,15,22,58,11,True,True,True,35,183969,3,0,False,0,True,True,True,14,-810795934,292278345,-10795,19637,4019,4930,18,-8,18,0,277,18000000,143,False,0,False,False,0,0,0,True,True,False,-5
428319000,2026,1,15,22,58,21,True,True,True,35,188193,3,0,False,0,True,True,True,14,-810795965,292278376,-10264,20167,4037,4929,16,-23,20,0,257,18000000,140,False,0,False,False,0,0,0,True,True,False,-13
428329000,2026,1,15,22,58,31,True,True,True,35,192419,3,0,False,0,True,True,True,14,-810795984,292278415,-9840,20591,4010,4907,-3,-18,6,0,206,18000000,148,False,0,False,False,0,0,0,True,True,False,5
428339000,2026,1,15,22,58,41,True,True,True,35,196644,3,0,False,0,True,True,True,13,-810795994,292278442,-9689,20742,4026,4905,-9,-2,13,0,194,18000000,142,False,0,False,False,0,0,0,True,True,False,-9
428349000,2026,1,15,22,58,51,True,True,True,35,200871,3,0,False,0,True,True,True,14,-810796007,292278479,-9687,20745,4065,4909,-24,-3,24,0,250,18000000,132,False,0,False,False,0,0,0,True,True,False,1
428359000,2026,1,15,22,59,1,True,True,True,35,205097,3,0,False,0,True,True,True,14,-810796024,292278503,-9573,20859,4100,4920,-17,5,17,0,264,18000000,135,False,0,False,False,0,0,0,True,True,False,0
428369000,2026,1,15,22,59,11,True,True,True,35,209324,3,0,False,0,True,True,True,15,-810796044,292278517,-9393,21039,4079,4895,-12,14,12,0,248,18000000,129,False,0,False,False,0,0,0,True,True,False,1
428379000,2026,1,15,22,59,21,True,True,True,35,213552,3,0,False,0,True,True,True,15,-810796059,292278538,-9191,21240,4053,4891,0,2,6,0,240,18000000,129,False,0,False,False,0,0,0,True,True,False,6
428389000,2026,1,15,22,59,31,True,True,True,35,217780,3,0,False,0,True,True,True,14,-810796059,292278538,-9290,21141,4124,4939,24,-15,24,0,281,18000000,142,False,0,False,False,0,0,0,True,True,False,-3
428399000,2026,1,15,22,59,41,True,True,True,35,222007,3,0,False,0,True,True,True,15,-810796071,292278554,-9278,21154,4201,4992,24,-10,30,0,284,18000000,142,False,0,False,False,0,0,0,True,True,False,-18
428409000,2026,1,15,22,59,51,True,True,True,35,226235,3,0,False,0,True,True,True,16,-810796086,292278557,-9318,21113,4270,5050,3,18,10,0,245,18000000,129,False,0,False,False,0,0,0,True,True,False,10
428419000,2026,1,15,23,0,1,True,True,True,36,230462,3,0,False,0,True,True,True,15,-810796098,292278540,-9394,21037,4357,5152,-22,18,29,0,304,18000000,131,False,0,False,False,0,0,0,True,True,False,18
428429000,2026,1,15,23,0,11,True,True,True,36,234690,3,0,False,0,True,True,True,15,-810796099,292278521,-9311,21120,4435,5285,6,-4,9,0,218,18000000,131,False,0,False,False,0,0,0,True,True,False,6
428439000,2026,1,15,23,0,21,True,True,True,37,238919,3,0,False,0,True,True,True,15,-810796077,292278482,-9178,21253,4490,5426,-9,-4,18,0,216,18000000,131,False,0,False,False,0,0,0,True,True,False,15
428449000,2026,1,15,23,0,31,True,True,True,37,243149,3,0,False,0,True,True,True,14,-810796050,292278447,-9326,21105,4517,5517,-6,6,12,0,181,18000000,131,False,0,False,False,0,0,0,True,True,False,-10
428459000,2026,1,15,23,0,41,True,True,True,37,247378,3,0,False,0,True,True,True,16,-810796047,292278436,-9297,21135,4548,5595,15,-34,17,0,293,18000000,132,False,0,False,False,0,0,0,True,True,False,-8
428469000,2026,1,15,23,0,51,True,True,True,37,251608,3,0,False,0,True,True,True,15,-810796039,292278431,-9475,20956,4571,5653,6,-28,27,0,308,18000000,136,False,0,False,False,0,0,0,True,True,False,-26
428479000,2026,1,15,23,1,1,True,True,True,38,255839,3,0,False,0,True,True,True,16,-810796015,292278402,-9985,20446,4633,5791,31,-17,31,0,296,18000000,132,False,0,False,False,0,0,0,True,True,False,-4
428489000,2026,1,15,23,1,11,True,True,True,38,260071,3,0,False,0,True,True,True,15,-810795981,292278378,-10463,19968,4661,5838,-13,32,27,0,295,18000000,136,False,0,False,False,0,0,0,True,True,False,24
428499000,2026,1,15,23,1,21,True,True,True,38,264302,3,0,False,0,True,True,True,14,-810795953,292278359,-10717,19714,4675,5847,20,-4,21,0,264,18000000,136,False,0,False,False,0,0,0,True,True,False,-7
428509000,2026,1,15,23,1,31,True,True,True,38,268533,3,0,False,0,True,True,True,14,-810795922,292278340,-11024,19407,4669,5835,6,4,6,0,210,18000000,136,False,0,False,False,0,0,0,True,True,False,0
428519000,2026,1,15,23,1,41,True,True,True,38,272764,3,0,False,0,True,True,True,14,-810795897,292278328,-11127,19305,4664,5847,2,-14,8,0,321,18000000,136,False,0,False,False,0,0,0,True,True,False,-7
428529000,2026,1,15,23,1,51,True,True,True,38,276995,3,0,False,0,True,True,True,13,-810795868,292278296,-11248,19184,4673,5894,2,-5,3,0,281,18000000,136,False,0,False,False,0,0,0,True,True,False,-2
428539000,2026,1,15,23,2,1,True,True,True,38,281228,3,0,False,0,True,True,True,15,-810795838,292278272,-11418,19013,4663,5916,2,-5,2,0,267,18000000,132,False,0,False,False,0,0,0,True,True,False,1
428549000,2026,1,15,23,2,11,True,True,True,38,285459,3,0,False,0,True,True,True,15,-810795819,292278258,-11727,18704,4606,5857,-5,7,8,0,279,18000000,132,False,0,False,False,0,0,0,True,True,False,7
428559000,2026,1,15,23,2,21,True,True,True,38,289691,3,0,False,0,True,True,True,15,-810795786,292278235,-12340,18092,4538,5770,-9,3,10,0,263,18000000,132,False,0,False,False,0,0,0,True,True,False,4
428569000,2026,1,15,23,2,31,True,True,True,37,293923,3,0,False,0,True,True,True,14,-810795759,292278211,-12923,17508,4507,5713,13,18,21,0,221,18000000,132,False,0,False,False,0,0,0,True,True,False,16
428579000,2026,1,15,23,2,41,True,True,True,37,298154,3,0,False,0,True,True,True,14,-810795730,292278176,-13560,16871,4489,5634,20,-19,23,0,278,18000000,132,False,0,False,False,0,0,0,True,True,False,-12
428589000,2026,1,15,23,2,51,True,True,True,37,302385,3,0,False,0,True,True,True,14,-810795705,292278135,-14168,16263,4488,5569,-24,8,25,0,259,18000000,136,False,0,False,False,0,0,0,True,True,False,8
428599000,2026,1,15,23,3,1,True,True,True,37,306615,3,0,False,0,True,True,True,14,-810795692,292278105,-14622,15809,4484,5512,22,-11,23,0,237,18000000,136,False,0,False,False,0,0,0,True,True,False,6
428609000,2026,1,15,23,3,11,True,True,True,37,310844,3,0,False,0,True,True,True,15,-810795691,292278093,-14903,15529,4467,5466,6,-1,6,0,242,18000000,131,False,0,False,False,0,0,0,True,True,False,-1
428619000,2026,1,15,23,3,21,True,True,True,37,315073,3,0,False,0,True,True,True,16,-810795703,292278088,-15369,15062,4427,5411,-14,1,14,0,251,18000000,129,False,0,False,False,0,0,0,True,True,False,3
428629000,2026,1,15,23,3,31,True,True,True,36,319301,3,0,False,0,True,True,True,16,-810795708,292278084,-15730,14702,4384,5316,5,-8,6,0,237,18000000,129,False,0,False,False,0,0,0,True,True,False,-5
428639000,2026,1,15,23,3,41,True,True,True,36,323530,3,0,False,0,True,True,True,15,-810795709,292278080,-16096,14336,4335,5234,13,-2,14,0,233,18000000,132,False,0,False,False,0,0,0,True,True,False,-4
428649000,2026,1,15,23,3,51,True,True,True,36,327760,3,0,False,0,True,True,True,15,-810795733,292278092,-16502,13930,4250,5104,-12,4,15,0,239,18000000,132,False,0,False,False,0,0,0,True,True,False,9
428659000,2026,1,15,23,4,1,True,True,True,35,331989,3,0,False,0,True,True,True,15,-810795770,292278103,-16659,13773,4164,5024,-21,9,22,0,244,18000000,136,False,0,False,False,0,0,0,True,True,False,2
428669000,2026,1,15,23,4,11,True,True,True,35,336219,3,0,False,0,True,True,True,15,-810795788,292278084,-16691,13741,4084,4942,0,1,7,0,177,18000000,132,False,0,False,False,0,0,0,True,True,False,-7
428679000,2026,1,15,23,4,21,True,True,True,35,340449,3,0,False,0,True,True,True,16,-810795794,292278059,-16733,13699,4028,4894,6,2,6,0,203,18000000,129,False,0,False,False,0,0,0,True,True,False,2
428689000,2026,1,15,23,4,31,True,True,True,35,344679,3,0,False,0,True,True,True,16,-810795790,292278023,-16815,13617,3995,4848,1,8,4,0,202,18000000,129,False,0,False,False,0,0,0,True,True,False,-4
428699000,2026,1,15,23,4,41,True,True,True,35,348909,3,0,False,0,True,True,True,16,-810795772,292277976,-17141,13290,3981,4799,-33,26,36,0,275,18000000,129,False,0,False,False,0,0,0,True,True,False,14
428709000,2026,1,15,23,4,51,True,True,True,35,353139,3,0,False,0,True,True,True,16,-810795762,292277952,-17287,13144,3954,4786,-2,25,11,0,255,18000000,129,False,0,False,False,0,0,0,True,True,False,11
428719000,2026,1,15,23,5,1,True,True,True,34,357367,3,0,False,0,True,True,True,16,-810795769,292277932,-17459,12973,3934,4734,34,-24,37,0,278,18000000,129,False,0,False,False,0,0,0,True,True,False,-13
428729000,2026,1,15,23,5,11,True,True,True,34,361596,3,0,False,0,True,True,True,15,-810795780,292277916,-17489,12942,3953,4720,2,5,4,0,219,18000000,138,False,0,False,False,0,0,0,True,True,False,-4
428739000,2026,1,15,23,5,21,True,True,True,35,365824,3,0,False,0,True,True,True,14,-810795786,292277894,-17447,12984,4025,4741,33,-32,34,0,274,18000000,161,False,0,False,False,0,0,0,True,True,False,-7
428749000,2026,1,15,23,5,31,True,True,True,35,370053,3,0,False,0,True,True,True,15,-810795793,292277867,-17464,12968,4095,4748,-8,18,9,0,263,18000000,151,False,0,False,False,0,0,0,True,True,False,2
428759000,2026,1,15,23,5,41,True,True,True,35,374283,3,0,False,0,True,True,True,15,-810795791,292277835,-17611,12820,4133,4714,13,-17,13,0,262,18000000,162,False,0,False,False,0,0,0,True,True,False,-1
428769000,2026,1,15,23,5,51,True,True,True,34,378513,3,0,False,0,True,True,True,15,-810795784,292277811,-17851,12581,4131,4656,9,-9,10,0,276,18000000,132,False,0,False,False,0,0,0,True,True,False,-6
428779000,2026,1,15,23,6,1,True,True,True,34,382742,3,0,False,0,True,True,True,16,-810795786,292277794,-17938,12493,4084,4605,5,-7,5,0,262,18000000,129,False,0,False,False,0,0,0,True,True,False,-1
428789000,2026,1,15,23,6,11,True,True,True,34,386971,3,0,False,0,True,True,True,14,-810795787,292277784,-18072,12360,4032,4550,18,4,18,0,252,18000000,162,False,0,False,False,0,0,0,True,True,False,-3
428799000,2026,1,15,23,6,21,True,True,True,34,391200,3,0,False,0,True,True,True,15,-810795789,292277778,-17939,12492,4024,4509,24,-12,24,0,265,18000000,136,False,0,False,False,0,0,0,True,True,False,-3
428809000,2026,1,15,23,6,31,True,True,True,34,395430,3,0,False,0,True,True,True,14,-810795788,292277754,-17870,12562,4013,4461,5,-11,7,0,231,18000000,162,False,0,False,False,0,0,0,True,True,False,4
428819000,2026,1,15,23,6,41,True,True,True,34,399659,3,0,False,0,True,True,True,14,-810795790,292277723,-17727,12705,3987,4412,23,-9,23,0,268,18000000,162,False,0,False,False,0,0,0,True,True,False,-3
428829000,2026,1,15,23,6,51,True,True,True,34,403890,3,0,False,0,True,True,True,14,-810795809,292277723,-17451,12980,3961,4368,-13,6,13,0,250,18000000,141,False,0,False,False,0,0,0,True,True,False,-2
428839000,2026,1,15,23,7,1,True,True,True,33,408120,3,0,False,0,True,True,True,13,-810795839,292277735,-17071,13360,3926,4338,-2,7,11,0,214,18000000,141,False,0,False,False,0,0,0,True,True,False,11
428849000,2026,1,15,23,7,11,True,True,True,33,412350,3,0,False,0,True,True,True,14,-810795866,292277756,-16677,13754,3924,4332,9,-7,9,0,241,18000000,151,False,0,False,False,0,0,0,True,True,False,2
428859000,2026,1,15,23,7,21,True,True,True,33,416580,3,0,False,0,True,True,True,16,-810795887,292277769,-16431,14000,3879,4314,-2,-12,3,0,209,18000000,132,False,0,False,False,0,0,0,True,True,False,1
428869000,2026,1,15,23,7,31,True,True,True,33,420809,3,0,False,0,True,True,True,16,-810795887,292277761,-16369,14063,3852,4288,14,-20,16,0,258,18000000,132,False,0,False,False,0,0,0,True,True,False,-8
428879000,2026,1,15,23,7,41,True,True,True,33,425038,3,0,False,0,True,True,True,14,-810795882,292277753,-16287,14144,3848,4283,-26,26,28,0,271,18000000,132,False,0,False,False,0,0,0,True,True,False,9
428889000,2026,1,15,23,7,51,True,True,True,33,429266,3,0,False,0,True,True,True,13,-810795867,292277736,-16355,14077,3887,4307,3,13,10,0,256,18000000,162,False,0,False,False,0,0,0,True,True,False,10
428899000,2026,1,15,23,8,1,True,True,True,34,433493,3,0,False,0,True,True,True,14,-810795871,292277739,-16169,14262,3960,4396,-4,-9,6,0,248,18000000,151,False,0,False,False,0,0,0,True,True,False,-4
428909000,2026,1,15,23,8,11,True,True,True,34,437722,3,0,False,0,True,True,True,15,-810795869,292277733,-15905,14526,4008,4489,9,3,14,0,219,18000000,194,False,0,False,False,0,0,0,True,True,False,10
428919000,2026,1,15,23,8,21,True,True,True,34,441951,3,0,False,0,True,True,True,14,-810795852,292277707,-15804,14627,4104,4607,-13,39,23,0,312,18000000,151,False,0,False,False,0,0,0,True,True,False,19
428929000,2026,1,15,23,8,31,True,True,True,34,446179,3,0,False,0,True,True,True,14,-810795843,292277679,-15584,14847,4180,4695,-14,-10,18,0,240,18000000,163,False,0,False,False,0,0,0,True,True,False,-11
428939000,2026,1,15,23,8,41,True,True,True,34,450406,3,0,False,0,True,True,True,15,-810795833,292277657,-15352,15080,4203,4717,18,5,19,0,226,18000000,132,False,0,False,False,0,0,0,True,True,False,5
428949000,2026,1,15,23,8,51,True,True,True,35,454634,3,0,False,0,True,True,True,15,-810795829,292277635,-15025,15407,4223,4752,11,-4,13,0,207,18000000,132,False,0,False,False,0,0,0,True,True,False,7
428959000,2026,1,15,23,9,1,True,True,True,35,458863,3,0,False,0,True,True,True,15,-810795833,292277627,-14788,15643,4221,4811,3,23,27,0,292,18000000,132,False,0,False,False,0,0,0,True,True,False,26
428969000,2026,1,15,23,9,11,True,True,True,35,463091,3,0,False,0,True,True,True,15,-810795846,292277633,-14609,15822,4229,4884,19,7,22,0,228,18000000,132,False,0,False,False,0,0,0,True,True,False,11
428979000,2026,1,15,23,9,21,True,True,True,35,467318,3,0,False,0,True,True,True,16,-810795840,292277630,-14474,15958,4226,4943,26,-48,29,0,295,18000000,141,False,0,False,False,0,0,0,True,True,False,-13
428989000,2026,1,15,23,9,31,True,True,True,35,471546,3,0,False,0,True,True,True,15,-810795830,292277618,-14430,16001,4170,4919,6,-22,12,0,302,18000000,129,False,0,False,False,0,0,0,True,True,False,-10
428999000,2026,1,15,23,9,41,True,True,True,35,475775,3,0,False,0,True,True,True,15,-810795812,292277613,-14427,16005,4196,4956,1,9,16,0,264,18000000,132,False,0,False,False,0,0,0,True,True,False,16
429009000,2026,1,15,23,9,51,True,True,True,35,480002,3,0,False,0,True,True,True,15,-810795786,292277605,-14649,15783,4166,4890,-30,11,31,0,256,18000000,132,False,0,False,False,0,0,0,True,True,False,8
429019000,2026,1,15,23,10,1,True,True,True,35,484230,3,0,False,0,True,True,True,14,-810795769,292277609,-14862,15570,4115,4813,-1,-23,4,0,224,18000000,132,False,0,False,False,0,0,0,True,True,False,-4
429029000,2026,1,15,23,10,11,True,True,True,35,488457,3,0,False,0,True,True,True,12,-810795770,292277633,-14927,15504,4058,4731,-24,-10,24,0,212,18000000,163,False,0,False,False,0,0,0,True,True,False,2
429039000,2026,1,15,23,10,21,True,True,True,34,492685,3,0,False,0,True,True,True,13,-810795779,292277654,-14950,15481,4043,4688,32,-15,33,0,237,18000000,163,False,0,False,False,0,0,0,True,True,False,6
429049000,2026,1,15,23,10,31,True,True,True,34,496913,3,0,False,0,True,True,True,13,-810795795,292277676,-14837,15594,4021,4648,27,-40,30,0,266,18000000,163,False,0,False,False,0,0,0,True,True,False,-13
429059000,2026,1,15,23,10,41,True,True,True,34,-498859,3,0,False,0,True,True,True,13,-810795803,292277682,-14810,15621,3998,4592,18,-21,24,0,234,18000000,141,False,0,False,False,0,0,0,True,True,False,-15
429069000,2026,1,15,23,10,51,True,True,True,34,-494631,3,0,False,0,True,True,True,14,-810795814,292277699,-14762,15669,3970,4495,24,-22,24,0,224,18000000,138,False,0,False,False,0,0,0,True,True,False,-3
429079000,2026,1,15,23,11,1,True,True,True,34,-490402,3,0,False,0,True,True,True,14,-810795828,292277705,-14706,15726,3944,4421,-9,0,12,0,180,18000000,137,False,0,False,False,0,0,0,True,True,False,-8
429089000,2026,1,15,23,11,11,True,True,True,34,-486174,3,0,False,0,True,True,True,13,-810795839,292277711,-14786,15645,3932,4375,-9,15,9,0,230,18000000,141,False,0,False,False,0,0,0,True,True,False,-1
429099000,2026,1,15,23,11,21,True,True,True,33,-481946,3,0,False,0,True,True,True,14,-810795847,292277720,-14761,15670,3885,4334,-10,-10,10,0,205,18000000,137,False,0,False,False,0,0,0,True,True,False,-2
429109000,2026,1,15,23,11,31,True,True,True,33,-477718,3,0,False,0,True,True,True,14,-810795848,292277716,-14787,15644,3828,4277,2,18,9,0,221,18000000,137,False,0,False,False,0,0,0,True,True,False,9
429119000,2026,1,15,23,11,41,True,True,True,33,-473491,3,0,False,0,True,True,True,15,-810795849,292277710,-14732,15699,3800,4242,7,17,8,0,215,18000000,141,False,0,False,False,0,0,0,True,True,False,4
429129000,2026,1,15,23,11,51,True,True,True,33,-469264,3,0,False,0,True,True,True,14,-810795848,292277699,-14582,15849,3773,4197,18,-21,23,0,229,18000000,141,False,0,False,False,0,0,0,True,True,False,-15
429139000,2026,1,15,23,12,1,True,True,True,33,-465037,3,0,False,0,True,True,True,15,-810795836,292277686,-14582,15849,3765,4166,2,-14,5,0,210,18000000,137,False,0,False,False,0,0,0,True,True,False,5
429149000,2026,1,15,23,12,11,True,True,True,33,-460810,3,0,False,0,True,True,True,15,-810795831,292277673,-14583,15848,3774,4154,17,0,19,0,194,18000000,137,False,0,False,False,0,0,0,True,True,False,8
429159000,2026,1,15,23,12,21,True,True,True,33,-456584,3,0,False,0,True,True,True,13,-810795835,292277667,-14267,16164,3782,4060,22,-18,22,0,224,18000000,141,False,0,False,False,0,0,0,True,True,False,-5
429169000,2026,1,15,23,12,31,True,True,True,33,-452358,3,0,False,0,True,True,True,14,-810795840,292277653,-14013,16419,3783,3980,-11,-17,14,0,225,18000000,141,False,0,False,False,0,0,0,True,True,False,-9
429179000,2026,1,15,23,12,41,True,True,True,32,-448132,3,0,False,0,True,True,True,13,-810795836,292277648,-14017,16414,3763,3957,21,-9,22,0,221,18000000,177,False,0,False,False,0,0,0,True,True,False,-8
429189000,2026,1,15,23,12,51,True,True,True,32,-443906,3,0,False,0,True,True,True,14,-810795836,292277646,-13928,16504,3760,3932,-4,7,12,0,229,18000000,141,False,0,False,False,0,0,0,True,True,False,11
429199000,2026,1,15,23,13,1,True,True,True,32,-439680,3,0,False,0,True,True,True,13,-810795843,292277667,-13844,16587,3758,3912,32,-10,32,0,241,18000000,141,False,0,False,False,0,0,0,True,True,False,-3
429209000,2026,1,15,23,13,11,True,True,True,32,-435454,3,0,False,0,True,True,True,13,-810795841,292277679,-13847,16584,3759,3895,3,4,6,0,211,18000000,141,False,0,False,False,0,0,0,True,True,False,5
429219000,2026,1,15,23,13,21,True,True,True,32,-431226,3,0,False,0,True,True,True,14,-810795843,292277684,-13893,16538,3756,3869,-14,16,15,0,270,18000000,133,False,0,False,False,0,0,0,True,True,False,5
429229000,2026,1,15,23,13,31,True,True,True,32,-426999,3,0,False,0,True,True,True,14,-810795846,292277689,-13991,16440,3696,3780,17,2,17,0,202,18000000,133,False,0,False,False,0,0,0,True,True,False,-3
429239000,2026,1,15,23,13,41,True,True,True,32,-422771,3,0,False,0,True,True,True,15,-810795857,292277692,-14025,16407,3596,3665,-17,6,20,0,218,18000000,133,False,0,False,False,0,0,0,True,True,False,10
429249000,2026,1,15,23,13,51,True,True,True,31,-418542,3,0,False,0,True,True,True,16,-810795873,292277707,-13967,16464,3503,3550,-16,19,26,0,235,18000000,125,False,0,False,False,0,0,0,True,True,False,21
429259000,2026,1,15,23,14,1,True,True,True,31,-414314,3,0,False,0,True,True,True,16,-810795884,292277708,-14067,16364,3348,3358,1,-4,5,0,223,18000000,125,False,0,False,False,0,0,0,True,True,False,-4
429269000,2026,1,15,23,14,11,True,True,True,30,-410087,3,0,False,0,True,True,True,16,-810795896,292277714,-14058,16373,3282,3292,10,-10,10,0,238,18000000,125,False,0,False,False,0,0,0,True,True,False,-4
429279000,2026,1,15,23,14,21,True,True,True,30,-405858,3,0,False,0,True,True,True,16,-810795896,292277712,-14228,16203,3178,3189,-13,5,13,0,222,18000000,132,False,0,False,False,0,0,0,True,True,False,1
