iTOW,tAcc,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid
428389000,16,428389,217776,1377,18,True,True,True
428399000,16,428399,222003,1377,18,True,True,True
428409000,16,428409,226231,1377,18,True,True,True
428419000,16,428419,230458,1377,18,True,True,True
428429000,17,428429,234686,1377,18,True,True,True
428439000,17,428439,238915,1377,18,True,True,True
428449000,17,428449,243144,1377,18,True,True,True
428459000,18,428459,247374,1377,18,True,True,True
428469000,18,428469,251603,1377,18,True,True,True
428479000,18,428479,255835,1377,18,True,True,True
428489000,18,428489,260066,1377,18,True,True,True
428499000,18,428499,264297,1377,18,True,True,True
428509000,18,428509,268529,1377,18,True,True,True
428519000,18,428519,272759,1377,18,True,True,True
428529000,19,428529,276991,1377,18,True,True,True
428539000,19,428539,281223,1377,18,True,True,True
428549000,19,428549,285455,1377,18,True,True,True
428559000,18,428559,289687,1377,18,True,True,True
428569000,18,428569,293918,1377,18,True,True,True
428579000,18,428579,298149,1377,18,True,True,True
428589000,18,428589,302381,1377,18,True,True,True
428599000,18,428599,306611,1377,18,True,True,True
428609000,17,428609,310839,1377,18,True,True,True
428619000,17,428619,315068,1377,18,True,True,True
428629000,17,428629,319297,1377,18,True,True,True
428639000,17,428639,323526,1377,18,True,True,True
428649000,16,428649,327756,1377,18,True,True,True
428659000,16,428659,331985,1377,18,True,True,True
428669000,16,428669,336215,1377,18,True,True,True
428679000,16,428679,340445,1377,18,True,True,True
428689000,15,428689,344675,1377,18,True,True,True
428699000,15,428699,348905,1377,18,True,True,True
428709000,15,428709,353134,1377,18,True,True,True
428719000,15,428719,357363,1377,18,True,True,True
428729000,15,428729,361591,1377,18,True,True,True
428739000,15,428739,365820,1377,18,True,True,True
428749000,15,428749,370049,1377,18,True,True,True
428759000,15,428759,374278,1377,18,True,True,True
428769000,15,428769,378508,1377,18,True,True,True
428779000,15,428779,382737,1377,18,True,True,True
428789000,15,428789,386966,1377,18,True,True,True
428799000,15,428799,391196,1377,18,True,True,True
428809000,14,428809,395425,1377,18,True,True,True
428819000,14,428819,399655,1377,18,True,True,True
428829000,14,428829,403885,1377,18,True,True,True
428839000,14,428839,408116,1377,18,True,True,True
428849000,14,428849,412346,1377,18,True,True,True
428859000,14,428859,416575,1377,18,True,True,True
428869000,14,428869,420804,1377,18,True,True,True
428879000,14,428879,425033,1377,18,True,True,True
428889000,14,428889,429262,1377,18,True,True,True
428899000,14,428899,433488,1377,18,True,True,True
428909000,14,428909,437717,1377,18,True,True,True
428919000,15,428919,441946,1377,18,True,True,True
428929000,15,428929,446174,1377,18,True,True,True
428939000,15,428939,450402,1377,18,True,True,True
428949000,15,428949,454630,1377,18,True,True,True
428959000,15,428959,458858,1377,18,True,True,True
428969000,16,428969,463086,1377,18,True,True,True
428979000,16,428979,467313,1377,18,True,True,True
428989000,16,428989,471542,1377,18,True,True,True
428999000,16,428999,475770,1377,18,True,True,True
429009000,16,429009,479998,1377,18,True,True,True
429019000,15,429019,484225,1377,18,True,True,True
429029000,15,429029,488452,1377,18,True,True,True
429039000,15,429039,492680,1377,18,True,True,True
429049000,15,429049,496908,1377,18,True,True,True
429059000,15,429059,-498865,1377,18,True,True,True
429069000,15,429069,-494636,1377,18,True,True,True
429079000,14,429079,-490408,1377,18,True,True,True
429089000,14,429089,-486179,1377,18,True,True,True
429099000,14,429099,-481952,1377,18,True,True,True
429109000,14,429109,-477724,1377,18,True,True,True
429119000,14,429119,-473497,1377,18,True,True,True
429129000,14,429129,-469269,1377,18,True,True,True
429139000,14,429139,-465042,1377,18,True,True,True
429149000,14,429149,-460815,1377,18,True,True,True
429159000,13,429159,-456589,1377,18,True,True,True
429169000,13,429169,-452363,1377,18,True,True,True
429179000,13,429179,-448138,1377,18,True,True,True
429189000,13,429189,-443911,1377,18,True,True,True
429199000,13,429199,-439686,1377,18,True,True,True
429209000,13,429209,-435459,1377,18,True,True,True
429219000,13,429219,-431232,1377,18,True,True,True
429229000,12,429229,-427004,1377,18,True,True,True
429239000,12,429239,-422777,1377,18,True,True,True
429249000,12,429249,-418548,1377,18,True,True,True
429259000,11,429259,-414320,1377,18,True,True,True
429269000,11,429269,-410093,1377,18,True,True,True
429279000,10,429279,-405864,1377,18,True,True,True
429289000,10,429289,-401636,1377,18,True,True,True
429299000,9,429299,-397409,1377,18,True,True,True
429309000,9,429309,-393181,1377,18,True,True,True
429319000,9,429319,-388953,1377,18,True,True,True
429329000,9,429329,-384726,1377,18,True,True,True
429339000,9,429339,-380496,1377,18,True,True,True
429349000,9,429349,-376268,1377,18,True,True,True
429359000,9,429359,-372040,1377,18,True,True,True
429369000,9,429369,-367809,1377,18,True,True,True
429379000,9,429379,-363581,1377,18,True,True,True
429389000,9,429389,-359353,1377,18,True,True,True
429399000,9,429399,-355124,1377,18,True,True,True
429409000,9,429409,-350895,1377,18,True,True,True
429419000,10,429419,-346667,1377,18,True,True,True
429429000,10,429429,-342437,1377,18,True,True,True
429439000,10,429439,-338209,1377,18,True,True,True
429449000,10,429449,-333981,1377,18,True,True,True
429459000,10,429459,-329752,1377,18,True,True,True
429469000,9,429469,-325524,1377,18,True,True,True
429479000,9,429479,-321297,1377,18,True,True,True
429489000,9,429489,-317069,1377,18,True,True,True
429499000,9,429499,-312841,1377,18,True,True,True
429509000,9,429509,-308613,1377,18,True,True,True
429519000,8,429519,-304385,1377,18,True,True,True
429529000,8,429529,-300157,1377,18,True,True,True
429539000,8,429539,-295929,1377,18,True,True,True
429549000,8,429549,-291700,1377,18,True,True,True
429559000,8,429559,-287470,1377,18,True,True,True
429569000,8,429569,-283240,1377,18,True,True,True
429579000,8,429579,-279009,1377,18,True,True,True
429589000,9,429589,-274779,1377,18,True,True,True
429599000,9,429599,-270550,1377,18,True,True,True
429609000,9,429609,-266321,1377,18,True,True,True
429619000,9,429619,-262093,1377,18,True,True,True
429629000,9,429629,-257862,1377,18,True,True,True
429639000,9,429639,-253633,1377,18,True,True,True
429649000,9,429649,-249405,1377,18,True,True,True
429659000,9,429659,-245176,1377,18,True,True,True
429669000,9,429669,-240948,1377,18,True,True,True
429679000,8,429679,-236719,1377,18,True,True,True
429689000,8,429689,-232491,1377,18,True,True,True
429699000,8,429699,-228262,1377,18,True,True,True
429709000,8,429709,-224033,1377,18,True,True,True
429719000,8,429719,-219803,1377,18,True,True,True
429729000,8,429729,-215572,1377,18,True,True,True
429739000,9,429739,-211342,1377,18,True,True,True
429749000,9,429749,-207111,1377,18,True,True,True
429759000,9,429759,-202879,1377,18,True,True,True
429769000,9,429769,-198649,1377,18,True,True,True
429779000,9,429779,-194419,1377,18,True,True,True
429789000,9,429789,-190189,1377,18,True,True,True
429799000,9,429799,-185959,1377,18,True,True,True
429809000,9,429809,-181729,1377,18,True,True,True
429819000,9,429819,-177499,1377,18,True,True,True
429829000,9,429829,-173270,1377,18,True,True,True
429839000,9,429839,-169040,1377,18,True,True,True
429849000,9,429849,-164810,1377,18,True,True,True
429859000,9,429859,-160579,1377,18,True,True,True
429869000,9,429869,-156349,1377,18,True,True,True
429879000,9,429879,-152119,1377,18,True,True,True
429889000,9,429889,-147890,1377,18,True,True,True
429899000,8,429899,-143660,1377,18,True,True,True
429909000,8,429909,-139431,1377,18,True,True,True
429919000,8,429919,-135202,1377,18,True,True,True
429929000,8,429929,-130973,1377,18,True,True,True
429939000,8,429939,-126744,1377,18,True,True,True
429949000,8,429949,-122516,1377,18,True,True,True
429959000,8,429959,-118286,1377,18,True,True,True
429969000,8,429969,-114057,1377,18,True,True,True
429979000,8,429979,-109826,1377,18,True,True,True
429989000,8,429989,-105595,1377,18,True,True,True
429999000,8,429999,-101365,1377,18,True,True,True
430009000,8,430009,-97134,1377,18,True,True,True
430019000,9,430019,-92902,1377,18,True,True,True
430029000,9,430029,-88669,1377,18,True,True,True
430039000,9,430039,-84437,1377,18,True,True,True
430049000,9,430049,-80207,1377,18,True,True,True
430059000,9,430059,-75976,1377,18,True,True,True
430069000,9,430069,-71746,1377,18,True,True,True
430079000,9,430079,-67516,1377,18,True,True,True
430089000,9,430089,-63285,1377,18,True,True,True
430099000,9,430099,-59054,1377,18,True,True,True
430109000,8,430109,-54823,1377,18,True,True,True
430119000,8,430119,-50594,1377,18,True,True,True
430129000,8,430129,-46364,1377,18,True,True,True
430139000,8,430139,-42132,1377,18,True,True,True
430149000,8,430149,-37900,1377,18,True,True,True
430159000,8,430159,-33667,1377,18,True,True,True
430169000,8,430169,-29434,1377,18,True,True,True
430179000,8,430179,-25203,1377,18,True,True,True
430189000,8,430189,-20973,1377,18,True,True,True
430199000,8,430199,-16744,1377,18,True,True,True
430209000,9,430209,-12514,1377,18,True,True,True
430219000,9,430219,-8287,1377,18,True,True,True
430229000,9,430229,-4058,1377,18,True,True,True
430239000,9,430239,172,1377,18,True,True,True
430249000,10,430249,4401,1377,18,True,True,True
430259000,10,430259,8629,1377,18,True,True,True
430269000,10,430269,12857,1377,18,True,True,True
430279000,10,430279,17087,1377,18,True,True,True
430289000,10,430289,21316,1377,18,True,True,True
430299000,11,430299,25545,1377,18,True,True,True
430309000,11,430309,29776,1377,18,True,True,True
430319000,11,430319,34007,1377,18,True,True,True
430329000,11,430329,38239,1377,18,True,True,True
430339000,11,430339,42469,1377,18,True,True,True
430349000,11,430349,46699,1377,18,True,True,True
430359000,11,430359,50930,1377,18,True,True,True
430369000,11,430369,55163,1377,18,True,True,True
430379000,11,430379,59396,1377,18,True,True,True
430389000,10,430389,63628,1377,18,True,True,True
430399000,10,430399,67857,1377,18,True,True,True
430409000,9,430409,72087,1377,18,True,True,True
430419000,9,430419,76317,1377,18,True,True,True
430429000,9,430429,80547,1377,18,True,True,True
430439000,9,430439,84778,1377,18,True,True,True
430449000,9,430449,89010,1377,18,True,True,True
430459000,10,430459,93240,1377,18,True,True,True
430469000,10,430469,97469,1377,18,True,True,True
430479000,10,430479,101700,1377,18,True,True,True
430489000,10,430489,105933,1377,18,True,True,True
430499000,10,430499,110163,1377,18,True,True,True
430509000,10,430509,114392,1377,18,True,True,True
430519000,11,430519,118622,1377,18,True,True,True
430529000,11,430529,122852,1377,18,True,True,True
430539000,11,430539,127082,1377,18,True,True,True
430549000,12,430549,131311,1377,18,True,True,True
430559000,12,430559,135540,1377,18,True,True,True
430569000,12,430569,139768,1377,18,True,True,True
430579000,12,430579,143997,1377,18,True,True,True
430589000,12,430589,148224,1377,18,True,True,True
430599000,13,430599,152451,1377,18,True,True,True
430609000,13,430609,156677,1377,18,True,True,True
430619000,12,430619,160904,1377,18,True,True,True
430629000,12,430629,165131,1377,18,True,True,True
430639000,12,430639,169358,1377,18,True,True,True
430649000,12,430649,173585,1377,18,True,True,True
430659000,12,430659,177812,1377,18,True,True,True
430669000,12,430669,182039,1377,18,True,True,True
430679000,12,430679,186270,1377,18,True,True,True
430689000,12,430689,190500,1377,18,True,True,True
430699000,12,430699,194729,1377,18,True,True,True
430709000,13,430709,198959,1377,18,True,True,True
430719000,13,430719,203188,1377,18,True,True,True
430729000,13,430729,207420,1377,18,True,True,True
430739000,13,430739,211648,1377,18,True,True,True
430749000,14,430749,215878,1377,18,True,True,True
430759000,14,430759,220110,1377,18,True,True,True
430769000,14,430769,224342,1377,18,True,True,True
430779000,14,430779,228572,1377,18,True,True,True
430789000,15,430789,232804,1377,18,True,True,True
430799000,15,430799,237035,1377,18,True,True,True
430809000,15,430809,241266,1377,18,True,True,True
430819000,15,430819,245497,1377,18,True,True,True
430829000,15,430829,249728,1377,18,True,True,True
430839000,15,430839,253958,1377,18,True,True,True
430849000,15,430849,258185,1377,18,True,True,True
430859000,14,430859,262411,1377,18,True,True,True
430869000,14,430869,266637,1377,18,True,True,True
430879000,14,430879,270865,1377,18,True,True,True
430889000,14,430889,275094,1377,18,True,True,True
430899000,14,430899,279323,1377,18,True,True,True
430909000,15,430909,283553,1377,18,True,True,True
430919000,15,430919,287783,1377,18,True,True,True
430929000,15,430929,292013,1377,18,True,True,True
430939000,16,430939,296243,1377,18,True,True,True
430949000,16,430949,300474,1377,18,True,True,True
430959000,16,430959,304704,1377,18,True,True,True
430969000,16,430969,308935,1377,18,True,True,True
430979000,16,430979,313165,1377,18,True,True,True
430989000,17,430989,317397,1377,18,True,True,True
430999000,17,430999,321628,1377,18,True,True,True
431009000,17,431009,325858,1377,18,True,True,True
431019000,17,431019,330090,1377,18,True,True,True
431029000,15,431029,334322,1377,18,True,True,True
431039000,15,431039,338551,1377,18,True,True,True
431049000,15,431049,342780,1377,18,True,True,True
431059000,14,431059,347009,1377,18,True,True,True
431069000,15,431069,351241,1377,18,True,True,True
431079000,15,431079,355473,1377,18,True,True,True
431089000,15,431089,359703,1377,18,True,True,True
431099000,15,431099,363932,1377,18,True,True,True
431109000,15,431109,368162,1377,18,True,True,True
431119000,15,431119,372393,1377,18,True,True,True
431129000,15,431129,376625,1377,18,True,True,True
431139000,16,431139,380856,1377,18,True,True,True
431149000,15,431149,385088,1377,18,True,True,True
431159000,15,431159,389319,1377,18,True,True,True
431169000,15,431169,393549,1377,18,True,True,True
431179000,14,431179,397781,1377,18,True,True,True
431189000,15,431189,402013,1377,18,True,True,True
431199000,15,431199,406244,1377,18,True,True,True
431209000,15,431209,410476,1377,18,True,True,True
431219000,15,431219,414707,1377,18,True,True,True
431229000,14,431229,418936,1377,18,True,True,True
431239000,14,431239,423164,1377,18,True,True,True
431249000,14,431249,427395,1377,18,True,True,True
431259000,14,431259,431626,1377,18,True,True,True
431269000,14,431269,435857,1377,18,True,True,True
431279000,14,431279,440089,1377,18,True,True,True
431289000,15,431289,444321,1377,18,True,True,True
431299000,15,431299,448552,1377,18,True,True,True
431309000,15,431309,452784,1377,18,True,True,True
431319000,15,431319,457016,1377,18,True,True,True
431329000,15,431329,461251,1377,18,True,True,True
431339000,15,431339,465484,1377,18,True,True,True
431349000,15,431349,469718,1377,18,True,True,True
431359000,15,431359,473951,1377,18,True,True,True
431369000,15,431369,478184,1377,18,True,True,True
431379000,15,431379,482415,1377,18,True,True,True
431389000,15,431389,486645,1377,18,True,True,True
431399000,15,431399,490875,1377,18,True,True,True
431409000,15,431409,495107,1377,18,True,True,True
431419000,15,431419,499338,1377,18,True,True,True
431429000,14,431429,-496429,1377,18,True,True,True
431439000,14,431439,-492198,1377,18,True,True,True
431449000,13,431449,-487968,1377,18,True,True,True
431459000,14,431459,-483735,1377,18,True,True,True
431469000,14,431469,-479503,1377,18,True,True,True
431479000,14,431479,-475270,1377,18,True,True,True
431489000,13,431489,-471038,1377,18,True,True,True
431499000,13,431499,-466808,1377,18,True,True,True
431509000,13,431509,-462577,1377,18,True,True,True
431519000,13,431519,-458347,1377,18,True,True,True
431529000,14,431529,-454116,1377,18,True,True,True
431539000,14,431539,-449886,1377,18,True,True,True
431549000,14,431549,-445656,1377,18,True,True,True
431559000,14,431559,-441427,1377,18,True,True,True
431569000,13,431569,-437199,1377,18,True,True,True
431579000,13,431579,-432971,1377,18,True,True,True
431589000,13,431589,-428743,1377,18,True,True,True
431599000,13,431599,-424513,1377,18,True,True,True
431609000,13,431609,-420282,1377,18,True,True,True
431619000,14,431619,-416053,1377,18,True,True,True
431629000,14,431629,-411823,1377,18,True,True,True
431639000,15,431639,-407594,1377,18,True,True,True
431649000,15,431649,-403364,1377,18,True,True,True
431659000,15,431659,-399133,1377,18,True,True,True
431669000,15,431669,-394903,1377,18,True,True,True
431679000,15,431679,-390672,1377,18,True,True,True
431689000,15,431689,-386442,1377,18,True,True,True
431699000,15,431699,-382211,1377,18,True,True,True
431709000,15,431709,-377980,1377,18,True,True,True
431719000,15,431719,-373746,1377,18,True,True,True
431729000,15,431729,-369512,1377,18,True,True,True
431739000,15,431739,-365280,1377,18,True,True,True
431749000,15,431749,-361047,1377,18,True,True,True
431759000,15,431759,-356816,1377,18,True,True,True
431769000,14,431769,-352584,1377,18,True,True,True
431779000,14,431779,-348352,1377,18,True,True,True
431789000,14,431789,-344123,1377,18,True,True,True
431799000,13,431799,-339895,1377,18,True,True,True
431809000,13,431809,-335668,1377,18,True,True,True
431819000,13,431819,-331441,1377,18,True,True,True
431829000,13,431829,-327214,1377,18,True,True,True
431839000,13,431839,-322986,1377,18,True,True,True
431849000,13,431849,-318757,1377,18,True,True,True
431859000,13,431859,-314528,1377,18,True,True,True
431869000,12,431869,-310304,1377,18,True,True,True
431879000,12,431879,-306078,1377,18,True,True,True
431889000,12,431889,-301852,1377,18,True,True,True
431899000,12,431899,-297626,1377,18,True,True,True
431909000,12,431909,-293400,1377,18,True,True,True
431919000,12,431919,-289172,1377,18,True,True,True
431929000,12,431929,-284945,1377,18,True,True,True
431939000,13,431939,-280717,1377,18,True,True,True
431949000,13,431949,-276490,1377,18,True,True,True
431959000,13,431959,-272262,1377,18,True,True,True
431969000,13,431969,-268035,1377,18,True,True,True
431979000,13,431979,-263809,1377,18,True,True,True
431989000,13,431989,-259585,1377,18,True,True,True
431999000,12,431999,-255363,1377,18,True,True,True
432009000,12,432009,-251140,1377,18,True,True,True
432019000,12,432019,-246915,1377,18,True,True,True
432029000,12,432029,-242688,1377,18,True,True,True
432039000,12,432039,-238462,1377,18,True,True,True
432049000,12,432049,-234238,1377,18,True,True,True
432059000,12,432059,-230014,1377,18,True,True,True
432069000,11,432069,-225791,1377,18,True,True,True
432079000,11,432079,-221566,1377,18,True,True,True
432089000,11,432089,-217340,1377,18,True,True,True
432099000,11,432099,-213111,1377,18,True,True,True
432109000,11,432109,-208883,1377,18,True,True,True
432119000,11,432119,-204656,1377,18,True,True,True
432129000,11,432129,-200428,1377,18,True,True,True
432139000,11,432139,-196199,1377,18,True,True,True
432149000,11,432149,-191971,1377,18,True,True,True
432159000,11,432159,-187740,1377,18,True,True,True
432169000,11,432169,-183511,1377,18,True,True,True
432179000,11,432179,-179282,1377,18,True,True,True
432189000,11,432189,-175056,1377,18,True,True,True
432199000,11,432199,-170828,1377,18,True,True,True
432209000,11,432209,-166599,1377,18,True,True,True
432219000,11,432219,-162369,1377,18,True,True,True
432229000,11,432229,-158139,1377,18,True,True,True
432239000,11,432239,-153911,1377,18,True,True,True
432249000,11,432249,-149682,1377,18,True,True,True
432259000,11,432259,-145452,1377,18,True,True,True
432269000,12,432269,-141221,1377,18,True,True,True
432279000,12,432279,-136991,1377,18,True,True,True
432289000,12,432289,-132763,1377,18,True,True,True
432299000,11,432299,-128535,1377,18,True,True,True
432309000,11,432309,-124305,1377,18,True,True,True
432319000,11,432319,-120076,1377,18,True,True,True
432329000,11,432329,-115848,1377,18,True,True,True
432339000,11,432339,-111621,1377,18,True,True,True
432349000,11,432349,-107396,1377,18,True,True,True
432359000,11,432359,-103172,1377,18,True,True,True
432369000,11,432369,-98946,1377,18,True,True,True
432379000,11,432379,-94721,1377,18,True,True,True
432389000,11,432389,-90497,1377,18,True,True,True
432399000,11,432399,-86272,1377,18,True,True,True
432409000,11,432409,-82047,1377,18,True,True,True
432419000,11,432419,-77823,1377,18,True,True,True
432429000,11,432429,-73598,1377,18,True,True,True
432439000,11,432439,-69372,1377,18,True,True,True
432449000,11,432449,-65146,1377,18,True,True,True
432459000,11,432459,-60920,1377,18,True,True,True
432469000,11,432469,-56694,1377,18,True,True,True
432479000,11,432479,-52469,1377,18,True,True,True
432489000,11,432489,-48243,1377,18,True,True,True
432499000,12,432499,-44018,1377,18,True,True,True
432509000,12,432509,-39793,1377,18,True,True,True
432519000,12,432519,-35568,1377,18,True,True,True
432529000,12,432529,-31343,1377,18,True,True,True
432539000,12,432539,-27120,1377,18,True,True,True
432549000,12,432549,-22895,1377,18,True,True,True
432559000,12,432559,-18669,1377,18,True,True,True
432569000,12,432569,-14443,1377,18,True,True,True
432579000,12,432579,-10218,1377,18,True,True,True
432589000,12,432589,-5995,1377,18,True,True,True
432599000,12,432599,-1770,1377,18,True,True,True
432609000,12,432609,2454,1377,18,True,True,True
432619000,12,432619,6678,1377,18,True,True,True
432629000,12,432629,10902,1377,18,True,True,True
432639000,12,432639,15125,1377,18,True,True,True
432649000,12,432649,19349,1377,18,True,True,True
432659000,12,432659,23573,1377,18,True,True,True
432669000,11,432669,27798,1377,18,True,True,True
432679000,11,432679,32025,1377,18,True,True,True
432689000,11,432689,36250,1377,18,True,True,True
432699000,11,432699,40474,1377,18,True,True,True
432709000,11,432709,44699,1377,18,True,True,True
432719000,11,432719,48925,1377,18,True,True,True
432729000,11,432729,53151,1377,18,True,True,True
432739000,11,432739,57375,1377,18,True,True,True
432749000,11,432749,61599,1377,18,True,True,True
432759000,11,432759,65822,1377,18,True,True,True
432769000,11,432769,70045,1377,18,True,True,True
432779000,11,432779,74269,1377,18,True,True,True
432789000,11,432789,78492,1377,18,True,True,True
432799000,11,432799,82714,1377,18,True,True,True
432809000,11,432809,86935,1377,18,True,True,True
432819000,11,432819,91157,1377,18,True,True,True
432829000,11,432829,95380,1377,18,True,True,True
432839000,11,432839,99603,1377,18,True,True,True
432849000,11,432849,103824,1377,18,True,True,True
432859000,11,432859,108046,1377,18,True,True,True
432869000,11,432869,112270,1377,18,True,True,True
432879000,11,432879,116493,1377,18,True,True,True
432889000,11,432889,120717,1377,18,True,True,True
432899000,11,432899,124940,1377,18,True,True,True
432909000,11,432909,129163,1377,18,True,True,True
432919000,11,432919,133385,1377,18,True,True,True
432929000,11,432929,137609,1377,18,True,True,True
432939000,11,432939,141831,1377,18,True,True,True
432949000,11,432949,146052,1377,18,True,True,True
432959000,10,432959,150273,1377,18,True,True,True
432969000,10,432969,154494,1377,18,True,True,True
432979000,10,432979,158715,1377,18,True,True,True
432989000,10,432989,162936,1377,18,True,True,True
432999000,10,432999,167158,1377,18,True,True,True
433009000,10,433009,171378,1377,18,True,True,True
433019000,10,433019,175600,1377,18,True,True,True
433029000,10,433029,179822,1377,18,True,True,True
433039000,10,433039,184043,1377,18,True,True,True
433049000,10,433049,188264,1377,18,True,True,True
433059000,10,433059,192485,1377,18,True,True,True
433069000,10,433069,196707,1377,18,True,True,True
433079000,10,433079,200929,1377,18,True,True,True
433089000,9,433089,205152,1377,18,True,True,True
433099000,10,433099,209374,1377,18,True,True,True
433109000,10,433109,213597,1377,18,True,True,True
433119000,10,433119,217818,1377,18,True,True,True
433129000,10,433129,222040,1377,18,True,True,True
433139000,10,433139,226261,1377,18,True,True,True
433149000,10,433149,230482,1377,18,True,True,True
433159000,10,433159,234702,1377,18,True,True,True
433169000,11,433169,238921,1377,18,True,True,True
433179000,11,433179,243141,1377,18,True,True,True
433189000,11,433189,247362,1377,18,True,True,True
433199000,12,433199,251580,1377,18,True,True,True
433209000,12,433209,255799,1377,18,True,True,True
433219000,12,433219,260017,1377,18,True,True,True
433229000,12,433229,264236,1377,18,True,True,True
433239000,12,433239,268454,1377,18,True,True,True
433249000,12,433249,272672,1377,18,True,True,True
433259000,13,433259,276890,1377,18,True,True,True
433269000,13,433269,281109,1377,18,True,True,True
433279000,13,433279,285326,1377,18,True,True,True
433289000,13,433289,289545,1377,18,True,True,True
433299000,13,433299,293764,1377,18,True,True,True
433309000,13,433309,297983,1377,18,True,True,True
433319000,13,433319,302202,1377,18,True,True,True
433329000,12,433329,306420,1377,18,True,True,True
433339000,11,433339,310636,1377,18,True,True,True
433349000,11,433349,314853,1377,18,True,True,True
433359000,11,433359,319070,1377,18,True,True,True
433369000,9,433369,323286,1377,18,True,True,True
433379000,9,433379,327502,1377,18,True,True,True
433389000,8,433389,331716,1377,18,True,True,True
433399000,8,433399,335931,1377,18,True,True,True
433409000,8,433409,340145,1377,18,True,True,True
433419000,8,433419,344359,1377,18,True,True,True
433429000,8,433429,348574,1377,18,True,True,True
433439000,8,433439,352787,1377,18,True,True,True
433449000,8,433449,357001,1377,18,True,True,True
433459000,8,433459,361215,1377,18,True,True,True
433469000,8,433469,365429,1377,18,True,True,True
433479000,8,433479,369644,1377,18,True,True,True
433489000,8,433489,373857,1377,18,True,True,True
433499000,7,433499,378069,1377,18,True,True,True
433509000,8,433509,382282,1377,18,True,True,True
433519000,8,433519,386495,1377,18,True,True,True
433529000,8,433529,390708,1377,18,True,True,True
433539000,7,433539,394921,1377,18,True,True,True
433549000,7,433549,399133,1377,18,True,True,True
433559000,7,433559,403347,1377,18,True,True,True
433569000,7,433569,407561,1377,18,True,True,True
433579000,7,433579,411776,1377,18,True,True,True
433589000,7,433589,415990,1377,18,True,True,True
433599000,7,433599,420203,1377,18,True,True,True
433609000,7,433609,424416,1377,18,True,True,True
433619000,7,433619,428628,1377,18,True,True,True
433629000,7,433629,432840,1377,18,True,True,True
433639000,7,433639,437053,1377,18,True,True,True
433649000,7,433649,441266,1377,18,True,True,True
433659000,7,433659,445479,1377,18,True,True,True
433669000,7,433669,449693,1377,18,True,True,True
433679000,7,433679,453907,1377,18,True,True,True
433689000,7,433689,458121,1377,18,True,True,True
433699000,7,433699,462334,1377,18,True,True,True
433709000,7,433709,466546,1377,18,True,True,True
433719000,7,433719,470759,1377,18,True,True,True
433729000,8,433729,474970,1377,18,True,True,True
433739000,8,433739,479181,1377,18,True,True,True
433749000,8,433749,483393,1377,18,True,True,True
433759000,8,433759,487606,1377,18,True,True,True
433769000,8,433769,491818,1377,18,True,True,True
433779000,8,433779,496031,1377,18,True,True,True
433789001,8,433789,500244,1377,18,True,True,True
433799000,8,433799,-495544,1377,18,True,True,True
433809000,7,433809,-491330,1377,18,True,True,True
433819000,7,433819,-487116,1377,18,True,True,True
433829000,8,433829,-482902,1377,18,True,True,True
433839000,8,433839,-478689,1377,18,True,True,True
433849000,8,433849,-474475,1377,18,True,True,True
433859000,8,433859,-470259,1377,18,True,True,True
433869000,8,433869,-466044,1377,18,True,True,True
433879000,7,433879,-461829,1377,18,True,True,True
433889000,8,433889,-457616,1377,18,True,True,True
433899000,8,433899,-453404,1377,18,True,True,True
433909000,8,433909,-449194,1377,18,True,True,True
433919000,8,433919,-444983,1377,18,True,True,True
433929000,9,433929,-440770,1377,18,True,True,True
433939000,9,433939,-436557,1377,18,True,True,True
433949000,9,433949,-432345,1377,18,True,True,True
433959000,9,433959,-428134,1377,18,True,True,True
433969000,9,433969,-423923,1377,18,True,True,True
433979000,9,433979,-419712,1377,18,True,True,True
433989000,10,433989,-415502,1377,18,True,True,True
433999000,9,433999,-411291,1377,18,True,True,True
434009000,9,434009,-407080,1377,18,True,True,True
434019000,9,434019,-402870,1377,18,True,True,True
434029000,9,434029,-398660,1377,18,True,True,True
434039000,9,434039,-394449,1377,18,True,True,True
434049000,9,434049,-390238,1377,18,True,True,True
434059000,10,434059,-386028,1377,18,True,True,True
434069000,9,434069,-381818,1377,18,True,True,True
434079000,10,434079,-377608,1377,18,True,True,True
434089000,9,434089,-373398,1377,18,True,True,True
434099000,9,434099,-369188,1377,18,True,True,True
434109000,9,434109,-364978,1377,18,True,True,True
434119000,9,434119,-360767,1377,18,True,True,True
434129000,9,434129,-356558,1377,18,True,True,True
434139000,9,434139,-352348,1377,18,True,True,True
434149000,9,434149,-348138,1377,18,True,True,True
434159000,9,434159,-343929,1377,18,True,True,True
434169000,9,434169,-339720,1377,18,True,True,True
434179000,9,434179,-335511,1377,18,True,True,True
434189000,9,434189,-331303,1377,18,True,True,True
434199000,9,434199,-327096,1377,18,True,True,True
434209000,9,434209,-322888,1377,18,True,True,True
434219000,8,434219,-318681,1377,18,True,True,True
434229000,8,434229,-314474,1377,18,True,True,True
434239000,8,434239,-310266,1377,18,True,True,True
434249000,8,434249,-306058,1377,18,True,True,True
434259000,8,434259,-301851,1377,18,True,True,True
434269000,7,434269,-297644,1377,18,True,True,True
434279000,7,434279,-293436,1377,18,True,True,True
434289000,7,434289,-289231,1377,18,True,True,True
434299000,7,434299,-285023,1377,18,True,True,True
434309000,7,434309,-280817,1377,18,True,True,True
434319000,7,434319,-276610,1377,18,True,True,True
