iTOW,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid,tAcc
428389000,428389,217776,1377,18,True,True,True,16
428399000,428399,222003,1377,18,True,True,True,16
428409000,428409,226231,1377,18,True,True,True,16
428419000,428419,230458,1377,18,True,True,True,16
428429000,428429,234686,1377,18,True,True,True,17
428439000,428439,238915,1377,18,True,True,True,17
428449000,428449,243144,1377,18,True,True,True,17
428459000,428459,247374,1377,18,True,True,True,18
428469000,428469,251603,1377,18,True,True,True,18
428479000,428479,255835,1377,18,True,True,True,18
428489000,428489,260066,1377,18,True,True,True,18
428499000,428499,264297,1377,18,True,True,True,18
428509000,428509,268529,1377,18,True,True,True,18
428519000,428519,272759,1377,18,True,True,True,18
428529000,428529,276991,1377,18,True,True,True,19
428539000,428539,281223,1377,18,True,True,True,19
428549000,428549,285455,1377,18,True,True,True,19
428559000,428559,289687,1377,18,True,True,True,18
428569000,428569,293918,1377,18,True,True,True,18
428579000,428579,298149,1377,18,True,True,True,18
428589000,428589,302381,1377,18,True,True,True,18
428599000,428599,306611,1377,18,True,True,True,18
428609000,428609,310839,1377,18,True,True,True,17
428619000,428619,315068,1377,18,True,True,True,17
428629000,428629,319297,1377,18,True,True,True,17
428639000,428639,323526,1377,18,True,True,True,17
428649000,428649,327756,1377,18,True,True,True,16
428659000,428659,331985,1377,18,True,True,True,16
428669000,428669,336215,1377,18,True,True,True,16
428679000,428679,340445,1377,18,True,True,True,16
428689000,428689,344675,1377,18,True,True,True,15
428699000,428699,348905,1377,18,True,True,True,15
428709000,428709,353134,1377,18,True,True,True,15
428719000,428719,357363,1377,18,True,True,True,15
428729000,428729,361591,1377,18,True,True,True,15
428739000,428739,365820,1377,18,True,True,True,15
428749000,428749,370049,1377,18,True,True,True,15
428759000,428759,374278,1377,18,True,True,True,15
428769000,428769,378508,1377,18,True,True,True,15
428779000,428779,382737,1377,18,True,True,True,15
428789000,428789,386966,1377,18,True,True,True,15
428799000,428799,391196,1377,18,True,True,True,15
428809000,428809,395425,1377,18,True,True,True,14
428819000,428819,399655,1377,18,True,True,True,14
428829000,428829,403885,1377,18,True,True,True,14
428839000,428839,408116,1377,18,True,True,True,14
428849000,428849,412346,1377,18,True,True,True,14
428859000,428859,416575,1377,18,True,True,True,14
428869000,428869,420804,1377,18,True,True,True,14
428879000,428879,425033,1377,18,True,True,True,14
428889000,428889,429262,1377,18,True,True,True,14
428899000,428899,433488,1377,18,True,True,True,14
428909000,428909,437717,1377,18,True,True,True,14
428919000,428919,441946,1377,18,True,True,True,15
428929000,428929,446174,1377,18,True,True,True,15
428939000,428939,450402,1377,18,True,True,True,15
428949000,428949,454630,1377,18,True,True,True,15
428959000,428959,458858,1377,18,True,True,True,15
428969000,428969,463086,1377,18,True,True,True,16
428979000,428979,467313,1377,18,True,True,True,16
428989000,428989,471542,1377,18,True,True,True,16
428999000,428999,475770,1377,18,True,True,True,16
429009000,429009,479998,1377,18,True,True,True,16
429019000,429019,484225,1377,18,True,True,True,15
429029000,429029,488452,1377,18,True,True,True,15
429039000,429039,492680,1377,18,True,True,True,15
429049000,429049,496908,1377,18,True,True,True,15
429059000,429059,-498865,1377,18,True,True,True,15
429069000,429069,-494636,1377,18,True,True,True,15
429079000,429079,-490408,1377,18,True,True,True,14
429089000,429089,-486179,1377,18,True,True,True,14
429099000,429099,-481952,1377,18,True,True,True,14
429109000,429109,-477724,1377,18,True,True,True,14
429119000,429119,-473497,1377,18,True,True,True,14
429129000,429129,-469269,1377,18,True,True,True,14
429139000,429139,-465042,1377,18,True,True,True,14
429149000,429149,-460815,1377,18,True,True,True,14
429159000,429159,-456589,1377,18,True,True,True,13
429169000,429169,-452363,1377,18,True,True,True,13
429179000,429179,-448138,1377,18,True,True,True,13
429189000,429189,-443911,1377,18,True,True,True,13
429199000,429199,-439686,1377,18,True,True,True,13
429209000,429209,-435459,1377,18,True,True,True,13
429219000,429219,-431232,1377,18,True,True,True,13
429229000,429229,-427004,1377,18,True,True,True,12
429239000,429239,-422777,1377,18,True,True,True,12
429249000,429249,-418548,1377,18,True,True,True,12
429259000,429259,-414320,1377,18,True,True,True,11
429269000,429269,-410093,1377,18,True,True,True,11
429279000,429279,-405864,1377,18,True,True,True,10
429289000,429289,-401636,1377,18,True,True,True,10
429299000,429299,-397409,1377,18,True,True,True,9
429309000,429309,-393181,1377,18,True,True,True,9
429319000,429319,-388953,1377,18,True,True,True,9
429329000,429329,-384726,1377,18,True,True,True,9
429339000,429339,-380496,1377,18,True,True,True,9
429349000,429349,-376268,1377,18,True,True,True,9
429359000,429359,-372040,1377,18,True,True,True,9
429369000,429369,-367809,1377,18,True,True,True,9
429379000,429379,-363581,1377,18,True,True,True,9
429389000,429389,-359353,1377,18,True,True,True,9
429399000,429399,-355124,1377,18,True,True,True,9
429409000,429409,-350895,1377,18,True,True,True,9
429419000,429419,-346667,1377,18,True,True,True,10
429429000,429429,-342437,1377,18,True,True,True,10
429439000,429439,-338209,1377,18,True,True,True,10
429449000,429449,-333981,1377,18,True,True,True,10
429459000,429459,-329752,1377,18,True,True,True,10
429469000,429469,-325524,1377,18,True,True,True,9
429479000,429479,-321297,1377,18,True,True,True,9
429489000,429489,-317069,1377,18,True,True,True,9
429499000,429499,-312841,1377,18,True,True,True,9
429509000,429509,-308613,1377,18,True,True,True,9
429519000,429519,-304385,1377,18,True,True,True,8
429529000,429529,-300157,1377,18,True,True,True,8
429539000,429539,-295929,1377,18,True,True,True,8
429549000,429549,-291700,1377,18,True,True,True,8
429559000,429559,-287470,1377,18,True,True,True,8
429569000,429569,-283240,1377,18,True,True,True,8
429579000,429579,-279009,1377,18,True,True,True,8
429589000,429589,-274779,1377,18,True,True,True,9
429599000,429599,-270550,1377,18,True,True,True,9
429609000,429609,-266321,1377,18,True,True,True,9
429619000,429619,-262093,1377,18,True,True,True,9
429629000,429629,-257862,1377,18,True,True,True,9
429639000,429639,-253633,1377,18,True,True,True,9
429649000,429649,-249405,1377,18,True,True,True,9
429659000,429659,-245176,1377,18,True,True,True,9
429669000,429669,-240948,1377,18,True,True,True,9
429679000,429679,-236719,1377,18,True,True,True,8
429689000,429689,-232491,1377,18,True,True,True,8
429699000,429699,-228262,1377,18,True,True,True,8
429709000,429709,-224033,1377,18,True,True,True,8
429719000,429719,-219803,1377,18,True,True,True,8
429729000,429729,-215572,1377,18,True,True,True,8
429739000,429739,-211342,1377,18,True,True,True,9
429749000,429749,-207111,1377,18,True,True,True,9
429759000,429759,-202879,1377,18,True,True,True,9
429769000,429769,-198649,1377,18,True,True,True,9
429779000,429779,-194419,1377,18,True,True,True,9
429789000,429789,-190189,1377,18,True,True,True,9
429799000,429799,-185959,1377,18,True,True,True,9
429809000,429809,-181729,1377,18,True,True,True,9
429819000,429819,-177499,1377,18,True,True,True,9
429829000,429829,-173270,1377,18,True,True,True,9
429839000,429839,-169040,1377,18,True,True,True,9
429849000,429849,-164810,1377,18,True,True,True,9
429859000,429859,-160579,1377,18,True,True,True,9
429869000,429869,-156349,1377,18,True,True,True,9
429879000,429879,-152119,1377,18,True,True,True,9
429889000,429889,-147890,1377,18,True,True,True,9
429899000,429899,-143660,1377,18,True,True,True,8
429909000,429909,-139431,1377,18,True,True,True,8
429919000,429919,-135202,1377,18,True,True,True,8
429929000,429929,-130973,1377,18,True,True,True,8
429939000,429939,-126744,1377,18,True,True,True,8
429949000,429949,-122516,1377,18,True,True,True,8
429959000,429959,-118286,1377,18,True,True,True,8
429969000,429969,-114057,1377,18,True,True,True,8
429979000,429979,-109826,1377,18,True,True,True,8
429989000,429989,-105595,1377,18,True,True,True,8
429999000,429999,-101365,1377,18,True,True,True,8
430009000,430009,-97134,1377,18,True,True,True,8
430019000,430019,-92902,1377,18,True,True,True,9
430029000,430029,-88669,1377,18,True,True,True,9
430039000,430039,-84437,1377,18,True,True,True,9
430049000,430049,-80207,1377,18,True,True,True,9
430059000,430059,-75976,1377,18,True,True,True,9
430069000,430069,-71746,1377,18,True,True,True,9
430079000,430079,-67516,1377,18,True,True,True,9
430089000,430089,-63285,1377,18,True,True,True,9
430099000,430099,-59054,1377,18,True,True,True,9
430109000,430109,-54823,1377,18,True,True,True,8
430119000,430119,-50594,1377,18,True,True,True,8
430129000,430129,-46364,1377,18,True,True,True,8
430139000,430139,-42132,1377,18,True,True,True,8
430149000,430149,-37900,1377,18,True,True,True,8
430159000,430159,-33667,1377,18,True,True,True,8
430169000,430169,-29434,1377,18,True,True,True,8
430179000,430179,-25203,1377,18,True,True,True,8
430189000,430189,-20973,1377,18,True,True,True,8
430199000,430199,-16744,1377,18,True,True,True,8
430209000,430209,-12514,1377,18,True,True,True,9
430219000,430219,-8287,1377,18,True,True,True,9
430229000,430229,-4058,1377,18,True,True,True,9
430239000,430239,172,1377,18,True,True,True,9
430249000,430249,4401,1377,18,True,True,True,10
430259000,430259,8629,1377,18,True,True,True,10
430269000,430269,12857,1377,18,True,True,True,10
430279000,430279,17087,1377,18,True,True,True,10
430289000,430289,21316,1377,18,True,True,True,10
430299000,430299,25545,1377,18,True,True,True,11
430309000,430309,29776,1377,18,True,True,True,11
430319000,430319,34007,1377,18,True,True,True,11
430329000,430329,38239,1377,18,True,True,True,11
430339000,430339,42469,1377,18,True,True,True,11
430349000,430349,46699,1377,18,True,True,True,11
430359000,430359,50930,1377,18,True,True,True,11
430369000,430369,55163,1377,18,True,True,True,11
430379000,430379,59396,1377,18,True,True,True,11
430389000,430389,63628,1377,18,True,True,True,10
430399000,430399,67857,1377,18,True,True,True,10
430409000,430409,72087,1377,18,True,True,True,9
430419000,430419,76317,1377,18,True,True,True,9
430429000,430429,80547,1377,18,True,True,True,9
430439000,430439,84778,1377,18,True,True,True,9
430449000,430449,89010,1377,18,True,True,True,9
430459000,430459,93240,1377,18,True,True,True,10
430469000,430469,97469,1377,18,True,True,True,10
430479000,430479,101700,1377,18,True,True,True,10
430489000,430489,105933,1377,18,True,True,True,10
430499000,430499,110163,1377,18,True,True,True,10
430509000,430509,114392,1377,18,True,True,True,10
430519000,430519,118622,1377,18,True,True,True,11
430529000,430529,122852,1377,18,True,True,True,11
430539000,430539,127082,1377,18,True,True,True,11
430549000,430549,131311,1377,18,True,True,True,12
430559000,430559,135540,1377,18,True,True,True,12
430569000,430569,139768,1377,18,True,True,True,12
430579000,430579,143997,1377,18,True,True,True,12
430589000,430589,148224,1377,18,True,True,True,12
430599000,430599,152451,1377,18,True,True,True,13
430609000,430609,156677,1377,18,True,True,True,13
430619000,430619,160904,1377,18,True,True,True,12
430629000,430629,165131,1377,18,True,True,True,12
430639000,430639,169358,1377,18,True,True,True,12
430649000,430649,173585,1377,18,True,True,True,12
430659000,430659,177812,1377,18,True,True,True,12
430669000,430669,182039,1377,18,True,True,True,12
430679000,430679,186270,1377,18,True,True,True,12
430689000,430689,190500,1377,18,True,True,True,12
430699000,430699,194729,1377,18,True,True,True,12
430709000,430709,198959,1377,18,True,True,True,13
430719000,430719,203188,1377,18,True,True,True,13
430729000,430729,207420,1377,18,True,True,True,13
430739000,430739,211648,1377,18,True,True,True,13
430749000,430749,215878,1377,18,True,True,True,14
430759000,430759,220110,1377,18,True,True,True,14
430769000,430769,224342,1377,18,True,True,True,14
430779000,430779,228572,1377,18,True,True,True,14
430789000,430789,232804,1377,18,True,True,True,15
430799000,430799,237035,1377,18,True,True,True,15
430809000,430809,241266,1377,18,True,True,True,15
430819000,430819,245497,1377,18,True,True,True,15
430829000,430829,249728,1377,18,True,True,True,15
430839000,430839,253958,1377,18,True,True,True,15
430849000,430849,258185,1377,18,True,True,True,15
430859000,430859,262411,1377,18,True,True,True,14
430869000,430869,266637,1377,18,True,True,True,14
430879000,430879,270865,1377,18,True,True,True,14
430889000,430889,275094,1377,18,True,True,True,14
430899000,430899,279323,1377,18,True,True,True,14
430909000,430909,283553,1377,18,True,True,True,15
430919000,430919,287783,1377,18,True,True,True,15
430929000,430929,292013,1377,18,True,True,True,15
430939000,430939,296243,1377,18,True,True,True,16
430949000,430949,300474,1377,18,True,True,True,16
430959000,430959,304704,1377,18,True,True,True,16
430969000,430969,308935,1377,18,True,True,True,16
430979000,430979,313165,1377,18,True,True,True,16
430989000,430989,317397,1377,18,True,True,True,17
430999000,430999,321628,1377,18,True,True,True,17
431009000,431009,325858,1377,18,True,True,True,17
431019000,431019,330090,1377,18,True,True,True,17
431029000,431029,334322,1377,18,True,True,True,15
431039000,431039,338551,1377,18,True,True,True,15
431049000,431049,342780,1377,18,True,True,True,15
431059000,431059,347009,1377,18,True,True,True,14
431069000,431069,351241,1377,18,True,True,True,15
431079000,431079,355473,1377,18,True,True,True,15
431089000,431089,359703,1377,18,True,True,True,15
431099000,431099,363932,1377,18,True,True,True,15
431109000,431109,368162,1377,18,True,True,True,15
431119000,431119,372393,1377,18,True,True,True,15
431129000,431129,376625,1377,18,True,True,True,15
431139000,431139,380856,1377,18,True,True,True,16
431149000,431149,385088,1377,18,True,True,True,15
431159000,431159,389319,1377,18,True,True,True,15
431169000,431169,393549,1377,18,True,True,True,15
431179000,431179,397781,1377,18,True,True,True,14
431189000,431189,402013,1377,18,True,True,True,15
431199000,431199,406244,1377,18,True,True,True,15
431209000,431209,410476,1377,18,True,True,True,15
431219000,431219,414707,1377,18,True,True,True,15
431229000,431229,418936,1377,18,True,True,True,14
431239000,431239,423164,1377,18,True,True,True,14
431249000,431249,427395,1377,18,True,True,True,14
431259000,431259,431626,1377,18,True,True,True,14
431269000,431269,435857,1377,18,True,True,True,14
431279000,431279,440089,1377,18,True,True,True,14
431289000,431289,444321,1377,18,True,True,True,15
431299000,431299,448552,1377,18,True,True,True,15
431309000,431309,452784,1377,18,True,True,True,15
431319000,431319,457016,1377,18,True,True,True,15
431329000,431329,461251,1377,18,True,True,True,15
431339000,431339,465484,1377,18,True,True,True,15
431349000,431349,469718,1377,18,True,True,True,15
431359000,431359,473951,1377,18,True,True,True,15
431369000,431369,478184,1377,18,True,True,True,15
431379000,431379,482415,1377,18,True,True,True,15
431389000,431389,486645,1377,18,True,True,True,15
431399000,431399,490875,1377,18,True,True,True,15
431409000,431409,495107,1377,18,True,True,True,15
431419000,431419,499338,1377,18,True,True,True,15
431429000,431429,-496429,1377,18,True,True,True,14
431439000,431439,-492198,1377,18,True,True,True,14
431449000,431449,-487968,1377,18,True,True,True,13
431459000,431459,-483735,1377,18,True,True,True,14
431469000,431469,-479503,1377,18,True,True,True,14
431479000,431479,-475270,1377,18,True,True,True,14
431489000,431489,-471038,1377,18,True,True,True,13
431499000,431499,-466808,1377,18,True,True,True,13
431509000,431509,-462577,1377,18,True,True,True,13
431519000,431519,-458347,1377,18,True,True,True,13
431529000,431529,-454116,1377,18,True,True,True,14
431539000,431539,-449886,1377,18,True,True,True,14
431549000,431549,-445656,1377,18,True,True,True,14
431559000,431559,-441427,1377,18,True,True,True,14
431569000,431569,-437199,1377,18,True,True,True,13
431579000,431579,-432971,1377,18,True,True,True,13
431589000,431589,-428743,1377,18,True,True,True,13
431599000,431599,-424513,1377,18,True,True,True,13
431609000,431609,-420282,1377,18,True,True,True,13
431619000,431619,-416053,1377,18,True,True,True,14
431629000,431629,-411823,1377,18,True,True,True,14
431639000,431639,-407594,1377,18,True,True,True,15
431649000,431649,-403364,1377,18,True,True,True,15
431659000,431659,-399133,1377,18,True,True,True,15
431669000,431669,-394903,1377,18,True,True,True,15
431679000,431679,-390672,1377,18,True,True,True,15
431689000,431689,-386442,1377,18,True,True,True,15
431699000,431699,-382211,1377,18,True,True,True,15
431709000,431709,-377980,1377,18,True,True,True,15
431719000,431719,-373746,1377,18,True,True,True,15
431729000,431729,-369512,1377,18,True,True,True,15
431739000,431739,-365280,1377,18,True,True,True,15
431749000,431749,-361047,1377,18,True,True,True,15
431759000,431759,-356816,1377,18,True,True,True,15
431769000,431769,-352584,1377,18,True,True,True,14
431779000,431779,-348352,1377,18,True,True,True,14
431789000,431789,-344123,1377,18,True,True,True,14
431799000,431799,-339895,1377,18,True,True,True,13
431809000,431809,-335668,1377,18,True,True,True,13
431819000,431819,-331441,1377,18,True,True,True,13
431829000,431829,-327214,1377,18,True,True,True,13
431839000,431839,-322986,1377,18,True,True,True,13
431849000,431849,-318757,1377,18,True,True,True,13
431859000,431859,-314528,1377,18,True,True,True,13
431869000,431869,-310304,1377,18,True,True,True,12
431879000,431879,-306078,1377,18,True,True,True,12
431889000,431889,-301852,1377,18,True,True,True,12
431899000,431899,-297626,1377,18,True,True,True,12
431909000,431909,-293400,1377,18,True,True,True,12
431919000,431919,-289172,1377,18,True,True,True,12
431929000,431929,-284945,1377,18,True,True,True,12
431939000,431939,-280717,1377,18,True,True,True,13
431949000,431949,-276490,1377,18,True,True,True,13
431959000,431959,-272262,1377,18,True,True,True,13
431969000,431969,-268035,1377,18,True,True,True,13
431979000,431979,-263809,1377,18,True,True,True,13
431989000,431989,-259585,1377,18,True,True,True,13
431999000,431999,-255363,1377,18,True,True,True,12
432009000,432009,-251140,1377,18,True,True,True,12
432019000,432019,-246915,1377,18,True,True,True,12
432029000,432029,-242688,1377,18,True,True,True,12
432039000,432039,-238462,1377,18,True,True,True,12
432049000,432049,-234238,1377,18,True,True,True,12
432059000,432059,-230014,1377,18,True,True,True,12
432069000,432069,-225791,1377,18,True,True,True,11
432079000,432079,-221566,1377,18,True,True,True,11
432089000,432089,-217340,1377,18,True,True,True,11
432099000,432099,-213111,1377,18,True,True,True,11
432109000,432109,-208883,1377,18,True,True,True,11
432119000,432119,-204656,1377,18,True,True,True,11
432129000,432129,-200428,1377,18,True,True,True,11
432139000,432139,-196199,1377,18,True,True,True,11
432149000,432149,-191971,1377,18,True,True,True,11
432159000,432159,-187740,1377,18,True,True,True,11
432169000,432169,-183511,1377,18,True,True,True,11
432179000,432179,-179282,1377,18,True,True,True,11
432189000,432189,-175056,1377,18,True,True,True,11
432199000,432199,-170828,1377,18,True,True,True,11
432209000,432209,-166599,1377,18,True,True,True,11
432219000,432219,-162369,1377,18,True,True,True,11
432229000,432229,-158139,1377,18,True,True,True,11
432239000,432239,-153911,1377,18,True,True,True,11
432249000,432249,-149682,1377,18,True,True,True,11
432259000,432259,-145452,1377,18,True,True,True,11
432269000,432269,-141221,1377,18,True,True,True,12
432279000,432279,-136991,1377,18,True,True,True,12
432289000,432289,-132763,1377,18,True,True,True,12
432299000,432299,-128535,1377,18,True,True,True,11
432309000,432309,-124305,1377,18,True,True,True,11
432319000,432319,-120076,1377,18,True,True,True,11
432329000,432329,-115848,1377,18,True,True,True,11
432339000,432339,-111621,1377,18,True,True,True,11
432349000,432349,-107396,1377,18,True,True,True,11
432359000,432359,-103172,1377,18,True,True,True,11
432369000,432369,-98946,1377,18,True,True,True,11
432379000,432379,-94721,1377,18,True,True,True,11
432389000,432389,-90497,1377,18,True,True,True,11
432399000,432399,-86272,1377,18,True,True,True,11
432409000,432409,-82047,1377,18,True,True,True,11
432419000,432419,-77823,1377,18,True,True,True,11
432429000,432429,-73598,1377,18,True,True,True,11
432439000,432439,-69372,1377,18,True,True,True,11
432449000,432449,-65146,1377,18,True,True,True,11
432459000,432459,-60920,1377,18,True,True,True,11
432469000,432469,-56694,1377,18,True,True,True,11
432479000,432479,-52469,1377,18,True,True,True,11
432489000,432489,-48243,1377,18,True,True,True,11
432499000,432499,-44018,1377,18,True,True,True,12
432509000,432509,-39793,1377,18,True,True,True,12
432519000,432519,-35568,1377,18,True,True,True,12
432529000,432529,-31343,1377,18,True,True,True,12
432539000,432539,-27120,1377,18,True,True,True,12
432549000,432549,-22895,1377,18,True,True,True,12
432559000,432559,-18669,1377,18,True,True,True,12
432569000,432569,-14443,1377,18,True,True,True,12
432579000,432579,-10218,1377,18,True,True,True,12
432589000,432589,-5995,1377,18,True,True,True,12
432599000,432599,-1770,1377,18,True,True,True,12
432609000,432609,2454,1377,18,True,True,True,12
432619000,432619,6678,1377,18,True,True,True,12
432629000,432629,10902,1377,18,True,True,True,12
432639000,432639,15125,1377,18,True,True,True,12
432649000,432649,19349,1377,18,True,True,True,12
432659000,432659,23573,1377,18,True,True,True,12
432669000,432669,27798,1377,18,True,True,True,11
432679000,432679,32025,1377,18,True,True,True,11
432689000,432689,36250,1377,18,True,True,True,11
432699000,432699,40474,1377,18,True,True,True,11
432709000,432709,44699,1377,18,True,True,True,11
432719000,432719,48925,1377,18,True,True,True,11
432729000,432729,53151,1377,18,True,True,True,11
432739000,432739,57375,1377,18,True,True,True,11
432749000,432749,61599,1377,18,True,True,True,11
432759000,432759,65822,1377,18,True,True,True,11
432769000,432769,70045,1377,18,True,True,True,11
432779000,432779,74269,1377,18,True,True,True,11
432789000,432789,78492,1377,18,True,True,True,11
432799000,432799,82714,1377,18,True,True,True,11
432809000,432809,86935,1377,18,True,True,True,11
432819000,432819,91157,1377,18,True,True,True,11
432829000,432829,95380,1377,18,True,True,True,11
432839000,432839,99603,1377,18,True,True,True,11
432849000,432849,103824,1377,18,True,True,True,11
432859000,432859,108046,1377,18,True,True,True,11
432869000,432869,112270,1377,18,True,True,True,11
432879000,432879,116493,1377,18,True,True,True,11
432889000,432889,120717,1377,18,True,True,True,11
432899000,432899,124940,1377,18,True,True,True,11
432909000,432909,129163,1377,18,True,True,True,11
432919000,432919,133385,1377,18,True,True,True,11
432929000,432929,137609,1377,18,True,True,True,11
432939000,432939,141831,1377,18,True,True,True,11
432949000,432949,146052,1377,18,True,True,True,11
432959000,432959,150273,1377,18,True,True,True,10
432969000,432969,154494,1377,18,True,True,True,10
432979000,432979,158715,1377,18,True,True,True,10
432989000,432989,162936,1377,18,True,True,True,10
432999000,432999,167158,1377,18,True,True,True,10
433009000,433009,171378,1377,18,True,True,True,10
433019000,433019,175600,1377,18,True,True,True,10
433029000,433029,179822,1377,18,True,True,True,10
433039000,433039,184043,1377,18,True,True,True,10
433049000,433049,188264,1377,18,True,True,True,10
433059000,433059,192485,1377,18,True,True,True,10
433069000,433069,196707,1377,18,True,True,True,10
433079000,433079,200929,1377,18,True,True,True,10
433089000,433089,205152,1377,18,True,True,True,9
433099000,433099,209374,1377,18,True,True,True,10
433109000,433109,213597,1377,18,True,True,True,10
433119000,433119,217818,1377,18,True,True,True,10
433129000,433129,222040,1377,18,True,True,True,10
433139000,433139,226261,1377,18,True,True,True,10
433149000,433149,230482,1377,18,True,True,True,10
433159000,433159,234702,1377,18,True,True,True,10
433169000,433169,238921,1377,18,True,True,True,11
433179000,433179,243141,1377,18,True,True,True,11
433189000,433189,247362,1377,18,True,True,True,11
433199000,433199,251580,1377,18,True,True,True,12
433209000,433209,255799,1377,18,True,True,True,12
433219000,433219,260017,1377,18,True,True,True,12
433229000,433229,264236,1377,18,True,True,True,12
433239000,433239,268454,1377,18,True,True,True,12
433249000,433249,272672,1377,18,True,True,True,12
433259000,433259,276890,1377,18,True,True,True,13
433269000,433269,281109,1377,18,True,True,True,13
433279000,433279,285326,1377,18,True,True,True,13
433289000,433289,289545,1377,18,True,True,True,13
433299000,433299,293764,1377,18,True,True,True,13
433309000,433309,297983,1377,18,True,True,True,13
433319000,433319,302202,1377,18,True,True,True,13
433329000,433329,306420,1377,18,True,True,True,12
433339000,433339,310636,1377,18,True,True,True,11
433349000,433349,314853,1377,18,True,True,True,11
433359000,433359,319070,1377,18,True,True,True,11
433369000,433369,323286,1377,18,True,True,True,9
433379000,433379,327502,1377,18,True,True,True,9
433389000,433389,331716,1377,18,True,True,True,8
433399000,433399,335931,1377,18,True,True,True,8
433409000,433409,340145,1377,18,True,True,True,8
433419000,433419,344359,1377,18,True,True,True,8
433429000,433429,348574,1377,18,True,True,True,8
433439000,433439,352787,1377,18,True,True,True,8
433449000,433449,357001,1377,18,True,True,True,8
433459000,433459,361215,1377,18,True,True,True,8
433469000,433469,365429,1377,18,True,True,True,8
433479000,433479,369644,1377,18,True,True,True,8
433489000,433489,373857,1377,18,True,True,True,8
433499000,433499,378069,1377,18,True,True,True,7
433509000,433509,382282,1377,18,True,True,True,8
433519000,433519,386495,1377,18,True,True,True,8
433529000,433529,390708,1377,18,True,True,True,8
433539000,433539,394921,1377,18,True,True,True,7
433549000,433549,399133,1377,18,True,True,True,7
433559000,433559,403347,1377,18,True,True,True,7
433569000,433569,407561,1377,18,True,True,True,7
433579000,433579,411776,1377,18,True,True,True,7
433589000,433589,415990,1377,18,True,True,True,7
433599000,433599,420203,1377,18,True,True,True,7
433609000,433609,424416,1377,18,True,True,True,7
433619000,433619,428628,1377,18,True,True,True,7
433629000,433629,432840,1377,18,True,True,True,7
433639000,433639,437053,1377,18,True,True,True,7
433649000,433649,441266,1377,18,True,True,True,7
433659000,433659,445479,1377,18,True,True,True,7
433669000,433669,449693,1377,18,True,True,True,7
433679000,433679,453907,1377,18,True,True,True,7
433689000,433689,458121,1377,18,True,True,True,7
433699000,433699,462334,1377,18,True,True,True,7
433709000,433709,466546,1377,18,True,True,True,7
433719000,433719,470759,1377,18,True,True,True,7
433729000,433729,474970,1377,18,True,True,True,8
433739000,433739,479181,1377,18,True,True,True,8
433749000,433749,483393,1377,18,True,True,True,8
433759000,433759,487606,1377,18,True,True,True,8
433769000,433769,491818,1377,18,True,True,True,8
433779000,433779,496031,1377,18,True,True,True,8
433789001,433789,500244,1377,18,True,True,True,8
433799000,433799,-495544,1377,18,True,True,True,8
433809000,433809,-491330,1377,18,True,True,True,7
433819000,433819,-487116,1377,18,True,True,True,7
433829000,433829,-482902,1377,18,True,True,True,8
433839000,433839,-478689,1377,18,True,True,True,8
433849000,433849,-474475,1377,18,True,True,True,8
433859000,433859,-470259,1377,18,True,True,True,8
433869000,433869,-466044,1377,18,True,True,True,8
433879000,433879,-461829,1377,18,True,True,True,7
433889000,433889,-457616,1377,18,True,True,True,8
433899000,433899,-453404,1377,18,True,True,True,8
433909000,433909,-449194,1377,18,True,True,True,8
433919000,433919,-444983,1377,18,True,True,True,8
433929000,433929,-440770,1377,18,True,True,True,9
433939000,433939,-436557,1377,18,True,True,True,9
433949000,433949,-432345,1377,18,True,True,True,9
433959000,433959,-428134,1377,18,True,True,True,9
433969000,433969,-423923,1377,18,True,True,True,9
433979000,433979,-419712,1377,18,True,True,True,9
433989000,433989,-415502,1377,18,True,True,True,10
433999000,433999,-411291,1377,18,True,True,True,9
434009000,434009,-407080,1377,18,True,True,True,9
434019000,434019,-402870,1377,18,True,True,True,9
434029000,434029,-398660,1377,18,True,True,True,9
434039000,434039,-394449,1377,18,True,True,True,9
434049000,434049,-390238,1377,18,True,True,True,9
434059000,434059,-386028,1377,18,True,True,True,10
434069000,434069,-381818,1377,18,True,True,True,9
434079000,434079,-377608,1377,18,True,True,True,10
434089000,434089,-373398,1377,18,True,True,True,9
434099000,434099,-369188,1377,18,True,True,True,9
434109000,434109,-364978,1377,18,True,True,True,9
434119000,434119,-360767,1377,18,True,True,True,9
434129000,434129,-356558,1377,18,True,True,True,9
434139000,434139,-352348,1377,18,True,True,True,9
434149000,434149,-348138,1377,18,True,True,True,9
434159000,434159,-343929,1377,18,True,True,True,9
434169000,434169,-339720,1377,18,True,True,True,9
434179000,434179,-335511,1377,18,True,True,True,9
434189000,434189,-331303,1377,18,True,True,True,9
434199000,434199,-327096,1377,18,True,True,True,9
434209000,434209,-322888,1377,18,True,True,True,9
434219000,434219,-318681,1377,18,True,True,True,8
434229000,434229,-314474,1377,18,True,True,True,8
434239000,434239,-310266,1377,18,True,True,True,8
434249000,434249,-306058,1377,18,True,True,True,8
434259000,434259,-301851,1377,18,True,True,True,8
434269000,434269,-297644,1377,18,True,True,True,7
434279000,434279,-293436,1377,18,True,True,True,7
434289000,434289,-289231,1377,18,True,True,True,7
434299000,434299,-285023,1377,18,True,True,True,7
434309000,434309,-280817,1377,18,True,True,True,7
434319000,434319,-276610,1377,18,True,True,True,7
