iTOW,fTOW,week,leapS,towValid,weekValid,leapSValid,tAcc
429279000,-405859,2401,18,True,True,True,10
429289000,-401631,2401,18,True,True,True,9
429299000,-397403,2401,18,True,True,True,9
429309000,-393176,2401,18,True,True,True,9
429319000,-388948,2401,18,True,True,True,8
429329000,-384721,2401,18,True,True,True,8
429339000,-380491,2401,18,True,True,True,9
429349000,-376262,2401,18,True,True,True,8
429359000,-372034,2401,18,True,True,True,8
429369000,-367804,2401,18,True,True,True,9
429379000,-363576,2401,18,True,True,True,9
429389000,-359348,2401,18,True,True,True,9
429399000,-355119,2401,18,True,True,True,9
429409000,-350890,2401,18,True,True,True,9
429419000,-346661,2401,18,True,True,True,9
429429000,-342432,2401,18,True,True,True,9
429439000,-338204,2401,18,True,True,True,9
429449000,-333976,2401,18,True,True,True,9
429459000,-329747,2401,18,True,True,True,9
429469000,-325519,2401,18,True,True,True,9
429479000,-321291,2401,18,True,True,True,8
429489000,-317064,2401,18,True,True,True,8
429499000,-312836,2401,18,True,True,True,8
429509000,-308608,2401,18,True,True,True,8
429519000,-304380,2401,18,True,True,True,8
429529000,-300152,2401,18,True,True,True,8
429539000,-295924,2401,18,True,True,True,8
429549000,-291695,2401,18,True,True,True,8
429559000,-287465,2401,18,True,True,True,8
429569000,-283234,2401,18,True,True,True,8
429579000,-279004,2401,18,True,True,True,8
429589000,-274774,2401,18,True,True,True,8
429599000,-270545,2401,18,True,True,True,8
429609000,-266316,2401,18,True,True,True,8
429619000,-262088,2401,18,True,True,True,8
429629000,-257857,2401,18,True,True,True,8
429639000,-253628,2401,18,True,True,True,8
429649000,-249400,2401,18,True,True,True,8
429659000,-245171,2401,18,True,True,True,8
429669000,-240943,2401,18,True,True,True,8
429679000,-236714,2401,18,True,True,True,8
429689000,-232487,2401,18,True,True,True,8
429699000,-228258,2401,18,True,True,True,8
429709000,-224028,2401,18,True,True,True,8
429719000,-219799,2401,18,True,True,True,8
429729000,-215568,2401,18,True,True,True,8
429739000,-211337,2401,18,True,True,True,8
429749000,-207106,2401,18,True,True,True,9
429759000,-202875,2401,18,True,True,True,9
429769000,-198645,2401,18,True,True,True,9
429779000,-194414,2401,18,True,True,True,9
429789000,-190184,2401,18,True,True,True,9
429799000,-185955,2401,18,True,True,True,9
429809000,-181725,2401,18,True,True,True,9
429819000,-177495,2401,18,True,True,True,9
429829000,-173265,2401,18,True,True,True,9
429839000,-169036,2401,18,True,True,True,9
429849000,-164806,2401,18,True,True,True,9
429859000,-160575,2401,18,True,True,True,8
429869000,-156344,2401,18,True,True,True,8
429879000,-152115,2401,18,True,True,True,8
429889000,-147885,2401,18,True,True,True,8
429899000,-143656,2401,18,True,True,True,8
429909000,-139426,2401,18,True,True,True,8
429919000,-135198,2401,18,True,True,True,8
429929000,-130969,2401,18,True,True,True,8
429939000,-126740,2401,18,True,True,True,8
429949000,-122511,2401,18,True,True,True,8
429959000,-118282,2401,18,True,True,True,8
429969000,-114052,2401,18,True,True,True,8
429979000,-109822,2401,18,True,True,True,7
429989000,-105591,2401,18,True,True,True,7
429999000,-101360,2401,18,True,True,True,8
430009000,-97129,2401,18,True,True,True,8
430019000,-92897,2401,18,True,True,True,8
430029000,-88665,2401,18,True,True,True,9
430039000,-84433,2401,18,True,True,True,9
430049000,-80202,2401,18,True,True,True,9
430059000,-75972,2401,18,True,True,True,9
430069000,-71741,2401,18,True,True,True,9
430079000,-67511,2401,18,True,True,True,9
430089000,-63281,2401,18,True,True,True,9
430099000,-59049,2401,18,True,True,True,8
430109000,-54819,2401,18,True,True,True,8
430119000,-50589,2401,18,True,True,True,8
430129000,-46360,2401,18,True,True,True,8
430139000,-42127,2401,18,True,True,True,8
430149000,-37895,2401,18,True,True,True,7
430159000,-33663,2401,18,True,True,True,7
430169000,-29430,2401,18,True,True,True,8
430179000,-25199,2401,18,True,True,True,8
430189000,-20968,2401,18,True,True,True,8
430199000,-16739,2401,18,True,True,True,8
430209000,-12510,2401,18,True,True,True,8
430219000,-8282,2401,18,True,True,True,9
430229000,-4053,2401,18,True,True,True,9
430239000,176,2401,18,True,True,True,9
430249000,4405,2401,18,True,True,True,9
430259000,8634,2401,18,True,True,True,10
430269000,12861,2401,18,True,True,True,10
430279000,17091,2401,18,True,True,True,10
430289000,21320,2401,18,True,True,True,10
430299000,25550,2401,18,True,True,True,10
430309000,29781,2401,18,True,True,True,10
430319000,34011,2401,18,True,True,True,10
430329000,38243,2401,18,True,True,True,11
430339000,42474,2401,18,True,True,True,11
430349000,46703,2401,18,True,True,True,11
430359000,50934,2401,18,True,True,True,11
430369000,55167,2401,18,True,True,True,11
430379000,59400,2401,18,True,True,True,11
430389000,63632,2401,18,True,True,True,10
430399000,67862,2401,18,True,True,True,9
430409000,72092,2401,18,True,True,True,9
430419000,76322,2401,18,True,True,True,9
430429000,80552,2401,18,True,True,True,9
430439000,84782,2401,18,True,True,True,9
430449000,89014,2401,18,True,True,True,9
430459000,93244,2401,18,True,True,True,9
430469000,97474,2401,18,True,True,True,9
430479000,101704,2401,18,True,True,True,10
430489000,105937,2401,18,True,True,True,10
430499000,110167,2401,18,True,True,True,10
430509000,114396,2401,18,True,True,True,10
430519000,118627,2401,18,True,True,True,10
430529000,122856,2401,18,True,True,True,11
430539000,127086,2401,18,True,True,True,11
430549000,131315,2401,18,True,True,True,11
430559000,135545,2401,18,True,True,True,12
430569000,139773,2401,18,True,True,True,12
430579000,144002,2401,18,True,True,True,12
430589000,148228,2401,18,True,True,True,12
430599000,152455,2401,18,True,True,True,12
430609000,156681,2401,18,True,True,True,12
430619000,160908,2401,18,True,True,True,12
430629000,165135,2401,18,True,True,True,12
430639000,169362,2401,18,True,True,True,12
430649000,173589,2401,18,True,True,True,12
430659000,177816,2401,18,True,True,True,12
430669000,182044,2401,18,True,True,True,12
430679000,186274,2401,18,True,True,True,12
430689000,190504,2401,18,True,True,True,12
430699000,194733,2401,18,True,True,True,12
430709000,198963,2401,18,True,True,True,12
430719000,203192,2401,18,True,True,True,12
430729000,207424,2401,18,True,True,True,13
430739000,211652,2401,18,True,True,True,13
430749000,215882,2401,18,True,True,True,13
430759000,220115,2401,18,True,True,True,14
430769000,224346,2401,18,True,True,True,14
430779000,228576,2401,18,True,True,True,14
430789000,232808,2401,18,True,True,True,14
430799000,237039,2401,18,True,True,True,15
430809000,241270,2401,18,True,True,True,15
430819000,245501,2401,18,True,True,True,15
430829000,249732,2401,18,True,True,True,15
430839000,253962,2401,18,True,True,True,15
430849000,258189,2401,18,True,True,True,14
430859000,262415,2401,18,True,True,True,14
430869000,266641,2401,18,True,True,True,14
430879000,270869,2401,18,True,True,True,14
430889000,275098,2401,18,True,True,True,14
430899000,279327,2401,18,True,True,True,14
430909000,283557,2401,18,True,True,True,14
430919000,287787,2401,18,True,True,True,15
430929000,292017,2401,18,True,True,True,15
430939000,296247,2401,18,True,True,True,15
430949000,300478,2401,18,True,True,True,15
430959000,304708,2401,18,True,True,True,16
430969000,308939,2401,18,True,True,True,16
430979000,313169,2401,18,True,True,True,16
430989000,317401,2401,18,True,True,True,16
430999000,321632,2401,18,True,True,True,17
431009000,325862,2401,18,True,True,True,17
431019000,330094,2401,18,True,True,True,17
431029000,334326,2401,18,True,True,True,15
431039000,338555,2401,18,True,True,True,14
431049000,342784,2401,18,True,True,True,14
431059000,347013,2401,18,True,True,True,14
431069000,351245,2401,18,True,True,True,14
431079000,355477,2401,18,True,True,True,14
431089000,359707,2401,18,True,True,True,14
431099000,363936,2401,18,True,True,True,14
431109000,368166,2401,18,True,True,True,14
431119000,372397,2401,18,True,True,True,14
431129000,376629,2401,18,True,True,True,15
431139000,380860,2401,18,True,True,True,15
431149000,385092,2401,18,True,True,True,14
431159000,389323,2401,18,True,True,True,14
431169000,393553,2401,18,True,True,True,14
431179000,397786,2401,18,True,True,True,14
431189000,402018,2401,18,True,True,True,14
431199000,406249,2401,18,True,True,True,14
431209000,410480,2401,18,True,True,True,14
431219000,414712,2401,18,True,True,True,14
431229000,418941,2401,18,True,True,True,14
431239000,423169,2401,18,True,True,True,13
431249000,427399,2401,18,True,True,True,13
431259000,431630,2401,18,True,True,True,13
431269000,435861,2401,18,True,True,True,14
431279000,440093,2401,18,True,True,True,14
431289000,444324,2401,18,True,True,True,14
431299000,448556,2401,18,True,True,True,14
431309000,452788,2401,18,True,True,True,14
431319000,457020,2401,18,True,True,True,14
431329000,461254,2401,18,True,True,True,14
431339000,465488,2401,18,True,True,True,14
431349000,469721,2401,18,True,True,True,15
431359000,473955,2401,18,True,True,True,15
431369000,478187,2401,18,True,True,True,15
431379000,482419,2401,18,True,True,True,15
431389000,486649,2401,18,True,True,True,15
431399000,490879,2401,18,True,True,True,14
431409000,495110,2401,18,True,True,True,14
431419000,499342,2401,18,True,True,True,14
431429000,-496425,2401,18,True,True,True,14
431439000,-492195,2401,18,True,True,True,13
431449000,-487964,2401,18,True,True,True,13
431459000,-483732,2401,18,True,True,True,13
431469000,-479499,2401,18,True,True,True,13
431479000,-475266,2401,18,True,True,True,13
431489000,-471035,2401,18,True,True,True,13
431499000,-466804,2401,18,True,True,True,13
431509000,-462574,2401,18,True,True,True,13
431519000,-458344,2401,18,True,True,True,13
431529000,-454113,2401,18,True,True,True,13
431539000,-449882,2401,18,True,True,True,14
431549000,-445652,2401,18,True,True,True,13
431559000,-441424,2401,18,True,True,True,13
431569000,-437195,2401,18,True,True,True,13
431579000,-432968,2401,18,True,True,True,13
431589000,-428740,2401,18,True,True,True,12
431599000,-424510,2401,18,True,True,True,12
431609000,-420279,2401,18,True,True,True,13
431619000,-416049,2401,18,True,True,True,13
431629000,-411820,2401,18,True,True,True,14
431639000,-407590,2401,18,True,True,True,14
431649000,-403360,2401,18,True,True,True,14
431659000,-399129,2401,18,True,True,True,14
431669000,-394899,2401,18,True,True,True,14
431679000,-390669,2401,18,True,True,True,14
431689000,-386438,2401,18,True,True,True,14
431699000,-382208,2401,18,True,True,True,14
431709000,-377976,2401,18,True,True,True,14
431719000,-373742,2401,18,True,True,True,14
431729000,-369508,2401,18,True,True,True,14
431739000,-365276,2401,18,True,True,True,14
431749000,-361044,2401,18,True,True,True,14
431759000,-356813,2401,18,True,True,True,14
431769000,-352580,2401,18,True,True,True,14
431779000,-348349,2401,18,True,True,True,14
431789000,-344120,2401,18,True,True,True,13
431799000,-339891,2401,18,True,True,True,13
431809000,-335664,2401,18,True,True,True,13
431819000,-331438,2401,18,True,True,True,12
431829000,-327210,2401,18,True,True,True,12
431839000,-322982,2401,18,True,True,True,12
431849000,-318753,2401,18,True,True,True,12
431859000,-314525,2401,18,True,True,True,12
431869000,-310300,2401,18,True,True,True,12
431879000,-306075,2401,18,True,True,True,12
431889000,-301848,2401,18,True,True,True,12
431899000,-297623,2401,18,True,True,True,12
431909000,-293396,2401,18,True,True,True,12
431919000,-289168,2401,18,True,True,True,12
431929000,-284941,2401,18,True,True,True,12
431939000,-280714,2401,18,True,True,True,12
431949000,-276486,2401,18,True,True,True,13
431959000,-272259,2401,18,True,True,True,13
431969000,-268032,2401,18,True,True,True,13
431979000,-263805,2401,18,True,True,True,12
431989000,-259582,2401,18,True,True,True,12
431999000,-255359,2401,18,True,True,True,12
432009000,-251136,2401,18,True,True,True,12
432019000,-246912,2401,18,True,True,True,12
432029000,-242685,2401,18,True,True,True,12
432039000,-238459,2401,18,True,True,True,12
432049000,-234234,2401,18,True,True,True,11
432059000,-230011,2401,18,True,True,True,11
432069000,-225788,2401,18,True,True,True,11
432079000,-221563,2401,18,True,True,True,11
432089000,-217336,2401,18,True,True,True,11
432099000,-213107,2401,18,True,True,True,11
432109000,-208879,2401,18,True,True,True,11
432119000,-204652,2401,18,True,True,True,11
432129000,-200424,2401,18,True,True,True,11
432139000,-196196,2401,18,True,True,True,11
432149000,-191967,2401,18,True,True,True,11
432159000,-187737,2401,18,True,True,True,11
432169000,-183507,2401,18,True,True,True,11
432179000,-179279,2401,18,True,True,True,11
432189000,-175052,2401,18,True,True,True,11
432199000,-170824,2401,18,True,True,True,11
432209000,-166596,2401,18,True,True,True,11
432219000,-162365,2401,18,True,True,True,11
432229000,-158136,2401,18,True,True,True,11
432239000,-153907,2401,18,True,True,True,11
432249000,-149679,2401,18,True,True,True,11
432259000,-145449,2401,18,True,True,True,11
432269000,-141217,2401,18,True,True,True,11
432279000,-136987,2401,18,True,True,True,11
432289000,-132759,2401,18,True,True,True,11
432299000,-128531,2401,18,True,True,True,11
432309000,-124301,2401,18,True,True,True,11
432319000,-120072,2401,18,True,True,True,11
432329000,-115844,2401,18,True,True,True,11
432339000,-111617,2401,18,True,True,True,11
432349000,-107391,2401,18,True,True,True,11
432359000,-103168,2401,18,True,True,True,11
432369000,-98942,2401,18,True,True,True,11
432379000,-94717,2401,18,True,True,True,11
432389000,-90492,2401,18,True,True,True,10
432399000,-86268,2401,18,True,True,True,10
432409000,-82043,2401,18,True,True,True,11
432419000,-77819,2401,18,True,True,True,11
432429000,-73594,2401,18,True,True,True,11
432439000,-69368,2401,18,True,True,True,11
432449000,-65142,2401,18,True,True,True,11
432459000,-60916,2401,18,True,True,True,11
432469000,-56690,2401,18,True,True,True,11
432479000,-52465,2401,18,True,True,True,11
432489000,-48239,2401,18,True,True,True,11
432499000,-44014,2401,18,True,True,True,11
432509000,-39789,2401,18,True,True,True,12
432519000,-35564,2401,18,True,True,True,12
432529000,-31339,2401,18,True,True,True,12
432539000,-27116,2401,18,True,True,True,12
432549000,-22891,2401,18,True,True,True,12
432559000,-18665,2401,18,True,True,True,12
432569000,-14439,2401,18,True,True,True,12
432579000,-10215,2401,18,True,True,True,12
432589000,-5991,2401,18,True,True,True,12
432599000,-1766,2401,18,True,True,True,12
432609000,2458,2401,18,True,True,True,11
432619000,6682,2401,18,True,True,True,11
432629000,10906,2401,18,True,True,True,11
432639000,15129,2401,18,True,True,True,11
432649000,19353,2401,18,True,True,True,11
432659000,23577,2401,18,True,True,True,11
432669000,27802,2401,18,True,True,True,11
432679000,32029,2401,18,True,True,True,10
432689000,36254,2401,18,True,True,True,10
432699000,40478,2401,18,True,True,True,10
432709000,44703,2401,18,True,True,True,10
432719000,48929,2401,18,True,True,True,10
432729000,53155,2401,18,True,True,True,10
432739000,57379,2401,18,True,True,True,11
432749000,61603,2401,18,True,True,True,11
432759000,65826,2401,18,True,True,True,11
432769000,70049,2401,18,True,True,True,11
432779000,74273,2401,18,True,True,True,11
432789000,78496,2401,18,True,True,True,11
432799000,82718,2401,18,True,True,True,11
432809000,86939,2401,18,True,True,True,10
432819000,91161,2401,18,True,True,True,10
432829000,95384,2401,18,True,True,True,10
432839000,99607,2401,18,True,True,True,10
432849000,103828,2401,18,True,True,True,11
432859000,108051,2401,18,True,True,True,11
432869000,112274,2401,18,True,True,True,10
432879000,116497,2401,18,True,True,True,11
432889000,120721,2401,18,True,True,True,11
432899000,124944,2401,18,True,True,True,11
432909000,129167,2401,18,True,True,True,10
432919000,133389,2401,18,True,True,True,10
432929000,137613,2401,18,True,True,True,10
432939000,141835,2401,18,True,True,True,11
432949000,146056,2401,18,True,True,True,11
432959000,150277,2401,18,True,True,True,10
432969000,154498,2401,18,True,True,True,10
432979000,158719,2401,18,True,True,True,10
432989000,162941,2401,18,True,True,True,10
432999000,167162,2401,18,True,True,True,9
433009000,171382,2401,18,True,True,True,9
433019000,175604,2401,18,True,True,True,9
433029000,179826,2401,18,True,True,True,9
433039000,184047,2401,18,True,True,True,9
433049000,188268,2401,18,True,True,True,9
433059000,192489,2401,18,True,True,True,10
433069000,196711,2401,18,True,True,True,10
433079000,200933,2401,18,True,True,True,10
433089000,205156,2401,18,True,True,True,9
433099000,209378,2401,18,True,True,True,9
433109000,213601,2401,18,True,True,True,9
433119000,217822,2401,18,True,True,True,9
433129000,222044,2401,18,True,True,True,9
433139000,226265,2401,18,True,True,True,10
433149000,230486,2401,18,True,True,True,10
433159000,234706,2401,18,True,True,True,10
433169000,238925,2401,18,True,True,True,10
433179000,243145,2401,18,True,True,True,11
433189000,247366,2401,18,True,True,True,11
433199000,251584,2401,18,True,True,True,11
433209000,255803,2401,18,True,True,True,12
433219000,260021,2401,18,True,True,True,12
433229000,264241,2401,18,True,True,True,12
433239000,268458,2401,18,True,True,True,12
433249000,272677,2401,18,True,True,True,12
433259000,276894,2401,18,True,True,True,12
433269000,281113,2401,18,True,True,True,13
433279000,285330,2401,18,True,True,True,13
433289000,289549,2401,18,True,True,True,13
433299000,293768,2401,18,True,True,True,12
433309000,297987,2401,18,True,True,True,12
433319000,302206,2401,18,True,True,True,12
433329000,306424,2401,18,True,True,True,12
433339000,310640,2401,18,True,True,True,11
433349000,314858,2401,18,True,True,True,11
433359000,319074,2401,18,True,True,True,11
433369000,323291,2401,18,True,True,True,9
433379000,327506,2401,18,True,True,True,8
433389000,331720,2401,18,True,True,True,8
433399000,335936,2401,18,True,True,True,8
433409000,340149,2401,18,True,True,True,8
433419000,344363,2401,18,True,True,True,8
433429000,348578,2401,18,True,True,True,8
433439000,352791,2401,18,True,True,True,8
433449000,357005,2401,18,True,True,True,7
433459000,361219,2401,18,True,True,True,7
433469000,365433,2401,18,True,True,True,7
433479000,369648,2401,18,True,True,True,7
433489000,373861,2401,18,True,True,True,7
433499000,378073,2401,18,True,True,True,7
433509000,382286,2401,18,True,True,True,7
433519000,386499,2401,18,True,True,True,8
433529000,390712,2401,18,True,True,True,7
433539000,394924,2401,18,True,True,True,7
433549000,399137,2401,18,True,True,True,7
433559000,403351,2401,18,True,True,True,7
433569000,407565,2401,18,True,True,True,7
433579000,411780,2401,18,True,True,True,7
433589000,415994,2401,18,True,True,True,7
433599000,420207,2401,18,True,True,True,7
433609000,424420,2401,18,True,True,True,7
433619000,428632,2401,18,True,True,True,7
433629000,432844,2401,18,True,True,True,7
433639000,437057,2401,18,True,True,True,7
433649000,441270,2401,18,True,True,True,7
433659000,445483,2401,18,True,True,True,7
433669000,449697,2401,18,True,True,True,7
433679000,453911,2401,18,True,True,True,7
433689000,458125,2401,18,True,True,True,7
433699000,462338,2401,18,True,True,True,7
433709000,466550,2401,18,True,True,True,7
433719000,470762,2401,18,True,True,True,7
433729000,474974,2401,18,True,True,True,7
433739000,479185,2401,18,True,True,True,8
433749000,483397,2401,18,True,True,True,8
433759000,487609,2401,18,True,True,True,8
433769000,491822,2401,18,True,True,True,8
433779000,496035,2401,18,True,True,True,7
433789001,-499752,2401,18,True,True,True,7
433799000,-495540,2401,18,True,True,True,7
433809000,-491326,2401,18,True,True,True,7
433819000,-487112,2401,18,True,True,True,7
433829000,-482898,2401,18,True,True,True,7
433839000,-478685,2401,18,True,True,True,8
433849000,-474471,2401,18,True,True,True,8
433859000,-470255,2401,18,True,True,True,7
433869000,-466040,2401,18,True,True,True,7
433879000,-461825,2401,18,True,True,True,7
433889000,-457612,2401,18,True,True,True,7
433899000,-453400,2401,18,True,True,True,8
433909000,-449190,2401,18,True,True,True,8
433919000,-444979,2401,18,True,True,True,8
433929000,-440766,2401,18,True,True,True,9
433939000,-436553,2401,18,True,True,True,9
433949000,-432341,2401,18,True,True,True,9
433959000,-428130,2401,18,True,True,True,9
433969000,-423919,2401,18,True,True,True,9
433979000,-419708,2401,18,True,True,True,9
433989000,-415498,2401,18,True,True,True,9
433999000,-411287,2401,18,True,True,True,9
434009000,-407076,2401,18,True,True,True,9
434019000,-402866,2401,18,True,True,True,9
434029000,-398656,2401,18,True,True,True,9
434039000,-394445,2401,18,True,True,True,9
434049000,-390234,2401,18,True,True,True,9
434059000,-386024,2401,18,True,True,True,9
434069000,-381814,2401,18,True,True,True,9
434079000,-377604,2401,18,True,True,True,9
434089000,-373394,2401,18,True,True,True,9
434099000,-369184,2401,18,True,True,True,9
434109000,-364974,2401,18,True,True,True,9
434119000,-360763,2401,18,True,True,True,9
434129000,-356554,2401,18,True,True,True,9
434139000,-352344,2401,18,True,True,True,9
434149000,-348134,2401,18,True,True,True,9
434159000,-343925,2401,18,True,True,True,9
434169000,-339716,2401,18,True,True,True,9
434179000,-335507,2401,18,True,True,True,9
434189000,-331299,2401,18,True,True,True,9
434199000,-327092,2401,18,True,True,True,9
434209000,-322884,2401,18,True,True,True,8
434219000,-318677,2401,18,True,True,True,8
434229000,-314470,2401,18,True,True,True,8
434239000,-310262,2401,18,True,True,True,8
434249000,-306054,2401,18,True,True,True,8
434259000,-301847,2401,18,True,True,True,7
434269000,-297640,2401,18,True,True,True,7
434279000,-293432,2401,18,True,True,True,7
434289000,-289227,2401,18,True,True,True,7
434299000,-285020,2401,18,True,True,True,7
434309000,-280813,2401,18,True,True,True,7
434319000,-276607,2401,18,True,True,True,7
434329000,-272399,2401,18,True,True,True,7
434339000,-268193,2401,18,True,True,True,7
434349000,-263985,2401,18,True,True,True,7
434359000,-259778,2401,18,True,True,True,7
434369000,-255570,2401,18,True,True,True,7
434379000,-251363,2401,18,True,True,True,7
434389000,-247156,2401,18,True,True,True,7
434399000,-242949,2401,18,True,True,True,7
434409000,-238740,2401,18,True,True,True,7
434419000,-234533,2401,18,True,True,True,7
434429000,-230326,2401,18,True,True,True,7
434439000,-226120,2401,18,True,True,True,7
434449000,-221915,2401,18,True,True,True,7
434459000,-217710,2401,18,True,True,True,8
434469000,-213502,2401,18,True,True,True,8
434479000,-209295,2401,18,True,True,True,8
434489000,-205088,2401,18,True,True,True,8
434499000,-200881,2401,18,True,True,True,8
434509000,-196672,2401,18,True,True,True,8
434519000,-192464,2401,18,True,True,True,8
434529000,-188255,2401,18,True,True,True,8
434539000,-184046,2401,18,True,True,True,8
434549000,-179838,2401,18,True,True,True,8
434559000,-175630,2401,18,True,True,True,8
434569000,-171423,2401,18,True,True,True,8
434579000,-167216,2401,18,True,True,True,8
434589000,-163010,2401,18,True,True,True,8
434599000,-158803,2401,18,True,True,True,8
434609000,-154598,2401,18,True,True,True,8
434619000,-150390,2401,18,True,True,True,8
434629000,-146184,2401,18,True,True,True,8
434639000,-141977,2401,18,True,True,True,8
434649000,-137770,2401,18,True,True,True,8
434659000,-133563,2401,18,True,True,True,8
434669000,-129360,2401,18,True,True,True,8
434679000,-125156,2401,18,True,True,True,8
434689000,-120953,2401,18,True,True,True,8
434699000,-116748,2401,18,True,True,True,8
434709000,-112544,2401,18,True,True,True,8
434719000,-108340,2401,18,True,True,True,8
434729000,-104137,2401,18,True,True,True,8
434739000,-99933,2401,18,True,True,True,8
434749000,-95731,2401,18,True,True,True,8
434759000,-91528,2401,18,True,True,True,9
434769000,-87325,2401,18,True,True,True,8
434779000,-83122,2401,18,True,True,True,8
434789000,-78921,2401,18,True,True,True,8
434799000,-74718,2401,18,True,True,True,8
434809000,-70517,2401,18,True,True,True,8
434819000,-66314,2401,18,True,True,True,8
434829000,-62111,2401,18,True,True,True,8
434839000,-57909,2401,18,True,True,True,8
434849000,-53708,2401,18,True,True,True,8
434859000,-49508,2401,18,True,True,True,8
434869000,-45308,2401,18,True,True,True,8
434879000,-41107,2401,18,True,True,True,8
434889000,-36906,2401,18,True,True,True,8
434899000,-32706,2401,18,True,True,True,8
434909000,-28506,2401,18,True,True,True,8
434919000,-24305,2401,18,True,True,True,8
434929000,-20105,2401,18,True,True,True,8
434939000,-15906,2401,18,True,True,True,9
434949000,-11708,2401,18,True,True,True,8
434959000,-7511,2401,18,True,True,True,8
434969000,-3313,2401,18,True,True,True,8
434979000,885,2401,18,True,True,True,9
434989000,5084,2401,18,True,True,True,9
434999000,9284,2401,18,True,True,True,9
435009000,13482,2401,18,True,True,True,9
435019000,17678,2401,18,True,True,True,9
435029000,21873,2401,18,True,True,True,9
435039000,26071,2401,18,True,True,True,8
435049000,30269,2401,18,True,True,True,9
435059000,34467,2401,18,True,True,True,9
435069000,38667,2401,18,True,True,True,9
435079000,42865,2401,18,True,True,True,9
435089000,47064,2401,18,True,True,True,9
435099000,51262,2401,18,True,True,True,9
435109000,55461,2401,18,True,True,True,9
435119000,59660,2401,18,True,True,True,9
435129000,63859,2401,18,True,True,True,10
435139000,68054,2401,18,True,True,True,10
435149000,72250,2401,18,True,True,True,10
435159000,76447,2401,18,True,True,True,10
435169000,80645,2401,18,True,True,True,10
435179000,84842,2401,18,True,True,True,10
435189000,89039,2401,18,True,True,True,10
435199000,93236,2401,18,True,True,True,10
435209000,97434,2401,18,True,True,True,9
435219000,101631,2401,18,True,True,True,9
435229000,105827,2401,18,True,True,True,9
435239000,110022,2401,18,True,True,True,9
435249000,114216,2401,18,True,True,True,9
435259000,118410,2401,18,True,True,True,9
435269000,122606,2401,18,True,True,True,9
435279000,126801,2401,18,True,True,True,9
435289000,130996,2401,18,True,True,True,9
435299000,135192,2401,18,True,True,True,9
435309000,139387,2401,18,True,True,True,9
435319000,143582,2401,18,True,True,True,9
435329000,147778,2401,18,True,True,True,9
435339000,151974,2401,18,True,True,True,10
435349000,156169,2401,18,True,True,True,10
435359000,160365,2401,18,True,True,True,10
435369000,164560,2401,18,True,True,True,10
435379000,168756,2401,18,True,True,True,10
435389000,172951,2401,18,True,True,True,10
435399000,177147,2401,18,True,True,True,10
435409000,181343,2401,18,True,True,True,10
435419000,185539,2401,18,True,True,True,10
435429000,189735,2401,18,True,True,True,10
435439000,193931,2401,18,True,True,True,10
435449000,198126,2401,18,True,True,True,11
435459000,202321,2401,18,True,True,True,11
435469000,206515,2401,18,True,True,True,11
435479000,210709,2401,18,True,True,True,11
435489000,214904,2401,18,True,True,True,11
435499000,219099,2401,18,True,True,True,11
435509000,223293,2401,18,True,True,True,11
435519000,227488,2401,18,True,True,True,11
435529000,231683,2401,18,True,True,True,11
435539000,235879,2401,18,True,True,True,11
435549000,240073,2401,18,True,True,True,10
435559000,244268,2401,18,True,True,True,10
435569000,248463,2401,18,True,True,True,10
435579000,252658,2401,18,True,True,True,9
435589000,256851,2401,18,True,True,True,9
435599000,261044,2401,18,True,True,True,9
435609000,265239,2401,18,True,True,True,9
435619000,269432,2401,18,True,True,True,9
435629000,273625,2401,18,True,True,True,10
435639000,277819,2401,18,True,True,True,10
435649000,282012,2401,18,True,True,True,10
435659000,286205,2401,18,True,True,True,10
435669000,290395,2401,18,True,True,True,10
435679000,294585,2401,18,True,True,True,10
435689000,298777,2401,18,True,True,True,10
435699000,302968,2401,18,True,True,True,10
435709000,307159,2401,18,True,True,True,10
435719000,311349,2401,18,True,True,True,9
435729000,315539,2401,18,True,True,True,8
435739000,319729,2401,18,True,True,True,8
435749000,323918,2401,18,True,True,True,8
435759000,328108,2401,18,True,True,True,8
435769000,332297,2401,18,True,True,True,8
435779000,336485,2401,18,True,True,True,8
435789000,340673,2401,18,True,True,True,8
435799000,344861,2401,18,True,True,True,8
435809000,349049,2401,18,True,True,True,8
435819000,353237,2401,18,True,True,True,8
435829000,357425,2401,18,True,True,True,8
435839000,361614,2401,18,True,True,True,8
435849000,365805,2401,18,True,True,True,8
435859000,369996,2401,18,True,True,True,8
435869000,374185,2401,18,True,True,True,8
435879000,378373,2401,18,True,True,True,8
435889000,382562,2401,18,True,True,True,8
435899000,386751,2401,18,True,True,True,8
435909000,390940,2401,18,True,True,True,8
435919000,395127,2401,18,True,True,True,9
435929000,399316,2401,18,True,True,True,9
435939000,403506,2401,18,True,True,True,8
435949000,407693,2401,18,True,True,True,8
435959000,411880,2401,18,True,True,True,8
435969000,416065,2401,18,True,True,True,8
435979000,420251,2401,18,True,True,True,8
435989000,424436,2401,18,True,True,True,8
435999000,428622,2401,18,True,True,True,8
436009000,432807,2401,18,True,True,True,8
436019000,436994,2401,18,True,True,True,8
436029000,441183,2401,18,True,True,True,8
436039000,445371,2401,18,True,True,True,8
436049000,449558,2401,18,True,True,True,8
436059000,453746,2401,18,True,True,True,8
436069000,457934,2401,18,True,True,True,9
436079000,462122,2401,18,True,True,True,9
