iTOW,gpsFix,gpsFixOk,diffSoln,wknSet,towSet,diffCorr,carrSolnValid,mapMatching,psmState,spoofDetState,carrSoln,ttff,msss
430879000,3,True,False,True,True,False,True,0,0,0,0,18571,46669541
430889000,3,True,False,True,True,False,True,0,0,0,0,18571,46679541
430899000,3,True,False,True,True,False,True,0,0,0,0,18571,46689541
430909000,3,True,False,True,True,False,True,0,0,0,0,18571,46699541
430919000,3,True,False,True,True,False,True,0,0,0,0,18571,46709541
430929000,3,True,False,True,True,False,True,0,0,0,0,18571,46719541
430939000,3,True,False,True,True,False,True,0,0,0,0,18571,46729541
430949000,3,True,False,True,True,False,True,0,0,0,0,18571,46739541
430959000,3,True,False,True,True,False,True,0,0,0,0,18571,46749541
430969000,3,True,False,True,True,False,True,0,0,0,0,18571,46759541
430979000,3,True,False,True,True,False,True,0,0,0,0,18571,46769541
430989000,3,True,False,True,True,False,True,0,0,0,0,18571,46779541
430999000,3,True,False,True,True,False,True,0,0,0,0,18571,46789541
431009000,3,True,False,True,True,False,True,0,0,0,0,18571,46799541
431019000,3,True,False,True,True,False,True,0,0,0,0,18571,46809541
431029000,3,True,False,True,True,False,True,0,0,0,0,18571,46819541
431039000,3,True,False,True,True,False,True,0,0,0,0,18571,46829541
431049000,3,True,False,True,True,False,True,0,0,0,0,18571,46839541
431059000,3,True,False,True,True,False,True,0,0,0,0,18571,46849541
431069000,3,True,False,True,True,False,True,0,0,0,0,18571,46859541
431079000,3,True,False,True,True,False,True,0,0,0,0,18571,46869541
431089000,3,True,False,True,True,False,True,0,0,0,0,18571,46879541
431099000,3,True,False,True,True,False,True,0,0,0,0,18571,46889541
431109000,3,True,False,True,True,False,True,0,0,0,0,18571,46899541
431119000,3,True,False,True,True,False,True,0,0,0,0,18571,46909541
431129000,3,True,False,True,True,False,True,0,0,0,0,18571,46919541
431139000,3,True,False,True,True,False,True,0,0,0,0,18571,46929541
431149000,3,True,False,True,True,False,True,0,0,0,0,18571,46939541
431159000,3,True,False,True,True,False,True,0,0,0,0,18571,46949541
431169000,3,True,False,True,True,False,True,0,0,0,0,18571,46959541
431179000,3,True,False,True,True,False,True,0,0,0,0,18571,46969541
431189000,3,True,False,True,True,False,True,0,0,0,0,18571,46979541
431199000,3,True,False,True,True,False,True,0,0,0,0,18571,46989541
431209000,3,True,False,True,True,False,True,0,0,0,0,18571,46999541
431219000,3,True,False,True,True,False,True,0,0,0,0,18571,47009541
431229000,3,True,False,True,True,False,True,0,0,0,0,18571,47019541
431239000,3,True,False,True,True,False,True,0,0,0,0,18571,47029541
431249000,3,True,False,True,True,False,True,0,0,0,0,18571,47039541
431259000,3,True,False,True,True,False,True,0,0,0,0,18571,47049541
431269000,3,True,False,True,True,False,True,0,0,0,0,18571,47059541
431279000,3,True,False,True,True,False,True,0,0,0,0,18571,47069541
431289000,3,True,False,True,True,False,True,0,0,0,0,18571,47079541
431299000,3,True,False,True,True,False,True,0,0,0,0,18571,47089541
431309000,3,True,False,True,True,False,True,0,0,0,0,18571,47099541
431319000,3,True,False,True,True,False,True,0,0,0,0,18571,47109541
431329000,3,True,False,True,True,False,True,0,0,0,0,18571,47119541
431339000,3,True,False,True,True,False,True,0,0,0,0,18571,47129541
431349000,3,True,False,True,True,False,True,0,0,0,0,18571,47139541
431359000,3,True,False,True,True,False,True,0,0,0,0,18571,47149541
431369000,3,True,False,True,True,False,True,0,0,0,0,18571,47159541
431379000,3,True,False,True,True,False,True,0,0,0,0,18571,47169541
431389000,3,True,False,True,True,False,True,0,0,0,0,18571,47179541
431399000,3,True,False,True,True,False,True,0,0,0,0,18571,47189541
431409000,3,True,False,True,True,False,True,0,0,0,0,18571,47199541
431419000,3,True,False,True,True,False,True,0,0,0,0,18571,47209541
431429000,3,True,False,True,True,False,True,0,0,0,0,18571,47219540
431439000,3,True,False,True,True,False,True,0,0,0,0,18571,47229540
431449000,3,True,False,True,True,False,True,0,0,0,0,18571,47239540
431459000,3,True,False,True,True,False,True,0,0,0,0,18571,47249540
431469000,3,True,False,True,True,False,True,0,0,0,0,18571,47259540
431479000,3,True,False,True,True,False,True,0,0,0,0,18571,47269540
431489000,3,True,False,True,True,False,True,0,0,0,0,18571,47279540
431499000,3,True,False,True,True,False,True,0,0,0,0,18571,47289540
431509000,3,True,False,True,True,False,True,0,0,0,0,18571,47299540
431519000,3,True,False,True,True,False,True,0,0,0,0,18571,47309540
431529000,3,True,False,True,True,False,True,0,0,0,0,18571,47319540
431539000,3,True,False,True,True,False,True,0,0,0,0,18571,47329540
431549000,3,True,False,True,True,False,True,0,0,0,0,18571,47339540
431559000,3,True,False,True,True,False,True,0,0,0,0,18571,47349540
431569000,3,True,False,True,True,False,True,0,0,0,0,18571,47359540
431579000,3,True,False,True,True,False,True,0,0,0,0,18571,47369540
431589000,3,True,False,True,True,False,True,0,0,0,0,18571,47379540
431599000,3,True,False,True,True,False,True,0,0,0,0,18571,47389540
431609000,3,True,False,True,True,False,True,0,0,0,0,18571,47399540
431619000,3,True,False,True,True,False,True,0,0,0,0,18571,47409540
431629000,3,True,False,True,True,False,True,0,0,0,0,18571,47419540
431639000,3,True,False,True,True,False,True,0,0,0,0,18571,47429540
431649000,3,True,False,True,True,False,True,0,0,0,0,18571,47439540
431659000,3,True,False,True,True,False,True,0,0,0,0,18571,47449540
431669000,3,True,False,True,True,False,True,0,0,0,0,18571,47459540
431679000,3,True,False,True,True,False,True,0,0,0,0,18571,47469540
431689000,3,True,False,True,True,False,True,0,0,0,0,18571,47479540
431699000,3,True,False,True,True,False,True,0,0,0,0,18571,47489540
431709000,3,True,False,True,True,False,True,0,0,0,0,18571,47499540
431719000,3,True,False,True,True,False,True,0,0,0,0,18571,47509540
431729000,3,True,False,True,True,False,True,0,0,0,0,18571,47519540
431739000,3,True,False,True,True,False,True,0,0,0,0,18571,47529540
431749000,3,True,False,True,True,False,True,0,0,0,0,18571,47539540
431759000,3,True,False,True,True,False,True,0,0,0,0,18571,47549540
431769000,3,True,False,True,True,False,True,0,0,0,0,18571,47559540
431779000,3,True,False,True,True,False,True,0,0,0,0,18571,47569540
431789000,3,True,False,True,True,False,True,0,0,0,0,18571,47579540
431799000,3,True,False,True,True,False,True,0,0,0,0,18571,47589540
431809000,3,True,False,True,True,False,True,0,0,0,0,18571,47599540
431819000,3,True,False,True,True,False,True,0,0,0,0,18571,47609540
431829000,3,True,False,True,True,False,True,0,0,0,0,18571,47619540
431839000,3,True,False,True,True,False,True,0,0,0,0,18571,47629540
431849000,3,True,False,True,True,False,True,0,0,0,0,18571,47639540
431859000,3,True,False,True,True,False,True,0,0,0,0,18571,47649540
431869000,3,True,False,True,True,False,True,0,0,0,0,18571,47659540
431879000,3,True,False,True,True,False,True,0,0,0,0,18571,47669540
431889000,3,True,False,True,True,False,True,0,0,0,0,18571,47679540
431899000,3,True,False,True,True,False,True,0,0,0,0,18571,47689540
431909000,3,True,False,True,True,False,True,0,0,0,0,18571,47699540
431919000,3,True,False,True,True,False,True,0,0,0,0,18571,47709540
431929000,3,True,False,True,True,False,True,0,0,0,0,18571,47719540
431939000,3,True,False,True,True,False,True,0,0,0,0,18571,47729540
431949000,3,True,False,True,True,False,True,0,0,0,0,18571,47739540
431959000,3,True,False,True,True,False,True,0,0,0,0,18571,47749540
431969000,3,True,False,True,True,False,True,0,0,0,0,18571,47759540
431979000,3,True,False,True,True,False,True,0,0,0,0,18571,47769540
431989000,3,True,False,True,True,False,True,0,0,0,0,18571,47779540
431999000,3,True,False,True,True,False,True,0,0,0,0,18571,47789540
432009000,3,True,False,True,True,False,True,0,0,0,0,18571,47799540
432019000,3,True,False,True,True,False,True,0,0,0,0,18571,47809540
432029000,3,True,False,True,True,False,True,0,0,0,0,18571,47819540
432039000,3,True,False,True,True,False,True,0,0,0,0,18571,47829540
432049000,3,True,False,True,True,False,True,0,0,0,0,18571,47839540
432059000,3,True,False,True,True,False,True,0,0,0,0,18571,47849540
432069000,3,True,False,True,True,False,True,0,0,0,0,18571,47859540
432079000,3,True,False,True,True,False,True,0,0,0,0,18571,47869540
432089000,3,True,False,True,True,False,True,0,0,0,0,18571,47879540
432099000,3,True,False,True,True,False,True,0,0,0,0,18571,47889540
432109000,3,True,False,True,True,False,True,0,0,0,0,18571,47899540
432119000,3,True,False,True,True,False,True,0,0,0,0,18571,47909540
432129000,3,True,False,True,True,False,True,0,0,0,0,18571,47919540
432139000,3,True,False,True,True,False,True,0,0,0,0,18571,47929540
432149000,3,True,False,True,True,False,True,0,0,0,0,18571,47939540
432159000,3,True,False,True,True,False,True,0,0,0,0,18571,47949540
432169000,3,True,False,True,True,False,True,0,0,0,0,18571,47959540
432179000,3,True,False,True,True,False,True,0,0,0,0,18571,47969540
432189000,3,True,False,True,True,False,True,0,0,0,0,18571,47979540
432199000,3,True,False,True,True,False,True,0,0,0,0,18571,47989540
432209000,3,True,False,True,True,False,True,0,0,0,0,18571,47999540
432219000,3,True,False,True,True,False,True,0,0,0,0,18571,48009540
432229000,3,True,False,True,True,False,True,0,0,0,0,18571,48019540
432239000,3,True,False,True,True,False,True,0,0,0,0,18571,48029540
432249000,3,True,False,True,True,False,True,0,0,0,0,18571,48039540
432259000,3,True,False,True,True,False,True,0,0,0,0,18571,48049540
432269000,3,True,False,True,True,False,True,0,0,0,0,18571,48059540
432279000,3,True,False,True,True,False,True,0,0,0,0,18571,48069540
432289000,3,True,False,True,True,False,True,0,0,0,0,18571,48079540
432299000,3,True,False,True,True,False,True,0,0,0,0,18571,48089540
432309000,3,True,False,True,True,False,True,0,0,0,0,18571,48099540
432319000,3,True,False,True,True,False,True,0,0,0,0,18571,48109540
432329000,3,True,False,True,True,False,True,0,0,0,0,18571,48119540
432339000,3,True,False,True,True,False,True,0,0,0,0,18571,48129540
432349000,3,True,False,True,True,False,True,0,0,0,0,18571,48139540
432359000,3,True,False,True,True,False,True,0,0,0,0,18571,48149540
432369000,3,True,False,True,True,False,True,0,0,0,0,18571,48159540
432379000,3,True,False,True,True,False,True,0,0,0,0,18571,48169540
432389000,3,True,False,True,True,False,True,0,0,0,0,18571,48179540
432399000,3,True,False,True,True,False,True,0,0,0,0,18571,48189540
432409000,3,True,False,True,True,False,True,0,0,0,0,18571,48199540
432419000,3,True,False,True,True,False,True,0,0,0,0,18571,48209540
432429000,3,True,False,True,True,False,True,0,0,0,0,18571,48219540
432439000,3,True,False,True,True,False,True,0,0,0,0,18571,48229540
432449000,3,True,False,True,True,False,True,0,0,0,0,18571,48239540
432459000,3,True,False,True,True,False,True,0,0,0,0,18571,48249540
432469000,3,True,False,True,True,False,True,0,0,0,0,18571,48259540
432479000,3,True,False,True,True,False,True,0,0,0,0,18571,48269540
432489000,3,True,False,True,True,False,True,0,0,0,0,18571,48279540
432499000,3,True,False,True,True,False,True,0,0,0,0,18571,48289540
432509000,3,True,False,True,True,False,True,0,0,0,0,18571,48299540
432519000,3,True,False,True,True,False,True,0,0,0,0,18571,48309540
432529000,3,True,False,True,True,False,True,0,0,0,0,18571,48319540
432539000,3,True,False,True,True,False,True,0,0,0,0,18571,48329540
432549000,3,True,False,True,True,False,True,0,0,0,0,18571,48339540
432559000,3,True,False,True,True,False,True,0,0,0,0,18571,48349540
432569000,3,True,False,True,True,False,True,0,0,0,0,18571,48359540
432579000,3,True,False,True,True,False,True,0,0,0,0,18571,48369540
432589000,3,True,False,True,True,False,True,0,0,0,0,18571,48379540
432599000,3,True,False,True,True,False,True,0,0,0,0,18571,48389540
432609000,3,True,False,True,True,False,True,0,0,0,0,18571,48399540
432619000,3,True,False,True,True,False,True,0,0,0,0,18571,48409540
432629000,3,True,False,True,True,False,True,0,0,0,0,18571,48419540
432639000,3,True,False,True,True,False,True,0,0,0,0,18571,48429540
432649000,3,True,False,True,True,False,True,0,0,0,0,18571,48439540
432659000,3,True,False,True,True,False,True,0,0,0,0,18571,48449540
432669000,3,True,False,True,True,False,True,0,0,0,0,18571,48459540
432679000,3,True,False,True,True,False,True,0,0,0,0,18571,48469540
432689000,3,True,False,True,True,False,True,0,0,0,0,18571,48479540
432699000,3,True,False,True,True,False,True,0,0,0,0,18571,48489540
432709000,3,True,False,True,True,False,True,0,0,0,0,18571,48499540
432719000,3,True,False,True,True,False,True,0,0,0,0,18571,48509540
432729000,3,True,False,True,True,False,True,0,0,0,0,18571,48519540
432739000,3,True,False,True,True,False,True,0,0,0,0,18571,48529540
432749000,3,True,False,True,True,False,True,0,0,0,0,18571,48539540
432759000,3,True,False,True,True,False,True,0,0,0,0,18571,48549540
432769000,3,True,False,True,True,False,True,0,0,0,0,18571,48559540
432779000,3,True,False,True,True,False,True,0,0,0,0,18571,48569540
432789000,3,True,False,True,True,False,True,0,0,0,0,18571,48579540
432799000,3,True,False,True,True,False,True,0,0,0,0,18571,48589540
432809000,3,True,False,True,True,False,True,0,0,0,0,18571,48599540
432819000,3,True,False,True,True,False,True,0,0,0,0,18571,48609540
432829000,3,True,False,True,True,False,True,0,0,0,0,18571,48619540
432839000,3,True,False,True,True,False,True,0,0,0,0,18571,48629540
432849000,3,True,False,True,True,False,True,0,0,0,0,18571,48639540
432859000,3,True,False,True,True,False,True,0,0,0,0,18571,48649540
432869000,3,True,False,True,True,False,True,0,0,0,0,18571,48659540
432879000,3,True,False,True,True,False,True,0,0,0,0,18571,48669540
432889000,3,True,False,True,True,False,True,0,0,0,0,18571,48679540
432899000,3,True,False,True,True,False,True,0,0,0,0,18571,48689540
432909000,3,True,False,True,True,False,True,0,0,0,0,18571,48699540
432919000,3,True,False,True,True,False,True,0,0,0,0,18571,48709540
432929000,3,True,False,True,True,False,True,0,0,0,0,18571,48719540
432939000,3,True,False,True,True,False,True,0,0,0,0,18571,48729540
432949000,3,True,False,True,True,False,True,0,0,0,0,18571,48739540
432959000,3,True,False,True,True,False,True,0,0,0,0,18571,48749540
432969000,3,True,False,True,True,False,True,0,0,0,0,18571,48759540
432979000,3,True,False,True,True,False,True,0,0,0,0,18571,48769540
432989000,3,True,False,True,True,False,True,0,0,0,0,18571,48779540
432999000,3,True,False,True,True,False,True,0,0,0,0,18571,48789540
433009000,3,True,False,True,True,False,True,0,0,0,0,18571,48799540
433019000,3,True,False,True,True,False,True,0,0,0,0,18571,48809540
433029000,3,True,False,True,True,False,True,0,0,0,0,18571,48819540
433039000,3,True,False,True,True,False,True,0,0,0,0,18571,48829540
433049000,3,True,False,True,True,False,True,0,0,0,0,18571,48839540
433059000,3,True,False,True,True,False,True,0,0,0,0,18571,48849540
433069000,3,True,False,True,True,False,True,0,0,0,0,18571,48859540
433079000,3,True,False,True,True,False,True,0,0,0,0,18571,48869540
433089000,3,True,False,True,True,False,True,0,0,0,0,18571,48879540
433099000,3,True,False,True,True,False,True,0,0,0,0,18571,48889540
433109000,3,True,False,True,True,False,True,0,0,0,0,18571,48899540
433119000,3,True,False,True,True,False,True,0,0,0,0,18571,48909540
433129000,3,True,False,True,True,False,True,0,0,0,0,18571,48919540
433139000,3,True,False,True,True,False,True,0,0,0,0,18571,48929540
433149000,3,True,False,True,True,False,True,0,0,0,0,18571,48939540
433159000,3,True,False,True,True,False,True,0,0,0,0,18571,48949540
433169000,3,True,False,True,True,False,True,0,0,0,0,18571,48959540
433179000,3,True,False,True,True,False,True,0,0,0,0,18571,48969540
433189000,3,True,False,True,True,False,True,0,0,0,0,18571,48979540
433199000,3,True,False,True,True,False,True,0,0,0,0,18571,48989540
433209000,3,True,False,True,True,False,True,0,0,0,0,18571,48999540
433219000,3,True,False,True,True,False,True,0,0,0,0,18571,49009540
433229000,3,True,False,True,True,False,True,0,0,0,0,18571,49019540
433239000,3,True,False,True,True,False,True,0,0,0,0,18571,49029540
433249000,3,True,False,True,True,False,True,0,0,0,0,18571,49039540
433259000,3,True,False,True,True,False,True,0,0,0,0,18571,49049540
433269000,3,True,False,True,True,False,True,0,0,0,0,18571,49059540
433279000,3,True,False,True,True,False,True,0,0,0,0,18571,49069540
433289000,3,True,False,True,True,False,True,0,0,0,0,18571,49079540
433299000,3,True,False,True,True,False,True,0,0,0,0,18571,49089540
433309000,3,True,False,True,True,False,True,0,0,0,0,18571,49099540
433319000,3,True,False,True,True,False,True,0,0,0,0,18571,49109540
433329000,3,True,False,True,True,False,True,0,0,0,0,18571,49119540
433339000,3,True,False,True,True,False,True,0,0,0,0,18571,49129540
433349000,3,True,False,True,True,False,True,0,0,0,0,18571,49139540
433359000,3,True,False,True,True,False,True,0,0,0,0,18571,49149540
433369000,3,True,False,True,True,False,True,0,0,0,0,18571,49159540
433379000,3,True,False,True,True,False,True,0,0,0,0,18571,49169540
433389000,3,True,False,True,True,False,True,0,0,0,0,18571,49179540
433399000,3,True,False,True,True,False,True,0,0,0,0,18571,49189540
433409000,3,True,False,True,True,False,True,0,0,0,0,18571,49199540
433419000,3,True,False,True,True,False,True,0,0,0,0,18571,49209540
433429000,3,True,False,True,True,False,True,0,0,0,0,18571,49219540
433439000,3,True,False,True,True,False,True,0,0,0,0,18571,49229540
433449000,3,True,False,True,True,False,True,0,0,0,0,18571,49239540
433459000,3,True,False,True,True,False,True,0,0,0,0,18571,49249540
433469000,3,True,False,True,True,False,True,0,0,0,0,18571,49259540
433479000,3,True,False,True,True,False,True,0,0,0,0,18571,49269540
433489000,3,True,False,True,True,False,True,0,0,0,0,18571,49279540
433499000,3,True,False,True,True,False,True,0,0,0,0,18571,49289540
433509000,3,True,False,True,True,False,True,0,0,0,0,18571,49299540
433519000,3,True,False,True,True,False,True,0,0,0,0,18571,49309540
433529000,3,True,False,True,True,False,True,0,0,0,0,18571,49319540
433539000,3,True,False,True,True,False,True,0,0,0,0,18571,49329540
433549000,3,True,False,True,True,False,True,0,0,0,0,18571,49339540
433559000,3,True,False,True,True,False,True,0,0,0,0,18571,49349540
433569000,3,True,False,True,True,False,True,0,0,0,0,18571,49359540
433579000,3,True,False,True,True,False,True,0,0,0,0,18571,49369540
433589000,3,True,False,True,True,False,True,0,0,0,0,18571,49379540
433599000,3,True,False,True,True,False,True,0,0,0,0,18571,49389540
433609000,3,True,False,True,True,False,True,0,0,0,0,18571,49399540
433619000,3,True,False,True,True,False,True,0,0,0,0,18571,49409540
433629000,3,True,False,True,True,False,True,0,0,0,0,18571,49419540
433639000,3,True,False,True,True,False,True,0,0,0,0,18571,49429540
433649000,3,True,False,True,True,False,True,0,0,0,0,18571,49439540
433659000,3,True,False,True,True,False,True,0,0,0,0,18571,49449540
433669000,3,True,False,True,True,False,True,0,0,0,0,18571,49459540
433679000,3,True,False,True,True,False,True,0,0,0,0,18571,49469540
433689000,3,True,False,True,True,False,True,0,0,0,0,18571,49479540
433699000,3,True,False,True,True,False,True,0,0,0,0,18571,49489540
433709000,3,True,False,True,True,False,True,0,0,0,0,18571,49499540
433719000,3,True,False,True,True,False,True,0,0,0,0,18571,49509540
433729000,3,True,False,True,True,False,True,0,0,0,0,18571,49519540
433739000,3,True,False,True,True,False,True,0,0,0,0,18571,49529540
433749000,3,True,False,True,True,False,True,0,0,0,0,18571,49539540
433759000,3,True,False,True,True,False,True,0,0,0,0,18571,49549540
433769000,3,True,False,True,True,False,True,0,0,0,0,18571,49559540
433779000,3,True,False,True,True,False,True,0,0,0,0,18571,49569540
433789001,3,True,False,True,True,False,True,0,0,0,0,18571,49579540
433799000,3,True,False,True,True,False,True,0,0,0,0,18571,49589539
433809000,3,True,False,True,True,False,True,0,0,0,0,18571,49599539
433819000,3,True,False,True,True,False,True,0,0,0,0,18571,49609539
433829000,3,True,False,True,True,False,True,0,0,0,0,18571,49619539
433839000,3,True,False,True,True,False,True,0,0,0,0,18571,49629539
433849000,3,True,False,True,True,False,True,0,0,0,0,18571,49639539
433859000,3,True,False,True,True,False,True,0,0,0,0,18571,49649539
433869000,3,True,False,True,True,False,True,0,0,0,0,18571,49659539
433879000,3,True,False,True,True,False,True,0,0,0,0,18571,49669539
433889000,3,True,False,True,True,False,True,0,0,0,0,18571,49679539
433899000,3,True,False,True,True,False,True,0,0,0,0,18571,49689539
433909000,3,True,False,True,True,False,True,0,0,0,0,18571,49699539
433919000,3,True,False,True,True,False,True,0,0,0,0,18571,49709539
433929000,3,True,False,True,True,False,True,0,0,0,0,18571,49719539
433939000,3,True,False,True,True,False,True,0,0,0,0,18571,49729539
433949000,3,True,False,True,True,False,True,0,0,0,0,18571,49739539
433959000,3,True,False,True,True,False,True,0,0,0,0,18571,49749539
433969000,3,True,False,True,True,False,True,0,0,0,0,18571,49759539
433979000,3,True,False,True,True,False,True,0,0,0,0,18571,49769539
433989000,3,True,False,True,True,False,True,0,0,0,0,18571,49779539
433999000,3,True,False,True,True,False,True,0,0,0,0,18571,49789539
434009000,3,True,False,True,True,False,True,0,0,0,0,18571,49799539
434019000,3,True,False,True,True,False,True,0,0,0,0,18571,49809539
434029000,3,True,False,True,True,False,True,0,0,0,0,18571,49819539
434039000,3,True,False,True,True,False,True,0,0,0,0,18571,49829539
434049000,3,True,False,True,True,False,True,0,0,0,0,18571,49839539
434059000,3,True,False,True,True,False,True,0,0,0,0,18571,49849539
434069000,3,True,False,True,True,False,True,0,0,0,0,18571,49859539
434079000,3,True,False,True,True,False,True,0,0,0,0,18571,49869539
434089000,3,True,False,True,True,False,True,0,0,0,0,18571,49879539
434099000,3,True,False,True,True,False,True,0,0,0,0,18571,49889539
434109000,3,True,False,True,True,False,True,0,0,0,0,18571,49899539
434119000,3,True,False,True,True,False,True,0,0,0,0,18571,49909539
434129000,3,True,False,True,True,False,True,0,0,0,0,18571,49919539
434139000,3,True,False,True,True,False,True,0,0,0,0,18571,49929539
434149000,3,True,False,True,True,False,True,0,0,0,0,18571,49939539
434159000,3,True,False,True,True,False,True,0,0,0,0,18571,49949539
434169000,3,True,False,True,True,False,True,0,0,0,0,18571,49959539
434179000,3,True,False,True,True,False,True,0,0,0,0,18571,49969539
434189000,3,True,False,True,True,False,True,0,0,0,0,18571,49979539
434199000,3,True,False,True,True,False,True,0,0,0,0,18571,49989539
434209000,3,True,False,True,True,False,True,0,0,0,0,18571,49999539
434219000,3,True,False,True,True,False,True,0,0,0,0,18571,50009539
434229000,3,True,False,True,True,False,True,0,0,0,0,18571,50019539
434239000,3,True,False,True,True,False,True,0,0,0,0,18571,50029539
434249000,3,True,False,True,True,False,True,0,0,0,0,18571,50039539
434259000,3,True,False,True,True,False,True,0,0,0,0,18571,50049539
434269000,3,True,False,True,True,False,True,0,0,0,0,18571,50059539
434279000,3,True,False,True,True,False,True,0,0,0,0,18571,50069539
434289000,3,True,False,True,True,False,True,0,0,0,0,18571,50079539
434299000,3,True,False,True,True,False,True,0,0,0,0,18571,50089539
434309000,3,True,False,True,True,False,True,0,0,0,0,18571,50099539
434319000,3,True,False,True,True,False,True,0,0,0,0,18571,50109539
434329000,3,True,False,True,True,False,True,0,0,0,0,18571,50119539
434339000,3,True,False,True,True,False,True,0,0,0,0,18571,50129539
434349000,3,True,False,True,True,False,True,0,0,0,0,18571,50139539
434359000,3,True,False,True,True,False,True,0,0,0,0,18571,50149539
434369000,3,True,False,True,True,False,True,0,0,0,0,18571,50159539
434379000,3,True,False,True,True,False,True,0,0,0,0,18571,50169539
434389000,3,True,False,True,True,False,True,0,0,0,0,18571,50179539
434399000,3,True,False,True,True,False,True,0,0,0,0,18571,50189539
434409000,3,True,False,True,True,False,True,0,0,0,0,18571,50199539
434419000,3,True,False,True,True,False,True,0,0,0,0,18571,50209539
434429000,3,True,False,True,True,False,True,0,0,0,0,18571,50219539
434439000,3,True,False,True,True,False,True,0,0,0,0,18571,50229539
434449000,3,True,False,True,True,False,True,0,0,0,0,18571,50239539
434459000,3,True,False,True,True,False,True,0,0,0,0,18571,50249539
434469000,3,True,False,True,True,False,True,0,0,0,0,18571,50259539
434479000,3,True,False,True,True,False,True,0,0,0,0,18571,50269539
434489000,3,True,False,True,True,False,True,0,0,0,0,18571,50279539
434499000,3,True,False,True,True,False,True,0,0,0,0,18571,50289539
434509000,3,True,False,True,True,False,True,0,0,0,0,18571,50299539
434519000,3,True,False,True,True,False,True,0,0,0,0,18571,50309539
434529000,3,True,False,True,True,False,True,0,0,0,0,18571,50319539
434539000,3,True,False,True,True,False,True,0,0,0,0,18571,50329539
434549000,3,True,False,True,True,False,True,0,0,0,0,18571,50339539
434559000,3,True,False,True,True,False,True,0,0,0,0,18571,50349539
434569000,3,True,False,True,True,False,True,0,0,0,0,18571,50359539
434579000,3,True,False,True,True,False,True,0,0,0,0,18571,50369539
434589000,3,True,False,True,True,False,True,0,0,0,0,18571,50379539
434599000,3,True,False,True,True,False,True,0,0,0,0,18571,50389539
434609000,3,True,False,True,True,False,True,0,0,0,0,18571,50399539
434619000,3,True,False,True,True,False,True,0,0,0,0,18571,50409539
434629000,3,True,False,True,True,False,True,0,0,0,0,18571,50419539
434639000,3,True,False,True,True,False,True,0,0,0,0,18571,50429539
434649000,3,True,False,True,True,False,True,0,0,0,0,18571,50439539
434659000,3,True,False,True,True,False,True,0,0,0,0,18571,50449539
434669000,3,True,False,True,True,False,True,0,0,0,0,18571,50459539
434679000,3,True,False,True,True,False,True,0,0,0,0,18571,50469539
434689000,3,True,False,True,True,False,True,0,0,0,0,18571,50479539
434699000,3,True,False,True,True,False,True,0,0,0,0,18571,50489539
434709000,3,True,False,True,True,False,True,0,0,0,0,18571,50499539
434719000,3,True,False,True,True,False,True,0,0,0,0,18571,50509539
434729000,3,True,False,True,True,False,True,0,0,0,0,18571,50519539
434739000,3,True,False,True,True,False,True,0,0,0,0,18571,50529539
434749000,3,True,False,True,True,False,True,0,0,0,0,18571,50539539
434759000,3,True,False,True,True,False,True,0,0,0,0,18571,50549539
434769000,3,True,False,True,True,False,True,0,0,0,0,18571,50559539
434779000,3,True,False,True,True,False,True,0,0,0,0,18571,50569539
434789000,3,True,False,True,True,False,True,0,0,0,0,18571,50579539
434799000,3,True,False,True,True,False,True,0,0,0,0,18571,50589539
434809000,3,True,False,True,True,False,True,0,0,0,0,18571,50599539
434819000,3,True,False,True,True,False,True,0,0,0,0,18571,50609539
434829000,3,True,False,True,True,False,True,0,0,0,0,18571,50619539
434839000,3,True,False,True,True,False,True,0,0,0,0,18571,50629539
434849000,3,True,False,True,True,False,True,0,0,0,0,18571,50639539
434859000,3,True,False,True,True,False,True,0,0,0,0,18571,50649539
434869000,3,True,False,True,True,False,True,0,0,0,0,18571,50659539
434879000,3,True,False,True,True,False,True,0,0,0,0,18571,50669539
434889000,3,True,False,True,True,False,True,0,0,0,0,18571,50679539
434899000,3,True,False,True,True,False,True,0,0,0,0,18571,50689539
434909000,3,True,False,True,True,False,True,0,0,0,0,18571,50699539
434919000,3,True,False,True,True,False,True,0,0,0,0,18571,50709539
434929000,3,True,False,True,True,False,True,0,0,0,0,18571,50719539
434939000,3,True,False,True,True,False,True,0,0,0,0,18571,50729539
434949000,3,True,False,True,True,False,True,0,0,0,0,18571,50739539
434959000,3,True,False,True,True,False,True,0,0,0,0,18571,50749539
434969000,3,True,False,True,True,False,True,0,0,0,0,18571,50759539
434979000,3,True,False,True,True,False,True,0,0,0,0,18571,50769539
434989000,3,True,False,True,True,False,True,0,0,0,0,18571,50779539
434999000,3,True,False,True,True,False,True,0,0,0,0,18571,50789539
435009000,3,True,False,True,True,False,True,0,0,0,0,18571,50799539
435019000,3,True,False,True,True,False,True,0,0,0,0,18571,50809539
435029000,3,True,False,True,True,False,True,0,0,0,0,18571,50819539
435039000,3,True,False,True,True,False,True,0,0,0,0,18571,50829539
435049000,3,True,False,True,True,False,True,0,0,0,0,18571,50839539
435059000,3,True,False,True,True,False,True,0,0,0,0,18571,50849539
435069000,3,True,False,True,True,False,True,0,0,0,0,18571,50859539
435079000,3,True,False,True,True,False,True,0,0,0,0,18571,50869539
