iTOW,tAcc,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid
398069000,19,398069,-321794,1377,18,True,True,True
398079000,20,398079,-317108,1377,18,True,True,True
398089000,20,398089,-312423,1377,18,True,True,True
398099000,20,398099,-307737,1377,18,True,True,True
398109000,20,398109,-303052,1377,18,True,True,True
398119000,20,398119,-298366,1377,18,True,True,True
398129000,21,398129,-293680,1377,18,True,True,True
398139000,21,398139,-288996,1377,18,True,True,True
398149000,22,398149,-284311,1377,18,True,True,True
398159000,22,398159,-279628,1377,18,True,True,True
398169000,22,398169,-274945,1377,18,True,True,True
398179000,22,398179,-270262,1377,18,True,True,True
398189000,22,398189,-265580,1377,18,True,True,True
398199000,22,398199,-260898,1377,18,True,True,True
398209000,22,398209,-256216,1377,18,True,True,True
398219000,22,398219,-251533,1377,18,True,True,True
398229000,22,398229,-246848,1377,18,True,True,True
398239000,22,398239,-242166,1377,18,True,True,True
398249000,21,398249,-237486,1377,18,True,True,True
398259000,21,398259,-232807,1377,18,True,True,True
398269000,20,398269,-228128,1377,18,True,True,True
398279000,19,398279,-223449,1377,18,True,True,True
398289000,19,398289,-218770,1377,18,True,True,True
398299000,19,398299,-214090,1377,18,True,True,True
398309000,18,398309,-209413,1377,18,True,True,True
398319000,18,398319,-204736,1377,18,True,True,True
398329000,18,398329,-200057,1377,18,True,True,True
398339000,18,398339,-195378,1377,18,True,True,True
398349000,17,398349,-190701,1377,18,True,True,True
398359000,17,398359,-186023,1377,18,True,True,True
398369000,17,398369,-181346,1377,18,True,True,True
398379000,17,398379,-176669,1377,18,True,True,True
398389000,17,398389,-171992,1377,18,True,True,True
398399000,17,398399,-167314,1377,18,True,True,True
398409000,16,398409,-162636,1377,18,True,True,True
398419000,16,398419,-157960,1377,18,True,True,True
398429000,16,398429,-153285,1377,18,True,True,True
398439000,16,398439,-148609,1377,18,True,True,True
398449000,15,398449,-143936,1377,18,True,True,True
398459000,15,398459,-139263,1377,18,True,True,True
398469000,14,398469,-134591,1377,18,True,True,True
398479000,14,398479,-129917,1377,18,True,True,True
398489000,14,398489,-125243,1377,18,True,True,True
398499000,14,398499,-120569,1377,18,True,True,True
398509000,14,398509,-115894,1377,18,True,True,True
398519000,14,398519,-111220,1377,18,True,True,True
398529000,14,398529,-106547,1377,18,True,True,True
398539000,14,398539,-101874,1377,18,True,True,True
398549000,14,398549,-97201,1377,18,True,True,True
398559000,14,398559,-92527,1377,18,True,True,True
398569000,14,398569,-87854,1377,18,True,True,True
398579000,14,398579,-83181,1377,18,True,True,True
398589000,14,398589,-78507,1377,18,True,True,True
398599000,14,398599,-73833,1377,18,True,True,True
398609000,14,398609,-69157,1377,18,True,True,True
398619000,14,398619,-64484,1377,18,True,True,True
398629000,15,398629,-59809,1377,18,True,True,True
398639000,14,398639,-55135,1377,18,True,True,True
398649000,14,398649,-50464,1377,18,True,True,True
398659000,14,398659,-45792,1377,18,True,True,True
398669000,14,398669,-41120,1377,18,True,True,True
398679000,14,398679,-36451,1377,18,True,True,True
398689000,14,398689,-31780,1377,18,True,True,True
398699000,14,398699,-27110,1377,18,True,True,True
398709000,14,398709,-22439,1377,18,True,True,True
398719000,15,398719,-17768,1377,18,True,True,True
398729000,15,398729,-13098,1377,18,True,True,True
398739000,15,398739,-8427,1377,18,True,True,True
398749000,16,398749,-3757,1377,18,True,True,True
398759000,16,398759,913,1377,18,True,True,True
398769000,16,398769,5583,1377,18,True,True,True
398779000,17,398779,10253,1377,18,True,True,True
398789000,17,398789,14922,1377,18,True,True,True
398799000,18,398799,19593,1377,18,True,True,True
398809000,18,398809,24263,1377,18,True,True,True
398819000,19,398819,28933,1377,18,True,True,True
398829000,19,398829,33604,1377,18,True,True,True
398839000,20,398839,38276,1377,18,True,True,True
398849000,20,398849,42946,1377,18,True,True,True
398859000,21,398859,47616,1377,18,True,True,True
398869000,21,398869,52284,1377,18,True,True,True
398879000,21,398879,56953,1377,18,True,True,True
398889000,22,398889,61621,1377,18,True,True,True
398899000,22,398899,66289,1377,18,True,True,True
398909000,22,398909,70958,1377,18,True,True,True
398919000,22,398919,75627,1377,18,True,True,True
398929000,21,398929,80292,1377,18,True,True,True
398939000,21,398939,84954,1377,18,True,True,True
398949000,20,398949,89618,1377,18,True,True,True
398959000,21,398959,94282,1377,18,True,True,True
398969000,21,398969,98947,1377,18,True,True,True
398979000,21,398979,103615,1377,18,True,True,True
398989000,22,398989,108284,1377,18,True,True,True
398999000,22,398999,112953,1377,18,True,True,True
399009000,23,399009,117623,1377,18,True,True,True
399019000,23,399019,122293,1377,18,True,True,True
399029000,24,399029,126962,1377,18,True,True,True
399039000,24,399039,131629,1377,18,True,True,True
399049000,24,399049,136297,1377,18,True,True,True
399059000,23,399059,140965,1377,18,True,True,True
399069000,23,399069,145634,1377,18,True,True,True
399079000,22,399079,150302,1377,18,True,True,True
399089000,22,399089,154969,1377,18,True,True,True
399099000,22,399099,159639,1377,18,True,True,True
399109000,21,399109,164306,1377,18,True,True,True
399119000,21,399119,168974,1377,18,True,True,True
399129000,21,399129,173643,1377,18,True,True,True
399139000,21,399139,178310,1377,18,True,True,True
399149000,21,399149,182978,1377,18,True,True,True
399159000,21,399159,187646,1377,18,True,True,True
399169000,21,399169,192313,1377,18,True,True,True
399179000,21,399179,196979,1377,18,True,True,True
399189000,21,399189,201644,1377,18,True,True,True
399199000,22,399199,206308,1377,18,True,True,True
399209000,21,399209,210972,1377,18,True,True,True
399219000,21,399219,215639,1377,18,True,True,True
399229000,21,399229,220308,1377,18,True,True,True
399239000,20,399239,224976,1377,18,True,True,True
399249000,20,399249,229641,1377,18,True,True,True
399259000,21,399259,234306,1377,18,True,True,True
399269000,21,399269,238970,1377,18,True,True,True
399279000,22,399279,243635,1377,18,True,True,True
399289000,22,399289,248299,1377,18,True,True,True
399299000,22,399299,252964,1377,18,True,True,True
399309000,23,399309,257629,1377,18,True,True,True
399319000,23,399319,262296,1377,18,True,True,True
399329000,23,399329,266960,1377,18,True,True,True
399339000,23,399339,271623,1377,18,True,True,True
399349000,24,399349,276288,1377,18,True,True,True
399359000,24,399359,280953,1377,18,True,True,True
399369000,24,399369,285621,1377,18,True,True,True
399379000,23,399379,290287,1377,18,True,True,True
399389000,23,399389,294954,1377,18,True,True,True
399399000,24,399399,299621,1377,18,True,True,True
399409000,24,399409,304287,1377,18,True,True,True
399419000,24,399419,308953,1377,18,True,True,True
399429000,25,399429,313621,1377,18,True,True,True
399439000,25,399439,318288,1377,18,True,True,True
399449000,25,399449,322955,1377,18,True,True,True
399459000,25,399459,327621,1377,18,True,True,True
399469000,26,399469,332286,1377,18,True,True,True
399479000,26,399479,336952,1377,18,True,True,True
399489000,26,399489,341619,1377,18,True,True,True
399499000,26,399499,346286,1377,18,True,True,True
399509000,26,399509,350952,1377,18,True,True,True
399519000,27,399519,355618,1377,18,True,True,True
399529000,27,399529,360285,1377,18,True,True,True
399539000,27,399539,364951,1377,18,True,True,True
399549000,26,399549,369615,1377,18,True,True,True
399559000,26,399559,374279,1377,18,True,True,True
399569000,26,399569,378945,1377,18,True,True,True
399579000,26,399579,383611,1377,18,True,True,True
399589000,26,399589,388274,1377,18,True,True,True
399599000,26,399599,392941,1377,18,True,True,True
399609000,25,399609,397605,1377,18,True,True,True
399619000,25,399619,402269,1377,18,True,True,True
399629000,24,399629,406934,1377,18,True,True,True
399639000,23,399639,411596,1377,18,True,True,True
399649000,20,399649,416256,1377,18,True,True,True
399659000,19,399659,420915,1377,18,True,True,True
399669000,19,399669,425574,1377,18,True,True,True
399679000,18,399679,430237,1377,18,True,True,True
399689000,18,399689,434901,1377,18,True,True,True
399699000,18,399699,439561,1377,18,True,True,True
399709000,18,399709,444224,1377,18,True,True,True
399719000,18,399719,448888,1377,18,True,True,True
399729000,18,399729,453552,1377,18,True,True,True
399739000,18,399739,458218,1377,18,True,True,True
399749000,19,399749,462885,1377,18,True,True,True
399759000,19,399759,467553,1377,18,True,True,True
399769000,19,399769,472219,1377,18,True,True,True
399779000,19,399779,476883,1377,18,True,True,True
399789000,19,399789,481549,1377,18,True,True,True
399799000,19,399799,486217,1377,18,True,True,True
399809000,19,399809,490883,1377,18,True,True,True
399819000,19,399819,495547,1377,18,True,True,True
399829001,19,399829,500209,1377,18,True,True,True
399839000,19,399839,-495131,1377,18,True,True,True
399849000,18,399849,-490469,1377,18,True,True,True
399859000,19,399859,-485805,1377,18,True,True,True
399869000,18,399869,-481143,1377,18,True,True,True
399879000,18,399879,-476480,1377,18,True,True,True
399889000,17,399889,-471818,1377,18,True,True,True
399899000,17,399899,-467157,1377,18,True,True,True
399909000,17,399909,-462494,1377,18,True,True,True
399919000,16,399919,-457833,1377,18,True,True,True
399929000,16,399929,-453171,1377,18,True,True,True
399939000,16,399939,-448508,1377,18,True,True,True
399949000,16,399949,-443846,1377,18,True,True,True
399959000,16,399959,-439184,1377,18,True,True,True
399969000,17,399969,-434520,1377,18,True,True,True
399979000,17,399979,-429858,1377,18,True,True,True
399989000,17,399989,-425197,1377,18,True,True,True
399999000,17,399999,-420536,1377,18,True,True,True
400009000,17,400009,-415873,1377,18,True,True,True
400019000,17,400019,-411212,1377,18,True,True,True
400029000,17,400029,-406551,1377,18,True,True,True
400039000,17,400039,-401891,1377,18,True,True,True
400049000,17,400049,-397229,1377,18,True,True,True
400059000,17,400059,-392566,1377,18,True,True,True
400069000,17,400069,-387903,1377,18,True,True,True
400079000,17,400079,-383240,1377,18,True,True,True
400089000,17,400089,-378579,1377,18,True,True,True
400099000,16,400099,-373919,1377,18,True,True,True
400109000,16,400109,-369259,1377,18,True,True,True
400119000,16,400119,-364598,1377,18,True,True,True
400129000,16,400129,-359938,1377,18,True,True,True
400139000,16,400139,-355279,1377,18,True,True,True
400149000,16,400149,-350619,1377,18,True,True,True
400159000,16,400159,-345960,1377,18,True,True,True
400169000,16,400169,-341302,1377,18,True,True,True
400179000,16,400179,-336644,1377,18,True,True,True
400189000,16,400189,-331986,1377,18,True,True,True
400199000,16,400199,-327330,1377,18,True,True,True
400209000,15,400209,-322672,1377,18,True,True,True
400219000,15,400219,-318015,1377,18,True,True,True
400229000,15,400229,-313359,1377,18,True,True,True
400239000,15,400239,-308702,1377,18,True,True,True
400249000,15,400249,-304046,1377,18,True,True,True
400259000,16,400259,-299391,1377,18,True,True,True
400269000,16,400269,-294734,1377,18,True,True,True
400279000,16,400279,-290077,1377,18,True,True,True
400289000,16,400289,-285420,1377,18,True,True,True
400299000,17,400299,-280765,1377,18,True,True,True
400309000,17,400309,-276109,1377,18,True,True,True
400319000,17,400319,-271453,1377,18,True,True,True
400329000,17,400329,-266798,1377,18,True,True,True
400339000,17,400339,-262143,1377,18,True,True,True
400349000,17,400349,-257491,1377,18,True,True,True
400359000,17,400359,-252838,1377,18,True,True,True
400369000,16,400369,-248185,1377,18,True,True,True
400379000,16,400379,-243534,1377,18,True,True,True
400389000,16,400389,-238882,1377,18,True,True,True
400399000,16,400399,-234230,1377,18,True,True,True
400409000,15,400409,-229578,1377,18,True,True,True
400419000,15,400419,-224926,1377,18,True,True,True
400429000,15,400429,-220274,1377,18,True,True,True
400439000,15,400439,-215623,1377,18,True,True,True
400449000,15,400449,-210973,1377,18,True,True,True
400459000,15,400459,-206324,1377,18,True,True,True
400469000,15,400469,-201675,1377,18,True,True,True
400479000,15,400479,-197026,1377,18,True,True,True
400489000,15,400489,-192378,1377,18,True,True,True
400499000,15,400499,-187729,1377,18,True,True,True
400509000,15,400509,-183080,1377,18,True,True,True
400519000,15,400519,-178431,1377,18,True,True,True
400529000,15,400529,-173783,1377,18,True,True,True
400539000,15,400539,-169132,1377,18,True,True,True
400549000,15,400549,-164482,1377,18,True,True,True
400559000,15,400559,-159831,1377,18,True,True,True
400569000,15,400569,-155181,1377,18,True,True,True
400579000,14,400579,-150532,1377,18,True,True,True
400589000,14,400589,-145882,1377,18,True,True,True
400599000,14,400599,-141231,1377,18,True,True,True
400609000,14,400609,-136581,1377,18,True,True,True
400619000,14,400619,-131930,1377,18,True,True,True
400629000,14,400629,-127281,1377,18,True,True,True
400639000,15,400639,-122631,1377,18,True,True,True
400649000,15,400649,-117981,1377,18,True,True,True
400659000,15,400659,-113331,1377,18,True,True,True
400669000,15,400669,-108683,1377,18,True,True,True
400679000,15,400679,-104034,1377,18,True,True,True
400689000,15,400689,-99385,1377,18,True,True,True
400699000,15,400699,-94737,1377,18,True,True,True
400709000,15,400709,-90090,1377,18,True,True,True
400719000,15,400719,-85442,1377,18,True,True,True
400729000,16,400729,-80794,1377,18,True,True,True
400739000,16,400739,-76145,1377,18,True,True,True
400749000,16,400749,-71497,1377,18,True,True,True
400759000,16,400759,-66849,1377,18,True,True,True
400769000,16,400769,-62201,1377,18,True,True,True
400779000,15,400779,-57554,1377,18,True,True,True
400789000,15,400789,-52907,1377,18,True,True,True
400799000,15,400799,-48259,1377,18,True,True,True
400809000,15,400809,-43613,1377,18,True,True,True
400819000,15,400819,-38967,1377,18,True,True,True
400829000,15,400829,-34323,1377,18,True,True,True
400839000,14,400839,-29679,1377,18,True,True,True
400849000,14,400849,-25034,1377,18,True,True,True
400859000,14,400859,-20388,1377,18,True,True,True
400869000,14,400869,-15743,1377,18,True,True,True
400879000,14,400879,-11096,1377,18,True,True,True
400889000,14,400889,-6448,1377,18,True,True,True
400899000,15,400899,-1799,1377,18,True,True,True
400909000,15,400909,2850,1377,18,True,True,True
400919000,15,400919,7499,1377,18,True,True,True
400929000,16,400929,12148,1377,18,True,True,True
400939000,16,400939,16799,1377,18,True,True,True
400949000,16,400949,21449,1377,18,True,True,True
400959000,16,400959,26097,1377,18,True,True,True
400969000,16,400969,30745,1377,18,True,True,True
400979000,16,400979,35392,1377,18,True,True,True
400989000,16,400989,40040,1377,18,True,True,True
400999000,16,400999,44689,1377,18,True,True,True
401009000,16,401009,49338,1377,18,True,True,True
401019000,16,401019,53987,1377,18,True,True,True
401029000,16,401029,58635,1377,18,True,True,True
401039000,16,401039,63282,1377,18,True,True,True
401049000,16,401049,67930,1377,18,True,True,True
401059000,16,401059,72577,1377,18,True,True,True
401069000,15,401069,77227,1377,18,True,True,True
401079000,14,401079,81877,1377,18,True,True,True
401089000,13,401089,86530,1377,18,True,True,True
401099000,12,401099,91179,1377,18,True,True,True
401109000,11,401109,95829,1377,18,True,True,True
401119000,11,401119,100477,1377,18,True,True,True
401129000,11,401129,105124,1377,18,True,True,True
401139000,11,401139,109769,1377,18,True,True,True
401149000,12,401149,114414,1377,18,True,True,True
401159000,12,401159,119059,1377,18,True,True,True
401169000,12,401169,123702,1377,18,True,True,True
401179000,13,401179,128346,1377,18,True,True,True
401189000,13,401189,132989,1377,18,True,True,True
401199000,14,401199,137632,1377,18,True,True,True
401209000,14,401209,142276,1377,18,True,True,True
401219000,15,401219,146918,1377,18,True,True,True
401229000,15,401229,151561,1377,18,True,True,True
401239000,16,401239,156204,1377,18,True,True,True
401249000,16,401249,160847,1377,18,True,True,True
401259000,15,401259,165490,1377,18,True,True,True
401269000,15,401269,170132,1377,18,True,True,True
401279000,15,401279,174774,1377,18,True,True,True
401289000,15,401289,179415,1377,18,True,True,True
401299000,15,401299,184056,1377,18,True,True,True
401309000,15,401309,188697,1377,18,True,True,True
401319000,15,401319,193338,1377,18,True,True,True
401329000,15,401329,197979,1377,18,True,True,True
401339000,14,401339,202621,1377,18,True,True,True
401349000,14,401349,207264,1377,18,True,True,True
401359000,14,401359,211910,1377,18,True,True,True
401369000,13,401369,216559,1377,18,True,True,True
401379000,12,401379,221209,1377,18,True,True,True
401389000,11,401389,225855,1377,18,True,True,True
401399000,11,401399,230498,1377,18,True,True,True
401409000,10,401409,235141,1377,18,True,True,True
401419000,10,401419,239784,1377,18,True,True,True
401429000,10,401429,244427,1377,18,True,True,True
401439000,10,401439,249069,1377,18,True,True,True
401449000,11,401449,253711,1377,18,True,True,True
401459000,11,401459,258353,1377,18,True,True,True
401469000,12,401469,262996,1377,18,True,True,True
401479000,12,401479,267640,1377,18,True,True,True
401489000,12,401489,272284,1377,18,True,True,True
401499000,12,401499,276928,1377,18,True,True,True
401509000,12,401509,281572,1377,18,True,True,True
401519000,13,401519,286215,1377,18,True,True,True
401529000,13,401529,290857,1377,18,True,True,True
401539000,13,401539,295498,1377,18,True,True,True
401549000,13,401549,300140,1377,18,True,True,True
401559000,13,401559,304782,1377,18,True,True,True
401569000,14,401569,309422,1377,18,True,True,True
401579000,15,401579,314063,1377,18,True,True,True
401589000,15,401589,318703,1377,18,True,True,True
401599000,16,401599,323345,1377,18,True,True,True
401609000,16,401609,327987,1377,18,True,True,True
401619000,16,401619,332629,1377,18,True,True,True
401629000,15,401629,337271,1377,18,True,True,True
401639000,15,401639,341914,1377,18,True,True,True
401649000,15,401649,346555,1377,18,True,True,True
401659000,15,401659,351195,1377,18,True,True,True
401669000,15,401669,355834,1377,18,True,True,True
401679000,15,401679,360474,1377,18,True,True,True
401689000,14,401689,365114,1377,18,True,True,True
401699000,14,401699,369754,1377,18,True,True,True
401709000,14,401709,374393,1377,18,True,True,True
401719000,14,401719,379032,1377,18,True,True,True
401729000,14,401729,383672,1377,18,True,True,True
401739000,14,401739,388310,1377,18,True,True,True
401749000,15,401749,392949,1377,18,True,True,True
401759000,15,401759,397590,1377,18,True,True,True
401769000,16,401769,402229,1377,18,True,True,True
401779000,16,401779,406868,1377,18,True,True,True
401789000,16,401789,411508,1377,18,True,True,True
401799000,17,401799,416149,1377,18,True,True,True
401809000,17,401809,420789,1377,18,True,True,True
401819000,17,401819,425429,1377,18,True,True,True
401829000,17,401829,430071,1377,18,True,True,True
401839000,17,401839,434712,1377,18,True,True,True
401849000,17,401849,439351,1377,18,True,True,True
401859000,17,401859,443989,1377,18,True,True,True
401869000,17,401869,448627,1377,18,True,True,True
401879000,17,401879,453267,1377,18,True,True,True
401889000,16,401889,457905,1377,18,True,True,True
401899000,16,401899,462543,1377,18,True,True,True
401909000,16,401909,467179,1377,18,True,True,True
401919000,15,401919,471815,1377,18,True,True,True
401929000,15,401929,476452,1377,18,True,True,True
401939000,15,401939,481087,1377,18,True,True,True
401949000,14,401949,485725,1377,18,True,True,True
401959000,12,401959,490365,1377,18,True,True,True
401969000,11,401969,495002,1377,18,True,True,True
401979000,11,401979,499638,1377,18,True,True,True
401989000,10,401989,-495725,1377,18,True,True,True
401999000,10,401999,-491088,1377,18,True,True,True
402009000,10,402009,-486452,1377,18,True,True,True
402019000,10,402019,-481815,1377,18,True,True,True
402029000,10,402029,-477179,1377,18,True,True,True
402039000,10,402039,-472544,1377,18,True,True,True
402049000,10,402049,-467911,1377,18,True,True,True
402059000,10,402059,-463277,1377,18,True,True,True
402069000,9,402069,-458642,1377,18,True,True,True
402079000,10,402079,-454010,1377,18,True,True,True
402089000,10,402089,-449376,1377,18,True,True,True
402099000,10,402099,-444743,1377,18,True,True,True
402109000,10,402109,-440108,1377,18,True,True,True
402119000,10,402119,-435473,1377,18,True,True,True
402129000,10,402129,-430838,1377,18,True,True,True
402139000,10,402139,-426202,1377,18,True,True,True
402149000,10,402149,-421566,1377,18,True,True,True
402159000,10,402159,-416930,1377,18,True,True,True
402169000,10,402169,-412296,1377,18,True,True,True
402179000,11,402179,-407662,1377,18,True,True,True
402189000,11,402189,-403027,1377,18,True,True,True
402199000,11,402199,-398393,1377,18,True,True,True
402209000,11,402209,-393760,1377,18,True,True,True
402219000,11,402219,-389127,1377,18,True,True,True
402229000,12,402229,-384495,1377,18,True,True,True
402239000,12,402239,-379863,1377,18,True,True,True
402249000,12,402249,-375231,1377,18,True,True,True
402259000,12,402259,-370600,1377,18,True,True,True
402269000,12,402269,-365967,1377,18,True,True,True
402279000,12,402279,-361335,1377,18,True,True,True
402289000,12,402289,-356702,1377,18,True,True,True
402299000,12,402299,-352070,1377,18,True,True,True
402309000,12,402309,-347438,1377,18,True,True,True
402319000,12,402319,-342807,1377,18,True,True,True
402329000,12,402329,-338175,1377,18,True,True,True
402339000,12,402339,-333544,1377,18,True,True,True
402349000,12,402349,-328914,1377,18,True,True,True
402359000,12,402359,-324284,1377,18,True,True,True
402369000,12,402369,-319654,1377,18,True,True,True
402379000,12,402379,-315025,1377,18,True,True,True
402389000,12,402389,-310396,1377,18,True,True,True
402399000,12,402399,-305766,1377,18,True,True,True
402409000,12,402409,-301137,1377,18,True,True,True
402419000,12,402419,-296508,1377,18,True,True,True
402429000,12,402429,-291878,1377,18,True,True,True
402439000,12,402439,-287248,1377,18,True,True,True
402449000,12,402449,-282618,1377,18,True,True,True
402459000,12,402459,-277987,1377,18,True,True,True
402469000,12,402469,-273358,1377,18,True,True,True
402479000,11,402479,-268728,1377,18,True,True,True
402489000,11,402489,-264098,1377,18,True,True,True
402499000,11,402499,-259467,1377,18,True,True,True
402509000,11,402509,-254836,1377,18,True,True,True
402519000,11,402519,-250204,1377,18,True,True,True
402529000,11,402529,-245574,1377,18,True,True,True
402539000,11,402539,-240944,1377,18,True,True,True
402549000,11,402549,-236313,1377,18,True,True,True
402559000,11,402559,-231683,1377,18,True,True,True
402569000,11,402569,-227055,1377,18,True,True,True
402579000,11,402579,-222427,1377,18,True,True,True
402589000,11,402589,-217799,1377,18,True,True,True
402599000,11,402599,-213172,1377,18,True,True,True
402609000,11,402609,-208543,1377,18,True,True,True
402619000,11,402619,-203916,1377,18,True,True,True
402629000,11,402629,-199288,1377,18,True,True,True
402639000,12,402639,-194662,1377,18,True,True,True
402649000,12,402649,-190036,1377,18,True,True,True
402659000,12,402659,-185410,1377,18,True,True,True
402669000,12,402669,-180783,1377,18,True,True,True
402679000,12,402679,-176157,1377,18,True,True,True
402689000,12,402689,-171531,1377,18,True,True,True
402699000,12,402699,-166906,1377,18,True,True,True
402709000,12,402709,-162281,1377,18,True,True,True
402719000,12,402719,-157655,1377,18,True,True,True
402729000,12,402729,-153030,1377,18,True,True,True
402739000,12,402739,-148407,1377,18,True,True,True
402749000,11,402749,-143785,1377,18,True,True,True
402759000,11,402759,-139161,1377,18,True,True,True
402769000,11,402769,-134539,1377,18,True,True,True
402779000,10,402779,-129917,1377,18,True,True,True
402789000,9,402789,-125295,1377,18,True,True,True
402799000,9,402799,-120672,1377,18,True,True,True
402809000,9,402809,-116049,1377,18,True,True,True
402819000,9,402819,-111424,1377,18,True,True,True
402829000,9,402829,-106799,1377,18,True,True,True
402839000,9,402839,-102174,1377,18,True,True,True
402849000,9,402849,-97549,1377,18,True,True,True
402859000,9,402859,-92923,1377,18,True,True,True
402869000,9,402869,-88298,1377,18,True,True,True
402879000,9,402879,-83675,1377,18,True,True,True
402889000,9,402889,-79052,1377,18,True,True,True
402899000,9,402899,-74427,1377,18,True,True,True
402909000,9,402909,-69802,1377,18,True,True,True
402919000,9,402919,-65178,1377,18,True,True,True
402929000,9,402929,-60554,1377,18,True,True,True
402939000,9,402939,-55931,1377,18,True,True,True
402949000,9,402949,-51308,1377,18,True,True,True
402959000,9,402959,-46684,1377,18,True,True,True
402969000,9,402969,-42060,1377,18,True,True,True
402979000,9,402979,-37435,1377,18,True,True,True
402989000,9,402989,-32811,1377,18,True,True,True
402999000,9,402999,-28186,1377,18,True,True,True
403009000,9,403009,-23561,1377,18,True,True,True
403019000,9,403019,-18935,1377,18,True,True,True
403029000,9,403029,-14310,1377,18,True,True,True
403039000,9,403039,-9687,1377,18,True,True,True
403049000,9,403049,-5063,1377,18,True,True,True
403059000,9,403059,-440,1377,18,True,True,True
403069000,9,403069,4183,1377,18,True,True,True
403079000,9,403079,8805,1377,18,True,True,True
403089000,10,403089,13426,1377,18,True,True,True
403099000,10,403099,18047,1377,18,True,True,True
403109000,10,403109,22670,1377,18,True,True,True
403119000,10,403119,27292,1377,18,True,True,True
403129000,10,403129,31915,1377,18,True,True,True
403139000,10,403139,36537,1377,18,True,True,True
403149000,10,403149,41158,1377,18,True,True,True
403159000,10,403159,45780,1377,18,True,True,True
403169000,10,403169,50403,1377,18,True,True,True
403179000,11,403179,55024,1377,18,True,True,True
403189000,11,403189,59647,1377,18,True,True,True
403199000,11,403199,64270,1377,18,True,True,True
403209000,12,403209,68893,1377,18,True,True,True
403219000,12,403219,73516,1377,18,True,True,True
403229000,12,403229,78138,1377,18,True,True,True
403239000,12,403239,82760,1377,18,True,True,True
403249000,12,403249,87381,1377,18,True,True,True
403259000,12,403259,92002,1377,18,True,True,True
403269000,12,403269,96623,1377,18,True,True,True
403279000,12,403279,101243,1377,18,True,True,True
403289000,12,403289,105862,1377,18,True,True,True
403299000,13,403299,110480,1377,18,True,True,True
403309000,13,403309,115099,1377,18,True,True,True
403319000,13,403319,119718,1377,18,True,True,True
403329000,13,403329,124337,1377,18,True,True,True
403339000,13,403339,128956,1377,18,True,True,True
403349000,13,403349,133574,1377,18,True,True,True
403359000,13,403359,138193,1377,18,True,True,True
403369000,13,403369,142812,1377,18,True,True,True
403379000,13,403379,147431,1377,18,True,True,True
403389000,13,403389,152050,1377,18,True,True,True
403399000,13,403399,156671,1377,18,True,True,True
403409000,13,403409,161290,1377,18,True,True,True
403419000,12,403419,165906,1377,18,True,True,True
403429000,12,403429,170524,1377,18,True,True,True
403439000,12,403439,175141,1377,18,True,True,True
403449000,12,403449,179758,1377,18,True,True,True
403459000,12,403459,184376,1377,18,True,True,True
403469000,12,403469,188994,1377,18,True,True,True
403479000,12,403479,193611,1377,18,True,True,True
403489000,12,403489,198227,1377,18,True,True,True
403499000,12,403499,202844,1377,18,True,True,True
403509000,12,403509,207461,1377,18,True,True,True
403519000,12,403519,212077,1377,18,True,True,True
403529000,12,403529,216694,1377,18,True,True,True
403539000,11,403539,221309,1377,18,True,True,True
403549000,12,403549,225925,1377,18,True,True,True
403559000,12,403559,230542,1377,18,True,True,True
403569000,12,403569,235161,1377,18,True,True,True
403579000,12,403579,239780,1377,18,True,True,True
403589000,12,403589,244399,1377,18,True,True,True
403599000,12,403599,249018,1377,18,True,True,True
403609000,12,403609,253637,1377,18,True,True,True
403619000,12,403619,258255,1377,18,True,True,True
403629000,12,403629,262873,1377,18,True,True,True
403639000,12,403639,267490,1377,18,True,True,True
403649000,12,403649,272108,1377,18,True,True,True
403659000,12,403659,276725,1377,18,True,True,True
403669000,12,403669,281343,1377,18,True,True,True
403679000,12,403679,285959,1377,18,True,True,True
403689000,12,403689,290577,1377,18,True,True,True
403699000,12,403699,295192,1377,18,True,True,True
403709000,11,403709,299807,1377,18,True,True,True
403719000,11,403719,304424,1377,18,True,True,True
403729000,11,403729,309040,1377,18,True,True,True
403739000,10,403739,313655,1377,18,True,True,True
403749000,10,403749,318268,1377,18,True,True,True
403759000,10,403759,322881,1377,18,True,True,True
403769000,10,403769,327496,1377,18,True,True,True
403779000,10,403779,332114,1377,18,True,True,True
403789000,10,403789,336730,1377,18,True,True,True
403799000,10,403799,341345,1377,18,True,True,True
403809000,10,403809,345962,1377,18,True,True,True
403819000,11,403819,350578,1377,18,True,True,True
403829000,11,403829,355195,1377,18,True,True,True
403839000,11,403839,359811,1377,18,True,True,True
403849000,11,403849,364425,1377,18,True,True,True
403859000,12,403859,369041,1377,18,True,True,True
403869000,12,403869,373655,1377,18,True,True,True
403879000,12,403879,378268,1377,18,True,True,True
403889000,12,403889,382882,1377,18,True,True,True
403899000,13,403899,387495,1377,18,True,True,True
403909000,13,403909,392108,1377,18,True,True,True
403919000,13,403919,396721,1377,18,True,True,True
403929000,13,403929,401335,1377,18,True,True,True
403939000,13,403939,405950,1377,18,True,True,True
403949000,14,403949,410564,1377,18,True,True,True
403959000,14,403959,415179,1377,18,True,True,True
403969000,14,403969,419794,1377,18,True,True,True
403979000,14,403979,424408,1377,18,True,True,True
403989000,14,403989,429023,1377,18,True,True,True
403999000,14,403999,433638,1377,18,True,True,True
