bootType,cpuLoad,cpuLoadMax,memUsage,memUsageMax,ioUsage,ioUsageMax,runTime,noticeCount,warnCount,errorCount,tempValue
1,42,45,5,16,4,25,7610,18,0,0,0
1,43,45,5,16,4,25,7620,18,0,0,0
1,43,45,5,16,3,25,7630,18,0,0,0
1,41,45,5,16,3,25,7640,18,0,0,0
1,41,45,5,16,3,25,7650,18,0,0,0
1,41,45,5,16,3,25,7660,18,0,0,0
1,41,45,5,16,3,25,7670,18,0,0,0
1,41,45,5,16,3,25,7680,18,0,0,0
1,43,45,5,16,3,25,7690,18,0,0,0
1,41,45,5,16,3,25,7700,18,0,0,0
1,41,45,5,16,3,25,7710,18,0,0,0
1,40,45,5,16,3,25,7720,18,0,0,0
1,40,45,5,16,3,25,7730,18,0,0,0
1,41,45,7,16,3,25,7740,18,0,0,0
1,42,45,5,16,3,25,7750,18,0,0,0
1,40,45,7,16,3,25,7760,18,0,0,0
1,40,45,5,16,3,25,7770,18,0,0,0
1,40,45,5,16,3,25,7780,18,0,0,0
1,41,45,6,16,3,25,7790,18,0,0,0
1,41,45,5,16,3,25,7800,18,0,0,0
1,42,45,5,16,3,25,7810,18,0,0,0
1,41,45,5,16,3,25,7820,18,0,0,0
1,41,45,5,16,3,25,7830,18,0,0,0
1,41,45,7,16,3,25,7840,18,0,0,0
1,41,45,5,16,3,25,7850,18,0,0,0
1,41,45,5,16,3,25,7860,18,0,0,0
1,42,45,5,16,3,25,7870,18,0,0,0
1,40,45,5,16,3,25,7880,18,0,0,0
1,40,45,5,16,3,25,7890,18,0,0,0
1,41,45,5,16,3,25,7900,18,0,0,0
1,41,45,5,16,3,25,7910,18,0,0,0
1,41,45,7,16,3,25,7920,18,0,0,0
1,41,45,5,16,3,25,7930,18,0,0,0
1,41,45,5,16,3,25,7940,18,0,0,0
1,42,45,5,16,3,25,7950,18,0,0,0
1,40,45,5,16,3,25,7960,18,0,0,0
1,41,45,5,16,3,25,7970,18,0,0,0
1,41,45,5,16,3,25,7980,18,0,0,0
1,42,45,5,16,3,25,7990,18,0,0,0
1,42,45,5,16,3,25,8000,18,0,0,0
1,42,45,5,16,3,25,8010,18,0,0,0
1,40,45,5,16,3,25,8020,18,0,0,0
1,39,45,5,16,3,25,8030,18,0,0,0
1,41,45,5,16,3,25,8040,18,0,0,0
1,41,45,5,16,3,25,8050,18,0,0,0
1,39,45,5,16,3,25,8060,18,0,0,0
1,41,45,5,16,3,25,8070,18,0,0,0
1,39,45,5,16,3,25,8080,18,0,0,0
1,40,45,5,16,3,25,8090,18,0,0,0
1,40,45,5,16,3,25,8100,18,0,0,0
1,41,45,5,16,3,25,8110,18,0,0,0
1,39,45,5,16,3,25,8120,18,0,0,0
1,39,45,5,16,3,25,8130,18,0,0,0
1,40,45,6,16,3,25,8140,18,0,0,0
1,40,45,5,16,3,25,8150,18,0,0,0
1,41,45,5,16,3,25,8160,18,0,0,0
1,41,45,5,16,3,25,8170,18,0,0,0
1,39,45,5,16,3,25,8180,18,0,0,0
1,39,45,5,16,3,25,8190,18,0,0,0
1,40,45,5,16,3,25,8200,18,0,0,0
1,40,45,5,16,3,25,8210,18,0,0,0
1,39,45,5,16,3,25,8220,18,0,0,0
1,40,45,5,16,3,25,8230,18,0,0,0
1,39,45,5,16,3,25,8240,18,0,0,0
1,38,45,5,16,3,25,8250,18,0,0,0
1,39,45,5,16,3,25,8260,18,0,0,0
1,39,45,5,16,3,25,8270,18,0,0,0
1,39,45,5,16,3,25,8280,18,0,0,0
1,40,45,5,16,3,25,8290,18,0,0,0
1,40,45,6,16,3,25,8300,18,0,0,0
1,38,45,5,16,3,25,8310,18,0,0,0
1,38,45,5,16,3,25,8320,18,0,0,0
1,39,45,6,16,3,25,8330,18,0,0,0
1,38,45,5,16,3,25,8340,18,0,0,0
1,39,45,5,16,3,25,8350,18,0,0,0
1,38,45,5,16,3,25,8360,18,0,0,0
1,38,45,6,16,3,25,8370,18,0,0,0
1,38,45,5,16,3,25,8380,18,0,0,0
1,38,45,5,16,3,25,8390,18,0,0,0
1,38,45,5,16,3,25,8400,18,0,0,0
1,39,45,5,16,3,25,8410,18,0,0,0
1,38,45,5,16,3,25,8420,18,0,0,0
1,38,45,5,16,3,25,8430,18,0,0,0
1,38,45,5,16,3,25,8440,18,0,0,0
1,38,45,5,16,3,25,8450,18,0,0,0
1,38,45,6,16,3,25,8460,18,0,0,0
1,38,45,5,16,3,25,8470,18,0,0,0
1,38,45,6,16,3,25,8480,18,0,0,0
1,38,45,5,16,3,25,8490,18,0,0,0
1,38,45,5,16,3,25,8500,18,0,0,0
1,38,45,5,16,3,25,8510,18,0,0,0
1,39,45,5,16,3,25,8520,18,0,0,0
1,41,45,5,16,3,25,8530,18,0,0,0
1,39,45,5,16,3,25,8540,18,0,0,0
1,38,45,5,16,3,25,8550,18,0,0,0
1,38,45,5,16,3,25,8560,18,0,0,0
1,37,45,6,16,3,25,8570,18,0,0,0
1,38,45,5,16,3,25,8580,18,0,0,0
1,40,45,5,16,3,25,8590,18,0,0,0
1,37,45,6,16,3,25,8600,18,0,0,0
1,37,45,5,16,3,25,8610,18,0,0,0
1,38,45,5,16,3,25,8620,18,0,0,0
1,38,45,5,16,3,25,8630,18,0,0,0
1,38,45,5,16,3,25,8640,18,0,0,0
1,40,45,5,16,3,25,8650,18,0,0,0
1,38,45,6,16,3,25,8660,18,0,0,0
1,39,45,5,16,3,25,8670,18,0,0,0
1,39,45,5,16,3,25,8680,18,0,0,0
1,39,45,5,16,3,25,8690,18,0,0,0
1,38,45,5,16,3,25,8700,18,0,0,0
1,40,45,5,16,3,25,8710,18,0,0,0
1,38,45,5,16,3,25,8720,18,0,0,0
1,38,45,5,16,3,25,8730,18,0,0,0
1,39,45,5,16,3,25,8740,18,0,0,0
1,39,45,5,16,3,25,8750,18,0,0,0
1,40,45,5,16,3,25,8760,18,0,0,0
1,40,45,5,16,3,25,8770,18,0,0,0
1,39,45,5,16,3,25,8780,18,0,0,0
1,40,45,5,16,3,25,8790,18,0,0,0
1,40,45,5,16,3,25,8800,18,0,0,0
1,40,45,5,16,3,25,8810,18,0,0,0
1,39,45,5,16,3,25,8820,18,0,0,0
1,41,45,5,16,3,25,8830,18,0,0,0
1,39,45,5,16,3,25,8840,18,0,0,0
1,39,45,5,16,3,25,8850,18,0,0,0
1,40,45,5,16,3,25,8860,18,0,0,0
1,40,45,5,16,3,25,8870,18,0,0,0
1,40,45,5,16,3,25,8880,18,0,0,0
1,40,45,5,16,3,25,8890,18,0,0,0
1,39,45,5,16,3,25,8900,18,0,0,0
1,39,45,5,16,3,25,8910,18,0,0,0
1,39,45,5,16,3,25,8920,18,0,0,0
1,39,45,5,16,3,25,8930,18,0,0,0
1,39,45,5,16,3,25,8940,18,0,0,0
1,40,45,5,16,3,25,8950,18,0,0,0
1,39,45,5,16,3,25,8960,18,0,0,0
1,39,45,5,16,3,25,8970,18,0,0,0
1,39,45,5,16,3,25,8980,18,0,0,0
1,39,45,5,16,3,25,8990,18,0,0,0
1,38,45,5,16,3,25,9000,18,0,0,0
1,39,45,5,16,3,25,9010,18,0,0,0
1,39,45,5,16,3,25,9020,18,0,0,0
1,38,45,5,16,3,25,9030,18,0,0,0
1,39,45,5,16,3,25,9040,18,0,0,0
1,39,45,5,16,3,25,9050,18,0,0,0
1,39,45,5,16,3,25,9060,18,0,0,0
1,38,45,5,16,3,25,9070,18,0,0,0
1,39,45,5,16,3,25,9080,18,0,0,0
1,39,45,5,16,3,25,9090,18,0,0,0
1,37,45,5,16,3,25,9100,18,0,0,0
1,39,45,5,16,3,25,9110,18,0,0,0
1,38,45,5,16,3,25,9120,18,0,0,0
1,40,45,5,16,3,25,9130,18,0,0,0
1,39,45,5,16,3,25,9140,18,0,0,0
1,39,45,5,16,3,25,9150,18,0,0,0
1,38,45,5,16,3,25,9160,18,0,0,0
1,39,45,5,16,3,25,9170,18,0,0,0
1,38,45,5,16,3,25,9180,18,0,0,0
1,39,45,5,16,3,25,9190,18,0,0,0
1,40,45,5,16,3,25,9200,18,0,0,0
1,39,45,5,16,3,25,9210,18,0,0,0
1,39,45,5,16,3,25,9220,18,0,0,0
1,40,45,5,16,3,25,9230,18,0,0,0
1,39,45,5,16,3,25,9240,18,0,0,0
1,40,45,5,16,3,25,9250,18,0,0,0
1,41,45,5,16,3,25,9260,18,0,0,0
1,39,45,5,16,3,25,9270,18,0,0,0
1,39,45,5,16,3,25,9280,18,0,0,0
1,39,45,5,16,3,25,9290,18,0,0,0
1,39,45,5,16,3,25,9300,18,0,0,0
1,39,45,5,16,3,25,9310,18,0,0,0
1,39,45,5,16,3,25,9320,18,0,0,0
1,38,45,5,16,3,25,9330,18,0,0,0
1,38,45,5,16,3,25,9340,18,0,0,0
1,39,45,5,16,3,25,9350,18,0,0,0
1,38,45,5,16,3,25,9360,18,0,0,0
1,38,45,5,16,3,25,9370,18,0,0,0
1,38,45,5,16,3,25,9380,18,0,0,0
1,38,45,5,16,3,25,9390,18,0,0,0
1,38,45,5,16,3,25,9400,18,0,0,0
1,38,45,5,16,3,25,9410,18,0,0,0
1,37,45,4,16,3,25,9420,18,0,0,0
1,39,45,5,16,3,25,9430,18,0,0,0
1,37,45,5,16,3,25,9440,18,0,0,0
1,38,45,5,16,3,25,9450,18,0,0,0
1,36,45,5,16,3,25,9460,18,0,0,0
1,37,45,5,16,3,25,9470,18,0,0,0
1,37,45,5,16,3,25,9480,18,0,0,0
1,39,45,5,16,3,25,9490,18,0,0,0
1,37,45,5,16,3,25,9500,18,0,0,0
1,37,45,5,16,3,25,9510,18,0,0,0
1,37,45,5,16,3,25,9520,18,0,0,0
1,37,45,4,16,3,25,9530,18,0,0,0
1,37,45,5,16,3,25,9540,18,0,0,0
1,39,45,5,16,3,25,9550,18,0,0,0
1,37,45,5,16,3,25,9560,18,0,0,0
1,37,45,5,16,3,25,9570,18,0,0,0
1,37,45,5,16,3,25,9580,18,0,0,0
1,37,45,5,16,3,25,9590,18,0,0,0
1,38,45,5,16,3,25,9600,18,0,0,0
1,39,45,5,16,3,25,9610,18,0,0,0
1,38,45,5,16,3,25,9620,18,0,0,0
1,37,45,4,16,3,25,9630,18,0,0,0
1,37,45,4,16,3,25,9640,18,0,0,0
1,37,45,4,16,3,25,9650,18,0,0,0
1,37,45,6,16,3,25,9660,18,0,0,0
1,38,45,5,16,3,25,9670,18,0,0,0
1,38,45,4,16,3,25,9680,18,0,0,0
1,40,45,5,16,3,25,9690,18,0,0,0
1,38,45,5,16,3,25,9700,18,0,0,0
1,38,45,5,16,3,25,9710,18,0,0,0
1,38,45,5,16,3,25,9720,18,0,0,0
1,39,45,5,16,3,25,9730,18,0,0,0
1,38,45,5,16,3,25,9740,18,0,0,0
1,39,45,4,16,3,25,9750,18,0,0,0
1,37,45,4,16,3,25,9760,18,0,0,0
1,38,45,5,16,3,25,9770,18,0,0,0
1,39,45,5,16,3,25,9780,18,0,0,0
1,38,45,5,16,3,25,9790,18,0,0,0
1,37,45,5,16,3,25,9800,18,0,0,0
1,39,45,5,16,3,25,9810,18,0,0,0
1,38,45,5,16,3,25,9820,18,0,0,0
1,37,45,4,16,3,25,9830,18,0,0,0
1,40,45,5,16,3,25,9840,18,0,0,0
1,39,45,5,16,3,25,9850,18,0,0,0
1,38,45,6,16,3,25,9860,18,0,0,0
1,39,45,4,16,3,25,9870,18,0,0,0
1,37,45,4,16,3,25,9880,18,0,0,0
1,37,45,5,16,3,25,9890,18,0,0,0
1,38,45,5,16,3,25,9900,18,0,0,0
1,38,45,5,16,3,25,9910,18,0,0,0
1,37,45,5,16,3,25,9920,18,0,0,0
1,38,45,4,16,3,25,9930,18,0,0,0
1,37,45,4,16,3,25,9940,18,0,0,0
1,37,45,4,16,3,25,9950,18,0,0,0
1,37,45,4,16,3,25,9960,18,0,0,0
1,38,45,4,16,3,25,9970,18,0,0,0
1,36,45,4,16,3,25,9980,18,0,0,0
1,37,45,4,16,3,25,9990,18,0,0,0
1,36,45,4,16,3,25,10000,18,0,0,0
1,35,45,4,16,3,25,10010,18,0,0,0
1,36,45,4,16,3,25,10020,18,0,0,0
1,37,45,5,16,3,25,10030,18,0,0,0
1,36,45,4,16,3,25,10040,18,0,0,0
1,35,45,4,16,3,25,10050,18,0,0,0
1,35,45,4,16,3,25,10060,18,0,0,0
1,35,45,4,16,3,25,10070,18,0,0,0
1,35,45,4,16,3,25,10080,18,0,0,0
1,35,45,4,16,3,25,10090,18,0,0,0
1,35,45,4,16,3,25,10100,18,0,0,0
1,35,45,5,16,3,25,10110,18,0,0,0
1,35,45,5,16,3,25,10120,18,0,0,0
1,35,45,5,16,3,25,10130,18,0,0,0
1,35,45,4,16,3,25,10140,18,0,0,0
1,37,45,4,16,3,25,10150,18,0,0,0
1,36,45,5,16,3,25,10160,18,0,0,0
1,36,45,4,16,3,25,10170,18,0,0,0
1,36,45,5,16,3,25,10180,18,0,0,0
1,36,45,5,16,3,25,10190,18,0,0,0
1,37,45,5,16,3,25,10200,18,0,0,0
1,37,45,4,16,3,25,10210,18,0,0,0
1,36,45,5,16,3,25,10220,18,0,0,0
1,37,45,4,16,3,25,10230,18,0,0,0
1,36,45,4,16,3,25,10240,18,0,0,0
1,36,45,4,16,3,25,10250,18,0,0,0
1,36,45,4,16,3,25,10260,18,0,0,0
1,37,45,4,16,3,25,10270,18,0,0,0
1,36,45,5,16,3,25,10280,18,0,0,0
1,35,45,4,16,3,25,10290,18,0,0,0
1,35,45,4,16,3,25,10300,18,0,0,0
1,36,45,5,16,3,25,10310,18,0,0,0
1,36,45,4,16,3,25,10320,18,0,0,0
1,36,45,6,16,3,25,10330,18,0,0,0
1,36,45,4,16,3,25,10340,18,0,0,0
1,35,45,4,16,3,25,10350,18,0,0,0
1,35,45,4,16,3,25,10360,18,0,0,0
1,35,45,5,16,3,25,10370,18,0,0,0
1,35,45,5,16,3,25,10380,18,0,0,0
1,36,45,6,16,3,25,10390,18,0,0,0
1,35,45,4,16,3,25,10400,18,0,0,0
1,35,45,4,16,3,25,10410,18,0,0,0
1,37,45,5,16,3,25,10420,18,0,0,0
1,36,45,5,16,3,25,10430,18,0,0,0
1,36,45,5,16,3,25,10440,18,0,0,0
1,40,45,4,16,3,25,10450,18,0,0,0
1,37,45,5,16,3,25,10460,18,0,0,0
1,37,45,5,16,3,25,10470,18,0,0,0
1,38,45,5,16,3,25,10480,18,0,0,0
1,37,45,5,16,3,25,10490,18,0,0,0
1,37,45,5,16,3,25,10500,18,0,0,0
1,40,45,5,16,3,25,10510,18,0,0,0
1,36,45,5,16,3,25,10520,18,0,0,0
1,36,45,5,16,3,25,10530,18,0,0,0
1,37,45,5,16,3,25,10540,18,0,0,0
1,37,45,5,16,3,25,10550,18,0,0,0
1,37,45,4,16,3,25,10560,18,0,0,0
1,38,45,5,16,3,25,10570,18,0,0,0
1,37,45,5,16,3,25,10580,18,0,0,0
1,37,45,5,16,3,25,10590,18,0,0,0
1,36,45,4,16,3,25,10600,18,0,0,0
1,37,45,5,16,3,25,10610,18,0,0,0
1,36,45,4,16,3,25,10620,18,0,0,0
1,38,45,5,16,3,25,10630,18,0,0,0
1,37,45,5,16,3,25,10640,18,0,0,0
1,36,45,4,16,3,25,10650,18,0,0,0
1,36,45,4,16,3,25,10660,18,0,0,0
1,36,45,5,16,3,25,10670,18,0,0,0
1,36,45,5,16,3,25,10680,18,0,0,0
1,37,45,4,16,3,25,10690,18,0,0,0
1,36,45,4,16,3,25,10700,18,0,0,0
1,37,45,5,16,3,25,10710,18,0,0,0
1,36,45,6,16,3,25,10720,18,0,0,0
1,35,45,5,16,3,25,10730,18,0,0,0
1,36,45,4,16,3,25,10740,18,0,0,0
1,37,45,4,16,3,25,10750,18,0,0,0
1,36,45,5,16,3,25,10760,18,0,0,0
1,35,45,5,16,3,25,10770,18,0,0,0
1,36,45,5,16,3,25,10780,18,0,0,0
1,36,45,5,16,3,25,10790,18,0,0,0
1,36,45,6,16,3,25,10800,18,0,0,0
1,37,45,5,16,3,25,10810,18,0,0,0
1,36,45,5,16,3,25,10820,18,0,0,0
1,36,45,5,16,3,25,10830,18,0,0,0
1,36,45,6,16,3,25,10840,18,0,0,0
1,36,45,6,16,3,25,10850,18,0,0,0
1,36,45,5,16,3,25,10860,18,0,0,0
1,37,45,5,16,3,25,10870,18,0,0,0
1,37,45,5,16,3,25,10880,18,0,0,0
1,36,45,5,16,3,25,10890,18,0,0,0
1,35,45,5,16,3,25,10900,18,0,0,0
1,37,45,5,16,3,25,10910,18,0,0,0
1,36,45,5,16,3,25,10920,18,0,0,0
1,37,45,5,16,3,25,10930,18,0,0,0
1,37,45,5,16,3,25,10940,18,0,0,0
1,36,45,5,16,3,25,10950,18,0,0,0
1,37,45,5,16,3,25,10960,18,0,0,0
1,36,45,5,16,3,25,10970,18,0,0,0
1,36,45,5,16,3,25,10980,18,0,0,0
1,38,45,5,16,3,25,10990,18,0,0,0
1,36,45,5,16,3,25,11000,18,0,0,0
1,36,45,5,16,3,25,11010,18,0,0,0
1,36,45,6,16,3,25,11020,18,0,0,0
1,36,45,6,16,3,25,11030,18,0,0,0
1,36,45,6,16,3,25,11040,18,0,0,0
1,37,45,5,16,3,25,11050,18,0,0,0
1,36,45,5,16,3,25,11060,18,0,0,0
1,35,45,5,16,3,25,11070,18,0,0,0
1,35,45,5,16,3,25,11080,18,0,0,0
1,35,45,5,16,3,25,11090,18,0,0,0
1,35,45,5,16,3,25,11100,18,0,0,0
1,35,45,5,16,3,25,11110,18,0,0,0
1,35,45,5,16,3,25,11120,18,0,0,0
1,35,45,5,16,3,25,11130,18,0,0,0
1,35,45,5,16,3,25,11140,18,0,0,0
1,35,45,5,16,3,25,11150,18,0,0,0
1,35,45,5,16,3,25,11160,18,0,0,0
1,36,45,5,16,3,25,11170,18,0,0,0
1,35,45,5,16,3,25,11180,18,0,0,0
1,36,45,5,16,3,25,11190,18,0,0,0
1,36,45,5,16,3,25,11200,18,0,0,0
1,37,45,5,16,3,25,11210,18,0,0,0
1,37,45,5,16,3,25,11220,18,0,0,0
1,38,45,5,16,3,25,11230,18,0,0,0
1,36,45,5,16,3,25,11240,18,0,0,0
1,36,45,6,16,3,25,11250,18,0,0,0
1,36,45,5,16,3,25,11260,18,0,0,0
1,36,45,5,16,3,25,11270,18,0,0,0
1,36,45,5,16,3,25,11280,18,0,0,0
1,37,45,5,16,3,25,11290,18,0,0,0
1,37,45,5,16,3,25,11300,18,0,0,0
1,38,45,5,16,3,25,11310,18,0,0,0
1,37,45,5,16,3,25,11320,18,0,0,0
1,37,45,6,16,3,25,11330,18,0,0,0
1,39,45,5,16,3,25,11340,18,0,0,0
1,39,45,5,16,3,25,11350,18,0,0,0
1,36,45,5,16,3,25,11360,18,0,0,0
1,38,45,5,16,3,25,11370,18,0,0,0
1,37,45,6,16,3,25,11380,18,0,0,0
1,36,45,5,16,3,25,11390,18,0,0,0
1,38,45,5,16,3,25,11400,18,0,0,0
1,37,45,5,16,3,25,11410,18,0,0,0
1,37,45,5,16,3,25,11420,18,0,0,0
1,39,45,5,16,3,25,11430,18,0,0,0
1,37,45,5,16,3,25,11440,18,0,0,0
1,37,45,5,16,3,25,11450,18,0,0,0
1,39,45,5,16,3,25,11460,18,0,0,0
1,39,45,5,16,3,25,11470,18,0,0,0
1,37,45,5,16,3,25,11480,18,0,0,0
1,38,45,5,16,3,25,11490,18,0,0,0
1,37,45,5,16,3,25,11500,18,0,0,0
1,36,45,5,16,3,25,11510,18,0,0,0
1,36,45,5,16,3,25,11520,18,0,0,0
1,37,45,5,16,3,25,11530,18,0,0,0
1,36,45,5,16,3,25,11540,18,0,0,0
1,36,45,5,16,3,25,11550,18,0,0,0
1,36,45,5,16,3,25,11560,18,0,0,0
1,36,45,5,16,3,25,11570,18,0,0,0
1,36,45,5,16,3,25,11580,18,0,0,0
1,37,45,5,16,3,25,11590,18,0,0,0
1,35,45,5,16,3,25,11600,18,0,0,0
1,35,45,5,16,3,25,11610,18,0,0,0
1,35,45,5,16,3,25,11620,18,0,0,0
1,36,45,5,16,3,25,11630,18,0,0,0
1,35,45,6,16,3,25,11640,18,0,0,0
1,37,45,5,16,3,25,11650,18,0,0,0
1,36,45,5,16,3,25,11660,18,0,0,0
1,36,45,5,16,3,25,11670,18,0,0,0
1,36,45,5,16,3,25,11680,18,0,0,0
1,36,45,5,16,3,25,11690,18,0,0,0
1,36,45,5,16,3,25,11700,18,0,0,0
1,37,45,5,16,3,25,11710,18,0,0,0
1,37,45,5,16,3,25,11720,18,0,0,0
1,37,45,5,16,3,25,11730,18,0,0,0
1,36,45,5,16,3,25,11740,18,0,0,0
1,36,45,5,16,3,25,11750,18,0,0,0
1,35,45,5,16,3,25,11760,18,0,0,0
1,37,45,5,16,3,25,11770,18,0,0,0
1,36,45,5,16,3,25,11780,18,0,0,0
1,35,45,5,16,3,25,11790,18,0,0,0
1,36,45,5,16,3,25,11800,18,0,0,0
1,36,45,7,16,3,25,11810,18,0,0,0
1,36,45,5,16,3,25,11820,18,0,0,0
1,36,45,7,16,3,25,11830,18,0,0,0
1,36,45,5,16,3,25,11840,18,0,0,0
1,36,45,5,16,3,25,11850,18,0,0,0
1,37,45,5,16,3,25,11860,18,0,0,0
1,36,45,6,16,3,25,11870,18,0,0,0
1,36,45,5,16,3,25,11880,18,0,0,0
1,39,45,5,16,3,25,11890,18,0,0,0
1,36,45,6,16,3,25,11900,18,0,0,0
1,36,45,6,16,3,25,11910,18,0,0,0
1,37,45,8,16,3,25,11920,18,0,0,0
1,37,45,5,16,3,25,11930,18,0,0,0
1,36,45,5,16,3,25,11940,18,0,0,0
1,39,45,5,16,3,25,11950,18,0,0,0
1,36,45,5,16,3,25,11960,18,0,0,0
1,36,45,6,16,3,25,11970,18,0,0,0
1,37,45,5,16,3,25,11980,18,0,0,0
1,36,45,5,16,3,25,11990,18,0,0,0
1,35,45,5,16,3,25,12000,18,0,0,0
1,37,45,6,16,3,25,12010,18,0,0,0
1,36,45,6,16,3,25,12020,18,0,0,0
1,36,45,5,16,3,25,12030,18,0,0,0
1,35,45,5,16,3,25,12040,18,0,0,0
1,35,45,5,16,3,25,12050,18,0,0,0
1,36,45,5,16,3,25,12060,18,0,0,0
1,37,45,5,16,3,25,12070,18,0,0,0
1,35,45,5,16,3,25,12080,18,0,0,0
1,35,45,5,16,3,25,12090,18,0,0,0
1,35,45,5,16,3,25,12100,18,0,0,0
1,36,45,5,16,3,25,12110,18,0,0,0
1,36,45,5,16,3,25,12120,18,0,0,0
1,36,45,5,16,3,25,12130,18,0,0,0
1,35,45,6,16,3,25,12140,18,0,0,0
1,35,45,5,16,3,25,12150,18,0,0,0
1,35,45,5,16,3,25,12160,18,0,0,0
1,35,45,5,16,3,25,12170,18,0,0,0
1,35,45,5,16,3,25,12180,18,0,0,0
1,36,45,5,16,3,25,12190,18,0,0,0
1,35,45,5,16,3,25,12200,18,0,0,0
1,35,45,5,16,3,25,12210,18,0,0,0
1,35,45,5,16,3,25,12220,18,0,0,0
1,34,45,5,16,3,25,12230,18,0,0,0
1,35,45,5,16,3,25,12240,18,0,0,0
1,37,45,5,16,3,25,12250,18,0,0,0
1,36,45,5,16,3,25,12260,18,0,0,0
1,35,45,5,16,3,25,12270,18,0,0,0
1,35,45,6,16,3,25,12280,18,0,0,0
1,35,45,5,16,3,25,12290,18,0,0,0
1,35,45,5,16,3,25,12300,18,0,0,0
1,36,45,5,16,3,25,12310,18,0,0,0
1,36,45,5,16,3,25,12320,18,0,0,0
1,36,45,5,16,3,25,12330,18,0,0,0
1,36,45,5,16,3,25,12340,18,0,0,0
1,37,45,5,16,3,25,12350,18,0,0,0
1,36,45,5,16,3,25,12360,18,0,0,0
1,37,45,5,16,3,25,12370,18,0,0,0
1,35,45,5,16,3,25,12380,18,0,0,0
1,36,45,5,16,3,25,12390,18,0,0,0
1,36,45,5,16,3,25,12400,18,0,0,0
1,36,45,5,16,3,25,12410,18,0,0,0
1,34,45,5,16,3,25,12420,18,0,0,0
1,36,45,5,16,3,25,12430,18,0,0,0
1,34,45,5,16,3,25,12440,18,0,0,0
1,35,45,5,16,3,25,12450,18,0,0,0
1,35,45,5,16,3,25,12460,18,0,0,0
1,34,45,5,16,3,25,12470,18,0,0,0
1,34,45,5,16,3,25,12480,18,0,0,0
1,36,45,5,16,3,25,12490,18,0,0,0
1,35,45,5,16,3,25,12500,18,0,0,0
1,34,45,6,16,3,25,12510,18,0,0,0
1,34,45,6,16,3,25,12520,18,0,0,0
1,34,45,6,16,3,25,12530,18,0,0,0
1,34,45,5,16,3,25,12540,18,0,0,0
1,35,45,5,16,3,25,12550,18,0,0,0
1,33,45,6,16,3,25,12560,18,0,0,0
1,34,45,5,16,3,25,12570,18,0,0,0
1,33,45,6,16,3,25,12580,18,0,0,0
1,34,45,5,16,3,25,12590,18,0,0,0
1,33,45,5,16,3,25,12600,18,0,0,0
1,34,45,5,16,3,25,12610,18,0,0,0
1,33,45,5,16,3,25,12620,18,0,0,0
1,33,45,5,16,3,25,12630,18,0,0,0
1,33,45,5,16,3,25,12640,18,0,0,0
1,33,45,5,16,3,25,12650,18,0,0,0
1,33,45,5,16,3,25,12660,18,0,0,0
1,34,45,5,16,3,25,12670,18,0,0,0
1,33,45,5,16,3,25,12680,18,0,0,0
1,33,45,5,16,3,25,12690,18,0,0,0
1,34,45,5,16,3,25,12700,18,0,0,0
1,34,45,5,16,3,25,12710,18,0,0,0
1,33,45,5,16,3,25,12720,18,0,0,0
1,34,45,5,16,3,25,12730,18,0,0,0
1,34,45,5,16,3,25,12740,18,0,0,0
1,34,45,5,16,3,25,12750,18,0,0,0
1,34,45,6,16,3,25,12760,18,0,0,0
1,34,45,5,16,3,25,12770,18,0,0,0
1,36,45,5,16,3,25,12780,18,0,0,0
1,37,45,5,16,3,25,12790,18,0,0,0
1,34,45,5,16,3,25,12800,18,0,0,0
1,34,45,5,16,3,25,12810,18,0,0,0
1,34,45,5,16,3,25,12820,18,0,0,0
1,34,45,5,16,3,25,12830,18,0,0,0
1,34,45,5,16,3,25,12840,18,0,0,0
1,36,45,5,16,3,25,12850,18,0,0,0
1,35,45,5,16,3,25,12860,18,0,0,0
1,34,45,5,16,3,25,12870,18,0,0,0
1,37,45,5,16,3,25,12880,18,0,0,0
1,35,45,5,16,3,25,12890,18,0,0,0
1,35,45,5,16,3,25,12900,18,0,0,0
1,37,45,5,16,3,25,12910,18,0,0,0
1,35,45,5,16,3,25,12920,18,0,0,0
1,35,45,5,16,3,25,12930,18,0,0,0
1,36,45,5,16,3,25,12940,18,0,0,0
1,34,45,5,16,3,25,12950,18,0,0,0
1,34,45,5,16,3,25,12960,18,0,0,0
1,35,45,5,16,3,25,12970,18,0,0,0
1,34,45,5,16,3,25,12980,18,0,0,0
1,35,45,5,16,3,25,12990,18,0,0,0
1,35,45,6,16,3,25,13000,18,0,0,0
1,34,45,6,16,3,25,13010,18,0,0,0
1,34,45,5,16,3,25,13020,18,0,0,0
1,35,45,5,16,3,25,13030,18,0,0,0
1,35,45,5,16,3,25,13040,18,0,0,0
1,34,45,5,16,3,25,13050,18,0,0,0
1,33,45,5,16,3,25,13060,18,0,0,0
1,34,45,5,16,3,25,13070,18,0,0,0
1,33,45,5,16,3,25,13080,18,0,0,0
1,35,45,5,16,3,25,13090,18,0,0,0
1,33,45,5,16,3,25,13100,18,0,0,0
1,34,45,6,16,3,25,13110,18,0,0,0
1,34,45,7,16,3,25,13120,18,0,0,0
1,34,45,5,16,3,25,13130,18,0,0,0
1,35,45,5,16,3,25,13140,18,0,0,0
1,35,45,5,16,3,25,13150,18,0,0,0
1,35,45,6,16,3,25,13160,18,0,0,0
1,34,45,7,16,3,25,13170,18,0,0,0
