iTOW,gpsFix,gpsFixOk,diffSoln,wknSet,towSet,diffCorr,carrSolnValid,mapMatching,psmState,spoofDetState,carrSoln,ttff,msss
394589000,3,True,False,True,True,False,True,0,0,0,0,18571,10379557
394599000,3,True,False,True,True,False,True,0,0,0,0,18571,10389557
394609000,3,True,False,True,True,False,True,0,0,0,0,18571,10399557
394619000,3,True,False,True,True,False,True,0,0,0,0,18571,10409557
394629000,3,True,False,True,True,False,True,0,0,0,0,18571,10419557
394639000,3,True,False,True,True,False,True,0,0,0,0,18571,10429557
394649000,3,True,False,True,True,False,True,0,0,0,0,18571,10439557
394659000,3,True,False,True,True,False,True,0,0,0,0,18571,10449557
394669000,3,True,False,True,True,False,True,0,0,0,0,18571,10459557
394679000,3,True,False,True,True,False,True,0,0,0,0,18571,10469557
394689000,3,True,False,True,True,False,True,0,0,0,0,18571,10479557
394699000,3,True,False,True,True,False,True,0,0,0,0,18571,10489557
394709000,3,True,False,True,True,False,True,0,0,0,0,18571,10499557
394719000,3,True,False,True,True,False,True,0,0,0,0,18571,10509557
394729000,3,True,False,True,True,False,True,0,0,0,0,18571,10519557
394739000,3,True,False,True,True,False,True,0,0,0,0,18571,10529557
394749000,3,True,False,True,True,False,True,0,0,0,0,18571,10539557
394759000,3,True,False,True,True,False,True,0,0,0,0,18571,10549557
394769000,3,True,False,True,True,False,True,0,0,0,0,18571,10559557
394779000,3,True,False,True,True,False,True,0,0,0,0,18571,10569557
394789000,3,True,False,True,True,False,True,0,0,0,0,18571,10579557
394799000,3,True,False,True,True,False,True,0,0,0,0,18571,10589557
394809000,3,True,False,True,True,False,True,0,0,0,0,18571,10599557
394819000,3,True,False,True,True,False,True,0,0,0,0,18571,10609557
394829000,3,True,False,True,True,False,True,0,0,0,0,18571,10619557
394839000,3,True,False,True,True,False,True,0,0,0,0,18571,10629557
394849000,3,True,False,True,True,False,True,0,0,0,0,18571,10639557
394859000,3,True,False,True,True,False,True,0,0,0,0,18571,10649557
394869000,3,True,False,True,True,False,True,0,0,0,0,18571,10659557
394879000,3,True,False,True,True,False,True,0,0,0,0,18571,10669557
394889000,3,True,False,True,True,False,True,0,0,0,0,18571,10679557
394899000,3,True,False,True,True,False,True,0,0,0,0,18571,10689557
394909000,3,True,False,True,True,False,True,0,0,0,0,18571,10699557
394919000,3,True,False,True,True,False,True,0,0,0,0,18571,10709557
394929000,3,True,False,True,True,False,True,0,0,0,0,18571,10719557
394939000,3,True,False,True,True,False,True,0,0,0,0,18571,10729557
394949000,3,True,False,True,True,False,True,0,0,0,0,18571,10739557
394959000,3,True,False,True,True,False,True,0,0,0,0,18571,10749557
394969000,3,True,False,True,True,False,True,0,0,0,0,18571,10759557
394979000,3,True,False,True,True,False,True,0,0,0,0,18571,10769557
394989000,3,True,False,True,True,False,True,0,0,0,0,18571,10779557
394999000,3,True,False,True,True,False,True,0,0,0,0,18571,10789557
395009000,3,True,False,True,True,False,True,0,0,0,0,18571,10799557
395019000,3,True,False,True,True,False,True,0,0,0,0,18571,10809557
395029000,3,True,False,True,True,False,True,0,0,0,0,18571,10819557
395039000,3,True,False,True,True,False,True,0,0,0,0,18571,10829557
395049000,3,True,False,True,True,False,True,0,0,0,0,18571,10839557
395059000,3,True,False,True,True,False,True,0,0,0,0,18571,10849557
395069000,3,True,False,True,True,False,True,0,0,0,0,18571,10859557
395079000,3,True,False,True,True,False,True,0,0,0,0,18571,10869557
395089000,3,True,False,True,True,False,True,0,0,0,0,18571,10879557
395099000,3,True,False,True,True,False,True,0,0,0,0,18571,10889557
395109000,3,True,False,True,True,False,True,0,0,0,0,18571,10899557
395119000,3,True,False,True,True,False,True,0,0,0,0,18571,10909557
395129000,3,True,False,True,True,False,True,0,0,0,0,18571,10919557
395139000,3,True,False,True,True,False,True,0,0,0,0,18571,10929557
395149000,3,True,False,True,True,False,True,0,0,0,0,18571,10939557
395159000,3,True,False,True,True,False,True,0,0,0,0,18571,10949557
395169000,3,True,False,True,True,False,True,0,0,0,0,18571,10959557
395179000,3,True,False,True,True,False,True,0,0,0,0,18571,10969557
395189000,3,True,False,True,True,False,True,0,0,0,0,18571,10979557
395199000,3,True,False,True,True,False,True,0,0,0,0,18571,10989557
395209000,3,True,False,True,True,False,True,0,0,0,0,18571,10999557
395219000,3,True,False,True,True,False,True,0,0,0,0,18571,11009557
395229000,3,True,False,True,True,False,True,0,0,0,0,18571,11019557
395239000,3,True,False,True,True,False,True,0,0,0,0,18571,11029557
395249000,3,True,False,True,True,False,True,0,0,0,0,18571,11039557
395259000,3,True,False,True,True,False,True,0,0,0,0,18571,11049557
395269000,3,True,False,True,True,False,True,0,0,0,0,18571,11059557
395279000,3,True,False,True,True,False,True,0,0,0,0,18571,11069557
395289000,3,True,False,True,True,False,True,0,0,0,0,18571,11079557
395299000,3,True,False,True,True,False,True,0,0,0,0,18571,11089557
395309000,3,True,False,True,True,False,True,0,0,0,0,18571,11099557
395319000,3,True,False,True,True,False,True,0,0,0,0,18571,11109557
395329000,3,True,False,True,True,False,True,0,0,0,0,18571,11119557
395339000,3,True,False,True,True,False,True,0,0,0,0,18571,11129557
395349000,3,True,False,True,True,False,True,0,0,0,0,18571,11139557
395359000,3,True,False,True,True,False,True,0,0,0,0,18571,11149557
395369000,3,True,False,True,True,False,True,0,0,0,0,18571,11159557
395379000,3,True,False,True,True,False,True,0,0,0,0,18571,11169557
395389000,3,True,False,True,True,False,True,0,0,0,0,18571,11179557
395399000,3,True,False,True,True,False,True,0,0,0,0,18571,11189557
395409000,3,True,False,True,True,False,True,0,0,0,0,18571,11199557
395419000,3,True,False,True,True,False,True,0,0,0,0,18571,11209557
395429000,3,True,False,True,True,False,True,0,0,0,0,18571,11219557
395439000,3,True,False,True,True,False,True,0,0,0,0,18571,11229557
395449000,3,True,False,True,True,False,True,0,0,0,0,18571,11239557
395459000,3,True,False,True,True,False,True,0,0,0,0,18571,11249557
395469000,3,True,False,True,True,False,True,0,0,0,0,18571,11259557
395479000,3,True,False,True,True,False,True,0,0,0,0,18571,11269557
395489000,3,True,False,True,True,False,True,0,0,0,0,18571,11279557
395499000,3,True,False,True,True,False,True,0,0,0,0,18571,11289557
395509000,3,True,False,True,True,False,True,0,0,0,0,18571,11299557
395519000,3,True,False,True,True,False,True,0,0,0,0,18571,11309557
395529000,3,True,False,True,True,False,True,0,0,0,0,18571,11319557
395539000,3,True,False,True,True,False,True,0,0,0,0,18571,11329557
395549000,3,True,False,True,True,False,True,0,0,0,0,18571,11339557
395559000,3,True,False,True,True,False,True,0,0,0,0,18571,11349557
395569000,3,True,False,True,True,False,True,0,0,0,0,18571,11359556
395579000,3,True,False,True,True,False,True,0,0,0,0,18571,11369556
395589000,3,True,False,True,True,False,True,0,0,0,0,18571,11379556
395599000,3,True,False,True,True,False,True,0,0,0,0,18571,11389556
395609000,3,True,False,True,True,False,True,0,0,0,0,18571,11399556
395619000,3,True,False,True,True,False,True,0,0,0,0,18571,11409556
395629000,3,True,False,True,True,False,True,0,0,0,0,18571,11419556
395639000,3,True,False,True,True,False,True,0,0,0,0,18571,11429556
395649000,3,True,False,True,True,False,True,0,0,0,0,18571,11439556
395659000,3,True,False,True,True,False,True,0,0,0,0,18571,11449556
395669000,3,True,False,True,True,False,True,0,0,0,0,18571,11459556
395679000,3,True,False,True,True,False,True,0,0,0,0,18571,11469556
395689000,3,True,False,True,True,False,True,0,0,0,0,18571,11479556
395699000,3,True,False,True,True,False,True,0,0,0,0,18571,11489556
395709000,3,True,False,True,True,False,True,0,0,0,0,18571,11499556
395719000,3,True,False,True,True,False,True,0,0,0,0,18571,11509556
395729000,3,True,False,True,True,False,True,0,0,0,0,18571,11519556
395739000,3,True,False,True,True,False,True,0,0,0,0,18571,11529556
395749000,3,True,False,True,True,False,True,0,0,0,0,18571,11539556
395759000,3,True,False,True,True,False,True,0,0,0,0,18571,11549556
395769000,3,True,False,True,True,False,True,0,0,0,0,18571,11559556
395779000,3,True,False,True,True,False,True,0,0,0,0,18571,11569556
395789000,3,True,False,True,True,False,True,0,0,0,0,18571,11579556
395799000,3,True,False,True,True,False,True,0,0,0,0,18571,11589556
395809000,3,True,False,True,True,False,True,0,0,0,0,18571,11599556
395819000,3,True,False,True,True,False,True,0,0,0,0,18571,11609556
395829000,3,True,False,True,True,False,True,0,0,0,0,18571,11619556
395839000,3,True,False,True,True,False,True,0,0,0,0,18571,11629556
395849000,3,True,False,True,True,False,True,0,0,0,0,18571,11639556
395859000,3,True,False,True,True,False,True,0,0,0,0,18571,11649556
395869000,3,True,False,True,True,False,True,0,0,0,0,18571,11659556
395879000,3,True,False,True,True,False,True,0,0,0,0,18571,11669556
395889000,3,True,False,True,True,False,True,0,0,0,0,18571,11679556
395899000,3,True,False,True,True,False,True,0,0,0,0,18571,11689556
395909000,3,True,False,True,True,False,True,0,0,0,0,18571,11699556
395919000,3,True,False,True,True,False,True,0,0,0,0,18571,11709556
395929000,3,True,False,True,True,False,True,0,0,0,0,18571,11719556
395939000,3,True,False,True,True,False,True,0,0,0,0,18571,11729556
395949000,3,True,False,True,True,False,True,0,0,0,0,18571,11739556
395959000,3,True,False,True,True,False,True,0,0,0,0,18571,11749556
395969000,3,True,False,True,True,False,True,0,0,0,0,18571,11759556
395979000,3,True,False,True,True,False,True,0,0,0,0,18571,11769556
395989000,3,True,False,True,True,False,True,0,0,0,0,18571,11779556
395999000,3,True,False,True,True,False,True,0,0,0,0,18571,11789556
396009000,3,True,False,True,True,False,True,0,0,0,0,18571,11799556
396019000,3,True,False,True,True,False,True,0,0,0,0,18571,11809556
396029000,3,True,False,True,True,False,True,0,0,0,0,18571,11819556
396039000,3,True,False,True,True,False,True,0,0,0,0,18571,11829556
396049000,3,True,False,True,True,False,True,0,0,0,0,18571,11839556
396059000,3,True,False,True,True,False,True,0,0,0,0,18571,11849556
396069000,3,True,False,True,True,False,True,0,0,0,0,18571,11859556
396079000,3,True,False,True,True,False,True,0,0,0,0,18571,11869556
396089000,3,True,False,True,True,False,True,0,0,0,0,18571,11879556
396099000,3,True,False,True,True,False,True,0,0,0,0,18571,11889556
396109000,3,True,False,True,True,False,True,0,0,0,0,18571,11899556
396119000,3,True,False,True,True,False,True,0,0,0,0,18571,11909556
396129000,3,True,False,True,True,False,True,0,0,0,0,18571,11919556
396139000,3,True,False,True,True,False,True,0,0,0,0,18571,11929556
396149000,3,True,False,True,True,False,True,0,0,0,0,18571,11939556
396159000,3,True,False,True,True,False,True,0,0,0,0,18571,11949556
396169000,3,True,False,True,True,False,True,0,0,0,0,18571,11959556
396179000,3,True,False,True,True,False,True,0,0,0,0,18571,11969556
396189000,3,True,False,True,True,False,True,0,0,0,0,18571,11979556
396199000,3,True,False,True,True,False,True,0,0,0,0,18571,11989556
396209000,3,True,False,True,True,False,True,0,0,0,0,18571,11999556
396219000,3,True,False,True,True,False,True,0,0,0,0,18571,12009556
396229000,3,True,False,True,True,False,True,0,0,0,0,18571,12019556
396239000,3,True,False,True,True,False,True,0,0,0,0,18571,12029556
396249000,3,True,False,True,True,False,True,0,0,0,0,18571,12039556
396259000,3,True,False,True,True,False,True,0,0,0,0,18571,12049556
396269000,3,True,False,True,True,False,True,0,0,0,0,18571,12059556
396279000,3,True,False,True,True,False,True,0,0,0,0,18571,12069556
396289000,3,True,False,True,True,False,True,0,0,0,0,18571,12079556
396299000,3,True,False,True,True,False,True,0,0,0,0,18571,12089556
396309000,3,True,False,True,True,False,True,0,0,0,0,18571,12099556
396319000,3,True,False,True,True,False,True,0,0,0,0,18571,12109556
396329000,3,True,False,True,True,False,True,0,0,0,0,18571,12119556
396339000,3,True,False,True,True,False,True,0,0,0,0,18571,12129556
396349000,3,True,False,True,True,False,True,0,0,0,0,18571,12139556
396359000,3,True,False,True,True,False,True,0,0,0,0,18571,12149556
396369000,3,True,False,True,True,False,True,0,0,0,0,18571,12159556
396379000,3,True,False,True,True,False,True,0,0,0,0,18571,12169556
396389000,3,True,False,True,True,False,True,0,0,0,0,18571,12179556
396399000,3,True,False,True,True,False,True,0,0,0,0,18571,12189556
396409000,3,True,False,True,True,False,True,0,0,0,0,18571,12199556
396419000,3,True,False,True,True,False,True,0,0,0,0,18571,12209556
396429000,3,True,False,True,True,False,True,0,0,0,0,18571,12219556
396439000,3,True,False,True,True,False,True,0,0,0,0,18571,12229556
396449000,3,True,False,True,True,False,True,0,0,0,0,18571,12239556
396459000,3,True,False,True,True,False,True,0,0,0,0,18571,12249556
396469000,3,True,False,True,True,False,True,0,0,0,0,18571,12259556
396479000,3,True,False,True,True,False,True,0,0,0,0,18571,12269556
396489000,3,True,False,True,True,False,True,0,0,0,0,18571,12279556
396499000,3,True,False,True,True,False,True,0,0,0,0,18571,12289556
396509000,3,True,False,True,True,False,True,0,0,0,0,18571,12299556
396519000,3,True,False,True,True,False,True,0,0,0,0,18571,12309556
396529000,3,True,False,True,True,False,True,0,0,0,0,18571,12319556
396539000,3,True,False,True,True,False,True,0,0,0,0,18571,12329556
396549000,3,True,False,True,True,False,True,0,0,0,0,18571,12339556
396559000,3,True,False,True,True,False,True,0,0,0,0,18571,12349556
396569000,3,True,False,True,True,False,True,0,0,0,0,18571,12359556
396579000,3,True,False,True,True,False,True,0,0,0,0,18571,12369556
396589000,3,True,False,True,True,False,True,0,0,0,0,18571,12379556
396599000,3,True,False,True,True,False,True,0,0,0,0,18571,12389556
396609000,3,True,False,True,True,False,True,0,0,0,0,18571,12399556
396619000,3,True,False,True,True,False,True,0,0,0,0,18571,12409556
396629000,3,True,False,True,True,False,True,0,0,0,0,18571,12419556
396639000,3,True,False,True,True,False,True,0,0,0,0,18571,12429556
396649000,3,True,False,True,True,False,True,0,0,0,0,18571,12439556
396659000,3,True,False,True,True,False,True,0,0,0,0,18571,12449556
396669000,3,True,False,True,True,False,True,0,0,0,0,18571,12459556
396679000,3,True,False,True,True,False,True,0,0,0,0,18571,12469556
396689000,3,True,False,True,True,False,True,0,0,0,0,18571,12479556
396699000,3,True,False,True,True,False,True,0,0,0,0,18571,12489556
396709000,3,True,False,True,True,False,True,0,0,0,0,18571,12499556
396719000,3,True,False,True,True,False,True,0,0,0,0,18571,12509556
396729000,3,True,False,True,True,False,True,0,0,0,0,18571,12519556
396739000,3,True,False,True,True,False,True,0,0,0,0,18571,12529556
396749000,3,True,False,True,True,False,True,0,0,0,0,18571,12539556
396759000,3,True,False,True,True,False,True,0,0,0,0,18571,12549556
396769000,3,True,False,True,True,False,True,0,0,0,0,18571,12559556
396779000,3,True,False,True,True,False,True,0,0,0,0,18571,12569556
396789000,3,True,False,True,True,False,True,0,0,0,0,18571,12579556
396799000,3,True,False,True,True,False,True,0,0,0,0,18571,12589556
396809000,3,True,False,True,True,False,True,0,0,0,0,18571,12599556
396819000,3,True,False,True,True,False,True,0,0,0,0,18571,12609556
396829000,3,True,False,True,True,False,True,0,0,0,0,18571,12619556
396839000,3,True,False,True,True,False,True,0,0,0,0,18571,12629556
396849000,3,True,False,True,True,False,True,0,0,0,0,18571,12639556
396859000,3,True,False,True,True,False,True,0,0,0,0,18571,12649556
396869000,3,True,False,True,True,False,True,0,0,0,0,18571,12659556
396879000,3,True,False,True,True,False,True,0,0,0,0,18571,12669556
396889000,3,True,False,True,True,False,True,0,0,0,0,18571,12679556
396899000,3,True,False,True,True,False,True,0,0,0,0,18571,12689556
396909000,3,True,False,True,True,False,True,0,0,0,0,18571,12699556
396919000,3,True,False,True,True,False,True,0,0,0,0,18571,12709556
396929000,3,True,False,True,True,False,True,0,0,0,0,18571,12719556
396939000,3,True,False,True,True,False,True,0,0,0,0,18571,12729556
396949000,3,True,False,True,True,False,True,0,0,0,0,18571,12739556
396959000,3,True,False,True,True,False,True,0,0,0,0,18571,12749556
396969000,3,True,False,True,True,False,True,0,0,0,0,18571,12759556
396979000,3,True,False,True,True,False,True,0,0,0,0,18571,12769556
396989000,3,True,False,True,True,False,True,0,0,0,0,18571,12779556
396999000,3,True,False,True,True,False,True,0,0,0,0,18571,12789556
397009000,3,True,False,True,True,False,True,0,0,0,0,18571,12799556
397019000,3,True,False,True,True,False,True,0,0,0,0,18571,12809556
397029000,3,True,False,True,True,False,True,0,0,0,0,18571,12819556
397039000,3,True,False,True,True,False,True,0,0,0,0,18571,12829556
397049000,3,True,False,True,True,False,True,0,0,0,0,18571,12839556
397059000,3,True,False,True,True,False,True,0,0,0,0,18571,12849556
397069000,3,True,False,True,True,False,True,0,0,0,0,18571,12859556
397079000,3,True,False,True,True,False,True,0,0,0,0,18571,12869556
397089000,3,True,False,True,True,False,True,0,0,0,0,18571,12879556
397099000,3,True,False,True,True,False,True,0,0,0,0,18571,12889556
397109000,3,True,False,True,True,False,True,0,0,0,0,18571,12899556
397119000,3,True,False,True,True,False,True,0,0,0,0,18571,12909556
397129000,3,True,False,True,True,False,True,0,0,0,0,18571,12919556
397139000,3,True,False,True,True,False,True,0,0,0,0,18571,12929556
397149000,3,True,False,True,True,False,True,0,0,0,0,18571,12939556
397159000,3,True,False,True,True,False,True,0,0,0,0,18571,12949556
397169000,3,True,False,True,True,False,True,0,0,0,0,18571,12959556
397179000,3,True,False,True,True,False,True,0,0,0,0,18571,12969556
397189000,3,True,False,True,True,False,True,0,0,0,0,18571,12979556
397199000,3,True,False,True,True,False,True,0,0,0,0,18571,12989556
397209000,3,True,False,True,True,False,True,0,0,0,0,18571,12999556
397219000,3,True,False,True,True,False,True,0,0,0,0,18571,13009556
397229000,3,True,False,True,True,False,True,0,0,0,0,18571,13019556
397239000,3,True,False,True,True,False,True,0,0,0,0,18571,13029556
397249000,3,True,False,True,True,False,True,0,0,0,0,18571,13039556
397259000,3,True,False,True,True,False,True,0,0,0,0,18571,13049556
397269000,3,True,False,True,True,False,True,0,0,0,0,18571,13059556
397279000,3,True,False,True,True,False,True,0,0,0,0,18571,13069556
397289000,3,True,False,True,True,False,True,0,0,0,0,18571,13079556
397299000,3,True,False,True,True,False,True,0,0,0,0,18571,13089556
397309000,3,True,False,True,True,False,True,0,0,0,0,18571,13099556
397319000,3,True,False,True,True,False,True,0,0,0,0,18571,13109556
397329000,3,True,False,True,True,False,True,0,0,0,0,18571,13119556
397339000,3,True,False,True,True,False,True,0,0,0,0,18571,13129556
397349000,3,True,False,True,True,False,True,0,0,0,0,18571,13139556
397359000,3,True,False,True,True,False,True,0,0,0,0,18571,13149556
397369000,3,True,False,True,True,False,True,0,0,0,0,18571,13159556
397379000,3,True,False,True,True,False,True,0,0,0,0,18571,13169556
397389000,3,True,False,True,True,False,True,0,0,0,0,18571,13179556
397399000,3,True,False,True,True,False,True,0,0,0,0,18571,13189556
397409000,3,True,False,True,True,False,True,0,0,0,0,18571,13199556
397419000,3,True,False,True,True,False,True,0,0,0,0,18571,13209556
397429000,3,True,False,True,True,False,True,0,0,0,0,18571,13219556
397439000,3,True,False,True,True,False,True,0,0,0,0,18571,13229556
397449000,3,True,False,True,True,False,True,0,0,0,0,18571,13239556
397459000,3,True,False,True,True,False,True,0,0,0,0,18571,13249556
397469000,3,True,False,True,True,False,True,0,0,0,0,18571,13259556
397479000,3,True,False,True,True,False,True,0,0,0,0,18571,13269556
397489000,3,True,False,True,True,False,True,0,0,0,0,18571,13279556
397499000,3,True,False,True,True,False,True,0,0,0,0,18571,13289556
397509000,3,True,False,True,True,False,True,0,0,0,0,18571,13299556
397519000,3,True,False,True,True,False,True,0,0,0,0,18571,13309556
397529000,3,True,False,True,True,False,True,0,0,0,0,18571,13319556
397539000,3,True,False,True,True,False,True,0,0,0,0,18571,13329556
397549000,3,True,False,True,True,False,True,0,0,0,0,18571,13339556
397559000,3,True,False,True,True,False,True,0,0,0,0,18571,13349556
397569000,3,True,False,True,True,False,True,0,0,0,0,18571,13359556
397579000,3,True,False,True,True,False,True,0,0,0,0,18571,13369556
397589000,3,True,False,True,True,False,True,0,0,0,0,18571,13379556
397599000,3,True,False,True,True,False,True,0,0,0,0,18571,13389556
397609000,3,True,False,True,True,False,True,0,0,0,0,18571,13399556
397619000,3,True,False,True,True,False,True,0,0,0,0,18571,13409556
397629000,3,True,False,True,True,False,True,0,0,0,0,18571,13419556
397639000,3,True,False,True,True,False,True,0,0,0,0,18571,13429556
397649000,3,True,False,True,True,False,True,0,0,0,0,18571,13439556
397659000,3,True,False,True,True,False,True,0,0,0,0,18571,13449556
397669000,3,True,False,True,True,False,True,0,0,0,0,18571,13459556
397679000,3,True,False,True,True,False,True,0,0,0,0,18571,13469556
397689000,3,True,False,True,True,False,True,0,0,0,0,18571,13479556
397699000,3,True,False,True,True,False,True,0,0,0,0,18571,13489555
397709000,3,True,False,True,True,False,True,0,0,0,0,18571,13499555
397719000,3,True,False,True,True,False,True,0,0,0,0,18571,13509555
397729000,3,True,False,True,True,False,True,0,0,0,0,18571,13519555
397739000,3,True,False,True,True,False,True,0,0,0,0,18571,13529555
397749000,3,True,False,True,True,False,True,0,0,0,0,18571,13539555
397759000,3,True,False,True,True,False,True,0,0,0,0,18571,13549555
397769000,3,True,False,True,True,False,True,0,0,0,0,18571,13559555
397779000,3,True,False,True,True,False,True,0,0,0,0,18571,13569555
397789000,3,True,False,True,True,False,True,0,0,0,0,18571,13579555
397799000,3,True,False,True,True,False,True,0,0,0,0,18571,13589555
397809000,3,True,False,True,True,False,True,0,0,0,0,18571,13599555
397819000,3,True,False,True,True,False,True,0,0,0,0,18571,13609555
397829000,3,True,False,True,True,False,True,0,0,0,0,18571,13619555
397839000,3,True,False,True,True,False,True,0,0,0,0,18571,13629555
397849000,3,True,False,True,True,False,True,0,0,0,0,18571,13639555
397859000,3,True,False,True,True,False,True,0,0,0,0,18571,13649555
397869000,3,True,False,True,True,False,True,0,0,0,0,18571,13659555
397879000,3,True,False,True,True,False,True,0,0,0,0,18571,13669555
397889000,3,True,False,True,True,False,True,0,0,0,0,18571,13679555
397899000,3,True,False,True,True,False,True,0,0,0,0,18571,13689555
397909000,3,True,False,True,True,False,True,0,0,0,0,18571,13699555
397919000,3,True,False,True,True,False,True,0,0,0,0,18571,13709555
397929000,3,True,False,True,True,False,True,0,0,0,0,18571,13719555
397939000,3,True,False,True,True,False,True,0,0,0,0,18571,13729555
397949000,3,True,False,True,True,False,True,0,0,0,0,18571,13739555
397959000,3,True,False,True,True,False,True,0,0,0,0,18571,13749555
397969000,3,True,False,True,True,False,True,0,0,0,0,18571,13759555
397979000,3,True,False,True,True,False,True,0,0,0,0,18571,13769555
397989000,3,True,False,True,True,False,True,0,0,0,0,18571,13779555
397999000,3,True,False,True,True,False,True,0,0,0,0,18571,13789555
398009000,3,True,False,True,True,False,True,0,0,0,0,18571,13799555
398019000,3,True,False,True,True,False,True,0,0,0,0,18571,13809555
398029000,3,True,False,True,True,False,True,0,0,0,0,18571,13819555
398039000,3,True,False,True,True,False,True,0,0,0,0,18571,13829555
398049000,3,True,False,True,True,False,True,0,0,0,0,18571,13839555
398059000,3,True,False,True,True,False,True,0,0,0,0,18571,13849555
398069000,3,True,False,True,True,False,True,0,0,0,0,18571,13859555
398079000,3,True,False,True,True,False,True,0,0,0,0,18571,13869555
398089000,3,True,False,True,True,False,True,0,0,0,0,18571,13879555
398099000,3,True,False,True,True,False,True,0,0,0,0,18571,13889555
398109000,3,True,False,True,True,False,True,0,0,0,0,18571,13899555
398119000,3,True,False,True,True,False,True,0,0,0,0,18571,13909555
398129000,3,True,False,True,True,False,True,0,0,0,0,18571,13919555
398139000,3,True,False,True,True,False,True,0,0,0,0,18571,13929555
398149000,3,True,False,True,True,False,True,0,0,0,0,18571,13939555
398159000,3,True,False,True,True,False,True,0,0,0,0,18571,13949555
398169000,3,True,False,True,True,False,True,0,0,0,0,18571,13959555
398179000,3,True,False,True,True,False,True,0,0,0,0,18571,13969555
398189000,3,True,False,True,True,False,True,0,0,0,0,18571,13979555
398199000,3,True,False,True,True,False,True,0,0,0,0,18571,13989555
398209000,3,True,False,True,True,False,True,0,0,0,0,18571,13999555
398219000,3,True,False,True,True,False,True,0,0,0,0,18571,14009555
398229000,3,True,False,True,True,False,True,0,0,0,0,18571,14019555
398239000,3,True,False,True,True,False,True,0,0,0,0,18571,14029555
398249000,3,True,False,True,True,False,True,0,0,0,0,18571,14039555
398259000,3,True,False,True,True,False,True,0,0,0,0,18571,14049555
398269000,3,True,False,True,True,False,True,0,0,0,0,18571,14059555
398279000,3,True,False,True,True,False,True,0,0,0,0,18571,14069555
398289000,3,True,False,True,True,False,True,0,0,0,0,18571,14079555
398299000,3,True,False,True,True,False,True,0,0,0,0,18571,14089555
398309000,3,True,False,True,True,False,True,0,0,0,0,18571,14099555
398319000,3,True,False,True,True,False,True,0,0,0,0,18571,14109555
398329000,3,True,False,True,True,False,True,0,0,0,0,18571,14119555
398339000,3,True,False,True,True,False,True,0,0,0,0,18571,14129555
398349000,3,True,False,True,True,False,True,0,0,0,0,18571,14139555
398359000,3,True,False,True,True,False,True,0,0,0,0,18571,14149555
398369000,3,True,False,True,True,False,True,0,0,0,0,18571,14159555
398379000,3,True,False,True,True,False,True,0,0,0,0,18571,14169555
398389000,3,True,False,True,True,False,True,0,0,0,0,18571,14179555
398399000,3,True,False,True,True,False,True,0,0,0,0,18571,14189555
398409000,3,True,False,True,True,False,True,0,0,0,0,18571,14199555
398419000,3,True,False,True,True,False,True,0,0,0,0,18571,14209555
398429000,3,True,False,True,True,False,True,0,0,0,0,18571,14219555
398439000,3,True,False,True,True,False,True,0,0,0,0,18571,14229555
398449000,3,True,False,True,True,False,True,0,0,0,0,18571,14239555
398459000,3,True,False,True,True,False,True,0,0,0,0,18571,14249555
398469000,3,True,False,True,True,False,True,0,0,0,0,18571,14259555
398479000,3,True,False,True,True,False,True,0,0,0,0,18571,14269555
398489000,3,True,False,True,True,False,True,0,0,0,0,18571,14279555
398499000,3,True,False,True,True,False,True,0,0,0,0,18571,14289555
398509000,3,True,False,True,True,False,True,0,0,0,0,18571,14299555
398519000,3,True,False,True,True,False,True,0,0,0,0,18571,14309555
398529000,3,True,False,True,True,False,True,0,0,0,0,18571,14319555
398539000,3,True,False,True,True,False,True,0,0,0,0,18571,14329555
398549000,3,True,False,True,True,False,True,0,0,0,0,18571,14339555
398559000,3,True,False,True,True,False,True,0,0,0,0,18571,14349555
398569000,3,True,False,True,True,False,True,0,0,0,0,18571,14359555
398579000,3,True,False,True,True,False,True,0,0,0,0,18571,14369555
398589000,3,True,False,True,True,False,True,0,0,0,0,18571,14379555
398599000,3,True,False,True,True,False,True,0,0,0,0,18571,14389555
398609000,3,True,False,True,True,False,True,0,0,0,0,18571,14399555
398619000,3,True,False,True,True,False,True,0,0,0,0,18571,14409555
398629000,3,True,False,True,True,False,True,0,0,0,0,18571,14419555
398639000,3,True,False,True,True,False,True,0,0,0,0,18571,14429555
398649000,3,True,False,True,True,False,True,0,0,0,0,18571,14439555
398659000,3,True,False,True,True,False,True,0,0,0,0,18571,14449555
398669000,3,True,False,True,True,False,True,0,0,0,0,18571,14459555
398679000,3,True,False,True,True,False,True,0,0,0,0,18571,14469555
398689000,3,True,False,True,True,False,True,0,0,0,0,18571,14479555
398699000,3,True,False,True,True,False,True,0,0,0,0,18571,14489555
398709000,3,True,False,True,True,False,True,0,0,0,0,18571,14499555
398719000,3,True,False,True,True,False,True,0,0,0,0,18571,14509555
398729000,3,True,False,True,True,False,True,0,0,0,0,18571,14519555
398739000,3,True,False,True,True,False,True,0,0,0,0,18571,14529555
398749000,3,True,False,True,True,False,True,0,0,0,0,18571,14539555
398759000,3,True,False,True,True,False,True,0,0,0,0,18571,14549555
398769000,3,True,False,True,True,False,True,0,0,0,0,18571,14559555
398779000,3,True,False,True,True,False,True,0,0,0,0,18571,14569555
398789000,3,True,False,True,True,False,True,0,0,0,0,18571,14579555
