iTOW,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid,tAcc
398049000,398049,-331166,1377,18,True,True,True,19
398059000,398059,-326479,1377,18,True,True,True,19
398069000,398069,-321794,1377,18,True,True,True,19
398079000,398079,-317108,1377,18,True,True,True,20
398089000,398089,-312423,1377,18,True,True,True,20
398099000,398099,-307737,1377,18,True,True,True,20
398109000,398109,-303052,1377,18,True,True,True,20
398119000,398119,-298366,1377,18,True,True,True,20
398129000,398129,-293680,1377,18,True,True,True,21
398139000,398139,-288996,1377,18,True,True,True,21
398149000,398149,-284311,1377,18,True,True,True,22
398159000,398159,-279628,1377,18,True,True,True,22
398169000,398169,-274945,1377,18,True,True,True,22
398179000,398179,-270262,1377,18,True,True,True,22
398189000,398189,-265580,1377,18,True,True,True,22
398199000,398199,-260898,1377,18,True,True,True,22
398209000,398209,-256216,1377,18,True,True,True,22
398219000,398219,-251533,1377,18,True,True,True,22
398229000,398229,-246848,1377,18,True,True,True,22
398239000,398239,-242166,1377,18,True,True,True,22
398249000,398249,-237486,1377,18,True,True,True,21
398259000,398259,-232807,1377,18,True,True,True,21
398269000,398269,-228128,1377,18,True,True,True,20
398279000,398279,-223449,1377,18,True,True,True,19
398289000,398289,-218770,1377,18,True,True,True,19
398299000,398299,-214090,1377,18,True,True,True,19
398309000,398309,-209413,1377,18,True,True,True,18
398319000,398319,-204736,1377,18,True,True,True,18
398329000,398329,-200057,1377,18,True,True,True,18
398339000,398339,-195378,1377,18,True,True,True,18
398349000,398349,-190701,1377,18,True,True,True,17
398359000,398359,-186023,1377,18,True,True,True,17
398369000,398369,-181346,1377,18,True,True,True,17
398379000,398379,-176669,1377,18,True,True,True,17
398389000,398389,-171992,1377,18,True,True,True,17
398399000,398399,-167314,1377,18,True,True,True,17
398409000,398409,-162636,1377,18,True,True,True,16
398419000,398419,-157960,1377,18,True,True,True,16
398429000,398429,-153285,1377,18,True,True,True,16
398439000,398439,-148609,1377,18,True,True,True,16
398449000,398449,-143936,1377,18,True,True,True,15
398459000,398459,-139263,1377,18,True,True,True,15
398469000,398469,-134591,1377,18,True,True,True,14
398479000,398479,-129917,1377,18,True,True,True,14
398489000,398489,-125243,1377,18,True,True,True,14
398499000,398499,-120569,1377,18,True,True,True,14
398509000,398509,-115894,1377,18,True,True,True,14
398519000,398519,-111220,1377,18,True,True,True,14
398529000,398529,-106547,1377,18,True,True,True,14
398539000,398539,-101874,1377,18,True,True,True,14
398549000,398549,-97201,1377,18,True,True,True,14
398559000,398559,-92527,1377,18,True,True,True,14
398569000,398569,-87854,1377,18,True,True,True,14
398579000,398579,-83181,1377,18,True,True,True,14
398589000,398589,-78507,1377,18,True,True,True,14
398599000,398599,-73833,1377,18,True,True,True,14
398609000,398609,-69157,1377,18,True,True,True,14
398619000,398619,-64484,1377,18,True,True,True,14
398629000,398629,-59809,1377,18,True,True,True,15
398639000,398639,-55135,1377,18,True,True,True,14
398649000,398649,-50464,1377,18,True,True,True,14
398659000,398659,-45792,1377,18,True,True,True,14
398669000,398669,-41120,1377,18,True,True,True,14
398679000,398679,-36451,1377,18,True,True,True,14
398689000,398689,-31780,1377,18,True,True,True,14
398699000,398699,-27110,1377,18,True,True,True,14
398709000,398709,-22439,1377,18,True,True,True,14
398719000,398719,-17768,1377,18,True,True,True,15
398729000,398729,-13098,1377,18,True,True,True,15
398739000,398739,-8427,1377,18,True,True,True,15
398749000,398749,-3757,1377,18,True,True,True,16
398759000,398759,913,1377,18,True,True,True,16
398769000,398769,5583,1377,18,True,True,True,16
398779000,398779,10253,1377,18,True,True,True,17
398789000,398789,14922,1377,18,True,True,True,17
398799000,398799,19593,1377,18,True,True,True,18
398809000,398809,24263,1377,18,True,True,True,18
398819000,398819,28933,1377,18,True,True,True,19
398829000,398829,33604,1377,18,True,True,True,19
398839000,398839,38276,1377,18,True,True,True,20
398849000,398849,42946,1377,18,True,True,True,20
398859000,398859,47616,1377,18,True,True,True,21
398869000,398869,52284,1377,18,True,True,True,21
398879000,398879,56953,1377,18,True,True,True,21
398889000,398889,61621,1377,18,True,True,True,22
398899000,398899,66289,1377,18,True,True,True,22
398909000,398909,70958,1377,18,True,True,True,22
398919000,398919,75627,1377,18,True,True,True,22
398929000,398929,80292,1377,18,True,True,True,21
398939000,398939,84954,1377,18,True,True,True,21
398949000,398949,89618,1377,18,True,True,True,20
398959000,398959,94282,1377,18,True,True,True,21
398969000,398969,98947,1377,18,True,True,True,21
398979000,398979,103615,1377,18,True,True,True,21
398989000,398989,108284,1377,18,True,True,True,22
398999000,398999,112953,1377,18,True,True,True,22
399009000,399009,117623,1377,18,True,True,True,23
399019000,399019,122293,1377,18,True,True,True,23
399029000,399029,126962,1377,18,True,True,True,24
399039000,399039,131629,1377,18,True,True,True,24
399049000,399049,136297,1377,18,True,True,True,24
399059000,399059,140965,1377,18,True,True,True,23
399069000,399069,145634,1377,18,True,True,True,23
399079000,399079,150302,1377,18,True,True,True,22
399089000,399089,154969,1377,18,True,True,True,22
399099000,399099,159639,1377,18,True,True,True,22
399109000,399109,164306,1377,18,True,True,True,21
399119000,399119,168974,1377,18,True,True,True,21
399129000,399129,173643,1377,18,True,True,True,21
399139000,399139,178310,1377,18,True,True,True,21
399149000,399149,182978,1377,18,True,True,True,21
399159000,399159,187646,1377,18,True,True,True,21
399169000,399169,192313,1377,18,True,True,True,21
399179000,399179,196979,1377,18,True,True,True,21
399189000,399189,201644,1377,18,True,True,True,21
399199000,399199,206308,1377,18,True,True,True,22
399209000,399209,210972,1377,18,True,True,True,21
399219000,399219,215639,1377,18,True,True,True,21
399229000,399229,220308,1377,18,True,True,True,21
399239000,399239,224976,1377,18,True,True,True,20
399249000,399249,229641,1377,18,True,True,True,20
399259000,399259,234306,1377,18,True,True,True,21
399269000,399269,238970,1377,18,True,True,True,21
399279000,399279,243635,1377,18,True,True,True,22
399289000,399289,248299,1377,18,True,True,True,22
399299000,399299,252964,1377,18,True,True,True,22
399309000,399309,257629,1377,18,True,True,True,23
399319000,399319,262296,1377,18,True,True,True,23
399329000,399329,266960,1377,18,True,True,True,23
399339000,399339,271623,1377,18,True,True,True,23
399349000,399349,276288,1377,18,True,True,True,24
399359000,399359,280953,1377,18,True,True,True,24
399369000,399369,285621,1377,18,True,True,True,24
399379000,399379,290287,1377,18,True,True,True,23
399389000,399389,294954,1377,18,True,True,True,23
399399000,399399,299621,1377,18,True,True,True,24
399409000,399409,304287,1377,18,True,True,True,24
399419000,399419,308953,1377,18,True,True,True,24
399429000,399429,313621,1377,18,True,True,True,25
399439000,399439,318288,1377,18,True,True,True,25
399449000,399449,322955,1377,18,True,True,True,25
399459000,399459,327621,1377,18,True,True,True,25
399469000,399469,332286,1377,18,True,True,True,26
399479000,399479,336952,1377,18,True,True,True,26
399489000,399489,341619,1377,18,True,True,True,26
399499000,399499,346286,1377,18,True,True,True,26
399509000,399509,350952,1377,18,True,True,True,26
399519000,399519,355618,1377,18,True,True,True,27
399529000,399529,360285,1377,18,True,True,True,27
399539000,399539,364951,1377,18,True,True,True,27
399549000,399549,369615,1377,18,True,True,True,26
399559000,399559,374279,1377,18,True,True,True,26
399569000,399569,378945,1377,18,True,True,True,26
399579000,399579,383611,1377,18,True,True,True,26
399589000,399589,388274,1377,18,True,True,True,26
399599000,399599,392941,1377,18,True,True,True,26
399609000,399609,397605,1377,18,True,True,True,25
399619000,399619,402269,1377,18,True,True,True,25
399629000,399629,406934,1377,18,True,True,True,24
399639000,399639,411596,1377,18,True,True,True,23
399649000,399649,416256,1377,18,True,True,True,20
399659000,399659,420915,1377,18,True,True,True,19
399669000,399669,425574,1377,18,True,True,True,19
399679000,399679,430237,1377,18,True,True,True,18
399689000,399689,434901,1377,18,True,True,True,18
399699000,399699,439561,1377,18,True,True,True,18
399709000,399709,444224,1377,18,True,True,True,18
399719000,399719,448888,1377,18,True,True,True,18
399729000,399729,453552,1377,18,True,True,True,18
399739000,399739,458218,1377,18,True,True,True,18
399749000,399749,462885,1377,18,True,True,True,19
399759000,399759,467553,1377,18,True,True,True,19
399769000,399769,472219,1377,18,True,True,True,19
399779000,399779,476883,1377,18,True,True,True,19
399789000,399789,481549,1377,18,True,True,True,19
399799000,399799,486217,1377,18,True,True,True,19
399809000,399809,490883,1377,18,True,True,True,19
399819000,399819,495547,1377,18,True,True,True,19
399829001,399829,500209,1377,18,True,True,True,19
399839000,399839,-495131,1377,18,True,True,True,19
399849000,399849,-490469,1377,18,True,True,True,18
399859000,399859,-485805,1377,18,True,True,True,19
399869000,399869,-481143,1377,18,True,True,True,18
399879000,399879,-476480,1377,18,True,True,True,18
399889000,399889,-471818,1377,18,True,True,True,17
399899000,399899,-467157,1377,18,True,True,True,17
399909000,399909,-462494,1377,18,True,True,True,17
399919000,399919,-457833,1377,18,True,True,True,16
399929000,399929,-453171,1377,18,True,True,True,16
399939000,399939,-448508,1377,18,True,True,True,16
399949000,399949,-443846,1377,18,True,True,True,16
399959000,399959,-439184,1377,18,True,True,True,16
399969000,399969,-434520,1377,18,True,True,True,17
399979000,399979,-429858,1377,18,True,True,True,17
399989000,399989,-425197,1377,18,True,True,True,17
399999000,399999,-420536,1377,18,True,True,True,17
400009000,400009,-415873,1377,18,True,True,True,17
400019000,400019,-411212,1377,18,True,True,True,17
400029000,400029,-406551,1377,18,True,True,True,17
400039000,400039,-401891,1377,18,True,True,True,17
400049000,400049,-397229,1377,18,True,True,True,17
400059000,400059,-392566,1377,18,True,True,True,17
400069000,400069,-387903,1377,18,True,True,True,17
400079000,400079,-383240,1377,18,True,True,True,17
400089000,400089,-378579,1377,18,True,True,True,17
400099000,400099,-373919,1377,18,True,True,True,16
400109000,400109,-369259,1377,18,True,True,True,16
400119000,400119,-364598,1377,18,True,True,True,16
400129000,400129,-359938,1377,18,True,True,True,16
400139000,400139,-355279,1377,18,True,True,True,16
400149000,400149,-350619,1377,18,True,True,True,16
400159000,400159,-345960,1377,18,True,True,True,16
400169000,400169,-341302,1377,18,True,True,True,16
400179000,400179,-336644,1377,18,True,True,True,16
400189000,400189,-331986,1377,18,True,True,True,16
400199000,400199,-327330,1377,18,True,True,True,16
400209000,400209,-322672,1377,18,True,True,True,15
400219000,400219,-318015,1377,18,True,True,True,15
400229000,400229,-313359,1377,18,True,True,True,15
400239000,400239,-308702,1377,18,True,True,True,15
400249000,400249,-304046,1377,18,True,True,True,15
400259000,400259,-299391,1377,18,True,True,True,16
400269000,400269,-294734,1377,18,True,True,True,16
400279000,400279,-290077,1377,18,True,True,True,16
400289000,400289,-285420,1377,18,True,True,True,16
400299000,400299,-280765,1377,18,True,True,True,17
400309000,400309,-276109,1377,18,True,True,True,17
400319000,400319,-271453,1377,18,True,True,True,17
400329000,400329,-266798,1377,18,True,True,True,17
400339000,400339,-262143,1377,18,True,True,True,17
400349000,400349,-257491,1377,18,True,True,True,17
400359000,400359,-252838,1377,18,True,True,True,17
400369000,400369,-248185,1377,18,True,True,True,16
400379000,400379,-243534,1377,18,True,True,True,16
400389000,400389,-238882,1377,18,True,True,True,16
400399000,400399,-234230,1377,18,True,True,True,16
400409000,400409,-229578,1377,18,True,True,True,15
400419000,400419,-224926,1377,18,True,True,True,15
400429000,400429,-220274,1377,18,True,True,True,15
400439000,400439,-215623,1377,18,True,True,True,15
400449000,400449,-210973,1377,18,True,True,True,15
400459000,400459,-206324,1377,18,True,True,True,15
400469000,400469,-201675,1377,18,True,True,True,15
400479000,400479,-197026,1377,18,True,True,True,15
400489000,400489,-192378,1377,18,True,True,True,15
400499000,400499,-187729,1377,18,True,True,True,15
400509000,400509,-183080,1377,18,True,True,True,15
400519000,400519,-178431,1377,18,True,True,True,15
400529000,400529,-173783,1377,18,True,True,True,15
400539000,400539,-169132,1377,18,True,True,True,15
400549000,400549,-164482,1377,18,True,True,True,15
400559000,400559,-159831,1377,18,True,True,True,15
400569000,400569,-155181,1377,18,True,True,True,15
400579000,400579,-150532,1377,18,True,True,True,14
400589000,400589,-145882,1377,18,True,True,True,14
400599000,400599,-141231,1377,18,True,True,True,14
400609000,400609,-136581,1377,18,True,True,True,14
400619000,400619,-131930,1377,18,True,True,True,14
400629000,400629,-127281,1377,18,True,True,True,14
400639000,400639,-122631,1377,18,True,True,True,15
400649000,400649,-117981,1377,18,True,True,True,15
400659000,400659,-113331,1377,18,True,True,True,15
400669000,400669,-108683,1377,18,True,True,True,15
400679000,400679,-104034,1377,18,True,True,True,15
400689000,400689,-99385,1377,18,True,True,True,15
400699000,400699,-94737,1377,18,True,True,True,15
400709000,400709,-90090,1377,18,True,True,True,15
400719000,400719,-85442,1377,18,True,True,True,15
400729000,400729,-80794,1377,18,True,True,True,16
400739000,400739,-76145,1377,18,True,True,True,16
400749000,400749,-71497,1377,18,True,True,True,16
400759000,400759,-66849,1377,18,True,True,True,16
400769000,400769,-62201,1377,18,True,True,True,16
400779000,400779,-57554,1377,18,True,True,True,15
400789000,400789,-52907,1377,18,True,True,True,15
400799000,400799,-48259,1377,18,True,True,True,15
400809000,400809,-43613,1377,18,True,True,True,15
400819000,400819,-38967,1377,18,True,True,True,15
400829000,400829,-34323,1377,18,True,True,True,15
400839000,400839,-29679,1377,18,True,True,True,14
400849000,400849,-25034,1377,18,True,True,True,14
400859000,400859,-20388,1377,18,True,True,True,14
400869000,400869,-15743,1377,18,True,True,True,14
400879000,400879,-11096,1377,18,True,True,True,14
400889000,400889,-6448,1377,18,True,True,True,14
400899000,400899,-1799,1377,18,True,True,True,15
400909000,400909,2850,1377,18,True,True,True,15
400919000,400919,7499,1377,18,True,True,True,15
400929000,400929,12148,1377,18,True,True,True,16
400939000,400939,16799,1377,18,True,True,True,16
400949000,400949,21449,1377,18,True,True,True,16
400959000,400959,26097,1377,18,True,True,True,16
400969000,400969,30745,1377,18,True,True,True,16
400979000,400979,35392,1377,18,True,True,True,16
400989000,400989,40040,1377,18,True,True,True,16
400999000,400999,44689,1377,18,True,True,True,16
401009000,401009,49338,1377,18,True,True,True,16
401019000,401019,53987,1377,18,True,True,True,16
401029000,401029,58635,1377,18,True,True,True,16
401039000,401039,63282,1377,18,True,True,True,16
401049000,401049,67930,1377,18,True,True,True,16
401059000,401059,72577,1377,18,True,True,True,16
401069000,401069,77227,1377,18,True,True,True,15
401079000,401079,81877,1377,18,True,True,True,14
401089000,401089,86530,1377,18,True,True,True,13
401099000,401099,91179,1377,18,True,True,True,12
401109000,401109,95829,1377,18,True,True,True,11
401119000,401119,100477,1377,18,True,True,True,11
401129000,401129,105124,1377,18,True,True,True,11
401139000,401139,109769,1377,18,True,True,True,11
401149000,401149,114414,1377,18,True,True,True,12
401159000,401159,119059,1377,18,True,True,True,12
401169000,401169,123702,1377,18,True,True,True,12
401179000,401179,128346,1377,18,True,True,True,13
401189000,401189,132989,1377,18,True,True,True,13
401199000,401199,137632,1377,18,True,True,True,14
401209000,401209,142276,1377,18,True,True,True,14
401219000,401219,146918,1377,18,True,True,True,15
401229000,401229,151561,1377,18,True,True,True,15
401239000,401239,156204,1377,18,True,True,True,16
401249000,401249,160847,1377,18,True,True,True,16
401259000,401259,165490,1377,18,True,True,True,15
401269000,401269,170132,1377,18,True,True,True,15
401279000,401279,174774,1377,18,True,True,True,15
401289000,401289,179415,1377,18,True,True,True,15
401299000,401299,184056,1377,18,True,True,True,15
401309000,401309,188697,1377,18,True,True,True,15
401319000,401319,193338,1377,18,True,True,True,15
401329000,401329,197979,1377,18,True,True,True,15
401339000,401339,202621,1377,18,True,True,True,14
401349000,401349,207264,1377,18,True,True,True,14
401359000,401359,211910,1377,18,True,True,True,14
401369000,401369,216559,1377,18,True,True,True,13
401379000,401379,221209,1377,18,True,True,True,12
401389000,401389,225855,1377,18,True,True,True,11
401399000,401399,230498,1377,18,True,True,True,11
401409000,401409,235141,1377,18,True,True,True,10
401419000,401419,239784,1377,18,True,True,True,10
401429000,401429,244427,1377,18,True,True,True,10
401439000,401439,249069,1377,18,True,True,True,10
401449000,401449,253711,1377,18,True,True,True,11
401459000,401459,258353,1377,18,True,True,True,11
401469000,401469,262996,1377,18,True,True,True,12
401479000,401479,267640,1377,18,True,True,True,12
401489000,401489,272284,1377,18,True,True,True,12
401499000,401499,276928,1377,18,True,True,True,12
401509000,401509,281572,1377,18,True,True,True,12
401519000,401519,286215,1377,18,True,True,True,13
401529000,401529,290857,1377,18,True,True,True,13
401539000,401539,295498,1377,18,True,True,True,13
401549000,401549,300140,1377,18,True,True,True,13
401559000,401559,304782,1377,18,True,True,True,13
401569000,401569,309422,1377,18,True,True,True,14
401579000,401579,314063,1377,18,True,True,True,15
401589000,401589,318703,1377,18,True,True,True,15
401599000,401599,323345,1377,18,True,True,True,16
401609000,401609,327987,1377,18,True,True,True,16
401619000,401619,332629,1377,18,True,True,True,16
401629000,401629,337271,1377,18,True,True,True,15
401639000,401639,341914,1377,18,True,True,True,15
401649000,401649,346555,1377,18,True,True,True,15
401659000,401659,351195,1377,18,True,True,True,15
401669000,401669,355834,1377,18,True,True,True,15
401679000,401679,360474,1377,18,True,True,True,15
401689000,401689,365114,1377,18,True,True,True,14
401699000,401699,369754,1377,18,True,True,True,14
401709000,401709,374393,1377,18,True,True,True,14
401719000,401719,379032,1377,18,True,True,True,14
401729000,401729,383672,1377,18,True,True,True,14
401739000,401739,388310,1377,18,True,True,True,14
401749000,401749,392949,1377,18,True,True,True,15
401759000,401759,397590,1377,18,True,True,True,15
401769000,401769,402229,1377,18,True,True,True,16
401779000,401779,406868,1377,18,True,True,True,16
401789000,401789,411508,1377,18,True,True,True,16
401799000,401799,416149,1377,18,True,True,True,17
401809000,401809,420789,1377,18,True,True,True,17
401819000,401819,425429,1377,18,True,True,True,17
401829000,401829,430071,1377,18,True,True,True,17
401839000,401839,434712,1377,18,True,True,True,17
401849000,401849,439351,1377,18,True,True,True,17
401859000,401859,443989,1377,18,True,True,True,17
401869000,401869,448627,1377,18,True,True,True,17
401879000,401879,453267,1377,18,True,True,True,17
401889000,401889,457905,1377,18,True,True,True,16
401899000,401899,462543,1377,18,True,True,True,16
401909000,401909,467179,1377,18,True,True,True,16
401919000,401919,471815,1377,18,True,True,True,15
401929000,401929,476452,1377,18,True,True,True,15
401939000,401939,481087,1377,18,True,True,True,15
401949000,401949,485725,1377,18,True,True,True,14
401959000,401959,490365,1377,18,True,True,True,12
401969000,401969,495002,1377,18,True,True,True,11
401979000,401979,499638,1377,18,True,True,True,11
401989000,401989,-495725,1377,18,True,True,True,10
401999000,401999,-491088,1377,18,True,True,True,10
402009000,402009,-486452,1377,18,True,True,True,10
402019000,402019,-481815,1377,18,True,True,True,10
402029000,402029,-477179,1377,18,True,True,True,10
402039000,402039,-472544,1377,18,True,True,True,10
402049000,402049,-467911,1377,18,True,True,True,10
402059000,402059,-463277,1377,18,True,True,True,10
402069000,402069,-458642,1377,18,True,True,True,9
402079000,402079,-454010,1377,18,True,True,True,10
402089000,402089,-449376,1377,18,True,True,True,10
402099000,402099,-444743,1377,18,True,True,True,10
402109000,402109,-440108,1377,18,True,True,True,10
402119000,402119,-435473,1377,18,True,True,True,10
402129000,402129,-430838,1377,18,True,True,True,10
402139000,402139,-426202,1377,18,True,True,True,10
402149000,402149,-421566,1377,18,True,True,True,10
402159000,402159,-416930,1377,18,True,True,True,10
402169000,402169,-412296,1377,18,True,True,True,10
402179000,402179,-407662,1377,18,True,True,True,11
402189000,402189,-403027,1377,18,True,True,True,11
402199000,402199,-398393,1377,18,True,True,True,11
402209000,402209,-393760,1377,18,True,True,True,11
402219000,402219,-389127,1377,18,True,True,True,11
402229000,402229,-384495,1377,18,True,True,True,12
402239000,402239,-379863,1377,18,True,True,True,12
402249000,402249,-375231,1377,18,True,True,True,12
402259000,402259,-370600,1377,18,True,True,True,12
402269000,402269,-365967,1377,18,True,True,True,12
402279000,402279,-361335,1377,18,True,True,True,12
402289000,402289,-356702,1377,18,True,True,True,12
402299000,402299,-352070,1377,18,True,True,True,12
402309000,402309,-347438,1377,18,True,True,True,12
402319000,402319,-342807,1377,18,True,True,True,12
402329000,402329,-338175,1377,18,True,True,True,12
402339000,402339,-333544,1377,18,True,True,True,12
402349000,402349,-328914,1377,18,True,True,True,12
402359000,402359,-324284,1377,18,True,True,True,12
402369000,402369,-319654,1377,18,True,True,True,12
402379000,402379,-315025,1377,18,True,True,True,12
402389000,402389,-310396,1377,18,True,True,True,12
402399000,402399,-305766,1377,18,True,True,True,12
402409000,402409,-301137,1377,18,True,True,True,12
402419000,402419,-296508,1377,18,True,True,True,12
402429000,402429,-291878,1377,18,True,True,True,12
402439000,402439,-287248,1377,18,True,True,True,12
402449000,402449,-282618,1377,18,True,True,True,12
402459000,402459,-277987,1377,18,True,True,True,12
402469000,402469,-273358,1377,18,True,True,True,12
402479000,402479,-268728,1377,18,True,True,True,11
402489000,402489,-264098,1377,18,True,True,True,11
402499000,402499,-259467,1377,18,True,True,True,11
402509000,402509,-254836,1377,18,True,True,True,11
402519000,402519,-250204,1377,18,True,True,True,11
402529000,402529,-245574,1377,18,True,True,True,11
402539000,402539,-240944,1377,18,True,True,True,11
402549000,402549,-236313,1377,18,True,True,True,11
402559000,402559,-231683,1377,18,True,True,True,11
402569000,402569,-227055,1377,18,True,True,True,11
402579000,402579,-222427,1377,18,True,True,True,11
402589000,402589,-217799,1377,18,True,True,True,11
402599000,402599,-213172,1377,18,True,True,True,11
402609000,402609,-208543,1377,18,True,True,True,11
402619000,402619,-203916,1377,18,True,True,True,11
402629000,402629,-199288,1377,18,True,True,True,11
402639000,402639,-194662,1377,18,True,True,True,12
402649000,402649,-190036,1377,18,True,True,True,12
402659000,402659,-185410,1377,18,True,True,True,12
402669000,402669,-180783,1377,18,True,True,True,12
402679000,402679,-176157,1377,18,True,True,True,12
402689000,402689,-171531,1377,18,True,True,True,12
402699000,402699,-166906,1377,18,True,True,True,12
402709000,402709,-162281,1377,18,True,True,True,12
402719000,402719,-157655,1377,18,True,True,True,12
402729000,402729,-153030,1377,18,True,True,True,12
402739000,402739,-148407,1377,18,True,True,True,12
402749000,402749,-143785,1377,18,True,True,True,11
402759000,402759,-139161,1377,18,True,True,True,11
402769000,402769,-134539,1377,18,True,True,True,11
402779000,402779,-129917,1377,18,True,True,True,10
402789000,402789,-125295,1377,18,True,True,True,9
402799000,402799,-120672,1377,18,True,True,True,9
402809000,402809,-116049,1377,18,True,True,True,9
402819000,402819,-111424,1377,18,True,True,True,9
402829000,402829,-106799,1377,18,True,True,True,9
402839000,402839,-102174,1377,18,True,True,True,9
402849000,402849,-97549,1377,18,True,True,True,9
402859000,402859,-92923,1377,18,True,True,True,9
402869000,402869,-88298,1377,18,True,True,True,9
402879000,402879,-83675,1377,18,True,True,True,9
402889000,402889,-79052,1377,18,True,True,True,9
402899000,402899,-74427,1377,18,True,True,True,9
402909000,402909,-69802,1377,18,True,True,True,9
402919000,402919,-65178,1377,18,True,True,True,9
402929000,402929,-60554,1377,18,True,True,True,9
402939000,402939,-55931,1377,18,True,True,True,9
402949000,402949,-51308,1377,18,True,True,True,9
402959000,402959,-46684,1377,18,True,True,True,9
402969000,402969,-42060,1377,18,True,True,True,9
402979000,402979,-37435,1377,18,True,True,True,9
402989000,402989,-32811,1377,18,True,True,True,9
402999000,402999,-28186,1377,18,True,True,True,9
403009000,403009,-23561,1377,18,True,True,True,9
403019000,403019,-18935,1377,18,True,True,True,9
403029000,403029,-14310,1377,18,True,True,True,9
403039000,403039,-9687,1377,18,True,True,True,9
403049000,403049,-5063,1377,18,True,True,True,9
403059000,403059,-440,1377,18,True,True,True,9
403069000,403069,4183,1377,18,True,True,True,9
403079000,403079,8805,1377,18,True,True,True,9
403089000,403089,13426,1377,18,True,True,True,10
403099000,403099,18047,1377,18,True,True,True,10
403109000,403109,22670,1377,18,True,True,True,10
403119000,403119,27292,1377,18,True,True,True,10
403129000,403129,31915,1377,18,True,True,True,10
403139000,403139,36537,1377,18,True,True,True,10
403149000,403149,41158,1377,18,True,True,True,10
403159000,403159,45780,1377,18,True,True,True,10
403169000,403169,50403,1377,18,True,True,True,10
403179000,403179,55024,1377,18,True,True,True,11
403189000,403189,59647,1377,18,True,True,True,11
403199000,403199,64270,1377,18,True,True,True,11
403209000,403209,68893,1377,18,True,True,True,12
403219000,403219,73516,1377,18,True,True,True,12
403229000,403229,78138,1377,18,True,True,True,12
403239000,403239,82760,1377,18,True,True,True,12
403249000,403249,87381,1377,18,True,True,True,12
403259000,403259,92002,1377,18,True,True,True,12
403269000,403269,96623,1377,18,True,True,True,12
403279000,403279,101243,1377,18,True,True,True,12
403289000,403289,105862,1377,18,True,True,True,12
403299000,403299,110480,1377,18,True,True,True,13
403309000,403309,115099,1377,18,True,True,True,13
403319000,403319,119718,1377,18,True,True,True,13
403329000,403329,124337,1377,18,True,True,True,13
403339000,403339,128956,1377,18,True,True,True,13
403349000,403349,133574,1377,18,True,True,True,13
403359000,403359,138193,1377,18,True,True,True,13
403369000,403369,142812,1377,18,True,True,True,13
403379000,403379,147431,1377,18,True,True,True,13
403389000,403389,152050,1377,18,True,True,True,13
403399000,403399,156671,1377,18,True,True,True,13
403409000,403409,161290,1377,18,True,True,True,13
403419000,403419,165906,1377,18,True,True,True,12
403429000,403429,170524,1377,18,True,True,True,12
403439000,403439,175141,1377,18,True,True,True,12
403449000,403449,179758,1377,18,True,True,True,12
403459000,403459,184376,1377,18,True,True,True,12
403469000,403469,188994,1377,18,True,True,True,12
403479000,403479,193611,1377,18,True,True,True,12
403489000,403489,198227,1377,18,True,True,True,12
403499000,403499,202844,1377,18,True,True,True,12
403509000,403509,207461,1377,18,True,True,True,12
403519000,403519,212077,1377,18,True,True,True,12
403529000,403529,216694,1377,18,True,True,True,12
403539000,403539,221309,1377,18,True,True,True,11
403549000,403549,225925,1377,18,True,True,True,12
403559000,403559,230542,1377,18,True,True,True,12
403569000,403569,235161,1377,18,True,True,True,12
403579000,403579,239780,1377,18,True,True,True,12
403589000,403589,244399,1377,18,True,True,True,12
403599000,403599,249018,1377,18,True,True,True,12
403609000,403609,253637,1377,18,True,True,True,12
403619000,403619,258255,1377,18,True,True,True,12
403629000,403629,262873,1377,18,True,True,True,12
403639000,403639,267490,1377,18,True,True,True,12
403649000,403649,272108,1377,18,True,True,True,12
403659000,403659,276725,1377,18,True,True,True,12
403669000,403669,281343,1377,18,True,True,True,12
403679000,403679,285959,1377,18,True,True,True,12
403689000,403689,290577,1377,18,True,True,True,12
403699000,403699,295192,1377,18,True,True,True,12
403709000,403709,299807,1377,18,True,True,True,11
403719000,403719,304424,1377,18,True,True,True,11
403729000,403729,309040,1377,18,True,True,True,11
403739000,403739,313655,1377,18,True,True,True,10
403749000,403749,318268,1377,18,True,True,True,10
403759000,403759,322881,1377,18,True,True,True,10
403769000,403769,327496,1377,18,True,True,True,10
403779000,403779,332114,1377,18,True,True,True,10
403789000,403789,336730,1377,18,True,True,True,10
403799000,403799,341345,1377,18,True,True,True,10
403809000,403809,345962,1377,18,True,True,True,10
403819000,403819,350578,1377,18,True,True,True,11
403829000,403829,355195,1377,18,True,True,True,11
403839000,403839,359811,1377,18,True,True,True,11
403849000,403849,364425,1377,18,True,True,True,11
403859000,403859,369041,1377,18,True,True,True,12
403869000,403869,373655,1377,18,True,True,True,12
403879000,403879,378268,1377,18,True,True,True,12
403889000,403889,382882,1377,18,True,True,True,12
403899000,403899,387495,1377,18,True,True,True,13
403909000,403909,392108,1377,18,True,True,True,13
403919000,403919,396721,1377,18,True,True,True,13
403929000,403929,401335,1377,18,True,True,True,13
403939000,403939,405950,1377,18,True,True,True,13
403949000,403949,410564,1377,18,True,True,True,14
403959000,403959,415179,1377,18,True,True,True,14
403969000,403969,419794,1377,18,True,True,True,14
403979000,403979,424408,1377,18,True,True,True,14
