iTOW,fTOW,week,leapS,towValid,weekValid,leapSValid,tAcc
399869000,-481139,2401,18,True,True,True,18
399879000,-476476,2401,18,True,True,True,17
399889000,-471814,2401,18,True,True,True,17
399899000,-467153,2401,18,True,True,True,16
399909000,-462490,2401,18,True,True,True,16
399919000,-457829,2401,18,True,True,True,16
399929000,-453167,2401,18,True,True,True,16
399939000,-448504,2401,18,True,True,True,16
399949000,-443842,2401,18,True,True,True,16
399959000,-439180,2401,18,True,True,True,16
399969000,-434517,2401,18,True,True,True,16
399979000,-429854,2401,18,True,True,True,17
399989000,-425193,2401,18,True,True,True,17
399999000,-420532,2401,18,True,True,True,17
400009000,-415869,2401,18,True,True,True,17
400019000,-411208,2401,18,True,True,True,16
400029000,-406547,2401,18,True,True,True,16
400039000,-401888,2401,18,True,True,True,17
400049000,-397225,2401,18,True,True,True,16
400059000,-392562,2401,18,True,True,True,16
400069000,-387898,2401,18,True,True,True,16
400079000,-383236,2401,18,True,True,True,16
400089000,-378575,2401,18,True,True,True,16
400099000,-373915,2401,18,True,True,True,16
400109000,-369255,2401,18,True,True,True,16
400119000,-364594,2401,18,True,True,True,16
400129000,-359934,2401,18,True,True,True,16
400139000,-355275,2401,18,True,True,True,16
400149000,-350615,2401,18,True,True,True,16
400159000,-345956,2401,18,True,True,True,16
400169000,-341298,2401,18,True,True,True,16
400179000,-336640,2401,18,True,True,True,16
400189000,-331982,2401,18,True,True,True,15
400199000,-327325,2401,18,True,True,True,15
400209000,-322667,2401,18,True,True,True,15
400219000,-318011,2401,18,True,True,True,15
400229000,-313355,2401,18,True,True,True,15
400239000,-308698,2401,18,True,True,True,15
400249000,-304042,2401,18,True,True,True,15
400259000,-299387,2401,18,True,True,True,15
400269000,-294730,2401,18,True,True,True,16
400279000,-290073,2401,18,True,True,True,16
400289000,-285416,2401,18,True,True,True,16
400299000,-280761,2401,18,True,True,True,16
400309000,-276105,2401,18,True,True,True,16
400319000,-271449,2401,18,True,True,True,16
400329000,-266794,2401,18,True,True,True,16
400339000,-262139,2401,18,True,True,True,16
400349000,-257487,2401,18,True,True,True,16
400359000,-252834,2401,18,True,True,True,16
400369000,-248181,2401,18,True,True,True,16
400379000,-243530,2401,18,True,True,True,16
400389000,-238878,2401,18,True,True,True,15
400399000,-234226,2401,18,True,True,True,15
400409000,-229574,2401,18,True,True,True,15
400419000,-224922,2401,18,True,True,True,15
400429000,-220270,2401,18,True,True,True,15
400439000,-215619,2401,18,True,True,True,15
400449000,-210969,2401,18,True,True,True,15
400459000,-206320,2401,18,True,True,True,15
400469000,-201671,2401,18,True,True,True,15
400479000,-197022,2401,18,True,True,True,15
400489000,-192374,2401,18,True,True,True,15
400499000,-187725,2401,18,True,True,True,15
400509000,-183076,2401,18,True,True,True,15
400519000,-178427,2401,18,True,True,True,15
400529000,-173779,2401,18,True,True,True,14
400539000,-169128,2401,18,True,True,True,14
400549000,-164478,2401,18,True,True,True,14
400559000,-159827,2401,18,True,True,True,14
400569000,-155177,2401,18,True,True,True,14
400579000,-150528,2401,18,True,True,True,14
400589000,-145878,2401,18,True,True,True,14
400599000,-141227,2401,18,True,True,True,14
400609000,-136577,2401,18,True,True,True,14
400619000,-131926,2401,18,True,True,True,14
400629000,-127277,2401,18,True,True,True,14
400639000,-122627,2401,18,True,True,True,14
400649000,-117977,2401,18,True,True,True,14
400659000,-113327,2401,18,True,True,True,14
400669000,-108679,2401,18,True,True,True,14
400679000,-104030,2401,18,True,True,True,14
400689000,-99381,2401,18,True,True,True,14
400699000,-94733,2401,18,True,True,True,15
400709000,-90086,2401,18,True,True,True,15
400719000,-85438,2401,18,True,True,True,15
400729000,-80790,2401,18,True,True,True,15
400739000,-76141,2401,18,True,True,True,15
400749000,-71492,2401,18,True,True,True,15
400759000,-66845,2401,18,True,True,True,15
400769000,-62197,2401,18,True,True,True,15
400779000,-57550,2401,18,True,True,True,15
400789000,-52903,2401,18,True,True,True,15
400799000,-48255,2401,18,True,True,True,15
400809000,-43609,2401,18,True,True,True,15
400819000,-38963,2401,18,True,True,True,15
400829000,-34319,2401,18,True,True,True,14
400839000,-29675,2401,18,True,True,True,14
400849000,-25030,2401,18,True,True,True,14
400859000,-20384,2401,18,True,True,True,14
400869000,-15739,2401,18,True,True,True,14
400879000,-11092,2401,18,True,True,True,14
400889000,-6443,2401,18,True,True,True,14
400899000,-1795,2401,18,True,True,True,14
400909000,2854,2401,18,True,True,True,15
400919000,7503,2401,18,True,True,True,15
400929000,12153,2401,18,True,True,True,15
400939000,16803,2401,18,True,True,True,16
400949000,21453,2401,18,True,True,True,16
400959000,26101,2401,18,True,True,True,16
400969000,30750,2401,18,True,True,True,16
400979000,35397,2401,18,True,True,True,16
400989000,40044,2401,18,True,True,True,15
400999000,44693,2401,18,True,True,True,15
401009000,49342,2401,18,True,True,True,15
401019000,53991,2401,18,True,True,True,15
401029000,58639,2401,18,True,True,True,15
401039000,63287,2401,18,True,True,True,15
401049000,67935,2401,18,True,True,True,15
401059000,72582,2401,18,True,True,True,15
401069000,77231,2401,18,True,True,True,14
401079000,81882,2401,18,True,True,True,14
401089000,86535,2401,18,True,True,True,12
401099000,91184,2401,18,True,True,True,12
401109000,95834,2401,18,True,True,True,11
401119000,100482,2401,18,True,True,True,11
401129000,105129,2401,18,True,True,True,10
401139000,109774,2401,18,True,True,True,11
401149000,114419,2401,18,True,True,True,11
401159000,119064,2401,18,True,True,True,11
401169000,123707,2401,18,True,True,True,12
401179000,128351,2401,18,True,True,True,12
401189000,132994,2401,18,True,True,True,13
401199000,137637,2401,18,True,True,True,13
401209000,142280,2401,18,True,True,True,14
401219000,146923,2401,18,True,True,True,14
401229000,151566,2401,18,True,True,True,15
401239000,156209,2401,18,True,True,True,15
401249000,160852,2401,18,True,True,True,15
401259000,165494,2401,18,True,True,True,15
401269000,170137,2401,18,True,True,True,15
401279000,174779,2401,18,True,True,True,15
401289000,179420,2401,18,True,True,True,15
401299000,184061,2401,18,True,True,True,14
401309000,188702,2401,18,True,True,True,14
401319000,193343,2401,18,True,True,True,14
401329000,197984,2401,18,True,True,True,14
401339000,202626,2401,18,True,True,True,14
401349000,207269,2401,18,True,True,True,14
401359000,211915,2401,18,True,True,True,13
401369000,216564,2401,18,True,True,True,12
401379000,221214,2401,18,True,True,True,11
401389000,225860,2401,18,True,True,True,11
401399000,230503,2401,18,True,True,True,10
401409000,235146,2401,18,True,True,True,10
401419000,239789,2401,18,True,True,True,10
401429000,244432,2401,18,True,True,True,10
401439000,249074,2401,18,True,True,True,10
401449000,253716,2401,18,True,True,True,11
401459000,258358,2401,18,True,True,True,11
401469000,263001,2401,18,True,True,True,11
401479000,267645,2401,18,True,True,True,12
401489000,272289,2401,18,True,True,True,12
401499000,276933,2401,18,True,True,True,12
401509000,281577,2401,18,True,True,True,12
401519000,286220,2401,18,True,True,True,12
401529000,290862,2401,18,True,True,True,12
401539000,295503,2401,18,True,True,True,12
401549000,300145,2401,18,True,True,True,13
401559000,304787,2401,18,True,True,True,13
401569000,309427,2401,18,True,True,True,14
401579000,314068,2401,18,True,True,True,14
401589000,318708,2401,18,True,True,True,15
401599000,323350,2401,18,True,True,True,15
401609000,327992,2401,18,True,True,True,15
401619000,332634,2401,18,True,True,True,15
401629000,337276,2401,18,True,True,True,15
401639000,341919,2401,18,True,True,True,15
401649000,346560,2401,18,True,True,True,15
401659000,351200,2401,18,True,True,True,14
401669000,355839,2401,18,True,True,True,14
401679000,360479,2401,18,True,True,True,14
401689000,365119,2401,18,True,True,True,14
401699000,369759,2401,18,True,True,True,14
401709000,374398,2401,18,True,True,True,14
401719000,379037,2401,18,True,True,True,14
401729000,383677,2401,18,True,True,True,14
401739000,388315,2401,18,True,True,True,14
401749000,392955,2401,18,True,True,True,15
401759000,397595,2401,18,True,True,True,15
401769000,402234,2401,18,True,True,True,15
401779000,406873,2401,18,True,True,True,16
401789000,411513,2401,18,True,True,True,16
401799000,416154,2401,18,True,True,True,16
401809000,420794,2401,18,True,True,True,16
401819000,425434,2401,18,True,True,True,17
401829000,430076,2401,18,True,True,True,17
401839000,434717,2401,18,True,True,True,17
401849000,439357,2401,18,True,True,True,17
401859000,443994,2401,18,True,True,True,17
401869000,448632,2401,18,True,True,True,17
401879000,453272,2401,18,True,True,True,17
401889000,457910,2401,18,True,True,True,16
401899000,462548,2401,18,True,True,True,16
401909000,467184,2401,18,True,True,True,15
401919000,471820,2401,18,True,True,True,15
401929000,476457,2401,18,True,True,True,15
401939000,481093,2401,18,True,True,True,14
401949000,485730,2401,18,True,True,True,13
401959000,490370,2401,18,True,True,True,12
401969000,495007,2401,18,True,True,True,11
401979000,499643,2401,18,True,True,True,10
401989000,-495720,2401,18,True,True,True,10
401999000,-491083,2401,18,True,True,True,10
402009000,-486447,2401,18,True,True,True,10
402019000,-481810,2401,18,True,True,True,10
402029000,-477174,2401,18,True,True,True,9
402039000,-472539,2401,18,True,True,True,9
402049000,-467906,2401,18,True,True,True,9
402059000,-463272,2401,18,True,True,True,9
402069000,-458637,2401,18,True,True,True,9
402079000,-454005,2401,18,True,True,True,9
402089000,-449371,2401,18,True,True,True,9
402099000,-444737,2401,18,True,True,True,9
402109000,-440103,2401,18,True,True,True,9
402119000,-435468,2401,18,True,True,True,9
402129000,-430833,2401,18,True,True,True,10
402139000,-426197,2401,18,True,True,True,10
402149000,-421561,2401,18,True,True,True,10
402159000,-416925,2401,18,True,True,True,10
402169000,-412291,2401,18,True,True,True,10
402179000,-407657,2401,18,True,True,True,10
402189000,-403022,2401,18,True,True,True,10
402199000,-398388,2401,18,True,True,True,10
402209000,-393755,2401,18,True,True,True,10
402219000,-389122,2401,18,True,True,True,11
402229000,-384490,2401,18,True,True,True,11
402239000,-379858,2401,18,True,True,True,11
402249000,-375226,2401,18,True,True,True,11
402259000,-370595,2401,18,True,True,True,11
402269000,-365963,2401,18,True,True,True,11
402279000,-361330,2401,18,True,True,True,11
402289000,-356697,2401,18,True,True,True,11
402299000,-352065,2401,18,True,True,True,11
402309000,-347433,2401,18,True,True,True,11
402319000,-342802,2401,18,True,True,True,11
402329000,-338171,2401,18,True,True,True,11
402339000,-333540,2401,18,True,True,True,11
402349000,-328909,2401,18,True,True,True,11
402359000,-324279,2401,18,True,True,True,11
402369000,-319649,2401,18,True,True,True,11
402379000,-315020,2401,18,True,True,True,11
402389000,-310391,2401,18,True,True,True,11
402399000,-305762,2401,18,True,True,True,11
402409000,-301133,2401,18,True,True,True,11
402419000,-296504,2401,18,True,True,True,11
402429000,-291874,2401,18,True,True,True,11
402439000,-287244,2401,18,True,True,True,11
402449000,-282614,2401,18,True,True,True,11
402459000,-277983,2401,18,True,True,True,11
402469000,-273354,2401,18,True,True,True,11
402479000,-268725,2401,18,True,True,True,11
402489000,-264094,2401,18,True,True,True,11
402499000,-259463,2401,18,True,True,True,11
402509000,-254832,2401,18,True,True,True,11
402519000,-250201,2401,18,True,True,True,10
402529000,-245570,2401,18,True,True,True,10
402539000,-240941,2401,18,True,True,True,10
402549000,-236310,2401,18,True,True,True,10
402559000,-231680,2401,18,True,True,True,10
402569000,-227051,2401,18,True,True,True,10
402579000,-222423,2401,18,True,True,True,10
402589000,-217795,2401,18,True,True,True,10
402599000,-213168,2401,18,True,True,True,10
402609000,-208540,2401,18,True,True,True,11
402619000,-203912,2401,18,True,True,True,11
402629000,-199285,2401,18,True,True,True,11
402639000,-194659,2401,18,True,True,True,11
402649000,-190033,2401,18,True,True,True,11
402659000,-185407,2401,18,True,True,True,11
402669000,-180780,2401,18,True,True,True,11
402679000,-176154,2401,18,True,True,True,11
402689000,-171528,2401,18,True,True,True,11
402699000,-166903,2401,18,True,True,True,12
402709000,-162278,2401,18,True,True,True,12
402719000,-157652,2401,18,True,True,True,12
402729000,-153027,2401,18,True,True,True,12
402739000,-148404,2401,18,True,True,True,11
402749000,-143782,2401,18,True,True,True,11
402759000,-139158,2401,18,True,True,True,11
402769000,-134536,2401,18,True,True,True,10
402779000,-129914,2401,18,True,True,True,9
402789000,-125292,2401,18,True,True,True,9
402799000,-120669,2401,18,True,True,True,9
402809000,-116046,2401,18,True,True,True,8
402819000,-111421,2401,18,True,True,True,8
402829000,-106796,2401,18,True,True,True,8
402839000,-102171,2401,18,True,True,True,8
402849000,-97545,2401,18,True,True,True,8
402859000,-92920,2401,18,True,True,True,8
402869000,-88295,2401,18,True,True,True,9
402879000,-83672,2401,18,True,True,True,8
402889000,-79049,2401,18,True,True,True,9
402899000,-74424,2401,18,True,True,True,8
402909000,-69799,2401,18,True,True,True,8
402919000,-65174,2401,18,True,True,True,8
402929000,-60551,2401,18,True,True,True,8
402939000,-55928,2401,18,True,True,True,8
402949000,-51305,2401,18,True,True,True,8
402959000,-46681,2401,18,True,True,True,8
402969000,-42057,2401,18,True,True,True,8
402979000,-37432,2401,18,True,True,True,8
402989000,-32808,2401,18,True,True,True,8
402999000,-28183,2401,18,True,True,True,8
403009000,-23558,2401,18,True,True,True,8
403019000,-18932,2401,18,True,True,True,8
403029000,-14307,2401,18,True,True,True,8
403039000,-9684,2401,18,True,True,True,8
403049000,-5060,2401,18,True,True,True,8
403059000,-437,2401,18,True,True,True,9
403069000,4185,2401,18,True,True,True,9
403079000,8808,2401,18,True,True,True,9
403089000,13429,2401,18,True,True,True,9
403099000,18050,2401,18,True,True,True,9
403109000,22672,2401,18,True,True,True,9
403119000,27295,2401,18,True,True,True,9
403129000,31918,2401,18,True,True,True,9
403139000,36540,2401,18,True,True,True,9
403149000,41160,2401,18,True,True,True,10
403159000,45783,2401,18,True,True,True,10
403169000,50405,2401,18,True,True,True,10
403179000,55027,2401,18,True,True,True,10
403189000,59650,2401,18,True,True,True,11
403199000,64273,2401,18,True,True,True,11
403209000,68896,2401,18,True,True,True,11
403219000,73519,2401,18,True,True,True,11
403229000,78141,2401,18,True,True,True,11
403239000,82763,2401,18,True,True,True,12
403249000,87384,2401,18,True,True,True,12
403259000,92005,2401,18,True,True,True,12
403269000,96626,2401,18,True,True,True,12
403279000,101246,2401,18,True,True,True,12
403289000,105865,2401,18,True,True,True,12
403299000,110483,2401,18,True,True,True,12
403309000,115102,2401,18,True,True,True,12
403319000,119721,2401,18,True,True,True,12
403329000,124340,2401,18,True,True,True,13
403339000,128959,2401,18,True,True,True,13
403349000,133577,2401,18,True,True,True,13
403359000,138196,2401,18,True,True,True,13
403369000,142815,2401,18,True,True,True,13
403379000,147434,2401,18,True,True,True,13
403389000,152053,2401,18,True,True,True,13
403399000,156674,2401,18,True,True,True,13
403409000,161293,2401,18,True,True,True,13
403419000,165909,2401,18,True,True,True,12
403429000,170527,2401,18,True,True,True,12
403439000,175144,2401,18,True,True,True,12
403449000,179761,2401,18,True,True,True,12
403459000,184380,2401,18,True,True,True,12
403469000,188998,2401,18,True,True,True,12
403479000,193614,2401,18,True,True,True,11
403489000,198231,2401,18,True,True,True,11
403499000,202847,2401,18,True,True,True,11
403509000,207464,2401,18,True,True,True,11
403519000,212080,2401,18,True,True,True,11
403529000,216697,2401,18,True,True,True,11
403539000,221312,2401,18,True,True,True,11
403549000,225928,2401,18,True,True,True,11
403559000,230545,2401,18,True,True,True,11
403569000,235164,2401,18,True,True,True,11
403579000,239783,2401,18,True,True,True,11
403589000,244402,2401,18,True,True,True,12
403599000,249021,2401,18,True,True,True,12
403609000,253640,2401,18,True,True,True,12
403619000,258258,2401,18,True,True,True,12
403629000,262876,2401,18,True,True,True,12
403639000,267493,2401,18,True,True,True,12
403649000,272111,2401,18,True,True,True,12
403659000,276728,2401,18,True,True,True,12
403669000,281345,2401,18,True,True,True,12
403679000,285962,2401,18,True,True,True,12
403689000,290580,2401,18,True,True,True,11
403699000,295195,2401,18,True,True,True,11
403709000,299810,2401,18,True,True,True,10
403719000,304427,2401,18,True,True,True,10
403729000,309043,2401,18,True,True,True,10
403739000,313658,2401,18,True,True,True,10
403749000,318271,2401,18,True,True,True,10
403759000,322884,2401,18,True,True,True,9
403769000,327498,2401,18,True,True,True,9
403779000,332116,2401,18,True,True,True,9
403789000,336733,2401,18,True,True,True,10
403799000,341348,2401,18,True,True,True,10
403809000,345965,2401,18,True,True,True,10
403819000,350581,2401,18,True,True,True,10
403829000,355198,2401,18,True,True,True,11
403839000,359813,2401,18,True,True,True,11
403849000,364428,2401,18,True,True,True,11
403859000,369044,2401,18,True,True,True,11
403869000,373658,2401,18,True,True,True,12
403879000,378271,2401,18,True,True,True,12
403889000,382885,2401,18,True,True,True,12
403899000,387497,2401,18,True,True,True,12
403909000,392111,2401,18,True,True,True,12
403919000,396724,2401,18,True,True,True,13
403929000,401338,2401,18,True,True,True,13
403939000,405952,2401,18,True,True,True,13
403949000,410567,2401,18,True,True,True,13
403959000,415182,2401,18,True,True,True,14
403969000,419797,2401,18,True,True,True,14
403979000,424411,2401,18,True,True,True,14
403989000,429026,2401,18,True,True,True,14
403999000,433641,2401,18,True,True,True,14
404009000,438255,2401,18,True,True,True,14
404019000,442868,2401,18,True,True,True,13
404029000,447481,2401,18,True,True,True,13
404039000,452092,2401,18,True,True,True,13
404049000,456703,2401,18,True,True,True,13
404059000,461313,2401,18,True,True,True,13
404069000,465923,2401,18,True,True,True,12
404079000,470532,2401,18,True,True,True,13
404089000,475140,2401,18,True,True,True,12
404099000,479748,2401,18,True,True,True,12
404109000,484356,2401,18,True,True,True,12
404119000,488963,2401,18,True,True,True,12
404129000,493572,2401,18,True,True,True,12
404139000,498181,2401,18,True,True,True,12
404149000,-497211,2401,18,True,True,True,13
404159000,-492602,2401,18,True,True,True,13
404169000,-487995,2401,18,True,True,True,13
404179000,-483387,2401,18,True,True,True,14
404189000,-478779,2401,18,True,True,True,14
404199000,-474168,2401,18,True,True,True,14
404209000,-469556,2401,18,True,True,True,14
404219000,-464947,2401,18,True,True,True,14
404229000,-460340,2401,18,True,True,True,14
404239000,-455731,2401,18,True,True,True,14
404249000,-451124,2401,18,True,True,True,14
404259000,-446516,2401,18,True,True,True,14
404269000,-441908,2401,18,True,True,True,14
404279000,-437300,2401,18,True,True,True,14
404289000,-432694,2401,18,True,True,True,14
404299000,-428088,2401,18,True,True,True,14
404309000,-423482,2401,18,True,True,True,14
404319000,-418878,2401,18,True,True,True,14
404329000,-414274,2401,18,True,True,True,14
404339000,-409669,2401,18,True,True,True,14
404349000,-405066,2401,18,True,True,True,14
404359000,-400462,2401,18,True,True,True,14
404369000,-395858,2401,18,True,True,True,14
404379000,-391252,2401,18,True,True,True,14
404389000,-386645,2401,18,True,True,True,14
404399000,-382039,2401,18,True,True,True,15
404409000,-377432,2401,18,True,True,True,15
404419000,-372824,2401,18,True,True,True,15
404429000,-368217,2401,18,True,True,True,15
404439000,-363609,2401,18,True,True,True,15
404449000,-359000,2401,18,True,True,True,15
404459000,-354392,2401,18,True,True,True,15
404469000,-349783,2401,18,True,True,True,15
404479000,-345174,2401,18,True,True,True,15
404489000,-340567,2401,18,True,True,True,15
404499000,-335960,2401,18,True,True,True,15
404509000,-331351,2401,18,True,True,True,15
404519000,-326744,2401,18,True,True,True,15
404529000,-322138,2401,18,True,True,True,15
404539000,-317532,2401,18,True,True,True,15
404549000,-312927,2401,18,True,True,True,15
404559000,-308320,2401,18,True,True,True,15
404569000,-303714,2401,18,True,True,True,15
404579000,-299109,2401,18,True,True,True,15
404589000,-294503,2401,18,True,True,True,15
404599000,-289896,2401,18,True,True,True,15
404609000,-285286,2401,18,True,True,True,15
404619000,-280677,2401,18,True,True,True,16
404629000,-276068,2401,18,True,True,True,16
404639000,-271458,2401,18,True,True,True,15
404649000,-266850,2401,18,True,True,True,15
404659000,-262241,2401,18,True,True,True,15
404669000,-257633,2401,18,True,True,True,15
404679000,-253025,2401,18,True,True,True,15
404689000,-248418,2401,18,True,True,True,15
404699000,-243812,2401,18,True,True,True,15
404709000,-239207,2401,18,True,True,True,14
404719000,-234600,2401,18,True,True,True,14
404729000,-229994,2401,18,True,True,True,14
404739000,-225386,2401,18,True,True,True,14
404749000,-220780,2401,18,True,True,True,13
404759000,-216175,2401,18,True,True,True,13
404769000,-211571,2401,18,True,True,True,13
404779000,-206966,2401,18,True,True,True,13
404789000,-202362,2401,18,True,True,True,13
404799000,-197758,2401,18,True,True,True,13
404809000,-193154,2401,18,True,True,True,12
404819000,-188551,2401,18,True,True,True,12
404829000,-183949,2401,18,True,True,True,12
404839000,-179347,2401,18,True,True,True,12
404849000,-174744,2401,18,True,True,True,12
404859000,-170141,2401,18,True,True,True,12
404869000,-165536,2401,18,True,True,True,12
404879000,-160931,2401,18,True,True,True,12
404889000,-156328,2401,18,True,True,True,12
404899000,-151725,2401,18,True,True,True,12
404909000,-147123,2401,18,True,True,True,12
404919000,-142520,2401,18,True,True,True,12
404929000,-137919,2401,18,True,True,True,12
404939000,-133316,2401,18,True,True,True,12
404949000,-128713,2401,18,True,True,True,12
404959000,-124112,2401,18,True,True,True,12
404969000,-119510,2401,18,True,True,True,12
404979000,-114909,2401,18,True,True,True,12
404989000,-110307,2401,18,True,True,True,12
404999000,-105706,2401,18,True,True,True,12
405009000,-101104,2401,18,True,True,True,12
405019000,-96504,2401,18,True,True,True,13
405029000,-91905,2401,18,True,True,True,12
405039000,-87307,2401,18,True,True,True,11
405049000,-82708,2401,18,True,True,True,12
405059000,-78109,2401,18,True,True,True,12
405069000,-73509,2401,18,True,True,True,12
405079000,-68910,2401,18,True,True,True,13
405089000,-64311,2401,18,True,True,True,13
405099000,-59713,2401,18,True,True,True,12
405109000,-55115,2401,18,True,True,True,12
405119000,-50517,2401,18,True,True,True,11
405129000,-45921,2401,18,True,True,True,11
405139000,-41326,2401,18,True,True,True,11
405149000,-36730,2401,18,True,True,True,11
405159000,-32138,2401,18,True,True,True,11
405169000,-27546,2401,18,True,True,True,10
405179000,-22954,2401,18,True,True,True,10
405189000,-18362,2401,18,True,True,True,11
405199000,-13769,2401,18,True,True,True,11
405209000,-9175,2401,18,True,True,True,11
405219000,-4581,2401,18,True,True,True,11
405229000,13,2401,18,True,True,True,11
405239000,4607,2401,18,True,True,True,12
405249000,9202,2401,18,True,True,True,12
405259000,13797,2401,18,True,True,True,12
405269000,18391,2401,18,True,True,True,12
405279000,22985,2401,18,True,True,True,12
405289000,27579,2401,18,True,True,True,12
405299000,32172,2401,18,True,True,True,11
405309000,36764,2401,18,True,True,True,11
405319000,41355,2401,18,True,True,True,11
405329000,45947,2401,18,True,True,True,11
405339000,50538,2401,18,True,True,True,11
405349000,55130,2401,18,True,True,True,10
405359000,59723,2401,18,True,True,True,10
405369000,64317,2401,18,True,True,True,10
405379000,68910,2401,18,True,True,True,10
405389000,73504,2401,18,True,True,True,10
405399000,78098,2401,18,True,True,True,10
405409000,82692,2401,18,True,True,True,10
405419000,87284,2401,18,True,True,True,10
405429000,91877,2401,18,True,True,True,10
405439000,96470,2401,18,True,True,True,10
405449000,101062,2401,18,True,True,True,11
405459000,105654,2401,18,True,True,True,11
405469000,110244,2401,18,True,True,True,11
405479000,114836,2401,18,True,True,True,11
405489000,119428,2401,18,True,True,True,12
405499000,124020,2401,18,True,True,True,12
405509000,128613,2401,18,True,True,True,13
405519000,133207,2401,18,True,True,True,14
405529000,137800,2401,18,True,True,True,14
405539000,142394,2401,18,True,True,True,15
405549000,146990,2401,18,True,True,True,15
405559000,151586,2401,18,True,True,True,15
405569000,156183,2401,18,True,True,True,15
405579000,160778,2401,18,True,True,True,15
405589000,165375,2401,18,True,True,True,14
405599000,169969,2401,18,True,True,True,14
405609000,174559,2401,18,True,True,True,14
405619000,179149,2401,18,True,True,True,13
405629000,183738,2401,18,True,True,True,13
405639000,188329,2401,18,True,True,True,13
405649000,192919,2401,18,True,True,True,14
405659000,197510,2401,18,True,True,True,14
405669000,202100,2401,18,True,True,True,14
405679000,206690,2401,18,True,True,True,14
405689000,211280,2401,18,True,True,True,14
405699000,215870,2401,18,True,True,True,14
405709000,220461,2401,18,True,True,True,14
405719000,225053,2401,18,True,True,True,14
405729000,229646,2401,18,True,True,True,15
405739000,234240,2401,18,True,True,True,15
405749000,238834,2401,18,True,True,True,15
405759000,243427,2401,18,True,True,True,16
405769000,248020,2401,18,True,True,True,16
405779000,252611,2401,18,True,True,True,17
405789000,257203,2401,18,True,True,True,17
405799000,261795,2401,18,True,True,True,17
405809000,266387,2401,18,True,True,True,18
405819000,270981,2401,18,True,True,True,18
405829000,275573,2401,18,True,True,True,18
405839000,280165,2401,18,True,True,True,18
405849000,284757,2401,18,True,True,True,18
405859000,289348,2401,18,True,True,True,17
405869000,293939,2401,18,True,True,True,17
405879000,298529,2401,18,True,True,True,17
405889000,303120,2401,18,True,True,True,16
405899000,307710,2401,18,True,True,True,16
405909000,312301,2401,18,True,True,True,16
405919000,316894,2401,18,True,True,True,15
405929000,321488,2401,18,True,True,True,14
405939000,326080,2401,18,True,True,True,13
405949000,330672,2401,18,True,True,True,13
405959000,335263,2401,18,True,True,True,13
405969000,339856,2401,18,True,True,True,12
405979000,344450,2401,18,True,True,True,12
405989000,349044,2401,18,True,True,True,12
405999000,353638,2401,18,True,True,True,12
406009000,358232,2401,18,True,True,True,12
406019000,362826,2401,18,True,True,True,12
406029000,367419,2401,18,True,True,True,12
406039000,372011,2401,18,True,True,True,12
406049000,376602,2401,18,True,True,True,12
406059000,381195,2401,18,True,True,True,11
406069000,385786,2401,18,True,True,True,11
406079000,390378,2401,18,True,True,True,11
406089000,394968,2401,18,True,True,True,10
406099000,399559,2401,18,True,True,True,10
406109000,404151,2401,18,True,True,True,9
406119000,408743,2401,18,True,True,True,9
406129000,413336,2401,18,True,True,True,9
406139000,417928,2401,18,True,True,True,9
406149000,422519,2401,18,True,True,True,9
406159000,427110,2401,18,True,True,True,9
406169000,431700,2401,18,True,True,True,9
406179000,436291,2401,18,True,True,True,10
406189000,440882,2401,18,True,True,True,10
406199000,445475,2401,18,True,True,True,10
406209000,450067,2401,18,True,True,True,10
406219000,454658,2401,18,True,True,True,10
406229000,459249,2401,18,True,True,True,11
406239000,463838,2401,18,True,True,True,11
406249000,468427,2401,18,True,True,True,11
406259000,473015,2401,18,True,True,True,11
406269000,477604,2401,18,True,True,True,12
406279000,482193,2401,18,True,True,True,12
406289000,486781,2401,18,True,True,True,12
406299000,491371,2401,18,True,True,True,12
406309000,495962,2401,18,True,True,True,12
406319000,-499448,2401,18,True,True,True,12
406329000,-494859,2401,18,True,True,True,12
406339000,-490269,2401,18,True,True,True,13
406349000,-485680,2401,18,True,True,True,13
406359000,-481091,2401,18,True,True,True,13
406369000,-476504,2401,18,True,True,True,13
406379000,-471916,2401,18,True,True,True,14
406389000,-467329,2401,18,True,True,True,14
406399000,-462742,2401,18,True,True,True,14
406409000,-458155,2401,18,True,True,True,14
406419000,-453569,2401,18,True,True,True,14
406429000,-448984,2401,18,True,True,True,14
406439000,-444396,2401,18,True,True,True,13
406449000,-439811,2401,18,True,True,True,13
406459000,-435227,2401,18,True,True,True,13
406469000,-430642,2401,18,True,True,True,13
406479000,-426056,2401,18,True,True,True,13
406489000,-421474,2401,18,True,True,True,13
406499000,-416888,2401,18,True,True,True,13
406509000,-412301,2401,18,True,True,True,13
406519000,-407714,2401,18,True,True,True,13
406529000,-403127,2401,18,True,True,True,13
406539000,-398539,2401,18,True,True,True,13
406549000,-393950,2401,18,True,True,True,12
406559000,-389360,2401,18,True,True,True,13
406569000,-384772,2401,18,True,True,True,13
406579000,-380185,2401,18,True,True,True,13
406589000,-375597,2401,18,True,True,True,13
406599000,-371010,2401,18,True,True,True,13
406609000,-366424,2401,18,True,True,True,13
406619000,-361837,2401,18,True,True,True,13
406629000,-357250,2401,18,True,True,True,14
406639000,-352664,2401,18,True,True,True,14
406649000,-348078,2401,18,True,True,True,14
406659000,-343491,2401,18,True,True,True,15
