iTOW,clkB,clkD,tAcc,fAcc
237582000,95428,539,16,882
237587000,98125,539,16,845
237592000,100822,539,16,849
237597000,103519,539,16,850
237602000,106217,539,16,808
237607000,108914,539,16,825
237612000,111611,539,16,831
237617000,114308,539,16,863
237622000,117004,539,17,1029
237627000,119700,539,17,1048
237632000,122396,539,17,979
237637000,125093,539,17,925
237642000,127789,539,17,869
237647000,130486,539,17,859
237652000,133183,539,17,807
237657000,135878,539,17,801
237662000,138574,539,17,777
237667000,141271,539,17,779
237672000,143967,539,17,733
237677000,146663,539,17,732
237682000,149360,539,17,733
237687000,152055,539,17,743
237692000,154751,539,17,749
237697000,157447,539,17,775
237702000,160143,539,17,747
237707000,162839,539,16,740
237712000,165534,539,16,734
237717000,168229,539,16,729
237722000,170924,539,16,752
237727000,173620,539,16,774
237732000,176315,539,16,778
237737000,179011,539,16,785
237742000,181707,539,16,791
237747000,184401,539,16,828
237752000,187097,539,16,781
237757000,189793,539,16,743
237762000,192488,539,16,734
237767000,195184,539,16,749
237772000,197879,539,16,762
237777000,200574,539,16,797
237782000,203269,539,16,805
237787000,205964,539,16,812
237792000,208659,539,16,803
237797000,211353,539,16,823
237802000,214047,539,16,843
237807000,216741,539,16,840
237812000,219435,539,17,848
237817000,222130,539,17,838
237822000,224823,539,17,835
237827000,227517,539,17,833
237832000,230211,539,17,826
237837000,232906,539,17,840
237842000,235600,539,17,838
237847000,238294,539,17,792
237852000,240988,539,17,787
237857000,243682,539,17,779
237862000,246376,539,17,780
237867000,249071,539,17,763
237872000,251766,539,17,782
237877000,254460,539,17,757
237882000,257155,539,17,777
237887000,259849,539,17,802
237892000,262544,539,17,838
237897000,265238,539,17,822
237902000,267933,539,17,831
237907000,270628,539,17,888
237912000,273322,539,17,947
237917000,276016,539,17,979
237922000,278710,539,18,990
237927000,281404,539,18,868
237932000,284098,539,18,853
237937000,286792,539,18,855
237942000,289485,539,18,854
237947000,292179,539,18,844
237952000,294872,539,18,842
237957000,297566,539,18,826
237962000,300258,538,18,826
237967000,302951,539,18,822
237972000,305644,539,18,816
237977000,308337,539,18,775
237982000,311030,539,18,827
237987000,313724,539,17,812
237992000,316416,538,17,777
237997000,319107,538,17,818
238002000,321799,538,17,817
238007000,324491,539,17,782
238012000,327183,539,17,797
238017000,329876,539,17,789
238022000,332568,539,17,829
238027000,335261,539,17,850
238032000,337954,538,17,857
238037000,340646,539,17,869
238042000,343337,538,17,874
238047000,346030,538,18,826
238052000,348722,538,18,867
238057000,351414,538,18,1032
238062000,354105,538,18,1155
238067000,356798,539,19,971
238072000,359489,538,19,968
238077000,362182,538,19,996
238082000,364874,539,19,979
238087000,367565,538,19,959
238092000,370257,538,19,945
238097000,372949,538,20,934
238102000,375641,538,20,919
238107000,378333,539,20,901
238112000,381026,539,20,889
238117000,383718,538,20,877
238122000,386409,538,19,873
238127000,389101,538,19,876
238132000,391793,539,19,877
238137000,394485,538,19,878
238142000,397178,539,19,891
238147000,399870,538,19,903
238152000,402563,538,19,904
238157000,405254,538,19,910
238162000,407947,538,19,918
238167000,410639,538,20,923
238172000,413332,539,20,945
238177000,416025,538,20,965
238182000,418716,538,20,970
238187000,421408,538,20,958
238192000,424101,538,20,977
238197000,426792,538,21,1174
238202000,429484,538,21,1204
238207000,432177,538,21,1050
238212000,434869,538,21,975
238217000,437561,538,21,974
238222000,440254,538,21,983
238227000,442946,538,22,973
238232000,445639,538,22,976
238237000,448331,538,22,966
238242000,451024,538,22,960
238247000,453716,538,22,961
238252000,456409,538,22,967
238257000,459102,538,22,966
238262000,461794,538,22,975
238267000,464486,538,22,992
238272000,467178,538,22,958
238277000,469870,538,22,942
238282000,472562,538,22,946
238287000,475254,538,21,855
238292000,477945,538,21,969
238297000,480637,538,21,988
238302000,483329,538,21,869
238307000,486019,538,21,813
238312000,488710,538,21,822
238317000,491400,538,21,833
238322000,494090,538,21,845
238327000,496781,538,21,889
238332000,499470,538,21,802
238337000,502160,538,21,751
238342000,504850,538,20,746
238347000,507540,538,20,786
238352000,510229,538,20,782
238357000,512920,538,20,776
238362000,515609,538,20,771
238367000,518298,538,19,770
238372000,520988,538,19,757
238377000,523677,538,19,737
238382000,526366,538,19,730
238387000,529057,538,18,733
238392000,531746,538,18,747
238397000,534435,538,18,762
238402000,537125,538,18,772
238407000,539815,538,18,772
238412000,542503,538,18,772
238417000,545193,538,18,786
238422000,547881,538,18,831
238427000,550569,538,18,825
238432000,553258,538,18,807
238437000,555947,538,18,811
238442000,558635,538,18,832
238447000,561323,538,18,909
238452000,564012,538,18,872
238457000,566700,538,18,907
238462000,569388,538,18,915
238467000,572077,538,18,939
238472000,574765,538,18,944
238477000,577454,538,19,960
238482000,580143,538,19,939
238487000,582830,538,19,943
238492000,585518,538,19,933
238497000,588207,538,19,882
238502000,590895,538,19,957
238507000,593584,538,19,942
238512000,596272,538,20,946
238517000,598960,538,20,943
238522000,601648,538,20,845
238527000,604337,538,20,843
238532000,607026,538,20,848
238537000,609715,538,20,933
238542000,612403,538,20,933
238547000,615091,538,20,933
238552000,617779,538,20,863
238557000,620468,538,20,867
238562000,623157,538,20,957
238567000,625844,538,20,978
238572000,628532,538,20,967
238577000,631220,537,20,961
238582000,633907,537,20,960
238587000,636594,538,20,952
238592000,639282,538,20,943
238597000,641970,538,21,948
238602000,644658,538,21,950
238607000,647346,538,21,963
238612000,650033,538,21,956
238617000,652721,538,21,941
238622000,655408,537,21,962
238627000,658096,537,21,956
238632000,660783,537,21,964
238637000,663471,538,21,960
238642000,666158,537,21,955
238647000,668844,537,21,949
238652000,671531,537,21,937
238657000,674218,537,21,955
238662000,676906,538,21,948
238667000,679593,537,21,954
238672000,682278,537,21,957
238677000,684964,537,21,878
238682000,687650,537,21,875
238687000,690336,537,21,882
238692000,693022,537,21,864
238697000,695709,537,21,807
238702000,698395,537,21,792
238707000,701082,537,21,785
238712000,703769,537,20,788
238717000,706454,537,20,828
238722000,709141,537,20,823
238727000,711828,537,20,1002
238732000,714513,537,21,1018
238737000,717199,537,21,885
238742000,719886,537,21,880
238747000,722572,537,21,869
238752000,725258,537,21,868
238757000,727944,537,20,865
238762000,730630,537,20,866
238767000,733315,537,20,853
238772000,736002,537,20,808
238777000,738687,537,20,863
238782000,741373,537,20,865
238787000,744059,537,20,866
238792000,746745,537,20,921
238797000,749430,537,20,902
238802000,752116,537,20,909
238807000,754801,537,20,894
238812000,757487,537,20,903
238817000,760173,537,20,899
238822000,762859,537,20,896
238827000,765544,537,20,884
238832000,768230,537,19,796
238837000,770916,537,19,796
238842000,773601,537,19,880
238847000,776287,537,19,883
238852000,778972,537,19,883
238857000,781657,537,19,878
238862000,784343,537,19,833
238867000,787029,537,19,822
238872000,789715,537,19,819
238877000,792399,537,19,816
238882000,795085,537,19,818
238887000,797770,537,19,811
238892000,800454,537,19,825
238897000,803139,537,18,817
238902000,805823,537,18,774
238907000,808508,537,18,775
238912000,811193,537,18,781
238917000,813878,537,18,790
238922000,816562,537,18,801
238927000,819246,537,18,805
238932000,821930,537,18,822
238937000,824615,537,18,862
238942000,827299,537,19,933
238947000,829984,537,19,933
238952000,832668,537,19,946
238957000,835352,537,19,962
238962000,838037,537,19,964
238967000,840721,537,19,950
238972000,843405,537,19,948
238977000,846089,537,20,958
238982000,848773,537,20,950
238987000,851457,537,20,871
238992000,854142,537,20,860
238997000,856826,537,20,929
239002000,859511,537,20,875
239007000,862195,537,20,842
239012000,864879,537,20,805
239017000,867562,537,20,814
239022000,870246,537,20,845
239027000,872931,537,19,792
239032000,875614,537,19,816
239037000,878299,537,19,790
239042000,880983,537,19,837
239047000,883666,537,19,838
239052000,886350,537,19,842
239057000,889035,537,19,831
239062000,891718,536,19,840
239067000,894402,537,19,855
239072000,897086,537,19,932
239077000,899769,536,19,966
239082000,902452,537,19,962
239087000,905136,537,19,955
239092000,907820,537,20,966
239097000,910503,537,20,983
239102000,913186,537,20,985
239107000,915869,536,20,1004
239112000,918551,537,20,997
239117000,921234,537,20,984
239122000,923917,536,21,1108
239127000,926600,537,21,960
239132000,929283,537,21,944
239137000,931966,536,21,960
239142000,934647,536,21,952
239147000,937330,536,21,886
239152000,940013,537,21,852
239157000,942695,536,21,873
239162000,945378,536,21,987
239167000,948060,536,21,1027
239172000,950741,536,21,1238
239177000,953422,536,22,1308
239182000,956104,536,23,1298
239187000,958783,536,23,1347
239192000,961462,536,24,1341
239197000,964142,536,24,1363
239202000,966821,536,25,1335
239207000,969502,536,25,1313
239212000,972185,536,26,1282
239217000,974866,536,25,998
239222000,977547,536,25,986
239227000,980228,536,25,979
239232000,982909,536,25,940
239237000,985591,536,25,939
239242000,988275,536,24,857
239247000,990958,536,24,834
239252000,993641,536,24,832
239257000,996323,536,24,930
239262000,999004,536,23,970
239267000,1685,536,23,969
239272000,4367,536,23,957
239277000,7049,536,23,854
239282000,9732,536,23,878
239287000,12414,536,23,984
239292000,15095,536,23,990
239297000,17776,536,23,991
239302000,20457,536,23,1111
239307000,23138,536,23,1003
239312000,25819,536,23,1113
239317000,28500,536,23,1030
239322000,31181,536,23,953
239327000,33862,536,23,925
239332000,36543,536,23,932
239337000,39225,536,23,937
239342000,41905,536,23,952
239347000,44587,536,23,957
239352000,47268,536,23,973
239357000,49947,536,23,981
239362000,52628,536,22,959
239367000,55309,536,22,970
239372000,57989,536,22,942
239377000,60670,536,22,942
239382000,63351,536,22,932
239387000,66031,536,22,926
239392000,68712,536,22,856
239397000,71394,536,22,817
239402000,74074,536,21,828
239407000,76756,536,21,825
239412000,79437,536,21,806
239417000,82117,536,21,811
239422000,84798,536,21,799
239427000,87480,536,20,792
239432000,90161,536,20,793
239437000,92842,536,20,789
239442000,95523,536,20,793
239447000,98204,536,20,750
239452000,100884,536,19,755
239457000,103565,536,19,764
239462000,106246,536,19,772
239467000,108927,536,19,824
239472000,111607,536,19,829
239477000,114288,536,19,829
239482000,116968,536,19,828
239487000,119649,536,19,833
239492000,122330,536,19,785
239497000,125010,536,19,789
239502000,127691,536,19,832
239507000,130370,536,19,837
239512000,133049,536,19,845
239517000,135728,536,19,835
239522000,138408,536,19,830
239527000,141087,536,19,830
239532000,143767,536,18,863
239537000,146447,536,18,892
239542000,149126,536,19,887
239547000,151805,536,19,847
239552000,154486,536,19,856
239557000,157165,536,19,843
239562000,159845,536,19,859
239567000,162524,536,19,898
239572000,165201,536,19,917
239577000,167879,536,19,900
239582000,170558,536,19,893
239587000,173237,536,19,839
239592000,175916,536,19,849
239597000,178595,536,19,844
239602000,181273,536,19,889
239607000,183951,536,19,884
239612000,186630,536,19,888
239617000,189309,536,19,900
239622000,191987,536,19,834
239627000,194666,536,19,835
239632000,197344,536,19,837
239637000,200022,536,19,881
239642000,202701,536,19,910
239647000,205379,536,19,900
239652000,208056,536,19,900
239657000,210734,536,19,893
239662000,213412,535,19,880
239667000,216090,536,19,881
239672000,218768,536,19,876
239677000,221446,536,19,874
239682000,224124,536,19,872
239687000,226803,536,19,868
239692000,229480,535,19,822
239697000,232158,535,19,823
239702000,234836,536,19,821
239707000,237515,536,19,826
239712000,240191,535,18,820
239717000,242869,536,18,819
239722000,245547,535,18,880
239727000,248224,536,18,877
239732000,250902,536,18,875
239737000,253581,536,18,879
239742000,256258,535,18,877
239747000,258935,536,18,831
239752000,261612,535,19,863
239757000,264289,535,19,853
239762000,266966,535,19,857
239767000,269643,535,19,856
239772000,272319,535,18,750
239777000,274995,535,18,742
239782000,277673,535,18,701
239787000,280349,535,18,707
239792000,283025,535,18,708
239797000,285701,535,18,771
239802000,288378,535,18,837
239807000,291053,535,18,854
239812000,293729,535,18,851
239817000,296405,535,18,851
239822000,299081,535,18,852
239827000,301758,535,18,864
239832000,304434,535,18,768
239837000,307110,535,18,729
239842000,309786,535,18,723
239847000,312462,535,18,685
239852000,315138,535,18,681
239857000,317814,535,17,680
239862000,320490,535,17,682
239867000,323165,535,17,679
239872000,325840,535,17,677
239877000,328515,535,17,710
239882000,331190,535,17,736
239887000,333866,535,17,723
239892000,336542,535,17,720
239897000,339216,535,17,721
239902000,341892,535,16,728
239907000,344567,535,16,726
239912000,347243,535,16,725
239917000,349918,535,16,778
239922000,352594,535,16,783
239927000,355269,535,16,797
239932000,357944,535,16,793
239937000,360619,535,16,788
239942000,363295,535,16,797
239947000,365970,535,16,790
239952000,368646,535,16,756
239957000,371322,535,16,762
239962000,373996,535,16,757
239967000,376670,535,16,759
239972000,379345,535,16,842
239977000,382019,535,17,853
239982000,384695,535,17,849
239987000,387370,535,17,833
239992000,390043,535,17,832
239997000,392718,535,17,852
240002000,395394,535,17,851
240007000,398068,535,17,820
240012000,400743,535,17,797
240017000,403419,535,17,743
240022000,406094,535,17,743
240027000,408769,535,17,744
240032000,411444,535,17,745
240037000,414119,535,17,756
240042000,416793,535,16,735
240047000,419468,535,16,778
240052000,422142,535,16,780
240057000,424816,535,16,785
240062000,427491,535,16,776
240067000,430166,535,16,776
240072000,432840,535,16,780
240077000,435515,535,16,773
240082000,438189,535,16,757
240087000,440863,535,16,743
240092000,443537,535,16,735
240097000,446212,535,16,731
240102000,448886,535,16,733
240107000,451561,535,16,735
240112000,454235,535,15,740
240117000,456909,535,15,738
240122000,459583,535,15,736
240127000,462257,535,15,726
240132000,464931,535,15,717
240137000,467605,535,15,718
240142000,470279,535,15,723
240147000,472952,535,15,736
240152000,475625,535,15,770
240157000,478299,535,15,780
240162000,480972,535,15,769
240167000,483645,535,15,770
240172000,486319,535,15,764
240177000,488993,535,15,770
240182000,491665,534,15,772
240187000,494338,535,15,772
240192000,497012,535,15,775
240197000,499686,535,15,775
240202000,502361,535,15,773
240207000,505034,535,15,769
240212000,507707,534,15,766
240217000,510380,535,15,757
240222000,513053,535,15,746
240227000,515726,535,15,756
240232000,518400,535,15,756
240237000,521073,535,15,759
240242000,523746,534,15,749
240247000,526418,535,15,762
240252000,529091,535,15,726
240257000,531763,534,15,763
240262000,534436,535,15,789
240267000,537108,534,15,808
240272000,539780,534,15,822
240277000,542452,534,15,765
240282000,545125,535,15,772
240287000,547797,534,15,759
240292000,550469,534,15,759
240297000,553142,535,15,836
240302000,555814,534,15,766
240307000,558486,534,15,759
240312000,561159,535,15,762
240317000,563832,534,15,729
240322000,566504,534,15,773
240327000,569177,534,15,755
240332000,571848,534,15,752
240337000,574519,534,15,745
240342000,577191,535,15,741
240347000,579863,534,15,720
240352000,582534,534,15,705
240357000,585206,534,15,715
240362000,587878,534,15,708
240367000,590549,534,15,708
240372000,593220,534,15,697
240377000,595893,534,15,697
240382000,598563,534,15,696
240387000,601235,534,14,701
240392000,603906,534,14,712
240397000,606577,534,14,712
240402000,609248,534,14,724
240407000,611919,534,14,725
240412000,614590,534,14,734
240417000,617261,534,14,737
240422000,619932,534,14,775
240427000,622602,534,14,789
240432000,625273,534,15,803
240437000,627945,534,15,820
240442000,630615,534,15,890
240447000,633286,534,15,740
240452000,635957,534,15,728
240457000,638627,534,15,734
240462000,641297,534,15,746
240467000,643968,534,15,819
240472000,646639,534,15,880
240477000,649309,534,15,886
240482000,651980,534,15,902
240487000,654649,534,16,899
240492000,657319,534,16,859
240497000,659989,534,16,869
240502000,662659,534,16,877
240507000,665328,534,16,947
240512000,667998,534,17,967
240517000,670667,534,17,923
240522000,673337,534,17,829
240527000,676007,534,17,802
240532000,678677,534,17,885
240537000,681347,534,17,960
240542000,684016,534,18,1005
240547000,686686,534,18,1058
240552000,689357,534,18,1018
240557000,692027,534,18,888
240562000,694697,534,18,880
240567000,697367,534,19,831
240572000,700035,534,18,807
240577000,702704,534,18,808
240582000,705373,534,18,811
240587000,708042,534,18,733
240592000,710712,534,18,716
