timestamp_utc,iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,pAcc,invalidEcef,ecefX_full_m,ecefY_full_m,ecefZ_full_m
2025-09-30T15:17:29.000195+00:00,227872000,86378297,-550316922,309595419,-47,-42,-31,81910,False,863782.9652999999,-5503169.2242,3095954.1869
2025-09-30T15:17:34.000193+00:00,227877000,86378293,-550316922,309595427,1,0,10,81885,False,863782.9301,-5503169.22,3095954.271
2025-09-30T15:17:39.000190+00:00,227882000,86378284,-550316924,309595440,-3,13,15,81697,False,863782.8397,-5503169.238700001,3095954.4014999997
2025-09-30T15:17:44.000187+00:00,227887000,86378273,-550316934,309595457,31,6,-20,81562,False,863782.7331,-5503169.3394,3095954.568
2025-09-30T15:17:49.000184+00:00,227892000,86378258,-550316946,309595482,10,-2,31,81501,False,863782.581,-5503169.4602,3095954.8230999997
2025-09-30T15:17:54.000181+00:00,227897000,86378255,-550316965,309595494,10,-40,-6,81325,False,863782.5510000001,-5503169.654,3095954.9394
2025-09-30T15:17:59.000179+00:00,227902000,86378255,-550316983,309595497,-43,-10,-12,81094,False,863782.5457,-5503169.831,3095954.9688000004
2025-09-30T15:18:04.000176+00:00,227907000,86378258,-550317003,309595502,-18,41,32,80892,False,863782.5782,-5503170.025900001,3095955.0232
2025-09-30T15:18:09.000173+00:00,227912000,86378257,-550317027,309595513,-50,-17,47,80556,False,863782.565,-5503170.271699999,3095955.1347
2025-09-30T15:18:14.000170+00:00,227917000,86378257,-550317048,309595520,26,-33,24,80168,False,863782.5726,-5503170.4833,3095955.2024000003
2025-09-30T15:18:19.000167+00:00,227922000,86378256,-550317060,309595526,-42,27,-8,79861,False,863782.5558000001,-5503170.5973,3095955.2591999997
2025-09-30T15:18:24.000165+00:00,227927000,86378256,-550317078,309595529,27,28,46,79546,False,863782.5627,-5503170.7772,3095955.2946
2025-09-30T15:18:29.000162+00:00,227932000,86378254,-550317094,309595531,41,15,23,79336,False,863782.5441,-5503170.9385,3095955.3123
2025-09-30T15:18:34.000159+00:00,227937000,86378248,-550317104,309595538,44,40,0,79256,False,863782.4844,-5503171.036,3095955.38
2025-09-30T15:18:39.000156+00:00,227942000,86378237,-550317094,309595554,-45,11,-37,78916,False,863782.3655,-5503170.9389,3095955.5363000003
2025-09-30T15:18:44.000154+00:00,227947000,86378222,-550317077,309595570,-49,-48,-20,78583,False,863782.2150999999,-5503170.7748,3095955.6980000003
