G26,225158.00035827412,225157.992,225157.992,-358270,514,225157.92517230028,2394,22625623.46643494,30.19315367673748,184.72554351785615,-85435.56028787563,6.525299903989182,-2505705.396282771,3.587155608343892,20205345.23564496,140077018.24194038,L1_L5,-1.8694951822981238,-4.828282987704497,-938.3299422921525
G26,225159.00035776012,225158.992,225158.992,-357756,514,225158.92517402995,2394,22624950.825152624,30.20070966796029,184.72437095699843,-85435.56192383637,6.5247868634930635,-2505551.6477972493,3.587155608343892,20204826.637556408,140073422.37543544,L1_L5,-1.5769359404221177,-4.580496066973435,-791.1157838417997
G26,225160.0003572471,225159.992,225159.992,-357243,514,225159.9251757605,2394,22624278.222383417,30.208266060903796,184.72319855493527,-85435.56355979711,6.524273682044579,-2505397.284179472,3.587155608343892,20204307.88951555,140069826.95369798,L1_L5,-2.087974511552602,-5.014360785756104,-1048.8817275342542
G26,225161.0003567331,225160.992,225160.992,-356729,514,225160.92517748996,2394,22623605.65814987,30.215822855515416,184.7220263115449,-85435.56519575787,6.523760359655227,-2505243.5051980265,3.587155608343892,20203789.43730146,140066231.63360116,L1_L5,-1.7570857792161405,-4.733978064677398,-882.3018846360029
G26,225162.00035622012,225161.992,225161.992,-356216,513,225161.9251792203,2394,22622933.132471927,30.223380051772004,184.72085422670185,-85435.5668317186,6.5232468963345,-2505089.3545510196,3.587155608343892,20203271.051801868,140062636.54854798,L1_L5,-1.7697038613259792,-4.745027573448283,-888.8665738867372
G26,225163.0003557061,225162.992,225162.992,-355702,514,225162.92518094945,2394,22622260.645372223,30.230937649620035,184.71968230028463,-85435.56846767935,6.522733292093962,-2504935.5277263294,3.587155608343892,20202752.421743114,140059041.82957926,L1_L5,-1.741637167520821,-4.721542036383653,-874.913442040538
G26,225164.0003551931,225163.992,225163.992,-355189,514,225163.9251826795,2394,22621588.196870618,30.238495649037436,184.71851053216744,-85435.57010364009,6.522219546943037,-2504781.5244818353,3.587155608343892,20202234.216731466,140055447.3892029,L1_L5,-1.5035414090380073,-4.519698714277539,-754.9951077111581
G26,225165.0003546791,225164.992,225164.992,-354675,513,225164.9251844084,2394,22620915.786989715,30.246054049970894,184.71733892222863,-85435.57173960083,6.521705660893281,-2504627.802869722,3.587155608343892,20201715.446656477,140051852.9574836,L1_L5,-1.5874974564649165,-4.591297510005526,-797.5330932838285
G26,225166.0003541661,225165.992,225165.992,-354162,513,225165.92518613825,2394,22620243.41574939,30.253612852398142,184.71616747034227,-85435.57337556157,6.52119163395414,-2504473.746994031,3.587155608343892,20201197.022176772,140048258.8074866,L1_L5,-1.6987625136971474,-4.686128412959177,-853.8736439965954
G26,225167.0003536521,225166.992,225166.992,-353648,514,225166.9251878669,2394,22619571.083172314,30.261172056265092,184.71499617638676,-85435.5750115223,6.52067746613722,-2504319.8580406066,3.587155608343892,20200678.423179075,140044665.18152004,L1_L5,-1.8562866882421076,-4.820309524035511,-933.5927804576983
G26,225168.0003531391,225167.992,225167.992,-353135,513,225167.92518959643,2394,22618898.789278362,30.26873166154951,184.71382504023592,-85435.57664748305,6.520163157451975,-2504165.9055667813,3.587155608343892,20200160.198093686,140041071.53002885,L1_L5,-1.7421022201888263,-4.723620516464345,-876.1483001800732
G26,225169.00035262512,225168.992,225168.992,-352621,514,225168.92519132484,2394,22618226.534090117,30.276291668198436,184.71265406176815,-85435.57828344379,6.519648707909944,-2504011.9473480643,3.587155608343892,20199641.70229204,140037478.4057209,L1_L5,-1.9430847479961812,-4.894814539679322,-977.8573975971898
G26,225170.0003521121,225169.992,225169.992,-352108,514,225169.9251930541,2394,22617554.317627512,30.283852076188612,184.7114832408571,-85435.57991940454,6.5191341175206405,-2503858.1779221036,3.587155608343892,20199123.379662555,140033885.4963133,L1_L5,-1.8208281407132745,-4.791234685144791,-916.3189553229867
G26,225171.0003515981,225170.992,225170.992,-351594,513,225170.92519478226,2394,22616882.13991311,30.291412885467306,184.71031257738107,-85435.58155536528,6.518619386295598,-2503703.8007729487,3.587155608343892,20198605.48303534,140030292.88850665,L1_L5,-1.9190407977439463,-4.875115578062035,-966.1539305688304
G26,225172.0003510851,225171.992,225171.992,-351081,513,225171.92519651126,2394,22616210.000966866,30.298974096011314,184.7091420712137,-85435.58319132602,6.5181045142443415,-2503549.8658456607,3.587155608343892,20198087.336909585,140026700.28932533,L1_L5,-1.863298431970179,-4.82806694751266,-938.2015893712687
G26,225173.0003505711,225172.992,225172.992,-350567,513,225172.92519823916,2394,22615537.900811333,30.30653570776783,184.70797172223303,-85435.58482728676,6.517589501378405,-2503395.760902409,3.587155608343892,20197569.11225764,140023107.8704991,L1_L5,-2.0948890689760447,-5.025481518798374,-1055.4887322596803
G26,225174.0003500581,225173.992,225173.992,-350054,513,225173.92519996793,2394,22614865.83946644,30.314097720713825,184.7068015303126,-85435.5864632475,6.5170743477073065,-2503242.0300756064,3.587155608343892,20197050.609452322,140019515.3290898,L1_L5,-2.2693274128250778,-5.174344248284016,-1143.930452190639
G26,225175.0003495451,225174.992,225174.992,-349541,513,225174.92520169655,2394,22614193.816954132,30.321660134803537,184.70563149532936,-85435.58809920824,6.51655905324211,-2503087.9709983557,3.587155608343892,20196532.166873656,140015922.8214764,L1_L5,-2.750622275285423,-5.584487630673216,-1387.6031718978281
G26,225176.0003490321,225175.992,225175.992,-349028,513,225175.92520342505,2394,22613521.833295632,30.329222949999195,184.70446161715887,-85435.58973516898,6.516043617993336,-2502934.202082955,3.587155608343892,20196014.192644082,140012330.49407852,L1_L5,-2.5122601464390755,-5.382063938665952,-1267.3400305611383
G26,225177.0003485191,225176.992,225176.992,-348515,513,225176.92520515344,2394,22612849.888512198,30.336786166262684,184.70329189567695,-85435.59137112972,6.515528041971537,-2502780.5256114127,3.587155608343892,20195496.02753679,140008738.59822255,L1_L5,-2.4112070822156966,-5.296486980048707,-1216.4973956536567
G26,225178.0003480061,225177.992,225177.992,-348002,513,225177.9252068817,2394,22612177.982625116,30.344349783555717,184.70212233075912,-85435.59300709046,6.5150123251872705,-2502626.716825153,3.587155608343892,20194977.808649972,140005146.7942441,L1_L5,-2.535144755616784,-5.402525505653287,-1279.4965735930662
G26,225179.0003474931,225178.992,225178.992,-347489,513,225178.92520860978,2394,22611506.11565563,30.351913801840265,184.70095292228072,-85435.5946430512,6.514496467651091,-2502472.974875353,3.587155608343892,20194459.597426925,140001555.44572207,L1_L5,-2.623499936889857,-5.478294328378153,-1324.5120386600122
G26,225180.00034698012,225179.992,225179.992,-346976,513,225179.92521033777,2394,22610834.287624966,30.359478221078408,184.69978367011748,-85435.59627901194,6.513980469373534,-2502319.1523223044,3.587155608343892,20193941.571185373,139997964.30044678,L1_L5,-2.6464158315211535,-5.498328670692778,-1336.4147607054376
G26,225181.0003464671,225180.992,225180.992,-346463,513,225180.9252120656,2394,22610162.498554416,30.36704304123182,184.6986145741447,-85435.59791497268,6.513464330365175,-2502165.129842546,3.587155608343892,20193423.55370821,139994373.37176514,L1_L5,-2.89945430168882,-5.714529350784922,-1464.8630302196445
G26,225182.0003459531,225181.992,225181.992,-345949,513,225181.92521379236,2394,22609490.748465862,30.3746082622554,184.6974456342389,-85435.59955093342,6.512948050637054,-2502011.301501532,3.587155608343892,20192905.468909394,139990782.796019,L1_L5,-3.064657818991691,-5.855939039673263,-1548.876779956734
G26,225183.00034544012,225182.992,225182.992,-345436,513,225182.92521551996,2394,22608819.037379257,30.382173884125493,184.69627685027305,-85435.60118689417,6.512431630198743,-2501857.2512598443,3.587155608343892,20192387.557082783,139987192.4938222,L1_L5,-3.3177918936125934,-6.072397928883611,-1677.4784556230038
G26,225184.0003449271,225183.992,225183.992,-344923,513,225183.9252172474,2394,22608147.365316547,30.389739906796258,184.69510822212365,-85435.60282285491,6.511915069061337,-2501703.3842104445,3.587155608343892,20191869.879505243,139983602.3210644,L1_L5,-3.1925086458213627,-5.9661718093788245,-1614.3678251579006
G26,225185.00034441412,225184.992,225184.992,-344410,513,225184.92521897473,2394,22607475.732298926,30.39730633023021,184.6939397496658,-85435.60445881565,6.51139836723536,-2501549.6600178196,3.587155608343892,20191352.181151662,139980012.48265,L1_L5,-2.9841898921877146,-5.789054412267106,-1509.1395569111737
G26,225186.0003439011,225185.992,225185.992,-343897,513,225185.92522070193,2394,22606804.138347697,30.404873154388785,184.69277143277483,-85435.60609477638,6.510881524731413,-2501395.8787543895,3.587155608343892,20190834.450313237,139976422.77891827,L1_L5,-2.9044933221302927,-5.721618464653215,-1469.0747857441108
G26,225187.0003433881,225186.992,225186.992,-343384,513,225186.925222429,2394,22606132.5834841,30.41244037923398,184.69160327132568,-85435.60773073712,6.51036454156006,-2501242.2923182826,3.587155608343892,20190316.739034243,139972833.29377127,L1_L5,-2.6494977683760226,-5.5045252667474935,-1340.0962571732912
G26,225188.0003428751,225187.992,225187.992,-342871,513,225187.92522415594,2394,22605461.067729395,30.420008004727396,184.69043526519346,-85435.60936669786,6.509847417731896,-2501088.6269861353,3.587155608343892,20189799.108372305,139969244.0299088,L1_L5,-2.4318902352824807,-5.319254327169388,-1230.0238394087576
