timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-10-02T13:40:07.000328+00:00,394825000,328830,160,8,627
2025-10-02T13:40:08.000328+00:00,394826000,328989,160,8,631
2025-10-02T13:40:09.000329+00:00,394827000,329150,160,8,630
2025-10-02T13:40:10.000329+00:00,394828000,329310,160,8,625
2025-10-02T13:40:11.000329+00:00,394829000,329470,160,8,626
2025-10-02T13:40:12.000329+00:00,394830000,329631,160,8,618
2025-10-02T13:40:13.000329+00:00,394831000,329791,160,8,609
2025-10-02T13:40:14.000329+00:00,394832000,329952,160,8,575
2025-10-02T13:40:15.000330+00:00,394833000,330113,160,8,567
2025-10-02T13:40:16.000330+00:00,394834000,330273,160,8,565
2025-10-02T13:40:17.000330+00:00,394835000,330434,160,8,566
2025-10-02T13:40:18.000330+00:00,394836000,330595,160,8,571
2025-10-02T13:40:19.000330+00:00,394837000,330755,160,8,571
2025-10-02T13:40:20.000330+00:00,394838000,330916,161,8,571
2025-10-02T13:40:21.000331+00:00,394839000,331077,161,8,574
2025-10-02T13:40:22.000331+00:00,394840000,331238,161,8,568
2025-10-02T13:40:23.000331+00:00,394841000,331399,160,8,573
2025-10-02T13:40:24.000331+00:00,394842000,331560,160,8,579
2025-10-02T13:40:25.000331+00:00,394843000,331720,161,8,580
2025-10-02T13:40:26.000331+00:00,394844000,331881,161,8,580
2025-10-02T13:40:27.000332+00:00,394845000,332041,161,8,582
2025-10-02T13:40:28.000332+00:00,394846000,332202,161,8,583
2025-10-02T13:40:29.000332+00:00,394847000,332363,161,8,582
2025-10-02T13:40:30.000332+00:00,394848000,332523,161,8,583
2025-10-02T13:40:31.000332+00:00,394849000,332684,161,8,589
2025-10-02T13:40:32.000332+00:00,394850000,332845,161,8,598
2025-10-02T13:40:33.000333+00:00,394851000,333006,161,8,640
2025-10-02T13:40:34.000333+00:00,394852000,333167,161,8,651
2025-10-02T13:40:35.000333+00:00,394853000,333328,161,8,654
2025-10-02T13:40:36.000333+00:00,394854000,333489,161,8,650
2025-10-02T13:40:37.000333+00:00,394855000,333650,161,8,648
2025-10-02T13:40:38.000333+00:00,394856000,333811,161,8,644
2025-10-02T13:40:39.000333+00:00,394857000,333972,161,8,641
2025-10-02T13:40:40.000334+00:00,394858000,334134,161,8,645
2025-10-02T13:40:41.000334+00:00,394859000,334295,161,8,638
2025-10-02T13:40:42.000334+00:00,394860000,334456,161,8,638
2025-10-02T13:40:43.000334+00:00,394861000,334617,161,8,648
2025-10-02T13:40:44.000334+00:00,394862000,334779,161,8,649
2025-10-02T13:40:45.000334+00:00,394863000,334940,161,8,647
2025-10-02T13:40:46.000335+00:00,394864000,335102,161,8,641
2025-10-02T13:40:47.000335+00:00,394865000,335263,161,8,674
2025-10-02T13:40:48.000335+00:00,394866000,335425,161,8,637
2025-10-02T13:40:49.000335+00:00,394867000,335587,161,8,586
2025-10-02T13:40:50.000335+00:00,394868000,335748,161,8,570
2025-10-02T13:40:51.000335+00:00,394869000,335910,161,8,612
2025-10-02T13:40:52.000336+00:00,394870000,336071,161,8,620
