iTOW,numSvs,gnssId,svId,cno,elev,azim,prRes,qualityInd,health,diffCorr,smoothed,orbitSource,ephAvail,almAvail,anoAvail,aopAvail,sbasCorrUsed,rtcmCorrUsed,slasCorrUsed,spartnCorrUsed,prCorrUsed,crCorrUsed,doCorrUsed,clasCorrUsed,lppCorrUsed,hasCorrUsed,svUse
385419000,21,2,12,40,19,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385419000,21,2,19,37,31,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385419000,21,2,21,22,27,5377,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385419000,21,2,26,0,21,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385419000,21,2,27,0,44,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385419000,21,2,29,47,58,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385419000,21,2,30,0,20,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385419000,21,2,33,26,38,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,1,38,16,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,2,46,21,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,3,23,1,5377,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385429000,21,0,10,27,53,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,12,27,6,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,23,8,12,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,25,29,36,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,26,27,30,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,28,41,73,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,31,34,51,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,0,32,37,55,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,7,22,28,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,10,22,4,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,12,40,19,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,19,38,31,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,21,19,27,5377,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385429000,21,2,26,0,21,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385429000,21,2,27,0,44,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385429000,21,2,29,47,58,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,30,18,20,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385429000,21,2,33,25,38,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,1,38,16,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,2,46,21,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,3,18,1,5377,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385439000,21,0,10,30,53,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,12,27,6,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,23,7,12,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,25,31,36,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,26,26,30,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,28,40,73,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,31,35,51,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,0,32,38,55,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,7,24,28,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,10,20,4,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,12,40,19,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,19,39,31,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,21,0,27,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385439000,21,2,26,0,21,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385439000,21,2,27,0,44,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385439000,21,2,29,47,58,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,30,21,20,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385439000,21,2,33,24,38,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,1,38,16,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,2,46,21,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,3,21,1,5377,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385449000,21,0,10,30,52,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,12,28,6,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,23,12,11,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,25,32,36,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,26,25,30,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,28,40,73,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,31,34,51,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,0,32,38,55,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,7,24,28,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,10,20,4,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,12,41,19,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,19,39,31,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,21,0,27,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385449000,21,2,26,0,21,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385449000,21,2,27,0,44,5377,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385449000,21,2,29,46,58,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,30,21,20,5377,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385449000,21,2,33,27,38,5377,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,1,38,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,2,46,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,3,19,1,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385459000,22,0,10,29,52,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,12,28,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385459000,22,0,23,19,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,25,32,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,26,25,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,28,41,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,31,34,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,0,32,38,55,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,7,21,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,10,21,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,19,39,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,21,0,27,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385459000,22,2,26,0,21,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385459000,22,2,27,22,44,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,30,20,20,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385459000,22,2,33,28,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,1,38,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,2,47,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,3,22,1,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385469000,22,0,10,26,52,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,12,27,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385469000,22,0,23,20,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,25,32,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,26,25,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,28,42,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,31,34,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,0,32,38,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,7,21,28,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,10,23,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,19,40,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,21,0,27,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385469000,22,2,26,0,21,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385469000,22,2,27,23,44,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,30,19,20,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385469000,22,2,33,28,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,1,39,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,2,47,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,3,20,1,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385479000,22,0,10,23,52,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,12,27,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385479000,22,0,23,22,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,25,30,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,26,26,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,28,42,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,31,35,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,0,32,39,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,7,23,28,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,10,25,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,19,41,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,21,0,27,5633,0,0,0,False,False,0,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False
385479000,22,2,26,0,21,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385479000,22,2,27,24,44,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,30,14,20,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385479000,22,2,33,26,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,1,40,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,2,47,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,3,20,1,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385489000,22,0,10,21,52,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,12,26,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385489000,22,0,23,25,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,25,32,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,26,27,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,28,42,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,31,35,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,0,32,39,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,7,22,28,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,10,24,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,19,41,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,21,0,27,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385489000,22,2,26,0,20,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385489000,22,2,27,24,44,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,30,12,20,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385489000,22,2,33,27,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,1,41,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,2,47,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,3,21,1,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385499000,22,0,10,22,52,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,12,26,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385499000,22,0,23,27,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,25,32,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,26,27,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,28,42,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,31,35,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,0,32,40,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,7,23,28,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,10,22,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,19,42,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,21,0,27,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385499000,22,2,26,0,20,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385499000,22,2,27,25,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,30,13,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385499000,22,2,33,27,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,1,41,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,2,47,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,3,19,1,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385509000,22,0,10,21,52,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,12,27,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385509000,22,0,23,28,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,25,32,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,26,25,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,28,42,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,31,37,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,0,32,38,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,7,24,28,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,10,20,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,19,42,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,21,20,27,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385509000,22,2,26,0,20,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385509000,22,2,27,25,45,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,30,12,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385509000,22,2,33,27,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,1,42,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,2,46,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,3,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385519000,22,0,10,11,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,12,28,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385519000,22,0,23,28,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,25,32,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,26,22,30,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,28,42,73,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,31,38,51,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,0,32,37,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,7,22,28,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,10,16,4,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385519000,22,2,12,40,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,19,43,31,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,21,21,27,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385519000,22,2,26,17,20,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385519000,22,2,27,24,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,30,17,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385519000,22,2,33,28,38,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385529000,22,0,1,42,16,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385529000,22,0,2,46,21,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385529000,22,0,3,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385529000,22,0,10,0,51,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385529000,22,0,12,29,6,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385529000,22,0,16,0,0,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385529000,22,0,23,27,11,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385529000,22,0,25,30,36,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385529000,22,0,26,23,31,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
