gpsTOW,gloTOW,bdsTOW,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,qzssTOWacc,towSet,gnssId,svId,cNo,mpathIndic,dopplerMS,dopplerHz,wholeChips,fracChips,codePhase,intCodePhase,pseuRangeRMS
385100000,395882000,385086000,385100000,0,0,0,0,0,0,2,46,1,-315,-331,442,818,907740,0,0
385100000,395882000,385086000,385100000,0,0,0,0,0,0,1,41,1,7933,8338,713,862,1463378,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,2,30,27,2,-1906,-2003,2420,412,767527,2,14
385110000,395892000,385096000,385110000,0,0,0,0,0,2,19,36,1,9495,9979,231,316,474185,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,2,12,34,1,8271,8693,2643,792,1225438,2,0
385110000,395892000,385096000,385110000,0,0,0,0,0,2,7,24,2,-2357,-2477,3195,686,259675,3,25
385110000,395892000,385096000,385110000,0,0,0,0,0,2,33,27,1,-3514,-3693,397,368,814589,0,5
385110000,395892000,385096000,385110000,0,0,0,0,0,2,29,47,2,4022,4227,814,509,1669721,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,0,23,28,2,-13729,-14429,444,18,910238,0,11
385110000,395892000,385096000,385110000,0,0,0,0,0,0,12,33,1,-8983,-9441,523,893,1073939,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,0,31,31,1,12229,12852,178,376,365654,0,3
385110000,395892000,385096000,385110000,0,0,0,0,0,0,32,42,1,2689,2827,549,355,1126162,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,0,28,45,1,2359,2479,80,661,165324,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,0,2,46,1,-336,-353,443,247,908647,0,0
385110000,395892000,385096000,385110000,0,0,0,0,0,0,1,41,1,7906,8309,703,31,1441215,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,2,30,27,2,-1922,-2020,2423,3,772857,2,14
385120000,395902000,385106000,385120000,0,0,0,0,0,2,19,37,1,9499,9984,218,354,447611,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,2,12,34,1,8256,8677,2632,504,1202312,2,0
385120000,395902000,385106000,385120000,0,0,0,0,0,2,7,24,2,-2348,-2468,3198,921,266295,3,18
385120000,395902000,385106000,385120000,0,0,0,0,0,2,33,27,1,-3528,-3708,402,163,824427,0,3
385120000,395902000,385106000,385120000,0,0,0,0,0,2,29,47,2,4022,4227,809,7,1658466,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,0,23,26,2,-13738,-14439,462,754,948612,0,11
385120000,395902000,385106000,385120000,0,0,0,0,0,0,12,35,1,-9004,-9464,536,155,1099112,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,0,31,28,1,12210,12833,161,680,331413,0,1
385120000,395902000,385106000,385120000,0,0,0,0,0,0,32,41,1,2685,2822,545,694,1118642,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,0,28,45,1,2341,2460,77,446,158745,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,0,2,46,1,-352,-370,443,725,909604,0,0
385120000,395902000,385106000,385120000,0,0,0,0,0,0,1,41,1,7884,8286,692,260,1419123,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,2,30,27,2,-1938,-2037,2425,645,778242,2,13
385130000,395912000,385116000,385130000,0,0,0,0,0,2,19,37,1,9501,9985,205,392,421036,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,2,12,35,1,8235,8655,2621,244,1179241,2,0
385130000,395912000,385116000,385130000,0,0,0,0,0,2,7,25,1,-2342,-2462,3202,109,272870,3,19
385130000,395912000,385116000,385130000,0,0,0,0,0,2,33,27,2,-3548,-3729,407,5,834362,0,5
385130000,395912000,385116000,385130000,0,0,0,0,0,2,29,48,1,4022,4227,803,528,1647209,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,0,23,26,2,-13748,-14449,481,485,987023,0,19
385130000,395912000,385116000,385130000,0,0,0,0,0,0,12,36,1,-9024,-9484,548,463,1124329,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,0,31,31,1,12194,12816,144,1016,297236,0,3
385130000,395912000,385116000,385130000,0,0,0,0,0,0,32,41,1,2678,2815,542,18,1111138,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,0,28,46,1,2321,2439,74,259,152220,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,0,2,46,1,-370,-389,444,205,910612,0,0
385130000,395912000,385116000,385130000,0,0,0,0,0,0,1,40,1,7856,8257,681,523,1397099,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,2,30,27,2,-1958,-2057,2428,321,783744,2,14
385140000,395922000,385126000,385140000,0,0,0,0,0,2,19,38,1,9501,9985,192,425,394452,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,2,12,36,1,8215,8634,2610,14,1156230,2,0
385140000,395922000,385126000,385140000,0,0,0,0,0,2,7,27,2,-2339,-2458,3205,333,279469,3,15
385140000,395922000,385126000,385140000,0,0,0,0,0,2,33,26,1,-3563,-3745,411,885,844323,0,6
385140000,395922000,385126000,385140000,0,0,0,0,0,2,29,48,2,4022,4227,798,25,1635952,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,0,23,25,2,-13749,-14450,500,245,1025492,0,19
385140000,395922000,385126000,385140000,0,0,0,0,0,0,12,36,1,-9042,-9503,560,800,1149604,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,0,31,32,1,12171,12792,128,372,263146,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,0,32,41,1,2673,2810,538,372,1103648,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,0,28,46,1,2302,2419,71,98,145747,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,0,2,47,1,-388,-408,444,734,911670,0,0
385140000,395922000,385126000,385140000,0,0,0,0,0,0,1,40,1,7831,8231,670,821,1375146,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,2,30,27,2,-1977,-2078,2431,25,789302,2,15
385150000,395932000,385136000,385150000,0,0,0,0,0,2,19,37,2,9502,9987,179,455,367862,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,2,12,36,1,8195,8613,2598,834,1133273,2,0
385150000,395932000,385136000,385150000,0,0,0,0,0,2,7,28,2,-2341,-2460,3208,537,286026,3,13
385150000,395932000,385136000,385150000,0,0,0,0,0,2,33,25,2,-3578,-3761,416,728,854258,0,17
385150000,395932000,385136000,385150000,0,0,0,0,0,2,29,48,1,4022,4227,792,548,1624700,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,0,12,36,1,-9060,-9522,573,140,1174933,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,0,31,33,1,12150,12770,111,789,229131,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,0,32,41,1,2666,2802,534,736,1096176,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,0,28,46,1,2283,2400,67,989,139330,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,0,2,46,1,-405,-426,445,263,912779,0,0
385150000,395932000,385136000,385150000,0,0,0,0,0,0,1,40,1,7807,8205,660,131,1353266,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,2,27,20,2,9023,9483,180,180,369362,0,25
385160000,395942000,385146000,385160000,0,0,0,0,0,2,19,37,2,9502,9987,166,482,341267,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,2,12,36,1,8173,8590,2587,662,1110377,2,0
385160000,395942000,385146000,385160000,0,0,0,0,0,2,7,28,2,-2345,-2465,3211,713,292528,3,12
385160000,395942000,385146000,385160000,0,0,0,0,0,2,33,25,2,-3606,-3789,421,663,864379,0,17
385160000,395942000,385146000,385160000,0,0,0,0,0,2,29,47,2,4020,4225,787,48,1613449,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,0,10,26,1,-6043,-6351,927,143,1900638,0,17
385160000,395942000,385146000,385160000,0,0,0,0,0,0,12,35,1,-9084,-9548,585,533,1200318,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,0,31,31,1,12133,12752,95,202,195156,0,3
385160000,395942000,385146000,385160000,0,0,0,0,0,0,32,40,1,2660,2796,531,86,1088724,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,0,28,46,1,2262,2378,64,882,132968,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,0,2,46,1,-425,-447,445,842,913938,0,0
385160000,395942000,385146000,385160000,0,0,0,0,0,0,1,41,1,7779,8176,649,503,1331459,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,2,27,22,2,9021,9481,167,841,344036,0,25
385170000,395952000,385156000,385170000,0,0,0,0,0,2,19,37,1,9505,9990,153,508,314668,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,2,12,36,1,8153,8569,2576,513,1087529,2,0
385170000,395952000,385156000,385170000,0,0,0,0,0,2,7,27,2,-2344,-2464,3214,905,299063,3,14
385170000,395952000,385156000,385170000,0,0,0,0,0,2,33,26,2,-3617,-3801,426,626,874555,0,15
385170000,395952000,385156000,385170000,0,0,0,0,0,2,29,47,2,4019,4224,781,574,1602203,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,0,10,25,1,-6067,-6376,935,391,1917535,0,22
385170000,395952000,385156000,385170000,0,0,0,0,0,0,12,35,1,-9101,-9565,597,953,1225761,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,0,31,31,1,12106,12723,78,664,161231,0,2
385170000,395952000,385156000,385170000,0,0,0,0,0,0,32,39,1,2652,2788,527,468,1081288,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,0,28,45,1,2244,2359,61,804,126660,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,0,2,46,1,-443,-465,446,424,915151,0,0
385170000,395952000,385156000,385170000,0,0,0,0,0,0,1,41,1,7754,8149,638,911,1309726,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,2,27,23,2,9011,9471,155,507,318766,0,25
385180000,395962000,385166000,385180000,0,0,0,0,0,2,19,37,1,9505,9990,140,533,288069,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,2,12,37,1,8133,8548,2565,395,1064742,2,0
385180000,395962000,385166000,385180000,0,0,0,0,0,2,7,27,2,-2343,-2463,3218,107,305667,3,14
385180000,395962000,385166000,385180000,0,0,0,0,0,2,33,25,2,-3635,-3821,431,621,884795,0,17
385180000,395962000,385166000,385180000,0,0,0,0,0,2,29,48,1,4019,4224,776,77,1590956,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,0,12,34,1,-9124,-9589,610,378,1251260,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,0,31,32,1,12087,12704,62,136,127373,0,2
385180000,395962000,385166000,385180000,0,0,0,0,0,0,32,41,1,2647,2782,523,858,1073870,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,0,28,45,1,2224,2338,58,751,120405,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,0,2,46,1,-461,-484,447,30,916413,0,0
385180000,395962000,385166000,385180000,0,0,0,0,0,0,1,41,1,7728,8122,628,331,1288065,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,2,19,38,1,9506,9991,127,559,261471,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,2,12,36,1,8112,8525,2554,302,1042007,2,0
385190000,395972000,385176000,385190000,0,0,0,0,0,2,7,26,1,-2345,-2464,3221,291,312184,3,12
385190000,395972000,385176000,385190000,0,0,0,0,0,2,33,25,2,-3647,-3833,436,609,895022,0,15
385190000,395972000,385176000,385190000,0,0,0,0,0,2,29,48,2,4018,4223,770,604,1579713,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,0,12,33,1,-9141,-9607,622,852,1276808,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,0,31,34,1,12066,12682,45,665,93582,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,0,25,27,1,-2039,-2143,38,521,78944,0,22
385190000,395972000,385176000,385190000,0,0,0,0,0,0,32,41,1,2640,2775,520,235,1066473,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,0,28,45,1,2206,2319,55,727,114206,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,0,2,46,1,-479,-504,447,686,917725,0,0
385190000,395972000,385176000,385190000,0,0,0,0,0,0,1,41,1,7703,8096,617,809,1266473,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,2,27,20,2,8969,9426,130,1000,268502,0,25
385200000,395982000,385186000,385200000,0,0,0,0,0,2,19,38,1,9508,9993,114,583,234869,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,2,12,35,1,8091,8504,2543,238,1019329,2,0
385200000,395982000,385186000,385200000,0,0,0,0,0,2,7,25,1,-2348,-2468,3224,461,318673,3,17
385200000,395982000,385186000,385200000,0,0,0,0,0,2,33,24,1,-3657,-3843,441,594,905242,0,25
385200000,395982000,385186000,385200000,0,0,0,0,0,2,29,48,2,4017,4222,765,107,1568467,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,0,12,31,1,-9159,-9626,635,325,1302404,0,1
385200000,395982000,385186000,385200000,0,0,0,0,0,0,31,34,1,12045,12659,29,202,59855,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,0,25,29,1,-2071,-2176,41,326,84703,0,11
385200000,395982000,385186000,385200000,0,0,0,0,0,0,32,41,1,2633,2768,516,642,1059088,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,0,28,45,1,2186,2297,52,726,108054,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,0,2,46,1,-497,-522,448,341,919085,0,0
385200000,395982000,385186000,385200000,0,0,0,0,0,0,1,41,1,7678,8070,607,298,1244949,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,2,19,39,1,9509,9994,101,605,208263,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,2,12,35,1,8073,8485,2532,200,996703,2,0
385210000,395992000,385196000,385210000,0,0,0,0,0,2,7,26,1,-2350,-2470,3227,679,325261,3,17
385210000,395992000,385196000,385210000,0,0,0,0,0,2,33,27,1,-3679,-3867,446,591,915486,0,13
385210000,395992000,385196000,385210000,0,0,0,0,0,2,29,48,2,4017,4222,759,635,1557223,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,0,12,30,1,-9178,-9646,647,851,1328056,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,0,31,34,1,12029,12643,12,790,26183,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,0,25,28,1,-2101,-2209,44,172,90545,0,10
385210000,395992000,385196000,385210000,0,0,0,0,0,0,32,41,1,2627,2761,513,35,1051722,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,0,28,45,1,2168,2278,49,754,101961,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,0,2,47,1,-514,-540,449,22,920495,0,0
385210000,395992000,385196000,385210000,0,0,0,0,0,0,1,41,1,7651,8041,596,846,1223496,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,2,19,39,1,9509,9994,88,626,181654,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,2,12,36,1,8051,8462,2521,197,974147,2,0
385220000,396002000,385206000,385220000,0,0,0,0,0,2,7,26,2,-2345,-2465,3230,890,331833,3,16
385220000,396002000,385206000,385220000,0,0,0,0,0,2,33,26,1,-3698,-3887,451,642,925838,0,12
385220000,396002000,385206000,385220000,0,0,0,0,0,2,29,48,2,4015,4220,754,139,1545981,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,0,12,26,1,-9198,-9667,660,380,1353764,0,2
385220000,396002000,385206000,385220000,0,0,0,0,0,0,31,34,1,12003,12616,1019,382,2089717,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,0,25,25,1,-2138,-2247,47,57,96466,0,20
385220000,396002000,385206000,385220000,0,0,0,0,0,0,32,42,1,2621,2754,509,461,1044375,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,0,28,44,1,2148,2257,46,807,95917,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,0,2,46,1,-533,-560,449,751,921956,0,0
385220000,396002000,385206000,385220000,0,0,0,0,0,0,1,41,1,7626,8015,586,407,1202117,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,2,19,39,1,9508,9993,75,642,155037,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,2,12,36,1,8031,8441,2510,220,951643,2,0
385230000,396012000,385216000,385230000,0,0,0,0,0,2,7,26,2,-2343,-2462,3234,94,338440,3,14
385230000,396012000,385216000,385230000,0,0,0,0,0,2,33,23,1,-3719,-3909,456,700,936204,0,18
385230000,396012000,385216000,385230000,0,0,0,0,0,2,29,48,1,4014,4219,748,667,1534739,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,0,31,33,1,11985,12596,1002,1021,2056146,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,0,32,41,1,2614,2748,505,894,1037043,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,0,28,44,1,2128,2236,43,887,89927,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,0,2,45,1,-552,-580,450,481,923464,0,0
385230000,396012000,385216000,385230000,0,0,0,0,0,0,1,41,1,7599,7987,576,2,1180806,0,0
385240000,396022000,385226000,385240000,0,0,0,0,0,2,19,39,1,9512,9997,62,661,128424,0,0
385240000,396022000,385226000,385240000,0,0,0,0,0,2,12,36,1,8010,8418,2499,273,929198,2,0
385240000,396022000,385226000,385240000,0,0,0,0,0,2,7,26,2,-2348,-2468,3237,307,345016,3,13
385240000,396022000,385226000,385240000,0,0,0,0,0,2,33,23,1,-3739,-3930,461,743,946540,0,18
385240000,396022000,385226000,385240000,0,0,0,0,0,2,29,48,1,4014,4218,743,174,1523501,0,0
385240000,396022000,385226000,385240000,0,0,0,0,0,0,31,32,1,11961,12571,986,662,2022629,0,2
385240000,396022000,385226000,385240000,0,0,0,0,0,0,25,26,1,-2190,-2302,52,936,108476,0,22
385240000,396022000,385226000,385240000,0,0,0,0,0,0,32,40,1,2607,2740,502,315,1029733,0,0
385240000,396022000,385226000,385240000,0,0,0,0,0,0,28,44,1,2109,2216,40,995,83992,0,0
385240000,396022000,385226000,385240000,0,0,0,0,0,0,2,45,1,-571,-600,451,236,925024,0,0
385240000,396022000,385226000,385240000,0,0,0,0,0,0,1,41,1,7574,7960,565,659,1159572,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,2,19,39,1,9514,10000,49,675,101803,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,2,12,36,1,7992,8399,2488,353,906809,2,0
385250000,396032000,385236000,385250000,0,0,0,0,0,2,7,24,2,-2342,-2462,3240,489,351529,3,12
385250000,396032000,385236000,385250000,0,0,0,0,0,2,33,25,2,-3750,-3941,466,843,956991,0,18
385250000,396032000,385236000,385250000,0,0,0,0,0,2,29,48,1,4014,4219,737,705,1512265,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,0,31,33,1,11943,12552,970,336,1989176,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,0,25,27,1,-2226,-2339,55,955,114663,0,11
385250000,396032000,385236000,385250000,0,0,0,0,0,0,32,40,1,2603,2736,498,768,1022440,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,0,28,44,1,2091,2198,38,105,78111,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,0,2,45,1,-586,-615,452,17,926635,0,0
385250000,396032000,385236000,385250000,0,0,0,0,0,0,1,41,1,7549,7934,555,327,1138408,0,0
385260000,396042000,385246000,385260000,0,0,0,0,0,2,19,40,1,9514,9999,36,686,75175,0,0
385260000,396042000,385246000,385260000,0,0,0,0,0,2,12,37,1,7971,8378,2477,460,884473,2,0
385260000,396042000,385246000,385260000,0,0,0,0,0,2,7,22,2,-2350,-2470,3243,660,358023,3,16
385260000,396042000,385246000,385260000,0,0,0,0,0,2,33,26,2,-3770,-3962,471,968,967489,0,13
385260000,396042000,385246000,385260000,0,0,0,0,0,2,29,48,1,4013,4217,732,214,1501031,0,0
385260000,396042000,385246000,385260000,0,0,0,0,0,0,31,31,1,11919,12527,954,38,1955778,0,3
385260000,396042000,385246000,385260000,0,0,0,0,0,0,25,25,1,-2255,-2370,58,972,120848,0,19
385260000,396042000,385246000,385260000,0,0,0,0,0,0,32,39,1,2594,2727,495,205,1015162,0,0
385260000,396042000,385246000,385260000,0,0,0,0,0,0,28,43,1,2072,2177,35,265,72281,0,0
385260000,396042000,385246000,385260000,0,0,0,0,0,0,2,45,1,-604,-635,452,846,928296,0,0
385260000,396042000,385246000,385260000,0,0,0,0,0,0,1,41,1,7522,7906,545,31,1117315,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,2,19,40,1,9515,10000,23,701,48554,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,2,12,37,1,7950,8355,2466,596,862194,2,0
385270000,396052000,385256000,385270000,0,0,0,0,0,2,7,20,2,-2378,-2499,3246,858,364570,3,25
385270000,396052000,385256000,385270000,0,0,0,0,0,2,33,27,1,-3784,-3977,477,46,977943,0,12
385270000,396052000,385256000,385270000,0,0,0,0,0,2,29,48,1,4013,4218,726,748,1489801,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,0,31,34,1,11902,12509,937,796,1922446,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,0,25,29,1,-2285,-2401,62,108,127318,0,12
385270000,396052000,385256000,385270000,0,0,0,0,0,0,32,39,1,2588,2720,491,676,1007905,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,0,28,43,1,2053,2158,32,454,66509,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,0,2,45,1,-621,-652,453,676,930006,0,0
385270000,396052000,385256000,385270000,0,0,0,0,0,0,1,41,1,7498,7880,534,797,1096297,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,2,19,40,1,9516,10001,10,713,21928,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,2,12,37,1,7929,8333,2455,762,839978,2,0
385280000,396062000,385266000,385280000,0,0,0,0,0,2,7,18,2,-2402,-2524,3250,30,371112,3,30
385280000,396062000,385266000,385280000,0,0,0,0,0,2,33,29,1,-3804,-3998,482,259,988621,0,8
385280000,396062000,385266000,385280000,0,0,0,0,0,2,29,48,2,4011,4216,721,260,1478573,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,0,31,34,1,11877,12483,921,571,1889197,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,0,25,29,1,-2318,-2436,65,243,133737,0,9
385280000,396062000,385266000,385280000,0,0,0,0,0,0,32,38,1,2583,2715,488,131,1000665,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,0,28,43,1,2034,2138,29,669,60790,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,0,2,45,1,-640,-673,454,532,931767,0,0
385280000,396062000,385266000,385280000,0,0,0,0,0,0,1,41,1,7471,7852,524,574,1075351,0,0
385290000,396072000,385276000,385290000,0,0,0,0,0,2,19,40,1,9519,10004,4089,720,2092445,3,0
385290000,396072000,385276000,385290000,0,0,0,0,0,2,12,37,1,7910,8313,2444,954,817811,2,0
385290000,396072000,385276000,385290000,0,0,0,0,0,2,33,30,1,-3823,-4018,487,464,999281,0,3
385290000,396072000,385276000,385290000,0,0,0,0,0,2,29,48,2,4012,4217,715,795,1467345,0,0
385290000,396072000,385276000,385290000,0,0,0,0,0,0,12,27,1,-9332,-9808,748,913,1535230,0,12
385290000,396072000,385276000,385290000,0,0,0,0,0,0,31,32,1,11861,12466,905,363,1855979,0,3
385290000,396072000,385276000,385290000,0,0,0,0,0,0,25,31,1,-2349,-2469,68,430,140262,0,3
385290000,396072000,385276000,385290000,0,0,0,0,0,0,32,38,1,2577,2709,484,618,993440,0,0
385290000,396072000,385276000,385290000,0,0,0,0,0,0,28,43,1,2017,2120,26,908,55119,0,0
385290000,396072000,385276000,385290000,0,0,0,0,0,0,2,45,1,-656,-689,455,412,933576,0,0
385290000,396072000,385276000,385290000,0,0,0,0,0,0,1,41,1,7448,7828,514,384,1054471,0,0
385300000,396082000,385286000,385300000,0,0,0,0,0,2,19,39,1,9519,10004,4076,725,2065805,3,0
385300000,396082000,385286000,385300000,0,0,0,0,0,2,12,36,1,7888,8291,2434,149,795700,2,0
385300000,396082000,385286000,385300000,0,0,0,0,0,2,7,20,2,-2328,-2446,3256,474,384301,3,25
385300000,396082000,385286000,385300000,0,0,0,0,0,2,33,31,1,-3836,-4032,492,700,1010003,0,2
385300000,396082000,385286000,385300000,0,0,0,0,0,2,29,48,2,4011,4215,710,308,1456118,0,0
385300000,396082000,385286000,385300000,0,0,0,0,0,0,12,28,1,-9354,-9831,761,693,1561441,0,11
385300000,396082000,385286000,385300000,0,0,0,0,0,0,31,32,1,11840,12444,889,185,1822824,0,3
385300000,396082000,385286000,385300000,0,0,0,0,0,0,25,31,1,-2379,-2501,71,660,146872,0,3
385300000,396082000,385286000,385300000,0,0,0,0,0,0,32,38,1,2569,2700,481,90,986231,0,0
385300000,396082000,385286000,385300000,0,0,0,0,0,0,28,43,1,1996,2098,24,150,49502,0,0
385300000,396082000,385286000,385300000,0,0,0,0,0,0,2,45,1,-675,-710,456,315,935433,0,0
385300000,396082000,385286000,385300000,0,0,0,0,0,0,1,41,1,7420,7799,504,231,1033665,0,0
385310000,396092000,385296000,385310000,0,0,0,0,0,2,19,40,1,9521,10006,4063,730,2039164,3,0
385310000,396092000,385296000,385310000,0,0,0,0,0,2,12,36,1,7871,8272,2423,396,773645,2,0
385310000,396092000,385296000,385310000,0,0,0,0,0,2,7,18,2,-2320,-2438,3259,673,390849,3,27
385310000,396092000,385296000,385310000,0,0,0,0,0,2,33,31,1,-3852,-4048,497,952,1020757,0,3
385310000,396092000,385296000,385310000,0,0,0,0,0,2,29,48,1,4011,4215,704,843,1444889,0,0
385310000,396092000,385296000,385310000,0,0,0,0,0,0,10,26,2,-6418,-6745,31,587,64727,0,20
385310000,396092000,385296000,385310000,0,0,0,0,0,0,26,25,1,20449,21492,459,586,942125,0,24
385310000,396092000,385296000,385310000,0,0,0,0,0,0,12,29,1,-9371,-9849,774,422,1587548,0,12
385310000,396092000,385296000,385310000,0,0,0,0,0,0,31,30,1,11817,12420,873,39,1789732,0,5
385310000,396092000,385296000,385310000,0,0,0,0,0,0,25,31,1,-2403,-2526,74,929,153560,0,5
385310000,396092000,385296000,385310000,0,0,0,0,0,0,32,38,1,2566,2696,477,594,979041,0,0
385310000,396092000,385296000,385310000,0,0,0,0,0,0,28,42,1,1979,2080,21,442,43935,0,0
385310000,396092000,385296000,385310000,0,0,0,0,0,0,2,45,1,-691,-726,457,243,937338,0,0
385310000,396092000,385296000,385310000,0,0,0,0,0,0,1,41,1,7396,7773,494,114,1012930,0,0
385320000,396102000,385306000,385320000,0,0,0,0,0,2,19,39,1,9524,10009,4050,731,2012516,3,0
385320000,396102000,385306000,385320000,0,0,0,0,0,2,10,17,2,11986,12598,283,968,582090,0,37
385320000,396102000,385306000,385320000,0,0,0,0,0,2,12,37,1,7851,8252,2412,674,751652,2,0
385320000,396102000,385306000,385320000,0,0,0,0,0,2,7,19,2,-2333,-2452,3262,875,397402,3,25
385320000,396102000,385306000,385320000,0,0,0,0,0,2,33,30,1,-3862,-4059,503,191,1031534,0,3
385320000,396102000,385306000,385320000,0,0,0,0,0,2,29,48,1,4012,4217,699,355,1433663,0,0
385320000,396102000,385306000,385320000,0,0,0,0,0,0,10,29,2,-6443,-6772,40,327,82656,0,10
385320000,396102000,385306000,385320000,0,0,0,0,0,0,12,28,1,-9388,-9867,787,243,1613838,0,6
385320000,396102000,385306000,385320000,0,0,0,0,0,0,31,29,1,11799,12401,856,942,1756688,0,0
385320000,396102000,385306000,385320000,0,0,0,0,0,0,25,33,1,-2437,-2562,78,222,160345,0,0
