iTOW,numSigs,gnssId,svId,freqId,prRes,cno,qualityInd,corrSource,ionoModel,health,prSmoothed,prUsed,crUsed,doUsed,prCorrUsed,crCorrUsed,doCorrUsed,authStatus,sigId
385499000,66,2,33,0,16896,27,7,0,1,0,True,False,True,False,True,True,True,True,0
385499000,66,2,33,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385499000,66,2,33,0,16896,34,7,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,0,1,0,16896,41,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,0,1,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,3
385509000,66,0,1,0,16896,37,7,0,0,0,True,False,False,True,True,False,False,True,7
385509000,66,0,2,0,16896,47,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,0,2,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385509000,66,0,2,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385509000,66,0,3,0,16896,19,3,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385509000,66,0,3,0,16896,20,4,0,0,0,False,False,False,False,False,False,False,False,7
385509000,66,0,10,0,16896,21,4,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,0,10,0,16896,22,4,0,1,0,True,False,True,False,True,True,True,True,3
385509000,66,0,10,0,16896,26,4,0,0,0,True,False,False,True,True,False,False,True,7
385509000,66,0,12,0,16896,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,0,12,0,16896,19,4,0,0,0,True,False,True,False,True,False,True,False,3
385509000,66,0,12,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385509000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385509000,66,0,16,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385509000,66,0,23,0,16896,28,7,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,0,23,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385509000,66,0,23,0,16896,28,7,0,0,0,True,False,False,True,True,False,False,True,7
385509000,66,0,25,0,16896,32,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,0,25,0,16896,20,4,0,1,0,True,False,True,False,True,True,True,True,3
385509000,66,0,25,0,16896,30,7,0,0,0,True,False,False,True,True,False,False,True,7
385509000,66,0,26,0,16896,25,6,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,0,26,0,16896,19,4,0,1,0,True,False,True,False,True,False,True,False,3
385509000,66,0,26,0,16896,25,4,0,0,0,False,False,False,False,False,False,False,False,7
385509000,66,0,28,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,0,28,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385509000,66,0,28,0,16896,47,7,0,0,0,True,False,False,True,True,False,False,True,7
385509000,66,0,31,0,16896,37,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,0,31,0,16896,32,7,0,1,0,True,False,True,False,True,True,True,True,3
385509000,66,0,31,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385509000,66,0,32,0,16896,38,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,0,32,0,16896,34,7,0,1,0,True,False,True,False,True,True,True,True,3
385509000,66,0,32,0,16896,38,7,0,0,0,True,False,False,True,True,False,False,True,7
385509000,66,2,7,0,16896,24,4,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,2,7,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,7,0,16896,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,2,10,0,16896,20,4,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,2,10,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,10,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385509000,66,2,12,0,16896,40,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,2,12,0,16896,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,12,0,16896,36,7,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,2,19,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,2,19,0,16896,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,19,0,16896,41,7,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,2,21,0,16896,20,3,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,2,21,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,21,0,16896,21,4,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,2,26,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,2,26,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,26,0,16896,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385509000,66,2,27,0,16896,25,4,0,0,0,True,False,True,False,True,False,True,False,0
385509000,66,2,27,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,27,0,16896,16,4,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,2,29,0,16896,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,2,29,0,16896,48,7,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,29,0,16896,47,7,0,1,0,True,False,True,False,True,True,True,True,4
385509000,66,2,30,0,16896,12,4,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,2,30,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,30,0,16896,25,4,0,0,0,True,False,True,False,True,False,True,False,4
385509000,66,2,33,0,16896,27,7,0,1,0,True,False,True,False,True,True,True,True,0
385509000,66,2,33,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385509000,66,2,33,0,16896,34,7,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,0,1,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,0,1,0,16896,45,7,0,1,0,True,False,True,False,True,True,True,True,3
385519000,66,0,1,0,16896,38,7,0,0,0,True,False,False,True,True,False,False,True,7
385519000,66,0,2,0,16896,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,0,2,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385519000,66,0,2,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385519000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385519000,66,0,3,0,16896,19,3,0,0,0,False,False,False,False,False,False,False,False,7
385519000,66,0,10,0,16896,11,4,0,1,0,True,False,True,False,True,False,True,False,0
385519000,66,0,10,0,16896,24,4,0,1,0,True,False,True,False,True,True,True,True,3
385519000,66,0,10,0,16896,26,4,0,0,0,True,False,False,True,True,False,False,True,7
385519000,66,0,12,0,16896,28,7,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,0,12,0,16896,18,4,0,0,0,True,False,True,False,True,False,True,False,3
385519000,66,0,12,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385519000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385519000,66,0,16,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385519000,66,0,23,0,16896,28,7,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,0,23,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385519000,66,0,23,0,16896,29,7,0,0,0,True,False,False,True,True,False,False,True,7
385519000,66,0,25,0,16896,32,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,0,25,0,16896,21,4,0,1,0,True,False,True,False,True,True,True,True,3
385519000,66,0,25,0,16896,31,7,0,0,0,True,False,False,True,True,False,False,True,7
385519000,66,0,26,0,16896,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,0,26,0,16896,17,4,0,1,0,True,False,True,False,True,False,True,False,3
385519000,66,0,26,0,16896,25,4,0,0,0,False,False,False,False,False,False,False,False,7
385519000,66,0,28,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,0,28,0,16896,45,7,0,1,0,True,False,True,False,True,True,True,True,3
385519000,66,0,28,0,16896,47,7,0,0,0,True,False,False,True,True,False,False,True,7
385519000,66,0,31,0,16896,38,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,0,31,0,16896,34,7,0,1,0,True,False,True,False,True,True,True,True,3
385519000,66,0,31,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385519000,66,0,32,0,16896,37,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,0,32,0,16896,37,7,0,1,0,True,False,True,False,True,True,True,True,3
385519000,66,0,32,0,16896,39,7,0,0,0,True,False,False,True,True,False,False,True,7
385519000,66,2,7,0,16896,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,2,7,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,7,0,16896,23,4,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,2,10,0,16896,16,3,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,2,10,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,10,0,16896,18,4,0,0,0,True,False,True,False,True,False,True,False,4
385519000,66,2,12,0,16896,40,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,2,12,0,16896,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,12,0,16896,36,7,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,2,19,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,2,19,0,16896,39,7,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,19,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,2,21,0,16896,21,3,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,2,21,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,21,0,16896,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,2,26,0,16896,17,3,0,0,0,True,False,True,False,True,False,True,False,0
385519000,66,2,26,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,26,0,16896,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385519000,66,2,27,0,16896,24,4,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,2,27,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,27,0,16896,19,4,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,2,29,0,16896,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,2,29,0,16896,49,7,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,29,0,16896,48,7,0,1,0,True,False,True,False,True,True,True,True,4
385519000,66,2,30,0,16896,17,4,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,2,30,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,30,0,16896,26,4,0,0,0,True,False,True,False,True,False,True,False,4
385519000,66,2,33,0,16896,28,7,0,1,0,True,False,True,False,True,True,True,True,0
385519000,66,2,33,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385519000,66,2,33,0,16896,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,0,1,0,16128,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,0,1,0,16128,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385529000,63,0,1,0,16128,38,7,0,0,0,True,False,False,True,True,False,False,True,7
385529000,63,0,2,0,16128,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,0,2,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385529000,63,0,3,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,0,3,0,16128,8,3,0,0,0,True,False,True,False,True,False,True,False,3
385529000,63,0,3,0,16128,18,3,0,0,0,False,False,False,False,False,False,False,False,7
385529000,63,0,10,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,0,10,0,16128,26,4,0,1,0,True,False,True,False,True,True,True,True,3
385529000,63,0,10,0,16128,26,7,0,0,0,True,False,False,True,True,False,False,True,7
385529000,63,0,12,0,16128,29,7,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,0,12,0,16128,17,4,0,0,0,True,False,True,False,True,False,True,False,3
385529000,63,0,16,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,0,16,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385529000,63,0,16,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385529000,63,0,23,0,16128,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,0,23,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385529000,63,0,23,0,16128,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385529000,63,0,25,0,16128,30,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,0,25,0,16128,19,4,0,1,0,True,False,True,False,True,True,True,True,3
385529000,63,0,25,0,16128,29,7,0,0,0,True,False,False,True,True,False,False,True,7
385529000,63,0,26,0,16128,23,4,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,0,26,0,16128,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385529000,63,0,26,0,16128,25,4,0,0,0,False,False,False,False,False,False,False,False,7
385529000,63,0,28,0,16128,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,0,28,0,16128,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385529000,63,0,28,0,16128,47,7,0,0,0,True,False,False,True,True,False,False,True,7
385529000,63,0,31,0,16128,39,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,0,31,0,16128,33,7,0,1,0,True,False,True,False,True,True,True,True,3
385529000,63,0,32,0,16128,37,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,0,32,0,16128,35,7,0,1,0,True,False,True,False,True,True,True,True,3
385529000,63,0,32,0,16128,38,7,0,0,0,True,False,False,True,True,False,False,True,7
385529000,63,2,7,0,16128,16,4,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,2,7,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,7,0,16128,23,4,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,2,10,0,16128,13,3,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,2,10,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,10,0,16128,17,4,0,0,0,True,False,True,False,True,False,True,False,4
385529000,63,2,12,0,16128,40,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,2,12,0,16128,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,12,0,16128,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,2,19,0,16128,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,2,19,0,16128,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,19,0,16128,41,7,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,2,21,0,16128,20,3,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,2,21,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,21,0,16128,21,4,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,2,26,0,16128,18,3,0,0,0,True,False,True,False,True,False,True,False,0
385529000,63,2,26,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,26,0,16128,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385529000,63,2,27,0,16128,25,4,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,2,27,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,27,0,16128,19,4,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,2,29,0,16128,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,2,29,0,16128,48,7,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,29,0,16128,47,7,0,1,0,True,False,True,False,True,True,True,True,4
385529000,63,2,30,0,16128,20,4,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,2,30,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,30,0,16128,25,4,0,0,0,True,False,True,False,True,False,True,False,4
385529000,63,2,33,0,16128,30,7,0,1,0,True,False,True,False,True,True,True,True,0
385529000,63,2,33,0,16128,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385529000,63,2,33,0,16128,34,7,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,0,1,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,0,1,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385539000,66,0,1,0,16896,39,7,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,0,2,0,16896,47,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,0,2,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,0,2,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385539000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,0,3,0,16896,20,3,0,0,0,False,False,False,False,False,False,False,False,7
385539000,66,0,10,0,16896,18,4,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,0,10,0,16896,25,4,0,1,0,True,False,True,False,True,False,True,False,3
385539000,66,0,10,0,16896,26,7,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,0,12,0,16896,31,7,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,0,12,0,16896,19,4,0,0,0,True,False,True,False,True,False,True,False,3
385539000,66,0,12,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385539000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,0,16,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385539000,66,0,23,0,16896,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,0,23,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,0,23,0,16896,28,7,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,0,25,0,16896,29,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,0,25,0,16896,20,4,0,1,0,True,False,True,False,True,True,True,True,3
385539000,66,0,25,0,16896,29,7,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,0,26,0,16896,24,4,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,0,26,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,0,26,0,16896,25,4,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,0,28,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,0,28,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385539000,66,0,28,0,16896,47,7,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,0,31,0,16896,38,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,0,31,0,16896,34,7,0,1,0,True,False,True,False,True,True,True,True,3
385539000,66,0,31,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385539000,66,0,32,0,16896,38,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,0,32,0,16896,35,7,0,1,0,True,False,True,False,True,True,True,True,3
385539000,66,0,32,0,16896,38,7,0,0,0,True,False,False,True,True,False,False,True,7
385539000,66,2,7,0,16896,17,4,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,2,7,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,7,0,16896,23,4,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,2,10,0,16896,17,3,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,2,10,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,10,0,16896,19,4,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,2,12,0,16896,39,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,2,12,0,16896,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,12,0,16896,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,2,19,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,2,19,0,16896,39,7,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,19,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,2,21,0,16896,20,3,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,2,21,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,21,0,16896,21,4,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,2,26,0,16896,16,3,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,2,26,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,26,0,16896,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385539000,66,2,27,0,16896,25,4,0,0,0,True,False,True,False,True,False,True,False,0
385539000,66,2,27,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,27,0,16896,21,4,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,2,29,0,16896,45,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,2,29,0,16896,48,7,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,29,0,16896,47,7,0,1,0,True,False,True,False,True,True,True,True,4
385539000,66,2,30,0,16896,22,4,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,2,30,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,30,0,16896,25,4,0,0,0,True,False,True,False,True,False,True,False,4
385539000,66,2,33,0,16896,30,7,0,1,0,True,False,True,False,True,True,True,True,0
385539000,66,2,33,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385539000,66,2,33,0,16896,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385549000,66,0,1,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,0,1,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385549000,66,0,1,0,16896,39,7,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,0,2,0,16896,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,0,2,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385549000,66,0,2,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385549000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,0,3,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385549000,66,0,3,0,16896,21,3,0,0,0,False,False,False,False,False,False,False,False,7
385549000,66,0,10,0,16896,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,0,10,0,16896,20,4,0,1,0,True,False,True,False,True,True,True,True,3
385549000,66,0,10,0,16896,25,7,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,0,12,0,16896,32,7,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,0,12,0,16896,18,4,0,0,0,True,False,True,False,True,False,True,False,3
385549000,66,0,12,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385549000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,0,16,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385549000,66,0,16,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385549000,66,0,23,0,16896,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,0,23,0,16896,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385549000,66,0,23,0,16896,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,0,25,0,16896,28,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,0,25,0,16896,16,4,0,1,0,True,False,True,False,True,True,True,True,3
385549000,66,0,25,0,16896,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,0,26,0,16896,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,0,26,0,16896,14,3,0,0,0,True,False,True,False,True,False,True,False,4
385549000,66,0,26,0,16896,24,4,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,0,28,0,16896,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,0,28,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385549000,66,0,28,0,16896,46,7,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,0,31,0,16896,39,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,0,31,0,16896,33,7,0,1,0,True,False,True,False,True,True,True,True,3
385549000,66,0,31,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385549000,66,0,32,0,16896,38,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,0,32,0,16896,35,7,0,1,0,True,False,True,False,True,True,True,True,3
385549000,66,0,32,0,16896,37,7,0,0,0,True,False,False,True,True,False,False,True,7
385549000,66,2,7,0,16896,16,4,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,2,7,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,7,0,16896,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385549000,66,2,10,0,16896,14,3,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,2,10,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,10,0,16896,19,4,0,0,0,True,False,True,False,True,False,True,False,4
385549000,66,2,12,0,16896,39,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,2,12,0,16896,39,7,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,12,0,16896,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385549000,66,2,19,0,16896,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,2,19,0,16896,39,7,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,19,0,16896,41,7,0,1,0,True,False,True,False,True,True,True,True,4
385549000,66,2,21,0,16896,16,3,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,2,21,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,21,0,16896,20,4,0,1,0,True,False,True,False,True,True,True,True,4
385549000,66,2,26,0,16896,13,3,0,0,0,True,False,True,False,True,False,True,False,0
385549000,66,2,26,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,26,0,16896,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385549000,66,2,27,0,16896,25,4,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,2,27,0,16896,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385549000,66,2,27,0,16896,20,4,0,1,0,True,False,True,False,True,True,True,True,4
385549000,66,2,29,0,16896,45,7,0,1,0,True,False,True,False,True,True,True,True,0
385549000,66,2,29,0,16896,48,7,0,0,0,False,False,False,False,False,False,False,False,8
