rcvTow,week,leapS,numMeas,prMes,cpMes,doMes,gnssId,svId,freqId,locktime,cno,prStd,cpStd,doStd
391587.991,2383,18,30,,,,,,,,,,,
391587.991,2383,18,30,20233525.279713787,105361274.66779102,-2640.885986328125,3,48,0,45080,44,,,
391587.991,2383,18,30,19875185.368415147,106057799.40357356,-4266.70751953125,6,6,3,45100,32,,,
391587.991,2383,18,30,16966086.78983733,90566131.84259468,838.8407592773438,6,22,4,45140,48,,,
391587.991,2383,18,30,19121076.814252034,102284846.6608189,2926.1005859375,6,23,10,45080,49,,,
391587.991,2383,18,30,16785858.050986666,89855973.11898065,-1958.7900390625,6,7,12,45120,45,,,
391587.991,2383,18,30,17423683.690409143,93303028.5236198,1939.16162109375,6,8,13,45080,43,,,
391587.991,2383,18,30,18037342.416209403,94786882.56427297,377.532958984375,0,29,0,39920,45,,,
391587.991,2383,18,30,18513955.104886714,97291487.2687545,-1921.9285888671875,0,5,0,39920,50,,,
391587.991,2383,18,30,21403114.780585628,112474122.96347335,345.89697265625,2,34,0,36000,52,,,
391587.991,2383,18,30,20589479.830008455,108198443.21063076,-2962.236328125,0,21,0,6000,34,,,
391587.991,2383,18,30,25395321.945142742,102256438.32944931,-353.7431640625,2,27,0,45120,44,,,
391587.991,2383,18,30,24086416.074628875,96985998.76368982,-1655.107666015625,2,30,0,43240,29,,,
391587.991,2383,18,30,24019015.217691764,96714624.72536694,1089.0902099609375,2,15,0,29540,44,,,
391587.991,2383,18,30,21403117.510916498,86181484.63852799,264.974853515625,2,34,0,3560,50,,,
391587.991,2383,18,30,18513954.650552843,75811548.76331311,-1497.42919921875,0,5,0,45000,46,,,
391587.991,2383,18,30,18037342.028605167,73859904.31512396,294.0857238769531,0,29,0,45000,41,,,
391587.991,2383,18,30,21232620.758010644,86944029.12723698,1394.830322265625,0,23,0,45080,38,,,
391587.991,2383,18,30,21421696.94878892,87718270.74006265,1819.564208984375,0,18,0,45080,43,,,
391587.991,2383,18,30,16966085.863160968,70440342.76008017,652.22412109375,6,22,4,45080,41,,,
391587.991,2383,18,30,16785855.055272885,69888003.90130298,-1523.333740234375,6,7,12,45120,40,,,
391587.991,2383,18,30,17423685.70081383,72569022.61722098,1508.055908203125,6,8,13,45080,38,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,,,,,,,,,,,
391588.991,2383,18,31,20234032.35972781,105363915.49511987,-2640.793701171875,3,48,0,46080,44,,,
391588.991,2383,18,31,19875984.898582697,106062065.60493405,-4265.798828125,6,6,3,46100,33,,,
391588.991,2383,18,31,16965929.651464194,90565293.21089134,838.5441284179688,6,22,4,46140,48,,,
391588.991,2383,18,31,19120529.786710955,102281920.50166672,2926.293212890625,6,23,10,46080,49,,,
391588.991,2383,18,31,16786224.044524446,89857932.04562066,-1959.212646484375,6,7,12,46120,45,,,
391588.991,2383,18,31,17423321.652277317,93301089.56861807,1938.5902099609375,6,8,13,46080,43,,,
391588.991,2383,18,31,18037270.65840123,94786505.17146614,377.11181640625,0,29,0,40920,45,,,
391588.991,2383,18,31,24086824.711961754,126577117.91915917,-2159.64111328125,2,30,0,1000,31,,,
391588.991,2383,18,31,18514320.894117344,97293409.1188459,-1921.918701171875,0,5,0,40920,50,,,
391588.991,2383,18,31,21403048.890099064,112473776.97057109,346.049560546875,2,34,0,37000,52,,,
391588.991,2383,18,31,20590043.404474206,108201405.04349332,-2961.413818359375,0,21,0,7000,33,,,
391588.991,2383,18,31,25395409.7780915,102256792.12409091,-353.775146484375,2,27,0,46120,44,,,
391588.991,2383,18,31,24086826.616408717,96987653.75557011,-1654.759765625,2,30,0,44240,29,,,
391588.991,2383,18,31,24018744.642433193,96713535.37737553,1089.502197265625,2,15,0,30540,44,,,
391588.991,2383,18,31,21403051.556562133,86181219.52490504,265.12548828125,2,34,0,4560,50,,,
391588.991,2383,18,31,18514320.264164485,75813046.31673719,-1497.589111328125,0,5,0,46000,46,,,
391588.991,2383,18,31,18037270.289643228,73859610.23884659,293.609619140625,0,29,0,46000,41,,,
391588.991,2383,18,31,21232280.152934257,86942634.39744182,1394.51904296875,0,23,0,46080,38,,,
391588.991,2383,18,31,21421252.43024852,87716450.9981205,1819.8555908203125,0,18,0,46080,43,,,
391588.991,2383,18,31,16965928.708733633,70439690.47166853,652.1936645507812,6,22,4,46080,40,,,
391588.991,2383,18,31,16786221.060886215,69889527.51164952,-1523.8695068359375,6,7,12,46120,40,,,
391588.991,2383,18,31,17423323.56286676,72567514.53370868,1507.7156982421875,6,8,13,46080,38,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,,,,,,,,,,,
391589.991,2383,18,31,20234539.600632843,105366556.59072512,-2641.339599609375,3,48,0,47080,44,,,
391589.991,2383,18,31,19876784.586081408,106066332.07909518,-4266.86279296875,6,6,3,47100,32,,,
391589.991,2383,18,31,16965772.760186143,90564455.07128455,837.8715209960938,6,22,4,47140,48,,,
391589.991,2383,18,31,19119982.72692187,102278994.4709166,2925.908935546875,6,23,10,47080,49,,,
391589.991,2383,18,31,16786590.156723708,89859891.73373292,-1960.273193359375,6,7,12,47120,45,,,
391589.991,2383,18,31,17422959.613726687,93299151.31342056,1937.922607421875,6,8,13,47080,43,,,
391589.991,2383,18,31,18037198.94051915,94786128.46555188,376.35498046875,0,29,0,41920,45,,,
391589.991,2383,18,31,24087235.525406588,126579278.13830039,-2160.826904296875,2,30,0,2000,31,,,
391589.991,2383,18,31,18514686.68062574,97295331.17864455,-1922.1768798828125,0,5,0,41920,50,,,
391589.991,2383,18,31,21402983.05677941,112473431.06766449,345.841552734375,2,34,0,38000,52,,,
391589.991,2383,18,31,20590607.05153286,108204366.9309505,-2962.205078125,0,21,0,8000,34,,,
391589.991,2383,18,31,25395497.694940906,102257146.27376474,-354.5673828125,2,27,0,47120,43,,,
391589.991,2383,18,31,24087238.936924156,96989308.93489452,-1655.00048828125,2,30,0,45240,29,,,
391589.991,2383,18,31,24018474.103610672,96712446.02357696,1089.2900390625,2,15,0,31540,44,,,
391589.991,2383,18,31,21402986.058496065,86180954.48384285,264.92236328125,2,34,0,5560,50,,,
391589.991,2383,18,31,18514685.992598556,75814544.02455911,-1497.96875,0,5,0,47000,46,,,
391589.991,2383,18,31,18037198.600658707,73859316.69369756,293.231201171875,0,29,0,47000,41,,,
391589.991,2383,18,31,21231939.647254307,86941239.82067622,1394.44580078125,0,23,0,47080,38,,,
391589.991,2383,18,31,21420808.017665844,87714631.23560809,1819.536865234375,0,18,0,47080,43,,,
391589.991,2383,18,31,16965771.59869965,70439038.58365022,651.756591796875,6,22,4,47080,40,,,
391589.991,2383,18,31,16786587.051911164,69891051.71811025,-1524.763671875,6,7,12,47120,41,,,
391589.991,2383,18,31,17422961.525572542,72566006.99443877,1507.7181396484375,6,8,13,47080,38,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,,,,,,,,,,,
391590.991,2383,18,31,20235046.864223156,105369197.80416422,-2640.97412109375,3,48,0,48080,44,,,
391590.991,2383,18,31,19877584.315739844,106070598.57953346,-4267.27197265625,6,6,3,48100,32,,,
391590.991,2383,18,31,16965615.83498487,90563617.29572877,837.6390991210938,6,22,4,48140,48,,,
391590.991,2383,18,31,19119435.716621608,102276068.4244018,2926.11376953125,6,23,10,48080,49,,,
391590.991,2383,18,31,16786956.39742637,89861852.03202629,-1960.455322265625,6,7,12,48120,45,,,
391590.991,2383,18,31,17422597.77606296,93297213.65789413,1937.4124755859375,6,8,13,48080,43,,,
391590.991,2383,18,31,18037127.347999435,94785752.32626757,375.872802734375,0,29,0,42920,45,,,
391590.991,2383,18,31,24087646.17454017,126581438.39958374,-2160.376708984375,2,30,0,3000,31,,,
391590.991,2383,18,31,18515052.501964774,97297253.3210485,-1922.1795654296875,0,5,0,42920,50,,,
391590.991,2383,18,31,21402917.294796247,112473085.1419662,345.89697265625,2,34,0,39000,52,,,
391590.991,2383,18,31,20591170.52450814,108207328.71606635,-2961.664306640625,0,21,0,9000,33,,,
391590.991,2383,18,31,25395585.837805532,102257500.64374003,-354.46630859375,2,27,0,48120,43,,,
391590.991,2383,18,31,24087649.52547058,96990964.23979108,-1655.198974609375,2,30,0,46240,29,,,
391590.991,2383,18,31,24018203.508109845,96711356.52980468,1089.56396484375,2,15,0,32540,44,,,
391590.991,2383,18,31,21402920.140438154,86180689.4191271,265.02294921875,2,34,0,6560,50,,,
391590.991,2383,18,31,18515051.796696775,75816041.7857171,-1497.667236328125,0,5,0,48000,46,,,
391590.991,2383,18,31,18037127.128336094,73859023.59845291,292.96875,0,29,0,48000,41,,,
391590.991,2383,18,31,21231599.022214867,86939845.33088316,1394.403076171875,0,23,0,48080,39,,,
391590.991,2383,18,31,21420363.671952404,87712811.35250351,1819.906005859375,0,18,0,48080,43,,,
391590.991,2383,18,31,16965614.626312986,70438386.96957158,651.80712890625,6,22,4,48080,41,,,
391590.991,2383,18,31,16786953.259388614,69892576.40107629,-1525.1763916015625,6,7,12,48120,40,,,
391590.991,2383,18,31,17422599.596888483,72564499.9553105,1506.811279296875,6,8,13,48080,39,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,,,,,,,,,,,
391591.991,2383,18,30,20235554.007267367,105371839.13445847,-2641.486083984375,3,48,0,49080,44,,,
391591.991,2383,18,30,19878383.97629542,106074865.03434578,-4266.21044921875,6,6,3,49100,32,,,
391591.991,2383,18,30,16965458.845706392,90562779.88592732,837.0621948242188,6,22,4,49140,48,,,
391591.991,2383,18,30,19118888.623118702,102273142.33228622,2926.133544921875,6,23,10,49080,49,,,
391591.991,2383,18,30,16787322.69047969,89863812.92042983,-1961.199951171875,6,7,12,49120,44,,,
391591.991,2383,18,30,17422235.949567378,93295276.57689847,1936.604248046875,6,8,13,49080,43,,,
391591.991,2383,18,30,18037055.86771952,94785376.70418158,375.3662109375,0,29,0,43920,45,,,
391591.991,2383,18,30,18515418.27793324,97299175.50737849,-1922.2342529296875,0,5,0,43920,50,,,
391591.991,2383,18,30,21402851.125664607,112472739.14126626,345.992919921875,2,34,0,40000,52,,,
391591.991,2383,18,30,20591734.160538256,108210290.32105352,-2961.17431640625,0,21,0,10000,33,,,
391591.991,2383,18,30,25395673.805609573,102257855.24404557,-354.7763671875,2,27,0,49120,44,,,
391591.991,2383,18,30,24088060.28237671,96992619.56321926,-1655.6312255859375,2,30,0,47240,29,,,
391591.991,2383,18,30,24017932.75988471,96710266.90008925,1089.6807861328125,2,15,0,33540,44,,,
391591.991,2383,18,30,21402854.28534063,86180424.30764514,265.0419921875,2,34,0,7560,50,,,
391591.991,2383,18,30,18515417.658869315,75817539.59907971,-1497.7642822265625,0,5,0,49000,46,,,
391591.991,2383,18,30,18037055.62641791,73858730.90254901,292.669677734375,0,29,0,49000,41,,,
391591.991,2383,18,30,21231258.565814335,86938450.86763091,1394.66552734375,0,23,0,49080,39,,,
391591.991,2383,18,30,21419919.12207142,87710991.31782243,1820.1077880859375,0,18,0,49080,43,,,
391591.991,2383,18,30,16965457.75709201,70437735.64897153,651.26025390625,6,22,4,49080,41,,,
391591.991,2383,18,30,16787319.551883526,69894101.53634353,-1525.4013671875,6,7,12,49120,40,,,
391591.991,2383,18,30,17422237.78211944,72562993.32701167,1506.3968505859375,6,8,13,49080,39,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,,,,,,,,,,,
391592.991,2383,18,30,20236061.179069538,105374480.73267728,-2641.793212890625,3,48,0,50080,44,,,
391592.991,2383,18,30,19879183.68976005,106079131.78637774,-4267.158203125,6,6,3,50100,33,,,
391592.991,2383,18,30,16965302.038049784,90561943.0219219,836.4867553710938,6,22,4,50140,48,,,
391592.991,2383,18,30,19118341.6260108,102270216.38989152,2925.815673828125,6,23,10,50080,48,,,
391592.991,2383,18,30,16787689.186304536,89865774.5516948,-1962.11474609375,6,7,12,50120,44,,,
391592.991,2383,18,30,17421874.402973283,93293340.23463851,1935.9652099609375,6,8,13,50080,43,,,
391592.991,2383,18,30,18036984.55998736,94785001.81248716,374.542236328125,0,29,0,44920,46,,,
391592.991,2383,18,30,18515784.158812415,97301097.94941168,-1922.717529296875,0,5,0,44920,50,,,
391592.991,2383,18,30,21402785.346789632,112472393.27608335,345.77490234375,2,34,0,41000,52,,,
391592.991,2383,18,30,20592297.622066196,108213252.05525675,-2961.87548828125,0,21,0,11000,33,,,
391592.991,2383,18,30,25395761.925719116,102258210.20243195,-355.258544921875,2,27,0,50120,44,,,
391592.991,2383,18,30,24088472.56443187,96994275.08238198,-1655.951171875,2,30,0,48240,30,,,
391592.991,2383,18,30,24017662.064010233,96709177.2459834,1089.79443359375,2,15,0,34540,44,,,
391592.991,2383,18,30,21402788.54429773,86180159.29327205,264.86376953125,2,34,0,8560,50,,,
391592.991,2383,18,30,18515783.518808227,75819037.60267536,-1498.153564453125,0,5,0,50000,46,,,
391592.991,2383,18,30,18036984.31701053,73858438.78282343,291.729736328125,0,29,0,50000,41,,,
391592.991,2383,18,30,21230918.131750077,86937056.64274974,1393.975830078125,0,23,0,50080,39,,,
391592.991,2383,18,30,21419474.657487094,87709171.284127,1819.5029296875,0,18,0,50080,43,,,
391592.991,2383,18,30,16965300.936452437,70437084.77449535,650.553466796875,6,22,4,50080,41,,,
391592.991,2383,18,30,16787685.788816944,69895627.23292527,-1525.7935791015625,6,7,12,50120,41,,,
391592.991,2383,18,30,17421876.1432486,72561487.31144555,1505.1944580078125,6,8,13,50080,39,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,,,,,,,,,,,
391593.991,2383,18,30,20236568.415577114,105377122.68350337,-2642.044677734375,3,48,0,51080,44,,,
391593.991,2383,18,30,19879983.387449693,106083398.82560828,-4267.05078125,6,6,3,51100,32,,,
391593.991,2383,18,30,16965145.327276785,90561106.75517315,836.1576538085938,6,22,4,51140,48,,,
391593.991,2383,18,30,19117794.747634184,102267290.6405307,2925.686279296875,6,23,10,51080,49,,,
391593.991,2383,18,30,16788055.718216434,89867736.99467973,-1962.85791015625,6,7,12,51120,44,,,
391593.991,2383,18,30,17421512.82175796,93291404.69501938,1935.350341796875,6,8,13,51080,43,,,
391593.991,2383,18,30,18036913.31800762,94784627.69972757,373.8037109375,0,29,0,45920,46,,,
391593.991,2383,18,30,18516150.074033618,97303020.662581,-1922.8531494140625,0,5,0,45920,50,,,
391593.991,2383,18,30,21402719.75142115,112472047.58732483,345.6581726074219,2,34,0,42000,52,,,
391593.991,2383,18,30,20592861.13426957,108216213.83838977,-2961.38916015625,0,21,0,12000,32,,,
391593.991,2383,18,30,25395850.186966017,102258565.56046268,-355.49755859375,2,27,0,51120,43,,,
391593.991,2383,18,30,24088883.021682855,96995930.88364324,-1656.0374755859375,2,30,0,49240,30,,,
391593.991,2383,18,30,24017391.65320251,96708087.64513846,1089.90478515625,2,15,0,35540,45,,,
391593.991,2383,18,30,21402722.596644253,86179894.41779841,264.728759765625,2,34,0,9560,50,,,
391593.991,2383,18,30,18516149.537823327,75820535.82573813,-1498.249755859375,0,5,0,51000,46,,,
391593.991,2383,18,30,18036913.261678316,73858147.26521634,290.948486328125,0,29,0,51000,41,,,
391593.991,2383,18,30,21230577.666415032,86935662.62490328,1394.207763671875,0,23,0,51080,39,,,
391593.991,2383,18,30,21419030.185922682,87707351.33038405,1820.022705078125,0,18,0,51080,43,,,
391593.991,2383,18,30,16965144.263930317,70436434.32938285,650.56884765625,6,22,4,51080,41,,,
391593.991,2383,18,30,16788052.261537705,69897153.5941201,-1526.593994140625,6,7,12,51120,40,,,
391593.991,2383,18,30,17421514.68488281,72559981.8664286,1505.3616943359375,6,8,13,51080,39,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,,,,,,,,,,,
391594.991,2383,18,30,20237075.64559321,105379764.62810428,-2642.245849609375,3,48,0,52080,44,,,
391594.991,2383,18,30,19880783.014780052,106087665.79171558,-4267.90576171875,6,6,3,52100,33,,,
391594.991,2383,18,30,16964988.687421467,90560270.71074523,835.6480712890625,6,22,4,52140,48,,,
391594.991,2383,18,30,19117247.760298405,102264364.71801406,2925.88134765625,6,23,10,52080,49,,,
391594.991,2383,18,30,16788422.347919352,89869699.89750297,-1963.373779296875,6,7,12,52120,44,,,
391594.991,2383,18,30,17421151.322907664,93289469.60997646,1934.504638671875,6,8,13,52080,43,,,
391594.991,2383,18,30,18036842.18659246,94784253.99121341,373.2299499511719,0,29,0,46920,45,,,
391594.991,2383,18,30,18516515.9795525,97304943.32686767,-1922.861328125,0,5,0,46920,50,,,
391594.991,2383,18,30,21402653.930595852,112471701.723837,345.67041015625,2,34,0,43000,52,,,
391594.991,2383,18,30,20593424.610734895,108219175.43863216,-2961.826904296875,0,21,0,13000,32,,,
391594.991,2383,18,30,25395938.43536956,102258921.05230802,-355.66552734375,2,27,0,52120,44,,,
391594.991,2383,18,30,24089294.700937692,96997586.58431327,-1655.78369140625,2,30,0,50240,30,,,
391594.991,2383,18,30,24017121.02042802,96706997.82735379,1089.77734375,2,15,0,36540,45,,,
391594.991,2383,18,30,21402656.88282369,86179629.39990667,264.77734375,2,34,0,10560,50,,,
391594.991,2383,18,30,18516515.526335444,75822034.00330041,-1498.321044921875,0,5,0,52000,46,,,
391594.991,2383,18,30,18036842.23161402,73857856.05936693,290.863037109375,0,29,0,52000,41,,,
391594.991,2383,18,30,21230237.242681306,86934268.59100719,1393.756103515625,0,23,0,52080,39,,,
391594.991,2383,18,30,21418585.643929195,87705531.12089616,1820.2503662109375,0,18,0,52080,43,,,
391594.991,2383,18,30,16964987.633149114,70435784.0865569,649.892578125,6,22,4,52080,41,,,
391594.991,2383,18,30,16788419.011926327,69898680.29745167,-1527.0989990234375,6,7,12,52120,40,,,
391594.991,2383,18,30,17421153.186590917,72558476.78828733,1504.949462890625,6,8,13,52080,39,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,,,,,,,,,,,
391595.991,2383,18,30,20237583.014164034,105382406.77172282,-2642.162353515625,3,48,0,53080,44,,,
391595.991,2383,18,30,19881582.49608699,106091932.83601359,-4266.5263671875,6,6,3,53100,33,,,
391595.991,2383,18,30,16964832.078836944,90559435.14151451,835.2990112304688,6,22,4,53140,48,,,
391595.991,2383,18,30,19116700.70804782,102261438.86318488,2925.84130859375,6,23,10,53080,48,,,
391595.991,2383,18,30,16788789.101379216,89871663.52284186,-1964.00146484375,6,7,12,53120,44,,,
391595.991,2383,18,30,17420790.067103997,93287535.2208783,1934.125,6,8,13,53080,43,,,
391595.991,2383,18,30,18036771.308135655,94783880.94143113,372.686767578125,0,29,0,47920,45,,,
391595.991,2383,18,30,18516881.813734893,97306866.15860641,-1922.8568115234375,0,5,0,47920,50,,,
391595.991,2383,18,30,21402588.15737475,112471355.91228627,345.8273620605469,2,34,0,44000,52,,,
391595.991,2383,18,30,20593988.159513924,108222136.94947675,-2960.95263671875,0,21,0,14000,32,,,
391595.991,2383,18,30,25396026.789730825,102259276.84683035,-355.827880859375,2,27,0,53120,44,,,
391595.991,2383,18,30,24089705.671294883,96999242.48311998,-1655.76806640625,2,30,0,51240,30,,,
391595.991,2383,18,30,24016850.316735845,96705907.94093896,1089.9407958984375,2,15,0,37540,45,,,
391595.991,2383,18,30,21402590.890567455,86179364.4248558,264.9372253417969,2,34,0,11560,50,,,
391595.991,2383,18,30,18516881.401979554,75823532.30609955,-1498.371337890625,0,5,0,53000,46,,,
391595.991,2383,18,30,18036771.26534772,73857565.36825077,290.283203125,0,29,0,53000,41,,,
391595.991,2383,18,30,21229896.860409297,86932874.68286331,1394.0673828125,0,23,0,53080,39,,,
391595.991,2383,18,30,21418141.094746213,87703710.86745717,1820.301513671875,0,18,0,53080,43,,,
391595.991,2383,18,30,16964831.14238846,70435134.19273762,649.730712890625,6,22,4,53080,41,,,
391595.991,2383,18,30,16788785.77173807,69900207.5547458,-1527.5631103515625,6,7,12,53120,40,,,
391595.991,2383,18,30,17420791.90593814,72556972.27365142,1504.052001953125,6,8,13,53080,39,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,,,,,,,,,,,
391596.991,2383,18,30,20238090.448696684,105385049.30020699,-2642.521484375,3,48,0,54080,44,,,
391596.991,2383,18,30,19882382.073300324,106096200.27479438,-4267.24267578125,6,6,3,54100,32,,,
391596.991,2383,18,30,16964675.70673777,90558600.19519763,834.7440795898438,6,22,4,54140,48,,,
391596.991,2383,18,30,19116153.724271886,102258513.24857605,2925.6044921875,6,23,10,54080,48,,,
391596.991,2383,18,30,16789155.947534636,89873627.99826023,-1964.649169921875,6,7,12,54120,44,,,
391596.991,2383,18,30,17420428.97770561,93285601.69481349,1933.332763671875,6,8,13,54080,43,,,
391596.991,2383,18,30,18036700.51455671,94783508.6839293,372.222900390625,0,29,0,48920,45,,,
391596.991,2383,18,30,18517247.706201013,97308789.3218644,-1923.282470703125,0,5,0,48920,50,,,
391596.991,2383,18,30,21402522.336968258,112471010.31796886,345.64404296875,2,34,0,45000,52,,,
391596.991,2383,18,30,20594551.691121936,108225098.68309449,-2960.95947265625,0,21,0,15000,32,,,
391596.991,2383,18,30,25396115.243628133,102259633.0842222,-356.269287109375,2,27,0,54120,44,,,
391596.991,2383,18,30,24090116.99002822,97000898.65494455,-1656.400146484375,2,30,0,52240,30,,,
391596.991,2383,18,30,24016579.58205208,96704818.12025328,1089.890625,2,15,0,38540,45,,,
391596.991,2383,18,30,21402525.233076196,86179099.61701588,264.811279296875,2,34,0,12560,50,,,
391596.991,2383,18,30,18517247.498124614,75825030.8836037,-1498.771484375,0,5,0,54000,46,,,
391596.991,2383,18,30,18036700.46506789,73857275.29776196,289.849853515625,0,29,0,54000,41,,,
391596.991,2383,18,30,21229556.43513995,86931481.05431564,1393.682861328125,0,23,0,54080,39,,,
391596.991,2383,18,30,21417696.47799599,87701890.6743855,1820.299560546875,0,18,0,54080,43,,,
391596.991,2383,18,30,16964674.780619815,70434484.79631355,649.176513671875,6,22,4,54080,41,,,
391596.991,2383,18,30,16789152.677503433,69901735.48926677,-1528.27880859375,6,7,12,54120,40,,,
391596.991,2383,18,30,17420430.758605033,72555468.41142787,1503.599365234375,6,8,13,54080,39,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,,,,,,,,,,,
391597.991,2383,18,30,20238597.792907003,105387691.96720172,-2642.961669921875,3,48,0,55080,44,,,
391597.991,2383,18,30,19883181.735949926,106100467.75615115,-4268.05712890625,6,6,3,55100,33,,,
391597.991,2383,18,30,16964519.4151888,90557765.62018485,834.2686767578125,6,22,4,55140,48,,,
391597.991,2383,18,30,19115606.846593276,102255587.60173863,2925.53515625,6,23,10,55080,48,,,
391597.991,2383,18,30,16789522.97293869,89875593.07979694,-1965.42724609375,6,7,12,55120,44,,,
391597.991,2383,18,30,17420067.93716783,93283668.79249224,1932.087646484375,6,8,13,55080,42,,,
391597.991,2383,18,30,18036629.86965362,94783137.00735494,371.240234375,0,29,0,49920,45,,,
391597.991,2383,18,30,18517613.72661213,97310712.55823436,-1923.3397216796875,0,5,0,49920,50,,,
391597.991,2383,18,30,21402456.58084837,112470664.69313343,345.52490234375,2,34,0,46000,52,,,
391597.991,2383,18,30,20595115.150835052,108228060.26628204,-2960.8349609375,0,21,0,16000,32,,,
391597.991,2383,18,30,25396203.78156569,102259989.55997556,-356.72998046875,2,27,0,55120,44,,,
391597.991,2383,18,30,24090528.37542139,97002554.94459093,-1656.73828125,2,30,0,53240,29,,,
391597.991,2383,18,30,24016308.878918312,96703728.1796466,1089.944091796875,2,15,0,39540,45,,,
391597.991,2383,18,30,21402459.501526214,86178834.78660299,264.75439453125,2,34,0,13560,50,,,
391597.991,2383,18,30,18517613.54896891,75826529.50398077,-1498.77880859375,0,5,0,55000,46,,,
391597.991,2383,18,30,18036629.794896886,73856985.67297445,289.35546875,0,29,0,55000,41,,,
391597.991,2383,18,30,21229216.16022168,86930087.5065675,1393.548583984375,0,23,0,55080,38,,,
391597.991,2383,18,30,21417251.96706389,87700070.38821943,1820.163818359375,0,18,0,55080,43,,,
391597.991,2383,18,30,16964518.361614455,70433835.67500944,648.988525390625,6,22,4,55080,41,,,
391597.991,2383,18,30,16789519.78624973,69903263.87308618,-1528.4981689453125,6,7,12,55120,40,,,
391597.991,2383,18,30,17420069.815090466,72553965.02810529,1503.0301513671875,6,8,13,55080,40,,,
391598.991,2383,18,30,,,,,,,,,,,
391598.991,2383,18,30,,,,,,,,,,,
391598.991,2383,18,30,,,,,,,,,,,
391598.991,2383,18,30,,,,,,,,,,,
