rcvTow,week,leapS,numMeas,prMes,cpMes,doMes,gnssId,svId,freqId,locktime,cno,prStd,cpStd,doStd
84362.004,2384,18,11,23797510.037712656,97446824.70501824,-2489.00634765625,0,26,0,0,21,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,,,,,,,,,,,
84363.004,2384,18,10,23798115.24672271,97449303.1437692,-2484.7138671875,0,26,0,0,20,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,,,,,,,,,,,
84364.004,2384,18,10,23798719.57372896,97451778.11393563,-2488.317138671875,0,26,0,0,21,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,,,,,,,,,,,
84365.004,2384,18,10,23799324.439318728,97454254.5441694,-2481.83740234375,0,26,0,0,21,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,,,,,,,,,,,
84366.004,2384,18,11,23739876.909163743,97210835.21910396,2072.296630859375,0,9,0,64500,43,,,
84366.004,2384,18,11,23799931.27189704,97456739.33206812,-2490.05078125,0,26,0,0,22,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,,,,,,,,,,,
84367.004,2384,18,11,23739370.795333374,97208763.19735378,2071.875,0,9,0,64500,43,,,
84367.004,2384,18,11,23800538.19968374,97459224.8618225,-2488.746337890625,0,26,0,0,22,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,,,,,,,,,,,
84368.004,2384,18,11,23738864.77782821,97206691.41583423,2071.50634765625,0,9,0,64500,42,,,
84368.004,2384,18,11,23801146.228090577,97461714.83422935,-2490.0546875,0,26,0,0,21,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,,,,,,,,,,,
84369.004,2384,18,11,23738358.87298165,97204620.0788595,2071.2939453125,0,9,0,64500,42,,,
84369.004,2384,18,11,23801751.949718226,97464195.1242887,-2486.5439453125,0,26,0,0,21,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,,,,,,,,,,,
84370.004,2384,18,11,23737852.927929785,97202548.99784963,2070.9814453125,0,9,0,64500,42,,,
84370.004,2384,18,11,23802357.814577267,97466675.28223032,-2481.26513671875,0,26,0,0,21,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,,,,,,,,,,,
84371.004,2384,18,11,23737347.113684755,97200478.09284729,2070.65673828125,0,9,0,64500,40,,,
84371.004,2384,18,11,23802965.534743454,97469164.69008301,-2493.350341796875,0,26,0,0,21,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,,,,,,,,,,,
84372.004,2384,18,11,23736841.3612833,97198407.44436097,2070.389404296875,0,9,0,64500,41,,,
84372.004,2384,18,11,23803573.614523727,97471654.03773342,-2482.7314453125,0,26,0,0,22,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,,,,,,,,,,,
84373.004,2384,18,11,23736335.675751075,97196337.13176575,2070.052978515625,0,9,0,64500,41,,,
84373.004,2384,18,11,23804182.367463604,97474146.88851236,-2494.021728515625,0,26,0,0,22,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,,,,,,,,,,,
84374.004,2384,18,10,23804790.716116834,97476637.96360128,-2484.025390625,0,26,0,0,22,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,,,,,,,,,,,
84375.004,2384,18,10,23805398.320971984,97479125.71004498,-2490.685302734375,0,26,0,0,23,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,,,,,,,,,,,
84376.004,2384,18,10,23806006.865067653,97481617.73425952,-2484.34326171875,0,26,0,0,23,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84377.004,2384,18,9,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,,,,,,,,,,,
84378.004,2384,18,10,23807222.488557514,97486595.37048793,-2492.9296875,0,26,0,0,24,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,,,,,,,,,,,
84379.004,2384,18,10,23807831.032653183,97489087.92700262,-2486.63232421875,0,26,0,0,24,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,,,,,,,,,,,
84380.004,2384,18,10,23808438.34881193,97491574.74204974,-2490.0615234375,0,26,0,0,23,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,,,,,,,,,,,
84381.004,2384,18,10,23809046.97220139,97494066.69393884,-2490.113037109375,0,26,0,0,24,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,,,,,,,,,,,
84382.004,2384,18,10,23809655.042488746,97496556.83345766,-2487.022705078125,0,26,0,0,24,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,,,,,,,,,,,
84383.004,2384,18,10,23810264.0665352,97499050.2941444,-2480.8193359375,0,26,0,0,25,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,,,,,,,,,,,
84384.004,2384,18,12,23730776.16606923,97173577.62332293,2067.406005859375,0,9,0,64500,41,,,
84384.004,2384,18,12,23810872.856888343,97501543.43686987,-2488.22216796875,0,26,0,600,26,,,
84384.004,2384,18,12,24306050.418020528,99529213.07028681,-1784.2022705078125,0,31,0,0,25,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,,,,,,,,,,,
84385.004,2384,18,12,23730271.205488853,97171510.06333284,2067.196533203125,0,9,0,64500,41,,,
84385.004,2384,18,12,23811480.455601018,97504032.19234206,-2487.966064453125,0,26,0,1600,26,,,
84385.004,2384,18,12,24306486.30170458,99530997.65444934,-1784.085693359375,0,31,0,0,25,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,,,,,,,,,,,
84386.004,2384,18,12,23729766.315267753,97169442.7234851,2067.052001953125,0,9,0,64500,40,,,
84386.004,2384,18,12,23812089.366570063,97506521.08135383,-2488.71484375,0,26,0,2600,26,,,
84386.004,2384,18,12,24306922.994101524,99532786.32400909,-1785.540283203125,0,31,0,0,24,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,,,,,,,,,,,
84387.004,2384,18,12,23729261.490240663,97167375.55049244,2066.9267578125,0,9,0,64500,40,,,
84387.004,2384,18,12,23812698.764469985,97509009.89147684,-2488.860107421875,0,26,0,3600,26,,,
84387.004,2384,18,12,24307358.116118476,99534567.13874449,-1786.604248046875,0,31,0,0,25,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,,,,,,,,,,,
84388.004,2384,18,12,23728756.772567317,97165308.69752347,2066.60205078125,0,9,0,64500,40,,,
84388.004,2384,18,12,23813307.39065148,97511498.87130997,-2488.96240234375,0,26,0,4600,27,,,
84388.004,2384,18,12,24307795.101539478,99536357.02010334,-1786.198486328125,0,31,0,0,25,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,,,,,,,,,,,
84389.004,2384,18,12,23728251.985651504,97163242.06600648,2066.588134765625,0,9,0,64500,40,,,
84389.004,2384,18,12,23813915.948986527,97513987.93717778,-2489.266357421875,0,26,0,5600,27,,,
84389.004,2384,18,12,24308230.953813136,99538142.07860796,-1786.1265869140625,0,31,0,0,24,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,,,,,,,,,,,
84390.004,2384,18,11,23814523.889723465,97516476.97546737,-2488.941650390625,0,26,0,6600,28,,,
84390.004,2384,18,11,24308667.030845605,99539927.15612234,-1786.369384765625,0,31,0,0,24,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,,,,,,,,,,,
84391.004,2384,18,11,23815133.60340253,97518966.02775274,-2489.14013671875,0,26,0,7600,28,,,
84391.004,2384,18,11,24309102.510661818,99541710.30706203,-1782.82470703125,0,31,0,0,25,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,,,,,,,,,,,
84392.004,2384,18,11,23815742.524702106,97521455.34869428,-2489.13818359375,0,26,0,8600,27,,,
84392.004,2384,18,11,24309540.200513206,99543502.55786994,-1787.168701171875,0,31,0,0,24,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,,,,,,,,,,,
84393.004,2384,18,11,23816350.428863388,97523944.40920526,-2488.991943359375,0,26,0,9600,27,,,
84393.004,2384,18,11,24309975.96218534,99545286.79587637,-1786.878173828125,0,31,0,0,24,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,,,,,,,,,,,
84394.004,2384,18,11,23816959.364402343,97526433.46121466,-2489.05712890625,0,26,0,10600,27,,,
84394.004,2384,18,11,24310412.685294665,99547075.938259,-1786.860595703125,0,31,0,0,24,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,,,,,,,,,,,
84395.004,2384,18,11,23817567.63934585,97528922.62532115,-2488.958251953125,0,26,0,11600,28,,,
84395.004,2384,18,11,24310848.52919222,99548860.23453854,-1782.8209228515625,0,31,0,0,23,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,,,,,,,,,,,
84396.004,2384,18,11,23818175.43322176,97531412.0032333,-2489.7109375,0,26,0,12600,28,,,
84396.004,2384,18,11,24311285.294600878,99550648.80850048,-1784.18408203125,0,31,0,0,23,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,,,,,,,,,,,
84397.004,2384,18,11,23818782.878930923,97533901.4984391,-2489.75830078125,0,26,0,13600,28,,,
84397.004,2384,18,11,24311721.026956644,99552433.28667966,-1786.824951171875,0,31,0,0,23,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,,,,,,,,,,,
84398.004,2384,18,12,23723712.43435606,97144651.6923731,2064.6435546875,0,9,0,64500,42,,,
84398.004,2384,18,12,23819389.383724347,97536390.99961333,-2489.3486328125,0,26,0,14600,28,,,
84398.004,2384,18,12,24312157.599575292,99554221.1188472,-1787.3392333984375,0,31,0,0,23,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,,,,,,,,,,,
84399.004,2384,18,12,23723208.365830813,97142587.12873116,2064.646484375,0,9,0,64500,41,,,
84399.004,2384,18,12,23819996.34306104,97538880.42649226,-2489.240966796875,0,26,0,15600,28,,,
84399.004,2384,18,12,24312592.58589935,99556001.64589009,-1787.0947265625,0,31,0,0,23,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,,,,,,,,,,,
84400.004,2384,18,12,23722704.287952248,97140522.67484942,2064.4365234375,0,9,0,64500,41,,,
84400.004,2384,18,12,23820603.022077437,97541369.76712075,-2488.8876953125,0,26,0,16600,28,,,
84400.004,2384,18,12,24313028.92789592,99557788.26929207,-1786.39697265625,0,31,0,0,23,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,,,,,,,,,,,
84401.004,2384,18,12,23722200.30053561,97138458.36912444,2064.13623046875,0,9,0,64500,42,,,
84401.004,2384,18,12,23821210.406920243,97543859.17888361,-2489.530029296875,0,26,0,17600,28,,,
84401.004,2384,18,12,24313463.30946523,99559566.88388257,-1787.463623046875,0,31,0,0,24,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,,,,,,,,,,,
84402.004,2384,18,12,23721696.345646184,97136394.34149373,2063.79443359375,0,9,0,64500,42,,,
84402.004,2384,18,12,23821816.9868194,97546348.61115818,-2489.501953125,0,26,0,18600,28,,,
84402.004,2384,18,12,24313898.786349807,99561350.6188417,-1785.96728515625,0,31,0,0,24,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,,,,,,,,,,,
84403.004,2384,18,12,23721192.518911153,97134330.8009245,2063.40380859375,0,9,0,64500,42,,,
84403.004,2384,18,12,23822423.939455215,97548838.41705169,-2489.840576171875,0,26,0,19600,28,,,
84403.004,2384,18,12,24314333.581698682,99563130.68194234,-1789.811279296875,0,31,0,0,24,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,,,,,,,,,,,
84404.004,2384,18,12,23720688.714093596,97132267.49080488,2063.037109375,0,9,0,64500,42,,,
84404.004,2384,18,12,23823030.539457023,97551328.25973573,-2490.203857421875,0,26,0,20600,28,,,
84404.004,2384,18,12,24314768.43414467,99564911.93083587,-1785.67431640625,0,31,0,0,24,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,,,,,,,,,,,
84405.004,2384,18,12,23720185.069818042,97130204.56202732,2062.732421875,0,9,0,64500,42,,,
84405.004,2384,18,12,23823637.60209901,97553818.25471771,-2489.369384765625,0,26,0,21600,28,,,
84405.004,2384,18,12,24315203.616748773,99566693.2148762,-1787.777587890625,0,31,0,0,24,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,,,,,,,,,,,
84406.004,2384,18,12,23719681.471750665,97128142.12535594,2062.474853515625,0,9,0,64500,42,,,
84406.004,2384,18,12,23824244.781448048,97556308.68078287,-2490.072021484375,0,26,0,22600,27,,,
84406.004,2384,18,12,24315638.7772958,99568475.95997313,-1789.783447265625,0,31,0,0,23,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,,,,,,,,,,,
84407.004,2384,18,12,23719177.931757614,97126079.9083907,2062.20703125,0,9,0,64500,42,,,
84407.004,2384,18,12,23824851.91054046,97558799.15234743,-2490.82421875,0,26,0,23600,27,,,
