rcvTOW,ZHD_m,ZWD_m,ZTD_m,ZTD_sigma_m,n_sats,sats_used,PWV_mm
231438.995000,1.930230,22.082799,24.013029,4.634528,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.129985
231439.995000,1.930230,22.030712,23.960942,4.652175,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.889091
231440.995000,1.930230,22.188694,24.118923,4.685658,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.619733
231441.995000,1.930230,22.115954,24.046184,4.661882,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.283321
231442.995000,1.930230,22.105507,24.035737,4.661219,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.235006
231443.995000,1.930230,22.107186,24.037416,4.659254,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.242773
231444.995000,1.930230,22.165109,24.095339,4.673897,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.510660
231445.995000,1.930230,22.150650,24.080879,4.651292,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.443785
231446.995000,1.930230,22.092022,24.022251,4.655200,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.172638
231447.995000,1.930230,22.105929,24.036159,4.650735,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.236958
231448.995000,1.930230,22.184531,24.114761,4.673020,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.600483
231449.995000,1.930230,22.169599,24.099829,4.670077,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.531423
231450.995000,1.930230,22.204699,24.134929,4.668739,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.693756
231451.995000,1.930230,22.229733,24.159963,4.692849,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.809536
231452.995000,1.930230,22.145732,24.075962,4.659232,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.421041
231453.995000,1.930230,22.204998,24.135228,4.704935,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.695140
231454.995000,1.930230,22.160193,24.090423,4.696622,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.487921
231455.995000,1.930230,22.173281,24.103511,4.700912,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.548451
231456.995000,1.930230,22.341857,24.272087,4.729241,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.328092
231457.995000,1.930230,22.274695,24.204924,4.706544,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.017476
231458.995000,1.930230,22.219820,24.150050,4.688897,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.763691
231459.995000,1.930230,22.167397,24.097627,4.661288,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.521239
231460.995000,1.930230,22.009351,23.939581,4.656181,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.790299
231461.995000,1.930230,22.078187,24.008417,4.655902,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.108656
231462.995000,1.930230,22.050163,23.980393,4.659159,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.979048
231463.995000,1.930230,22.133112,24.063342,4.692268,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.362675
231464.995000,1.930230,22.002502,23.932732,4.662933,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.758623
231465.995000,1.930230,21.944830,23.875059,4.644764,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.491895
231466.995000,1.930230,22.064983,23.995213,4.656372,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.047589
231467.995000,1.930230,22.030943,23.961173,4.660345,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.890157
231468.995000,1.930230,21.933237,23.863467,4.635401,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.438282
231469.995000,1.930230,22.076444,24.006674,4.652187,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.100593
231470.995000,1.930230,21.955825,23.886055,4.609796,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.542749
231471.995000,1.930230,21.893575,23.823805,4.597990,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.254850
231472.995000,1.930230,22.001306,23.931536,4.616255,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.753089
231473.995000,1.930230,22.015643,23.945872,4.619827,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.819396
231474.995000,1.930230,21.957421,23.887651,4.611319,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.550127
231475.995000,1.930230,21.891532,23.821762,4.593231,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.245403
231476.995000,1.930230,21.933574,23.863804,4.590560,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.439841
231477.995000,1.930230,21.992096,23.922326,4.608278,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.710496
231478.995000,1.930230,21.986588,23.916818,4.607840,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.685021
231479.995000,1.930230,22.068464,23.998694,4.630069,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.063686
231480.995000,1.930230,21.979833,23.910063,4.588471,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",101.653783
231481.995000,1.930230,22.074174,24.004404,4.626111,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.090098
231482.995000,1.930230,22.078119,24.008349,4.628199,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.108341
231483.995000,1.930230,22.054777,23.985007,4.621606,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.000390
231484.995000,1.930230,22.109531,24.039761,4.626977,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.253618
231485.995000,1.930230,22.319156,24.249386,4.670838,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.223103
231486.995000,1.930230,22.236747,24.166977,4.635098,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.841973
231487.995000,1.930230,22.174468,24.104698,4.622917,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.553941
231488.995000,1.930230,22.191363,24.121593,4.619758,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.632080
231489.995000,1.930230,22.221240,24.151470,4.631924,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.770257
231490.995000,1.930230,22.225713,24.155943,4.626231,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.790942
231491.995000,1.930230,22.279714,24.209944,4.643610,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.040692
231492.995000,1.930230,22.352106,24.282336,4.665654,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.375495
231493.995000,1.930230,22.358265,24.288495,4.653202,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.403979
231494.995000,1.930230,22.210174,24.140404,4.636385,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.719079
231495.995000,1.930230,22.251787,24.182017,4.639928,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.911533
231496.995000,1.930230,22.293095,24.223325,4.646851,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.102575
231497.995000,1.930230,22.300804,24.231034,4.658513,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.138228
231498.995000,1.930230,22.312257,24.242487,4.659665,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.191197
231499.995000,1.930230,22.244659,24.174889,4.670073,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.878566
231500.995000,1.930230,22.339726,24.269956,4.673555,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.318239
231501.995000,1.930230,22.281458,24.211688,4.682894,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.048756
231502.995000,1.930230,22.255090,24.185320,4.659128,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.926808
231503.995000,1.930230,22.117689,24.047919,4.619731,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.291349
231504.995000,1.930230,22.298135,24.228365,4.655030,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.125886
231505.995000,1.930230,22.265876,24.196105,4.654426,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.976690
231506.995000,1.930230,22.301217,24.231447,4.642561,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.140140
231507.995000,1.930230,22.111505,24.041735,4.615472,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.262748
231508.995000,1.930230,22.108395,24.038625,4.616086,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.248366
231509.995000,1.930230,22.209774,24.140004,4.630814,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.717226
231510.995000,1.930230,22.196333,24.126563,4.615004,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.655065
231511.995000,1.930230,22.269594,24.199824,4.633345,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.993887
231512.995000,1.930230,22.116160,24.046390,4.620042,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.284274
231513.995000,1.930230,22.155762,24.085992,4.644707,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.467430
231514.995000,1.930230,22.170845,24.101075,4.633154,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.537188
231515.995000,1.930230,22.237518,24.167748,4.655105,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.845540
231516.995000,1.930230,22.206094,24.136324,4.636497,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.700209
231517.995000,1.930230,22.281863,24.212093,4.634767,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.050628
231518.995000,1.930230,22.296516,24.226745,4.642568,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.118396
231519.995000,1.930230,22.289554,24.219784,4.624815,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.086199
231520.995000,1.930230,22.319148,24.249378,4.636581,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.223069
231521.995000,1.930230,22.285461,24.215691,4.621746,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.067269
231522.995000,1.930230,22.377308,24.307538,4.632809,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.492049
231523.995000,1.930230,22.322389,24.252619,4.631187,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.238059
231524.995000,1.930230,22.388516,24.318746,4.630005,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.543885
231525.995000,1.930230,22.309544,24.239774,4.611050,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.178651
231526.995000,1.930230,22.361020,24.291249,4.579191,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.416718
231527.995000,1.930230,22.282574,24.212804,4.574282,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.053917
231528.995000,1.930230,22.310766,24.240996,4.583249,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.184304
231529.995000,1.930230,22.227604,24.157834,4.549646,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.799690
231530.995000,1.930230,22.305565,24.235795,4.565629,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.160248
231531.995000,1.930230,22.247802,24.178032,4.536318,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.893103
231532.995000,1.930230,22.402438,24.332668,4.557124,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.608275
231533.995000,1.930230,22.455701,24.385931,4.574413,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.854607
231534.995000,1.930230,22.526761,24.456991,4.589583,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.183249
231535.995000,1.930230,22.423059,24.353289,4.593200,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.703643
231536.995000,1.930230,22.468970,24.399200,4.578601,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.915973
231537.995000,1.930230,22.484321,24.414551,4.600571,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.986971
231538.995000,1.930230,22.389410,24.319639,4.571233,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.548018
231539.995000,1.930230,22.512178,24.442408,4.579040,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.115808
231540.995000,1.930230,22.520214,24.450444,4.584775,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.152970
231541.995000,1.930230,22.539905,24.470135,4.604328,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.244040
231542.995000,1.930230,22.341591,24.271821,4.593469,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.326863
231543.995000,1.930230,22.361435,24.291665,4.610195,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.418640
231544.995000,1.930230,22.434910,24.365140,4.644556,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.758453
231545.995000,1.930230,22.321165,24.251395,4.625862,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.232397
231546.995000,1.930230,22.447110,24.377340,4.660982,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.814875
231547.995000,1.930230,22.489375,24.419605,4.707183,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.010343
231548.995000,1.930230,22.332706,24.262936,4.666636,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.285774
231549.995000,1.930230,22.495056,24.425286,4.684045,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.036618
231550.995000,1.930230,22.377823,24.308053,4.668513,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.494431
231551.995000,1.930230,22.371662,24.301892,4.667310,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.465939
231552.995000,1.930230,22.440091,24.370321,4.699982,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.782412
231553.995000,1.930230,22.404080,24.334310,4.692912,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.615865
231554.995000,1.930230,22.417912,24.348142,4.689555,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.679837
231555.995000,1.930230,22.431002,24.361232,4.696940,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.740376
231556.995000,1.930230,22.386123,24.316353,4.693498,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.532817
231557.995000,1.930230,22.369597,24.299827,4.705419,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.456387
231558.995000,1.930230,22.352482,24.282712,4.684571,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.377232
231559.995000,1.930230,22.332349,24.262579,4.697966,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.284123
231560.995000,1.930230,22.426872,24.357102,4.679649,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.721278
231561.995000,1.930230,22.296600,24.226829,4.647461,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.118784
231562.995000,1.930230,22.371902,24.302132,4.666797,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.467048
231563.995000,1.930230,22.280369,24.210599,4.670713,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.043719
231564.995000,1.930230,22.417011,24.347241,4.703788,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.675672
231565.995000,1.930230,22.404017,24.334247,4.664756,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.615578
231566.995000,1.930230,22.228483,24.158713,4.641937,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.803756
231567.995000,1.930230,22.309569,24.239799,4.643541,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.178765
231568.995000,1.930230,22.372231,24.302461,4.669291,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.468571
231569.995000,1.930230,22.266914,24.197144,4.653885,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",102.981491
231570.995000,1.930230,22.433150,24.363380,4.685752,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.750312
231571.995000,1.930230,22.369575,24.299805,4.662927,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.456284
231572.995000,1.930230,22.332998,24.263227,4.651610,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.287120
231573.995000,1.930230,22.351259,24.281489,4.656168,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.371577
231574.995000,1.930230,22.376485,24.306715,4.655195,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.488243
231575.995000,1.930230,22.358134,24.288364,4.645681,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.403372
231576.995000,1.930230,22.322522,24.252752,4.638036,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.238674
231577.995000,1.930230,22.278933,24.209163,4.628153,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.037079
231578.995000,1.930230,22.409400,24.339630,4.638395,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.640470
231579.995000,1.930230,22.412484,24.342714,4.659508,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.654734
231580.995000,1.930230,22.463969,24.394199,4.644869,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.892845
231581.995000,1.930230,22.316880,24.247110,4.630704,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.212581
231582.995000,1.930230,22.316250,24.246479,4.631056,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.209663
231583.995000,1.930230,22.464079,24.394309,4.638597,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.893356
231584.995000,1.930230,22.449068,24.379298,4.650683,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.823930
231585.995000,1.930230,22.382100,24.312330,4.644219,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.514213
231586.995000,1.930230,22.436860,24.367090,4.644143,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.767471
231587.995000,1.930230,22.392818,24.323048,4.633963,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.563783
231588.995000,1.930230,22.314088,24.244318,4.622962,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.199667
231589.995000,1.930230,22.348541,24.278771,4.609753,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.359007
231590.995000,1.930230,22.285539,24.215769,4.609929,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.067633
231591.995000,1.930230,22.382338,24.312568,4.608622,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.515315
231592.995000,1.930230,22.417672,24.347902,4.629446,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.678728
231593.995000,1.930230,22.513350,24.443580,4.608954,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.121227
231594.995000,1.930230,22.451559,24.381788,4.607056,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.835449
231595.995000,1.930230,22.463796,24.394026,4.603238,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.892044
231596.995000,1.930230,22.360132,24.290362,4.585852,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.412613
231597.995000,1.930230,22.504671,24.434901,4.599804,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.081086
231598.995000,1.930230,22.462182,24.392412,4.586820,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.884581
231599.995000,1.930230,22.363676,24.293906,4.584517,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.429004
231600.995000,1.930230,22.522422,24.452652,4.595432,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.163184
231601.995000,1.930230,22.507132,24.437362,4.572614,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.092470
231602.995000,1.930230,22.628710,24.558940,4.611006,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.654749
231603.995000,1.930230,22.496205,24.426435,4.577927,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.041933
231604.995000,1.930230,22.458386,24.388615,4.588718,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.867023
231605.995000,1.930230,22.439556,24.369786,4.565933,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.779938
231606.995000,1.930230,22.421511,24.351741,4.577146,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.696481
231607.995000,1.930230,22.539766,24.469996,4.603144,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.243395
231608.995000,1.930230,22.473336,24.403566,4.578784,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",103.936169
231609.995000,1.930230,22.614040,24.544270,4.588749,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.586905
231610.995000,1.930230,22.524045,24.454275,4.583554,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.170690
231611.995000,1.930230,22.560749,24.490979,4.585015,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.340440
231612.995000,1.930230,22.610977,24.541206,4.601510,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.572736
231613.995000,1.930230,22.516578,24.446808,4.597521,15,"E05,E06,E09,E16,E18,E23,E31,E36,G03,G04,G16,G26,G28,G31,G32",104.136157
